;Apr09_TPC_0-1-0_LMW;Apr09_TPC_0-1-0_LMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2070,536;0,00921564;-0,00717732;
2072,400;0,00933495;-0,007024321;
2074,264;0,009507984;-0,006817688;
2076,127;0,009642783;-0,006649382;
2077,991;0,009684778;-0,006573969;
2079,855;0,01003524;-0,006190183;
2081,718;0,01034834;-0,00584384;
2083,582;0,0108212;-0,005337831;
2085,446;0,01095928;-0,005166692;
2087,309;0,01078303;-0,005309973;
2089,173;0,01059354;-0,00546658;
2091,037;0,01078663;-0,005240688;
2092,900;0,01095174;-0,005042871;
2094,764;0,01092688;-0,005035115;
2096,628;0,01050608;-0,005423375;
2098,491;0,01036665;-0,005530356;
2100,355;0,01070505;-0,005159598;
2102,219;0,01101018;-0,004822199;
2104,082;0,01113497;-0,004665213;
2105,946;0,01140775;-0,004360333;
2107,810;0,01117201;-0,00456405;
2109,673;0,01074629;-0,004957843;
2111,537;0,01071271;-0,004959565;
2113,401;0,0112032;-0,004437316;
2115,264;0,01134451;-0,004264319;
2117,128;0,01147243;-0,004104803;
2118,992;0,01127989;-0,004265828;
2120,855;0,01092074;-0,004593551;
2122,719;0,01053421;-0,004948733;
2124,583;0,01012193;-0,005329745;
2126,446;0,009527268;-0,005893225;
2128,310;0,009008643;-0,006380748;
2130,174;0,008289656;-0,007068714;
2132,037;0,007746922;-0,00758051;
2133,901;0,007676211;-0,007620362;
2135,765;0,007828355;-0,007437441;
2137,628;0,007138726;-0,008096373;
2139,492;0,005902996;-0,009301487;
2141,356;0,004390906;-0,01078304;
2143,219;0,003621095;-0,01152239;
2145,083;0,002878742;-0,01223437;
2146,947;0,002760215;-0,0123226;
2148,810;0,002100848;-0,01295175;
2150,674;0,0005000676;-0,01452238;
2152,538;-0,0008431286;-0,01583552;
2154,401;-0,002120886;-0,01708329;
2156,265;-0,004456321;-0,01938882;
2158,129;-0,00554273;-0,0204454;
2159,992;-0,005397956;-0,02027087;
2161,856;-0,00507155;-0,01991479;
2163,720;-0,00392343;-0,01873707;
2165,583;-0,0012433;-0,01602742;
2167,447;-0,0009114641;-0,01566613;
2169,311;-0,001638414;-0,01636371;
2171,174;-0,0006143493;-0,01531035;
2173,038;0,000879311;-0,01378747;
2174,902;0,0005874766;-0,01405016;
2176,765;0,001066409;-0,01354216;
2178,629;0,001466165;-0,01311341;
2180,493;0,001803872;-0,01274678;
2182,356;0,001605363;-0,01291644;
2184,220;0,001207847;-0,01328519;
2186,084;0,002219773;-0,01224456;
2187,947;0,003722193;-0,01071351;
2189,811;0,003818859;-0,01058829;
2191,675;0,003719733;-0,01065894;
2193,538;0,003428964;-0,0109213;
2195,402;0,004108153;-0,01021378;
2197,266;0,004864251;-0,009429415;
2199,129;0,00523431;-0,009031165;
2200,993;0,005235012;-0,009002342;
2202,857;0,006087868;-0,008121438;
2204,720;0,006356497;-0,007824831;
2206,584;0,006261521;-0,0078919;
2208,448;0,006790761;-0,007334824;
2210,311;0,007148159;-0,00694966;
2212,175;0,007223288;-0,006846835;
2214,039;0,00815959;-0,005882909;
2215,902;0,008754815;-0,005260127;
2217,766;0,008432958;-0,005554497;
2219,630;0,007803017;-0,006157021;
2221,493;0,00768893;-0,006243759;
2223,357;0,007983185;-0,005922224;
2225,221;0,008928004;-0,004950195;
2227,084;0,009609731;-0,004241325;
2228,948;0,01034624;-0,003477745;
2230,812;0,01061237;-0,003184608;
2232,675;0,01102494;-0,00274509;
2234,539;0,01088989;-0,002853273;
2236,403;0,01048426;-0,0032321;
2238,266;0,01136141;-0,002328214;
2240,130;0,01200574;-0,001657206;
2241,994;0,01138389;-0,002252453;
2243,857;0,01155567;-0,002054133;
2245,721;0,01248093;-0,001102401;
2247,585;0,01328925;-0,000267674;
2249,448;0,01309279;-0,0004377907;
2251,312;0,01273121;-0,0007731017;
2253,176;0,01293081;-0,0005472844;
2255,039;0,01390497;0,0004530211;
2256,903;0,0142528;0,0008269286;
2258,767;0,01433197;0,0009321101;
2260,630;0,01456155;0,001187645;
2262,494;0,01465821;0,001310196;
2264,358;0,01463224;0,001310048;
2266,221;0,01512416;0,001827723;
2268,085;0,01552848;0,002257745;
2269,949;0,01572952;0,002484415;
2271,812;0,01586378;0,002644252;
2273,676;0,01634535;0,003151327;
2275,540;0,0167096;0,003541022;
2277,403;0,01723991;0,004096712;
2279,267;0,01773062;0,004612745;
2281,131;0,01766852;0,004575904;
2282,994;0,0175145;0,004447075;
2284,858;0,01821249;0,005170206;
2286,722;0,01892281;0,0059056;
2288,585;0,01949398;0,006501775;
2290,449;0,01986953;0,006902275;
2292,313;0,01974404;0,006801677;
2294,176;0,01963004;0,006712506;
2296,040;0,02001316;0,007120397;
2297,904;0,02014465;0,007276599;
2299,767;0,02027939;0,00743599;
2301,631;0,0206162;0,007797383;
2303,495;0,0207988;0,008004512;
2305,358;0,02078473;0,008014917;
2307,222;0,02084441;0,008099009;
2309,086;0,02093742;0,008216365;
2310,949;0,02116764;0,008470881;
2312,813;0,02138525;0,008712726;
2314,677;0,02170523;0,009056877;
2316,540;0,02188645;0,009262215;
2318,404;0,02194632;0,009346148;
2320,268;0,02202378;0,0094476;
2322,131;0,02225427;0,009702043;
2323,995;0,02242702;0,009898676;
2325,859;0,02238152;0,009877002;
2327,722;0,0218934;0,009412649;
2329,586;0,02179285;0,009335813;
2331,450;0,02212562;0,009692243;
2333,313;0,02215649;0,009746711;
2335,177;0,02194586;0,009559628;
2337,041;0,02204677;0,009684025;
2338,904;0,0220542;0,009714887;
2340,768;0,02199263;0,00967669;
2342,632;0,02199697;0,009704353;
2344,495;0,02223776;0,009968409;
2346,359;0,02233877;0,01009263;
2348,223;0,02239166;0,01016867;
2350,087;0,02228512;0,01008523;
2351,950;0,02228995;0,01011311;
2353,814;0,02242706;0,0102732;
2355,678;0,02224873;0,0101178;
2357,541;0,02188964;0,009781597;
2359,405;0,02169699;0,009611772;
2361,269;0,02136222;0,009299772;
2363,132;0,02154344;0,009503717;
2364,996;0,02168187;0,009664806;
2366,860;0,02150089;0,009506441;
2368,723;0,02160301;0,009631116;
2370,587;0,02217374;0,01022435;
2372,451;0,02250577;0,01057883;
2374,314;0,02257825;0,01067371;
2376,178;0,02276111;0,01087891;
2378,042;0,02317463;0,01131472;
2379,905;0,02342436;0,0115867;
2381,769;0,0235972;0,01178173;
2383,633;0,02355217;0,01175884;
2385,496;0,02365268;0,01188143;
2387,360;0,02387624;0,01212702;
2389,224;0,02407134;0,0123441;
2391,087;0,02397215;0,01226684;
2392,951;0,02381258;0,01212915;
2394,815;0,02380301;0,01214141;
2396,678;0,02392141;0,01228159;
2398,542;0,02386527;0,01224718;
2400,406;0,02391506;0,01231864;
2402,269;0,02403988;0,01246509;
2404,133;0,02419519;0,01264197;
2405,997;0,02421402;0,01268233;
2407,860;0,02425962;0,0127494;
2409,724;0,0241782;0,01268941;
2411,588;0,02416494;0,01269752;
2413,451;0,02402966;0,01258356;
2415,315;0,02432512;0,0129003;
2417,179;0,02464206;0,01323847;
2419,042;0,02461557;0,01323316;
2420,906;0,02463005;0,01326877;
2422,770;0,02476511;0,01342491;
2424,633;0,02485243;0,01353326;
2426,497;0,02487467;0,01357648;
2428,361;0,02460033;0,01332308;
2430,224;0,0247743;0,01351793;
2432,088;0,02512268;0,01388716;
2433,952;0,0254469;0,01423217;
2435,815;0,0256291;0,01443511;
2437,679;0,02545238;0,01427909;
2439,543;0,02539504;0,0142424;
2441,406;0,02569313;0,01456109;
2443,270;0,02578705;0,01467557;
2445,134;0,02556634;0,01447537;
2446,997;0,02552673;0,01445621;
2448,861;0,02588103;0,01483092;
2450,725;0,0259555;0,01492576;
2452,588;0,0260503;0,01504088;
2454,452;0,02631331;0,01532417;
2456,316;0,02652835;0,01555944;
2458,179;0,02668612;0,01573739;
2460,043;0,02682876;0,01590016;
2461,907;0,02663399;0,01572549;
2463,770;0,02676391;0,01587545;
2465,634;0,02718098;0,01631252;
2467,498;0,02754728;0,01669878;
2469,361;0,02755129;0,0167227;
2471,225;0,02737132;0,01656259;
2473,089;0,02729723;0,01650832;
2474,952;0,02753301;0,01676388;
2476,816;0,02761642;0,01686702;
2478,680;0,02775087;0,01702115;
2480,543;0,02801332;0,01730324;
2482,407;0,02824877;0,01755829;
2484,271;0,0282238;0,01755287;
2486,134;0,02836452;0,0177131;
2487,998;0,02848643;0,01785448;
2489,862;0,02869467;0,01808214;
2491,725;0,02905598;0,01846282;
2493,589;0,02931481;0,01874099;
2495,453;0,02911838;0,01856385;
2497,316;0,02914791;0,01861263;
2499,180;0,02932441;0,01880834;
2501,044;0,02935161;0,0188547;
2502,907;0,02937442;0,01889662;
2504,771;0,02936068;0,01890196;
2506,635;0,02910209;0,01866241;
2508,498;0,02917798;0,01875728;
2510,362;0,02938807;0,01898633;
2512,226;0,0293967;0,01901386;
2514,089;0,02931818;0,01895421;
2515,953;0,02944745;0,0191023;
2517,817;0,02936943;0,01904307;
2519,680;0,02949687;0,01918925;
2521,544;0,02971602;0,01942709;
2523,408;0,0299237;0,01965343;
2525,271;0,02984885;0,01959719;
2527,135;0,0296654;0,01943232;
2528,999;0,02952498;0,01931044;
2530,862;0,02970065;0,01950459;
2532,726;0,02962891;0,01945131;
2534,590;0,02966207;0,01950288;
2536,453;0,02972194;0,01958112;
2538,317;0,02976397;0,01964148;
2540,181;0,02976503;0,01966083;
2542,044;0,02992661;0,01984066;
2543,908;0,03004335;0,01997561;
2545,772;0,03011854;0,02006897;
2547,635;0,02990719;0,01987575;
2549,499;0,03011831;0,02010495;
2551,363;0,03036629;0,02037098;
2553,226;0,030504;0,02052671;
2555,090;0,03056059;0,02060127;
2556,954;0,03067796;0,02073657;
2558,817;0,0306668;0,0207433;
2560,681;0,03076952;0,02086388;
2562,545;0,03078943;0,0209016;
2564,408;0,03096812;0,02109807;
2566,272;0,03087812;0,02102581;
2568,136;0,03089229;0,02105767;
2569,999;0,03109277;0,02127581;
2571,863;0,03136892;0,02156958;
2573,727;0,03145042;0,02166867;
2575,590;0,03162044;0,02185623;
2577,454;0,03180412;0,02205742;
2579,318;0,03182278;0,02209355;
2581,181;0,0318639;0,0221521;
2583,045;0,03218794;0,02249354;
2584,909;0,03234182;0,02266477;
2586,772;0,03256181;0,02290208;
2588,636;0,03256083;0,02291838;
2590,500;0,03249726;0,02287205;
2592,363;0,03265679;0,02304879;
2594,227;0,03282627;0,02323545;
2596,091;0,03283394;0,02326024;
2597,954;0,03299996;0,02344336;
2599,818;0,03309893;0,02355939;
2601,682;0,03313404;0,02361152;
2603,545;0,03318904;0,02368351;
2605,409;0,03341214;0,02392355;
2607,273;0,03355222;0,02408055;
2609,136;0,03359827;0,02414348;
2611,000;0,03396224;0,02452428;
2612,864;0,03431478;0,02489363;
2614,727;0,03414918;0,02474481;
2616,591;0,03420951;0,02482187;
2618,455;0,03442569;0,02505474;
2620,318;0,03459436;0,02524008;
2622,182;0,03456682;0,02522916;
2624,046;0,03466979;0,02534872;
2625,910;0,03493619;0,02563168;
2627,773;0,0350747;0,02578671;
2629,637;0,03520184;0,02593034;
2631,501;0,03551692;0,02626186;
2633,364;0,03562297;0,02638433;
2635,228;0,03557569;0,02635343;
2637,092;0,03571256;0,02650664;
2638,955;0,03593157;0,02674196;
2640,819;0,03601535;0,02684203;
2642,683;0,03623283;0,02707574;
2644,546;0,03648456;0,02734368;
2646,410;0,03655247;0,02742777;
2648,274;0,03651934;0,02741078;
2650,137;0,03673973;0,02764727;
2652,001;0,03693537;0,02785898;
2653,865;0,03704272;0,02798237;
2655,728;0,03710456;0,02806022;
2657,592;0,03720924;0,02818087;
2659,456;0,0373432;0,02833077;
2661,319;0,03737052;0,02837398;
2663,183;0,0373189;0,02833824;
2665,047;0,03742687;0,02846204;
2666,910;0,03754227;0,02859324;
2668,774;0,03771509;0,02878184;
2670,638;0,03789477;0,02897726;
2672,501;0,03803664;0,02913483;
2674,365;0,03799086;0,02910471;
2676,229;0,03800454;0,02913404;
2678,092;0,03822398;0,02936908;
2679,956;0,03850764;0,02966832;
2681,820;0,03886211;0,03003833;
2683,683;0,03921194;0,03040367;
2685,547;0,03939182;0,03059903;
2687,411;0,03970941;0,03093206;
2689,274;0,03998649;0,03122455;
2691,138;0,04021388;0,03146732;
2693,002;0,04045828;0,03172707;
2694,865;0,04077435;0,03205846;
2696,729;0,04103648;0,03233587;
2698,593;0,04118859;0,03250323;
2700,456;0,0412451;0,03257496;
2702,320;0,04143363;0,03277869;
2704,184;0,04163045;0,03299066;
2706,047;0,04166519;0,03304054;
2707,911;0,04149023;0,03288067;
2709,775;0,04146514;0,03287065;
2711,638;0,04162075;0,03304129;
2713,502;0,04173711;0,03317265;
2715,366;0,04174818;0,03319869;
2717,229;0,04184214;0,03330759;
2719,093;0,04181684;0,03329721;
2720,957;0,0416006;0,03309584;
2722,820;0,04140974;0,03291984;
2724,684;0,04139217;0,03291709;
2726,548;0,04150123;0,03304093;
2728,411;0,04186382;0,03341828;
2730,275;0,04212738;0,03369657;
2732,139;0,04206095;0,03364483;
2734,002;0,04193989;0,03353845;
2735,866;0,0419808;0,03359399;
2737,730;0,04203021;0,03365801;
2739,593;0,04217315;0,03381553;
2741,457;0,04221312;0,03387005;
2743,321;0,042119;0,03379044;
2745,184;0,04198624;0,03367218;
2747,048;0,04205266;0,03375305;
2748,912;0,04229246;0,03400729;
2750,775;0,04256475;0,03429398;
2752,639;0,04270567;0,03444927;
2754,503;0,04283474;0,03459268;
2756,366;0,04312246;0,03489472;
2758,230;0,04349872;0,03528526;
2760,094;0,0437043;0,0355051;
2761,957;0,04389624;0,03571126;
2763,821;0,04403891;0,03586813;
2765,685;0,04430917;0,03615256;
2767,548;0,0446177;0,03647523;
2769,412;0,04502169;0,03689333;
2771,276;0,0454678;0,03735352;
2773,139;0,04590988;0,03780966;
2775,003;0,04642509;0,0383389;
2776,867;0,04709748;0,03902528;
2778,730;0,04773086;0,03967264;
2780,594;0,04819943;0,04015515;
2782,458;0,04855121;0,04052084;
2784,321;0,0490823;0,04106582;
2786,185;0,04935703;0,04135441;
2788,049;0,04943347;0,04144468;
2789,912;0,0499632;0,04198821;
2791,776;0,05061739;0,04265618;
2793,640;0,05091936;0,0429719;
2795,503;0,05112287;0,04318913;
2797,367;0,05136171;0,04344166;
2799,231;0,0517885;0,04388212;
2801,094;0,05239036;0,04449761;
2802,958;0,0527144;0,04483527;
2804,822;0,05280901;0,04494346;
2806,685;0,0529017;0,04504971;
2808,549;0,05290055;0,04506209;
2810,413;0,05303592;0,04521097;
2812,276;0,0533687;0,04555722;
2814,140;0,05373704;0,04593901;
2816,004;0,05394306;0,04615845;
2817,867;0,05404803;0,04627682;
2819,731;0,05424639;0,04648855;
2821,595;0,05448505;0,04674055;
2823,458;0,05461887;0,04688769;
2825,322;0,05485747;0,04713958;
2827,186;0,05509155;0,04738692;
2829,049;0,05526359;0,0475722;
2830,913;0,05555999;0,04788182;
2832,777;0,05582904;0,04816406;
2834,640;0,05590706;0,04825523;
2836,504;0,05611338;0,04847469;
2838,368;0,05661579;0,0489902;
2840,231;0,05757314;0,04996063;
2842,095;0,05862166;0,05102222;
2843,959;0,05921257;0,05162615;
2845,822;0,05984339;0,05226998;
2847,686;0,06062122;0,05306079;
2849,550;0,06153456;0,05398708;
2851,413;0,06249476;0,05496021;
2853,277;0,06307742;0,05555578;
2855,141;0,06346303;0,05595427;
2857,004;0,06392415;0,05642823;
2858,868;0,06441744;0,05693436;
2860,732;0,06510946;0,05763918;
2862,595;0,0658219;0,05836439;
2864,459;0,06626414;0,05881939;
2866,323;0,06649023;0,05905821;
2868,186;0,06686599;0,05944667;
2870,050;0,06726723;0,05986059;
2871,914;0,06723459;0,05984061;
2873,777;0,06703851;0,05965715;
2875,641;0,06739716;0,06002841;
2877,505;0,06752797;0,0601718;
2879,368;0,06713507;0,05979145;
2881,232;0,06683182;0,05950074;
2883,096;0,06668262;0,05936404;
2884,959;0,0666804;0,0593743;
2886,823;0,06690831;0,05961467;
2888,687;0,06722945;0,05994825;
2890,550;0,06745747;0,06018868;
2892,414;0,06764124;0,06038484;
2894,278;0,06795472;0,06071068;
2896,141;0,06851643;0,06128473;
2898,005;0,06928441;0,06206502;
2899,869;0,07019172;0,06298463;
2901,733;0,07089285;0,06369802;
2903,596;0,07128502;0,06410244;
2905,460;0,07189976;0,0647294;
2907,324;0,07271242;0,06555426;
2909,187;0,07332891;0,06618292;
2911,051;0,07383246;0,06669862;
2912,915;0,07435497;0,06723325;
2914,778;0,07518222;0,06807261;
2916,642;0,0765036;0,06940607;
2918,506;0,07782077;0,0707353;
2920,369;0,07900829;0,07193485;
2922,233;0,07972549;0,07266407;
2924,097;0,0803925;0,07334306;
2925,960;0,08098077;0,0739433;
2927,824;0,08141358;0,07438805;
2929,688;0,08171354;0,07469993;
2931,551;0,0819662;0,07496449;
2933,415;0,08194792;0,07495808;
2935,279;0,0816816;0,07470361;
2937,142;0,08107578;0,07410963;
2939,006;0,08057189;0,07361754;
2940,870;0,07993068;0,07298811;
2942,733;0,07918491;0,0722541;
2944,597;0,0787795;0,07186044;
2946,461;0,07883435;0,07192701;
2948,324;0,07920292;0,07230727;
2950,188;0,07957285;0,07268888;
2952,052;0,07978134;0,07290901;
2953,915;0,08028391;0,07342321;
2955,779;0,08039616;0,07354707;
2957,643;0,08020236;0,07336486;
2959,506;0,07983094;0,073005;
2961,370;0,07908364;0,07226924;
2963,234;0,07794355;0,07114066;
2965,097;0,07700051;0,07020913;
2966,961;0,0759308;0,06915089;
2968,825;0,07473257;0,06796412;
2970,688;0,07357438;0,06681736;
2972,552;0,07217993;0,06543433;
2974,416;0,07090977;0,06417555;
2976,279;0,06978267;0,06305982;
2978,143;0,06880689;0,06209538;
2980,007;0,06813923;0,06143905;
2981,870;0,06724155;0,06055268;
2983,734;0,06638143;0,05970384;
2985,598;0,06578945;0,05912313;
2987,461;0,0654263;0,05877121;
2989,325;0,06488651;0,05824265;
2991,189;0,06425865;0,05762599;
2993,052;0,06366286;0,05704137;
2994,916;0,06347809;0,05686777;
2996,780;0,06341204;0,05681285;
2998,643;0,06333763;0,05674955;
3000,507;0,06362828;0,0570513;
3002,371;0,06382918;0,05726327;
3004,234;0,06366517;0,05711032;
3006,098;0,06363375;0,05708993;
3007,962;0,06363684;0,05710404;
3009,825;0,06358075;0,05705894;
3011,689;0,06321202;0,05670118;
3013,553;0,06301775;0,05651786;
3015,416;0,06300623;0,05651727;
3017,280;0,063277;0,05679895;
3019,144;0,06353757;0,05707042;
3021,007;0,06369982;0,05724353;
3022,871;0,06375872;0,05731329;
3024,735;0,06368453;0,05724993;
3026,598;0,06374094;0,05731715;
3028,462;0,06382011;0,05740711;
3030,326;0,06385863;0,0574564;
3032,189;0,06395071;0,05755923;
3034,053;0,06383543;0,05745468;
3035,917;0,06388553;0,05751549;
3037,780;0,06423537;0,05787603;
3039,644;0,06441682;0,05806815;
3041,508;0,06434045;0,05800243;
3043,371;0,06456299;0,05823561;
3045,235;0,06505165;0,05873488;
3047,099;0,06557785;0,05927167;
3048,962;0,06569222;0,05939661;
3050,826;0,06583641;0,05955136;
3052,690;0,06625509;0,05998058;
3054,553;0,06654725;0,06028325;
3056,417;0,06686601;0,06061251;
3058,281;0,06719556;0,06095254;
3060,144;0,06738697;0,06115441;
3062,008;0,06778933;0,06156721;
3063,872;0,06772998;0,06151828;
3065,735;0,06768785;0,06148655;
3067,599;0,06796268;0,06177177;
3069,463;0,06850802;0,06232747;
3071,326;0,0690627;0,06289249;
3073,190;0,06933026;0,06317038;
3075,054;0,06913495;0,06298538;
3076,917;0,06896753;0,06282824;
3078,781;0,06888652;0,0627575;
3080,645;0,06930797;0,06318921;
3082,508;0,06974966;0,06364113;
3084,372;0,07014932;0,06405101;
3086,236;0,07073358;0,06464546;
3088,099;0,07115833;0,06508039;
3089,963;0,07121868;0,06515089;
3091,827;0,07177575;0,06571811;
3093,690;0,07214572;0,0660982;
3095,554;0,07213158;0,06609416;
3097,418;0,07225569;0,06622836;
3099,281;0,07258553;0,06656826;
3101,145;0,07273055;0,06672334;
3103,009;0,07328078;0,0672836;
3104,872;0,07346542;0,06747825;
3106,736;0,07338194;0,06740477;
3108,600;0,07344617;0,06747897;
3110,463;0,07375683;0,0677996;
3112,327;0,07418243;0,06823513;
3114,191;0,07410775;0,06817038;
3116,054;0,07366962;0,06774215;
3117,918;0,07375363;0,06783606;
3119,782;0,07440763;0,06849992;
3121,645;0,07550447;0,06960662;
3123,509;0,07629456;0,07040654;
3125,373;0,0765828;0,0707046;
3127,236;0,07673187;0,07086347;
3129,100;0,07711805;0,07125944;
3130,964;0,07718526;0,07133641;
3132,827;0,07731735;0,07147825;
3134,691;0,07766381;0,07183444;
3136,555;0,07803619;0,07221653;
3138,418;0,0777783;0,07196834;
3140,282;0,07773035;0,07193007;
3142,146;0,07842495;0,07263433;
3144,009;0,0788603;0,07307931;
3145,873;0,0790504;0,07327905;
3147,737;0,07956863;0,07380689;
3149,600;0,07942375;0,07367159;
3151,464;0,07930128;0,0735587;
3153,328;0,07951635;0,07378333;
3155,191;0,07990836;0,07418489;
3157,055;0,08024064;0,07452669;
3158,919;0,080732;0,07502756;
3160,782;0,0810617;0,07536674;
3162,646;0,08156415;0,07587867;
3164,510;0,08206289;0,07638687;
3166,373;0,08224396;0,07657738;
3168,237;0,08214579;0,07648864;
3170,101;0,08233631;0,07668857;
3171,964;0,08235267;0,07671431;
3173,828;0,08268717;0,07705819;
3175,692;0,08322558;0,07760596;
3177,556;0,08352659;0,07791631;
3179,419;0,08373102;0,07813007;
3181,283;0,08413677;0,07854513;
3183,147;0,08409333;0,07851097;
3185,010;0,08423982;0,07866674;
3186,874;0,08432486;0,07876104;
3188,738;0,08440096;0,07884639;
3190,601;0,08448742;0,07894207;
3192,465;0,08476964;0,07923351;
3194,329;0,08502181;0,07949487;
3196,192;0,08530581;0,07978805;
3198,056;0,08521971;0,07971111;
3199,920;0,08514325;0,0796438;
3201,783;0,08512425;0,07963393;
3203,647;0,08554855;0,08006735;
3205,511;0,08617191;0,0806998;
3207,374;0,08630644;0,08084342;
3209,238;0,08593174;0,08047778;
3211,102;0,08584547;0,08040057;
3212,965;0,08599877;0,08056291;
3214,829;0,08638363;0,08095679;
3216,693;0,08643746;0,08101962;
3218,556;0,08649681;0,08108796;
3220,420;0,08609519;0,08069531;
3222,284;0,08606287;0,08067195;
3224,147;0,08626547;0,08088349;
3226,011;0,08658685;0,0812138;
3227,875;0,08654076;0,08117662;
3229,738;0,08660279;0,08124754;
3231,602;0,0864501;0,08110373;
3233,466;0,08604149;0,08070399;
3235,329;0,08570502;0,08037637;
3237,193;0,08631268;0,08099287;
3239,057;0,08679384;0,08148285;
3240,920;0,08700885;0,08170666;
3242,784;0,08718153;0,08188812;
3244,648;0,08715534;0,08187071;
3246,511;0,08658882;0,08131295;
3248,375;0,08643529;0,08116816;
3250,239;0,08645313;0,08119473;
3252,102;0,08665137;0,08140169;
3253,966;0,08674067;0,08149969;
3255,830;0,08673896;0,08150666;
3257,693;0,08662005;0,08139642;
3259,557;0,0869178;0,08170282;
3261,421;0,08677264;0,0815663;
3263,284;0,08669894;0,08150122;
3265,148;0,0863215;0,08113239;
3267,012;0,08644371;0,0812632;
3268,875;0,08655231;0,08138038;
3270,739;0,08645385;0,08129048;
3272,603;0,08625752;0,08110271;
3274,466;0,0861734;0,08102712;
3276,330;0,08584252;0,08070477;
3278,194;0,08592443;0,08079518;
3280,057;0,08592715;0,0808064;
3281,921;0,08591928;0,080807;
3283,785;0,08581203;0,08070821;
3285,648;0,08580622;0,08071086;
3287,512;0,08552972;0,08044279;
3289,376;0,08552032;0,08044181;
3291,239;0,08519527;0,08012517;
3293,103;0,08462974;0,07956803;
3294,967;0,08463072;0,07957739;
3296,830;0,08483837;0,0797934;
3298,694;0,08438946;0,07935284;
3300,558;0,08436338;0,0793351;
3302,421;0,08411828;0,07909832;
3304,285;0,08379806;0,0787864;
3306,149;0,0833485;0,07834514;
3308,012;0,08328191;0,07828683;
3309,876;0,08305535;0,07806854;
3311,740;0,08297744;0,07799888;
3313,603;0,08293624;0,07796591;
3315,467;0,08287669;0,07791459;
3317,331;0,08257417;0,07762028;
3319,194;0,08229891;0,07735321;
3321,058;0,08187049;0,07693297;
3322,922;0,08170123;0,07677188;
3324,785;0,08166913;0,07674794;
3326,649;0,08171846;0,0768054;
3328,513;0,08119265;0,07628772;
3330,376;0,08110534;0,07620853;
3332,240;0,08110067;0,07621196;
3334,104;0,08076523;0,07588461;
3335,967;0,08014698;0,07527443;
3337,831;0,07970435;0,07483986;
3339,695;0,07942705;0,0745706;
3341,558;0,07941339;0,07456497;
3343,422;0,07920398;0,07436358;
3345,286;0,07935944;0,07452704;
3347,149;0,07903797;0,07421357;
3349,013;0,07867069;0,07385427;
3350,877;0,07834111;0,07353265;
3352,740;0,07811643;0,07331593;
3354,604;0,07799486;0,07320229;
3356,468;0,07788333;0,07309869;
3358,331;0,07733513;0,0725584;
3360,195;0,07714336;0,07237453;
3362,059;0,07671236;0,07195142;
3363,922;0,07643743;0,07168436;
3365,786;0,07609457;0,07134936;
3367,650;0,0759189;0,07118154;
3369,513;0,07534238;0,07061285;
3371,377;0,07472515;0,07000344;
3373,241;0,07435329;0,06963939;
3375,104;0,07444035;0,06973425;
3376,968;0,07422901;0,06953069;
3378,832;0,0740686;0,06937805;
3380,695;0,07330466;0,06862187;
3382,559;0,07283262;0,06815757;
3384,423;0,07253603;0,06786871;
3386,286;0,07226598;0,06760638;
3388,150;0,07158389;0,06693199;
3390,014;0,07143037;0,06678616;
3391,877;0,07098275;0,06634622;
3393,741;0,07055;0,06592114;
3395,605;0,07012235;0,06550114;
3397,468;0,06988473;0,06527117;
3399,332;0,06963001;0,06502408;
3401,196;0,06930004;0,06470172;
3403,059;0,06872756;0,06413685;
3404,923;0,06840792;0,0638248;
3406,787;0,06790424;0,0633287;
3408,650;0,0672934;0,06272543;
3410,514;0,06675397;0,06219355;
3412,378;0,06659931;0,06204643;
3414,241;0,06601823;0,06147288;
3416,105;0,0659297;0,06139187;
3417,969;0,06546148;0,06093116;
3419,832;0,06455186;0,06002903;
3421,696;0,06367078;0,05915543;
3423,560;0,06329486;0,05878698;
3425,423;0,06313163;0,05863121;
3427,287;0,06306033;0,05856735;
3429,151;0,06265485;0,0581693;
3431,014;0,06237286;0,05789473;
3432,878;0,06153109;0,05706037;
3434,742;0,06094687;0,05648355;
3436,605;0,06073361;0,05627767;
3438,469;0,06010023;0,05565167;
3440,333;0,05963293;0,05519173;
3442,196;0,05957942;0,05514556;
3444,060;0,05880581;0,05437928;
3445,924;0,05819203;0,05377283;
3447,787;0,05751591;0,05310402;
3449,651;0,05716681;0,05276223;
3451,515;0,0567464;0,0523491;
3453,379;0,05624514;0,05185511;
3455,242;0,05559437;0,05121161;
3457,106;0,05541414;0,05103863;
3458,970;0,05498718;0,05061891;
3460,833;0,05436714;0,05000611;
3462,697;0,05388557;0,04953176;
3464,561;0,05347522;0,04912862;
3466,424;0,05264887;0,04830946;
3468,288;0,05218641;0,04785418;
3470,152;0,05153804;0,04721298;
3472,015;0,05096388;0,04664598;
3473,879;0,05048259;0,04617184;
3475,743;0,05000554;0,04570193;
3477,606;0,04920185;0,04490536;
3479,470;0,04887344;0,04458407;
3481,334;0,04859437;0,0443121;
3483,197;0,04834067;0,0440655;
3485,061;0,04749238;0,04322429;
3486,925;0,04666755;0,04240652;
3488,788;0,04622212;0,04196815;
3490,652;0,04596731;0,04172039;
3492,516;0,04524481;0,04100492;
3494,379;0,04486358;0,04063071;
3496,243;0,04418319;0,03995734;
3498,107;0,04366548;0,03944663;
