;Apr29_TPC_06-04-0_HMW;Apr29_TPC_06-04-0_HMW (baseline corrected);
788,332;0,09679451;0,00762347;
790,196;0,09632871;0,007494784;
792,059;0,09596729;0,007468094;
793,923;0,09560069;0,007433881;
795,787;0,09519708;0,007360314;
797,650;0,09469403;0,007185;
799,514;0,09415789;0,006974308;
801,378;0,09371659;0,006856188;
803,241;0,09335708;0,006817611;
805,105;0,09290577;0,006685009;
806,969;0,09244793;0,006543672;
808,832;0,09192558;0,006335639;
810,696;0,09134338;0,006065582;
812,560;0,09073266;0,005764871;
814,423;0,09009151;0,005431595;
816,287;0,08942239;0,00506825;
818,151;0,08878901;0,004738555;
820,014;0,08825599;0,004507152;
821,878;0,08778838;0,004339109;
823,742;0,0872974;0,004145674;
825,605;0,0868284;0,003972198;
827,469;0,08633389;0,003771212;
829,333;0,08595064;0,00367952;
831,196;0,08549317;0,003511645;
833,060;0,08494523;0,003251359;
834,924;0,08438813;0,002979985;
836,787;0,08387028;0,002745963;
838,651;0,08337176;0,002529374;
840,515;0,08285997;0,002297639;
842,378;0,08225951;0,001975376;
844,242;0,08173728;0,001729511;
846,106;0,08116929;0,001436064;
847,969;0,08071724;0,001256734;
849,833;0,08036928;0,001179719;
851,697;0,08011698;0,001196574;
853,560;0,07994442;0,001291411;
855,424;0,0799541;0,001566747;
857,288;0,08002406;0,00190063;
859,151;0,08014677;0,002285545;
861,015;0,0801799;0,002579181;
862,879;0,08012202;0,00278012;
864,742;0,0800488;0,002964056;
866,606;0,0799091;0,003079841;
868,470;0,07973805;0,003162645;
870,333;0,07958389;0,003260703;
872,197;0,07934448;0,003271892;
874,061;0,07909991;0,003276332;
875,924;0,07881642;0,003240251;
877,788;0,07853695;0,003206624;
879,652;0,07830441;0,003218368;
881,515;0,07821662;0,00337331;
883,379;0,07809295;0,003490836;
885,243;0,07803595;0,003673513;
887,106;0,07802555;0,003901277;
888,970;0,07808376;0,004196159;
890,834;0,07810289;0,004450474;
892,697;0,07819657;0,00477787;
894,561;0,0783784;0,005191953;
896,425;0,0785731;0,005617468;
898,288;0,07876212;0,006035856;
900,152;0,07895584;0,006457533;
902,016;0,07907827;0,0068065;
903,879;0,07935321;0,007306579;
905,743;0,07968322;0,007860344;
907,607;0,07999321;0,008392708;
909,470;0,08030565;0,008926156;
911,334;0,08065043;0,009490585;
913,198;0,08102017;0,01007864;
915,061;0,08137743;0,01065288;
916,925;0,08166689;0,011158;
918,789;0,08199535;0,0117008;
920,652;0,08237605;0,01229454;
922,516;0,08272307;0,01285332;
924,380;0,08300911;0,01334983;
926,243;0,08333731;0,01388724;
928,107;0,08368774;0,01444562;
929,971;0,08413448;0,01509906;
931,834;0,08461411;0,01578415;
933,698;0,08512374;0,01649801;
935,562;0,08565527;0,01723255;
937,425;0,08627363;0,01805272;
939,289;0,08688492;0,01886461;
941,153;0,08752824;0,01970733;
943,016;0,0881637;0,02054103;
944,880;0,08890431;0,0214787;
946,744;0,08958211;0,02235239;
948,607;0,09034991;0,02331493;
950,471;0,09112342;0,02428204;
952,335;0,09184683;0,02519791;
954,198;0,09260021;0,02614263;
956,062;0,09337802;0,02711065;
957,926;0,09412532;0,02804706;
959,789;0,09489235;0,0290021;
961,653;0,09575439;0,03005105;
963,517;0,09664019;0,03112269;
965,380;0,09750945;0,03217671;
967,244;0,09844861;0,03329956;
969,108;0,09943491;0,03446849;
970,972;0,1004218;0,035637;
972,835;0,1014196;0,03681526;
974,699;0,1023471;0,03792235;
976,563;0,1031047;0,03885842;
978,426;0,1039923;0,03992341;
980,290;0,1049013;0,04100892;
982,154;0,1057516;0,04203466;
984,017;0,1065889;0,04304639;
985,881;0,1074849;0,04411588;
987,745;0,1083789;0,04518231;
989,608;0,1093325;0,04630741;
991,472;0,1104452;0,04759068;
993,336;0,1116497;0,04896471;
995,199;0,1128807;0,05036437;
997,063;0,1141053;0,05175665;
998,927;0,1153479;0,05316597;
1000,790;0,1166067;0,05459065;
1002,654;0,1178738;0,05602259;
1004,518;0,1192345;0,0575473;
1006,381;0,120521;0,05899683;
1008,245;0,1218289;0,06046691;
1010,109;0,1230934;0,06189271;
1011,972;0,1243484;0,06330806;
1013,836;0,1255953;0,06471446;
1015,700;0,1267289;0,06600665;
1017,563;0,1277458;0,06718124;
1019,427;0,1286975;0,06828988;
1021,291;0,1295075;0,06925584;
1023,154;0,1302657;0,07016924;
1025,018;0,1308092;0,07086707;
1026,882;0,1311955;0,07140688;
1028,745;0,1315651;0,07192909;
1030,609;0,1318993;0,07241511;
1032,473;0,1321205;0,07278738;
1034,336;0,1322426;0,0730596;
1036,200;0,1323213;0,07328772;
1038,064;0,1322704;0,07338534;
1039,927;0,1320128;0,07327553;
1041,791;0,1317209;0,07313063;
1043,655;0,1312946;0,07285056;
1045,518;0,1307381;0,07243946;
1047,382;0,1301036;0,07194957;
1049,246;0,1293994;0,07138924;
1051,109;0,1286598;0,0707927;
1052,973;0,1279676;0,07024289;
1054,837;0,1271136;0,06953048;
1056,700;0,1261401;0,06869781;
1058,564;0,1251882;0,06788606;
1060,428;0,1241979;0,06703505;
1062,291;0,1231984;0,06617418;
1064,155;0,1223046;0,06541826;
1066,019;0,1213782;0,06462911;
1067,882;0,1204261;0,06381344;
1069,746;0,1194593;0,06298243;
1071,610;0,118436;0,06209415;
1073,473;0,1174864;0,06127886;
1075,337;0,1165669;0,06049302;
1077,201;0,115538;0,05959709;
1079,064;0,1145661;0,0587574;
1080,928;0,1136201;0,05794301;
1082,792;0,1126402;0,05709399;
1084,655;0,1116758;0,05625985;
1086,519;0,1107169;0,05543046;
1088,383;0,1096141;0,05445657;
1090,246;0,1085572;0,0535279;
1092,110;0,1075523;0,05265058;
1093,974;0,1064985;0,05172362;
1095,837;0,1054243;0,05077578;
1097,701;0,1044209;0,04989802;
1099,565;0,1034015;0,04900357;
1101,428;0,1023155;0,04804192;
1103,292;0,1012289;0,04707902;
1105,156;0,100314;0,04628729;
1107,019;0,09946288;0,04555861;
1108,883;0,09870693;0,04492452;
1110,747;0,09799612;0,04433497;
1112,610;0,09736699;0,04382649;
1114,474;0,09681071;0,04339024;
1116,338;0,09624129;0,04294025;
1118,201;0,09570492;0,04252273;
1120,065;0,09516644;0,0421025;
1121,929;0,09455243;0,04160614;
1123,792;0,09393111;0,0411019;
1125,656;0,09331771;0,04060499;
1127,520;0,09266818;0,04007138;
1129,383;0,09193731;0,03945585;
1131,247;0,09121216;0,03884547;
1133,111;0,09049512;0,03824265;
1134,974;0,08976643;0,0376276;
1136,838;0,08904188;0,03701613;
1138,702;0,08839033;0,03647712;
1140,565;0,08780131;0,03600007;
1142,429;0,08725616;0,03556636;
1144,293;0,08672218;0,03514326;
1146,156;0,08625385;0,03478529;
1148,020;0,08575041;0,03439165;
1149,884;0,08524741;0,03399794;
1151,747;0,08480247;0,03366174;
1153,611;0,0843252;0,03329269;
1155,475;0,08386148;0,03293667;
1157,338;0,08350207;0,03268445;
1159,202;0,08316422;0,03245325;
1161,066;0,08289387;0,03228905;
1162,929;0,08260143;0,03210225;
1164,793;0,08231492;0,03192087;
1166,657;0,08206886;0,03177945;
1168,520;0,08187953;0,03169424;
1170,384;0,08167059;0,03158893;
1172,248;0,08142486;0,03144634;
1174,111;0,08124248;0,03136661;
1175,975;0,08109207;0,03131836;
1177,839;0,08092485;0,03125281;
1179,702;0,08095259;0,03138174;
1181,566;0,08108055;0,03161042;
1183,430;0,08119413;0,03182424;
1185,293;0,08134652;0,03207639;
1187,157;0,08158948;0,03241865;
1189,021;0,08187783;0,03280584;
1190,884;0,08222341;0,03324979;
1192,748;0,08265264;0,03377692;
1194,612;0,08312471;0,03434644;
1196,475;0,08356337;0,03488209;
1198,339;0,08405906;0,03547432;
1200,203;0,08458644;0,03609779;
1202,066;0,08504211;0,0366491;
1203,930;0,08544587;0,03714807;
1205,794;0,08585771;0,03765467;
1207,657;0,08632059;0,03821187;
1209,521;0,08675907;0,03874424;
1211,385;0,0871514;0,03923002;
1213,248;0,08757099;0,03974264;
1215,112;0,08797558;0,04023982;
1216,976;0,08829718;0,0406536;
1218,839;0,08860633;0,04105448;
1220,703;0,08892709;0,04146658;
1222,567;0,08916725;0,04179765;
1224,430;0,08941481;0,04213571;
1226,294;0,0896347;0,04244567;
1228,158;0,08980318;0,04270383;
1230,021;0,08993343;0,04292335;
1231,885;0,09003951;0,04311829;
1233,749;0,09014838;0,04331562;
1235,612;0,09023049;0,04348579;
1237,476;0,0902865;0,04362946;
1239,340;0,090363;0,04379323;
1241,203;0,09047398;0,04399108;
1243,067;0,09061144;0,04421502;
1244,931;0,09070775;0,04439743;
1246,795;0,09079924;0,04457462;
1248,658;0,0908864;0,04474711;
1250,522;0,09103202;0,04497768;
1252,386;0,09121675;0,04524698;
1254,249;0,09139654;0,04551095;
1256,113;0,0915564;0,04575462;
1257,977;0,09177512;0,04605679;
1259,840;0,09202966;0,0463944;
1261,704;0,09221387;0,04666131;
1263,568;0,09229629;0,04682608;
1265,431;0,09239717;0,04700894;
1267,295;0,09252375;0,04721712;
1269,159;0,09263095;0,04740558;
1271,022;0,09277551;0,04763104;
1272,886;0,09293385;0,04786992;
1274,750;0,09304241;0,04805867;
1276,613;0,0932617;0,0483578;
1278,477;0,09350784;0,04868343;
1280,341;0,09379883;0,04905356;
1282,204;0,09413429;0,04946782;
1284,068;0,09446658;0,04987857;
1285,932;0,09488017;0,05037027;
1287,795;0,09540906;0,05097694;
1289,659;0,09588819;0,0515335;
1291,523;0,09629871;0,05202113;
1293,386;0,09677853;0,05257771;
1295,250;0,09741962;0,05329524;
1297,114;0,09805333;0,05400507;
1298,977;0,09861874;0,05464626;
1300,841;0,09918174;0,05528472;
1302,705;0,09976402;0,05594213;
1304,568;0,1002803;0,05653324;
1306,432;0,1008269;0,05715427;
1308,296;0,101298;0,0576996;
1310,159;0,1016165;0,05809195;
1312,023;0,1020732;0,05862222;
1313,887;0,1026074;0,05922962;
1315,750;0,1029463;0,05964145;
1317,614;0,1034484;0,06021613;
1319,478;0,1040242;0,0608642;
1321,341;0,1044459;0,06135794;
1323,205;0,1048326;0,06181633;
1325,069;0,1053038;0,06235893;
1326,932;0,1058561;0,06298235;
1328,796;0,1065369;0,06373387;
1330,660;0,1072495;0,06451696;
1332,523;0,1079446;0,06528233;
1334,387;0,1086575;0,06606508;
1336,251;0,1096895;0,06716667;
1338,114;0,1111699;0,06871642;
1339,978;0,1127007;0,07031625;
1341,842;0,1134973;0,07118165;
1343,705;0,1142877;0,07204047;
1345,569;0,1154105;0,07323141;
1347,433;0,1166119;0,07450078;
1349,296;0,1179107;0,07586716;
1351,160;0,1191673;0,0771911;
1353,024;0,1204091;0,07849994;
1354,887;0,1216642;0,07982184;
1356,751;0,1226594;0,08088353;
1358,615;0,1235939;0,08188425;
1360,478;0,1250157;0,08337198;
1362,342;0,1270653;0,0854873;
1364,206;0,1282258;0,08671323;
1366,069;0,128697;0,08724956;
1367,933;0,1296728;0,08829028;
1369,797;0,1305405;0,08922255;
1371,660;0,1313003;0,0900467;
1373,524;0,1328128;0,09162328;
1375,388;0,1338156;0,09268996;
1377,251;0,1340154;0,09295331;
1379,115;0,1343606;0,09336183;
1380,979;0,1345734;0,09363765;
1382,842;0,1346142;0,0937413;
1384,706;0,1347117;0,09390132;
1386,570;0,1353933;0,09464521;
1388,433;0,1353569;0,09467089;
1390,297;0,1342271;0,09360291;
1392,161;0,1336145;0,09305183;
1394,024;0,133949;0,09344764;
1395,888;0,1338067;0,09336636;
1397,752;0,1330158;0,0926363;
1399,615;0,1321428;0,0918239;
1401,479;0,1304601;0,09020152;
1403,343;0,1292765;0,08907799;
1405,206;0,1283018;0,0881632;
1407,070;0,1265672;0,08648817;
1408,934;0,1246549;0,08463528;
1410,797;0,1228615;0,08290103;
1412,661;0,1207296;0,08082804;
1414,525;0,1184004;0,07855751;
1416,388;0,1165759;0,07679145;
1418,252;0,1158309;0,07610462;
1420,116;0,1140094;0,07434118;
1421,979;0,1112158;0,07160526;
1423,843;0,1093151;0,06976218;
1425,707;0,1072729;0,06777726;
1427,570;0,105438;0,06599943;
1429,434;0,1041146;0,06473284;
1431,298;0,1024291;0,063104;
1433,161;0,1005913;0,06132261;
1435,025;0,1000212;0,06080869;
1436,889;0,1001094;0,06095292;
1438,752;0,09820364;0,05910291;
1440,616;0,09648841;0,05744322;
1442,480;0,09541756;0,0564277;
1444,343;0,09438319;0,05544845;
1446,207;0,09363959;0,05475975;
1448,071;0,09298299;0,05415784;
1449,934;0,09163267;0,052862;
1451,798;0,09006294;0,05134654;
1453,662;0,08880618;0,05014384;
1455,525;0,08919748;0,05058899;
1457,389;0,09018193;0,05162708;
1459,253;0,08777193;0,04927053;
1461,116;0,08531035;0,04686219;
1462,980;0,08437461;0,04597948;
1464,844;0,0842042;0,04586191;
1466,707;0,08265159;0,04436192;
1468,571;0,08091882;0,04268158;
1470,435;0,08047745;0,04229245;
1472,298;0,08150926;0,04337628;
1474,162;0,0813348;0,04325366;
1476,026;0,08066094;0,04263144;
1477,889;0,0801061;0,04212805;
1479,753;0,07991734;0,04199054;
1481,617;0,08028924;0,0424135;
1483,480;0,08038092;0,04255603;
1485,344;0,08082702;0,0430528;
1487,208;0,08219381;0,04447008;
1489,071;0,08400687;0,04633343;
1490,935;0,08485951;0,04723618;
1492,799;0,08417237;0,04659895;
1494,662;0,08485149;0,04732781;
1496,526;0,08736871;0,04989457;
1498,390;0,08874611;0,05132133;
1500,253;0,08866425;0,05128865;
1502,117;0,08827473;0,05094812;
1503,981;0,08910301;0,05182521;
1505,844;0,09387424;0,05664507;
1507,708;0,09818051;0,06099979;
1509,572;0,09712508;0,05999263;
1511,435;0,09698337;0,05989901;
1513,299;0,09768741;0,06065097;
1515,163;0,09895857;0,06196986;
1517,026;0,1009403;0,0639992;
1518,890;0,1021218;0,06522807;
1520,754;0,1051651;0,0683186;
1522,618;0,1076926;0,07089312;
1524,481;0,1082567;0,0715041;
1526,345;0,1101212;0,07341523;
1528,209;0,1114481;0,07478871;
1530,072;0,1123574;0,07574438;
1531,936;0,1146349;0,078068;
1533,800;0,117841;0,08132018;
1535,663;0,1182104;0,08173542;
1537,527;0,1195434;0,08311412;
1539,391;0,1253516;0,0889678;
1541,254;0,1301769;0,09383847;
1543,118;0,1308483;0,09455501;
1544,982;0,1318349;0,09558667;
1546,845;0,132402;0,09619865;
1548,709;0,1336039;0,09744525;
1550,573;0,135118;0,09900389;
1552,436;0,1358674;0,09979761;
1554,300;0,1367144;0,1006889;
1556,164;0,1379259;0,1019445;
1558,027;0,1427107;0,1067731;
1559,891;0,1460226;0,1101287;
1561,755;0,1423947;0,1065445;
1563,618;0,1409705;0,1051637;
1565,482;0,1408982;0,1051347;
1567,346;0,1410262;0,1053058;
1569,209;0,1417382;0,1060608;
1571,073;0,1410198;0,1053852;
1572,937;0,139604;0,1040121;
1574,800;0,14023;0,1046806;
1576,664;0,1409447;0,1054376;
1578,528;0,1392195;0,1037547;
1580,391;0,1377342;0,1023114;
1582,255;0,1369085;0,1015277;
1584,119;0,1359951;0,100656;
1585,982;0,1350347;0,09973726;
1587,846;0,1338827;0,09862664;
1589,710;0,1327321;0,09751746;
1591,573;0,13157;0,09639648;
1593,437;0,130462;0,0953295;
1595,301;0,1291553;0,09406374;
1597,164;0,1277308;0,09267999;
1599,028;0,126192;0,0911818;
1600,892;0,1248663;0,08989659;
1602,755;0,1234203;0,0884909;
1604,619;0,1218916;0,0870024;
1606,483;0,1203335;0,08548433;
1608,346;0,1189299;0,08412058;
1610,210;0,1171707;0,08240118;
1612,074;0,1153304;0,0806005;
1613,937;0,1138062;0,07911585;
1615,801;0,1132729;0,07862189;
1617,665;0,1117227;0,07711094;
1619,528;0,1093786;0,07480585;
1621,392;0,1079827;0,07344892;
1623,256;0,1070637;0,07256876;
1625,119;0,1053545;0,07089827;
1626,983;0,1038607;0,06944297;
1628,847;0,102288;0,06790874;
1630,710;0,1003698;0,06602882;
1632,574;0,09888389;0,06458104;
1634,438;0,09868419;0,06441937;
1636,301;0,09784708;0,06362015;
1638,165;0,09539328;0,06120412;
1640,029;0,09327983;0,05912831;
1641,892;0,09157038;0,05745637;
1643,756;0,09033185;0,05625523;
1645,620;0,08974327;0,0557039;
1647,483;0,08817944;0,05417719;
1649,347;0,08585155;0,05188631;
1651,211;0,08519176;0,0512634;
1653,074;0,08575583;0,05186422;
1654,938;0,08301347;0,04915849;
1656,802;0,08039937;0,0465809;
1658,665;0,07868891;0,04490682;
1660,529;0,07745584;0,04371001;
1662,393;0,0762741;0,04256441;
1664,256;0,07447226;0,04079859;
1666,120;0,07271226;0,03907448;
1667,984;0,07166652;0,03806451;
1669,847;0,07048437;0,03691802;
1671,711;0,06857747;0,03504666;
1673,575;0,06703104;0,03353564;
1675,438;0,06581614;0,03235605;
1677,302;0,06380499;0,03038008;
1679,166;0,06218541;0,02879556;
1681,029;0,06083036;0,02747546;
1682,893;0,06015016;0,0268301;
1684,757;0,05901791;0,02573257;
1686,620;0,05676708;0,02351634;
1688,484;0,05526467;0,02204842;
1690,348;0,0538995;0,02071762;
1692,211;0,05242588;0,01927826;
1694,075;0,05155958;0,01844611;
1695,939;0,05078163;0,01770219;
1697,802;0,04924531;0,0161998;
1699,666;0,04866072;0,01564902;
1701,530;0,04729195;0,01431395;
1703,393;0,04563757;0,01269316;
1705,257;0,0447753;0,01186437;
1707,121;0,04359902;0,01072146;
1708,984;0,04230256;0,009458255;
1710,848;0,04112203;0,008310878;
1712,712;0,04028636;0,007508252;
1714,575;0,03962958;0,006884414;
1716,439;0,03891601;0,006203666;
1718,303;0,03783317;0,005153553;
1720,166;0,03646458;0,003817583;
1722,030;0,03549399;0,002879503;
1723,894;0,03476223;0,002180145;
1725,757;0,03392597;0,001376183;
1727,621;0,0332389;0,0007213116;
1729,485;0,03266783;0,0001823277;
1731,348;0,03218366;-0,0002698497;
1733,212;0,0321162;-0,0003054289;
1735,076;0,03162674;-0,0007631049;
1736,939;0,03052893;-0,001829231;
1738,803;0,03028778;-0,002038803;
1740,667;0,03007313;-0,002221982;
1742,530;0,02968944;-0,002574288;
1744,394;0,02933087;-0,002901585;
1746,258;0,02914117;-0,003060108;
1748,121;0,0290089;-0,003161308;
1749,985;0,02894248;-0,003196751;
1751,849;0,02862971;-0,003478647;
1753,712;0,02804325;-0,004034323;
1755,576;0,02775092;-0,004295968;
1757,440;0,02755946;-0,004456845;
1759,303;0,0271727;-0,004813118;
1761,167;0,02702634;-0,004929092;
1763,031;0,02657274;-0,005352401;
1764,894;0,02604458;-0,005850365;
1766,758;0,02572394;-0,006140898;
1768,622;0,02547101;-0,00636382;
1770,485;0,02511331;-0,00669161;
1772,349;0,02495095;-0,006824151;
1774,213;0,0243334;-0,007411974;
1776,076;0,0238215;-0,007894245;
1777,940;0,02339145;-0,008294764;
1779,804;0,02313457;-0,008522197;
1781,667;0,02274889;-0,008878529;
1783,531;0,02237633;-0,009221824;
1785,395;0,02218415;-0,009384837;
1787,258;0,02187362;-0,009666287;
1789,122;0,02164701;-0,009863916;
1790,986;0,02173255;-0,009749477;
1792,849;0,02172148;-0,009731738;
1794,713;0,02131249;-0,01011201;
1796,577;0,02096493;-0,01043094;
1798,441;0,02095075;-0,01041658;
1800,304;0,02098187;-0,01035702;
1802,168;0,02089582;-0,0104147;
1804,032;0,02072099;-0,01056127;
1805,895;0,02065569;-0,01059837;
1807,759;0,02061043;-0,01061554;
1809,623;0,02055407;-0,01064389;
1811,486;0,02053269;-0,01063734;
1813,350;0,02042462;-0,01071757;
1815,214;0,02026022;-0,01085422;
1817,077;0,02035651;-0,01073025;
1818,941;0,02045682;-0,01060236;
1820,805;0,0204608;-0,01057089;
1822,668;0,02043907;-0,0105652;
1824,532;0,02059486;-0,01038208;
1826,396;0,02065073;-0,01029897;
1828,259;0,02066366;-0,01025887;
1830,123;0,02072555;-0,0101699;
1831,987;0,02058235;-0,0102861;
1833,850;0,02053323;-0,0103083;
1835,714;0,02060704;-0,01020766;
1837,578;0,02070045;-0,01008749;
1839,441;0,02065414;-0,01010713;
1841,305;0,02060731;-0,01012738;
1843,169;0,02075826;-0,009949917;
1845,032;0,02081463;-0,00986712;
1846,896;0,02075803;-0,009897368;
1848,760;0,02066623;-0,0099629;
1850,623;0,02063436;-0,009968584;
1852,487;0,02075018;-0,009826645;
1854,351;0,02077405;-0,009776741;
1856,214;0,02078051;-0,00974433;
1858,078;0,02090048;-0,009598489;
1859,942;0,02102234;-0,009450829;
1861,805;0,02100267;-0,009444776;
1863,669;0,02086178;-0,00956002;
1865,533;0,02078657;-0,009609665;
1867,396;0,02087131;-0,009499437;
1869,260;0,02101628;-0,009329048;
1871,124;0,02086545;-0,009454538;
1872,987;0,02076733;-0,009527394;
1874,851;0,02074414;-0,009525398;
1876,715;0,02074104;-0,009503384;
1878,578;0,02074434;-0,009475053;
1880,442;0,02077218;-0,009422251;
1882,306;0,0207484;-0,009421138;
1884,169;0,02098038;-0,009164346;
1886,033;0,02089074;-0,009229238;
1887,897;0,02063582;-0,009459495;
1889,760;0,02051884;-0,00955188;
1891,624;0,02065867;-0,009387523;
1893,488;0,02068768;-0,009334059;
1895,351;0,02065045;-0,009346912;
1897,215;0,02054705;-0,009426009;
1899,079;0,02054677;-0,009402055;
1900,942;0,02046431;-0,00946035;
1902,806;0,02035913;-0,009541436;
1904,670;0,02047006;-0,009406485;
1906,533;0,02051946;-0,009333133;
1908,397;0,02027632;-0,009552391;
1910,261;0,0201518;-0,009653095;
1912,124;0,02012755;-0,009653605;
1913,988;0,02025552;-0,009501958;
1915,852;0,02012594;-0,009607937;
1917,715;0,01990687;-0,009803475;
1919,579;0,01964735;-0,01003952;
1921,443;0,01935709;-0,01030638;
1923,306;0,0190784;-0,01056174;
1925,170;0,01919494;-0,01042194;
1927,034;0,01879738;-0,01079631;
1928,897;0,01875074;-0,01081982;
1930,761;0,01908286;-0,01046464;
1932,625;0,01929083;-0,01023367;
1934,488;0,01899243;-0,01050914;
1936,352;0,01828179;-0,01119692;
1938,216;0,01781078;-0,01164514;
1940,079;0,01776316;-0,01167003;
1941,943;0,01753171;-0,01187881;
1943,807;0,01727065;-0,01211727;
1945,670;0,01696937;-0,01239602;
1947,534;0,01680853;-0,01253439;
1949,398;0,01628511;-0,0130354;
1951,261;0,01607612;-0,01322204;
1953,125;0,01573194;-0,01354395;
1954,989;0,01563096;-0,01362272;
1956,852;0,01518086;-0,01405067;
1958,716;0,01407569;-0,01513374;
1960,580;0,01366471;-0,0155227;
1962,443;0,01411399;-0,01505146;
1964,307;0,01357306;-0,01557049;
1966,171;0,01242365;-0,01669807;
1968,034;0,01234101;-0,01675893;
1969,898;0,01277252;-0,01630571;
1971,762;0,01191459;-0,01714198;
1973,625;0,01141856;-0,01761642;
1975,489;0,01060588;-0,01840758;
1977,353;0,0105839;-0,01840809;
1979,216;0,0117187;-0,01725188;
1981,080;0,01251645;-0,01643278;
1982,944;0,01281119;-0,01611676;
1984,807;0,01323591;-0,01567081;
1986,671;0,01343897;-0,01544658;
1988,535;0,0139236;-0,01494085;
1990,398;0,01432406;-0,01451933;
1992,262;0,01454953;-0,01427288;
1994,126;0,01415121;-0,01465027;
1995,989;0,01425189;-0,01452871;
1997,853;0,01449939;-0,0142604;
1999,717;0,01419708;-0,01454195;
2001,580;0,01353414;-0,0151842;
2003,444;0,01307805;-0,01561964;
2005,308;0,01189234;-0,01678477;
2007,171;0,01123125;-0,01742533;
2009,035;0,01127453;-0,01736158;
2010,899;0,01178583;-0,01682988;
2012,762;0,01211916;-0,01647619;
2014,626;0,01161928;-0,01695577;
2016,490;0,01045615;-0,01809866;
2018,353;0,01025428;-0,01828035;
2020,217;0,01099152;-0,01752297;
2022,081;0,01156022;-0,0169342;
2023,944;0,01077635;-0,01769805;
2025,808;0,01026545;-0,01818898;
2027,672;0,01000224;-0,01843229;
2029,535;0,01054418;-0,0178705;
2031,399;0,01093494;-0,01745993;
2033,263;0,01152818;-0,01684695;
2035,126;0,0120782;-0,01627724;
2036,990;0,01209982;-0,01623598;
2038,854;0,01279992;-0,0155163;
2040,717;0,01360385;-0,01469284;
2042,581;0,01398436;-0,01429285;
2044,445;0,01446613;-0,01379167;
2046,308;0,01471643;-0,01352199;
2048,172;0,01545203;-0,01276708;
2050,036;0,01672522;-0,01147463;
2051,899;0,01733287;-0,01084776;
2053,763;0,01752161;-0,01063986;
2055,627;0,01811969;-0,01002267;
2057,490;0,01855833;-0,009564974;
2059,354;0,01877051;-0,009333797;
2061,218;0,01902757;-0,009057781;
2063,081;0,01938908;-0,00867737;
2064,945;0,01951642;-0,008531185;
2066,809;0,01977294;-0,008255868;
2068,672;0,02003122;-0,007978836;
2070,536;0,02033125;-0,007660107;
2072,400;0,02054464;-0,007428072;
2074,264;0,02067711;-0,00727701;
2076,127;0,02107442;-0,006861154;
2077,991;0,02156562;-0,006351457;
2079,855;0,02187511;-0,006023512;
2081,718;0,02202219;-0,00585804;
2083,582;0,02176741;-0,006094473;
2085,446;0,02197002;-0,005873562;
2087,309;0,02218889;-0,005636439;
