;Apr12_TPC_0-0-1_LMW;Apr12_TPC_0-0-1_LMW (baseline corrected);
1664,256;0,04441283;0,02878844;
1666,120;0,04348502;0,02787306;
1667,984;0,04333484;0,02773526;
1669,847;0,04355689;0,02796965;
1671,711;0,04283405;0,02725911;
1673,575;0,04220403;0,02664135;
1675,438;0,04196387;0,02641341;
1677,302;0,0407683;0,02523001;
1679,166;0,03967498;0,02414883;
1681,029;0,03869427;0,02318021;
1682,893;0,03920154;0,02369954;
1684,757;0,03946982;0,02397984;
1686,620;0,03824128;0,02276327;
1688,484;0,03671301;0,02124694;
1690,348;0,03550349;0,02004932;
1692,211;0,03427638;0,01883406;
1694,075;0,03386345;0,01843295;
1695,939;0,03366845;0,01824974;
1697,802;0,03314582;0,01773884;
1699,666;0,03314902;0,01775374;
1701,530;0,03171179;0,01632818;
1703,393;0,03032269;0,01495071;
1705,257;0,02892591;0,01356551;
1707,121;0,02779932;0,01245047;
1708,984;0,02647003;0,0111327;
1710,848;0,02517949;0,00985363;
1712,712;0,02437896;0,009064539;
1714,575;0,02408199;0,008778966;
1716,439;0,0242602;0,008968533;
1718,303;0,02389939;0,008619058;
1720,166;0,02250279;0,00723374;
1722,030;0,02138196;0,006124168;
1723,894;0,02057601;0,005329427;
1725,757;0,02000919;0,004773791;
1727,621;0,01946712;0,004242857;
1729,485;0,01924235;0,004029193;
1731,348;0,01903025;0,003828173;
1733,212;0,01977858;0,004587539;
1735,076;0,01958472;0,00440467;
1736,939;0,01868563;0,003516554;
1738,803;0,01798145;0,0028233;
1740,667;0,01768562;0,002538361;
1742,530;0,01747194;0,002335542;
1744,394;0,01703048;0,001904902;
1746,258;0,01682111;0,001706328;
1748,121;0,01682362;0,001719595;
1749,985;0,01694797;0,001854658;
1751,849;0,01656617;0,001483551;
1753,712;0,01571033;0,0006383592;
1755,576;0,01547607;0,0004147258;
1757,440;0,01525732;0,0002065619;
1759,303;0,01515567;0,0001154616;
1761,167;0,01531134;0,0002816454;
1763,031;0,01530756;0,0002883518;
1764,894;0,01482087;-0,0001878902;
1766,758;0,01474653;-0,0002518063;
1768,622;0,01475072;-0,0002372347;
1770,485;0,01512505;0,0001474486;
1772,349;0,01532999;0,0003627118;
1774,213;0,01502453;6,753952E-5;
1776,076;0,01458879;-0,0003579425;
1777,940;0,0142931;-0,0006434149;
1779,804;0,01439644;-0,0005298861;
1781,667;0,01431799;-0,0005981706;
1783,531;0,01437306;-0,0005329814;
1785,395;0,01424003;-0,0006559089;
1787,258;0,01405759;-0,0008282913;
1789,122;0,01387331;-0,001002538;
1790,986;0,01427874;-0,0005871037;
1792,849;0,01453885;-0,0003170293;
1794,713;0,01432488;-0,0005210534;
1796,577;0,01400614;-0,0008298834;
1798,441;0,0139395;-0,0008866493;
1800,304;0,01409955;-0,0007167543;
1802,168;0,01412717;-0,0006793204;
1804,032;0,01389992;-0,0008967786;
1805,895;0,01365743;-0,001129513;
1807,759;0,0135795;-0,001197724;
1809,623;0,01365367;-0,001113858;
1811,486;0,0136617;-0,001096157;
1813,350;0,01344408;-0,001304149;
1815,214;0,01319416;-0,001544456;
1817,077;0,01322055;-0,001508497;
1818,941;0,01328148;-0,001438017;
1820,805;0,01320091;-0,001509074;
1822,668;0,01329439;-0,001406104;
1824,532;0,01354094;-0,001150088;
1826,396;0,01356183;-0,00111977;
1828,259;0,01369854;-0,0009736651;
1830,123;0,01369133;-0,0009715024;
1831,987;0,0134673;-0,001186182;
1833,850;0,013261;-0,001383165;
1835,714;0,01319295;-0,001441933;
1837,578;0,01312679;-0,00149883;
1839,441;0,0129819;-0,00163449;
1841,305;0,01299694;-0,001610247;
1843,169;0,0133502;-0,001247817;
1845,032;0,01353956;-0,001049305;
1846,896;0,01361472;-0,0009650236;
1848,760;0,01328426;-0,001286394;
1850,623;0,01291991;-0,001641678;
1852,487;0,01285881;-0,001693737;
1854,351;0,01270547;-0,001838067;
1856,214;0,01262192;-0,001912633;
1858,078;0,0127055;-0,0018201;
1859,942;0,01279468;-0,001721995;
1861,805;0,01276841;-0,00173936;
1863,669;0,01270262;-0,001796277;
1865,533;0,01265711;-0,001832937;
1867,396;0,01302131;-0,001459911;
1869,260;0,01331731;-0,001155116;
1871,124;0,01313261;-0,001331044;
1872,987;0,01265137;-0,001803549;
1874,851;0,01244817;-0,001998027;
1876,715;0,01253454;-0,001902967;
1878,578;0,01243007;-0,001998773;
1880,442;0,01227825;-0,002141954;
1882,306;0,01241038;-0,002001201;
1884,169;0,0124663;-0,001936697;
1886,033;0,01244865;-0,001945782;
1887,897;0,01266755;-0,001718348;
1889,760;0,01278403;-0,001593355;
1891,624;0,01263717;-0,001731722;
1893,488;0,01260601;-0,001754426;
1895,351;0,01255088;-0,001801118;
1897,215;0,01251266;-0,001830922;
1899,079;0,01240004;-0,001935155;
1900,942;0,01242722;-0,001899611;
1902,806;0,01247585;-0,00184264;
1904,670;0,01243253;-0,001877648;
1906,533;0,01225453;-0,002047358;
1908,397;0,01239342;-0,0019002;
1910,261;0,0125286;-0,001756776;
1912,124;0,01237786;-0,001899307;
1913,988;0,01218353;-0,002085442;
1915,852;0,01228409;-0,00197671;
1917,715;0,01232085;-0,001931802;
1919,579;0,01230476;-0,001939772;
1921,443;0,01214872;-0,002087716;
1923,306;0,01188123;-0,002347134;
1925,170;0,0115558;-0,002664507;
1927,034;0,01140164;-0,002810643;
1928,897;0,01146578;-0,002738495;
1930,761;0,01131189;-0,002884404;
1932,625;0,0109436;-0,003244737;
1934,488;0,01085371;-0,003326686;
1936,352;0,01074277;-0,003429722;
1938,216;0,01064393;-0,003520668;
1940,079;0,01046874;-0,003687992;
1941,943;0,01031943;-0,003829456;
1943,807;0,0101282;-0,004012864;
1945,670;0,01030645;-0,003826811;
1947,534;0,009842667;-0,00428282;
1949,398;0,009398603;-0,00471913;
1951,261;0,009367673;-0,004742327;
1953,125;0,008986634;-0,005115656;
1954,989;0,00824385;-0,005850751;
1956,852;0,007933327;-0,006153608;
1958,716;0,007581347;-0,006497943;
1960,580;0,007622587;-0,006449081;
1962,443;0,007560404;-0,006503663;
1964,307;0,007780575;-0,006275912;
1966,171;0,007423884;-0,006625045;
1968,034;0,006752547;-0,007288846;
1969,898;0,006665781;-0,007368096;
1971,762;0,007031464;-0,00699492;
1973,625;0,006582302;-0,00743661;
1975,489;0,006381503;-0,007629957;
1977,353;0,006503621;-0,007500409;
1979,216;0,006578505;-0,007418115;
1981,080;0,006731346;-0,007257886;
1982,944;0,007117909;-0,006863955;
1984,807;0,007384107;-0,006590411;
1986,671;0,007162319;-0,006804872;
1988,535;0,007129905;-0,006829981;
1990,398;0,008106605;-0,005845995;
1992,262;0,008342374;-0,005602962;
1994,126;0,007884443;-0,006053649;
1995,989;0,007508469;-0,006422399;
1997,853;0,00792844;-0,005995224;
1999,717;0,007736652;-0,006179828;
2001,580;0,006806685;-0,007102631;
2003,444;0,006291857;-0,007610315;
2005,308;0,006419488;-0,00747556;
2007,171;0,006372933;-0,007515012;
2009,035;0,006273214;-0,007607646;
2010,899;0,005571358;-0,008302438;
2012,762;0,005584592;-0,008282159;
2014,626;0,00606267;-0,007797056;
2016,490;0,006284308;-0,007568412;
2018,353;0,006140253;-0,007705481;
2020,217;0,005348389;-0,008490378;
2022,081;0,00502536;-0,008806459;
2023,944;0,00532055;-0,00850434;
2025,808;0,005452391;-0,008365589;
2027,672;0,005889921;-0,007921169;
2029,535;0,005627729;-0,00817649;
2031,399;0,006213498;-0,007583868;
2033,263;0,007079476;-0,006711056;
2035,126;0,006692506;-0,007091211;
2036,990;0,005973017;-0,007803903;
2038,854;0,006315924;-0,007454218;
2040,717;0,006758215;-0,007005169;
2042,581;0,006793781;-0,006962862;
2044,445;0,006593655;-0,007156265;
2046,308;0,007451099;-0,006292117;
2048,172;0,00868909;-0,005047441;
2050,036;0,009300622;-0,004429242;
2051,899;0,008927167;-0,004796047;
2053,763;0,008871001;-0,004845582;
2055,627;0,009104502;-0,004605468;
2057,490;0,009288992;-0,004414383;
2059,354;0,009167527;-0,004529271;
2061,218;0,009705187;-0,003985052;
2063,081;0,009813631;-0,003870066;
2064,945;0,009731593;-0,00394558;
2066,809;0,01002808;-0,003642589;
2068,672;0,01015105;-0,003513132;
2070,536;0,009937595;-0,003720112;
2072,400;0,009927893;-0,003723361;
2074,264;0,01013842;-0,003506393;
2076,127;0,01014223;-0,003496172;
2077,991;0,01013892;-0,003493076;
2079,855;0,01034166;-0,003283955;
2081,718;0,01070448;-0,002914761;
2083,582;0,0108044;-0,002808495;
