;May03_TPC_06-02-02_LMW;May03_TPC_06-02-02_LMW (baseline corrected);
928,107;0,04548355;0,01435977;
929,971;0,04572943;0,01472588;
931,834;0,04597772;0,01509342;
933,698;0,04618681;0,01542083;
935,562;0,04636198;0,01571337;
937,425;0,04653929;0,01600712;
939,289;0,04676096;0,01634431;
941,153;0,04710187;0,01679982;
943,016;0,0473606;0,01717226;
944,880;0,04760745;0,01753191;
946,744;0,04784375;0,01788013;
948,607;0,04808874;0,01823616;
950,471;0,04835097;0,01860856;
952,335;0,04865101;0,01901791;
954,198;0,04901971;0,01949507;
956,062;0,04941724;0,02000022;
957,926;0,04975042;0,02044017;
959,789;0,05013689;0,0209326;
961,653;0,0505454;0,02144624;
963,517;0,05100843;0,02201359;
965,380;0,05142455;0,02253322;
967,244;0,05188211;0,02309351;
969,108;0,05246254;0,02377587;
970,972;0,05308667;0,02450115;
972,835;0,05373959;0,02525444;
974,699;0,05451519;0,02612966;
976,563;0,05531928;0,02703259;
978,426;0,05636774;0,02817915;
980,290;0,0574496;0,02935836;
982,154;0,05775818;0,02976357;
984,017;0,05741082;0,02951209;
985,881;0,05739485;0,02959128;
987,745;0,05782399;0,03011487;
989,608;0,05845764;0,03084226;
991,472;0,05910482;0,03158247;
993,336;0,0597423;0,03231228;
995,199;0,06043112;0,03309275;
997,063;0,06124591;0,0339985;
998,927;0,06212819;0,03497107;
1000,790;0,06288352;0,035816;
1002,654;0,06312253;0,03614397;
1004,518;0,0630801;0,03618982;
1006,381;0,06313473;0,03633209;
1008,245;0,06345988;0,03674423;
1010,109;0,06401297;0,03738366;
1011,972;0,06472007;0,03817648;
1013,836;0,06543176;0,03897326;
1015,700;0,06618227;0,03980822;
1017,563;0,06704947;0,04075927;
1019,427;0,06798404;0,04177707;
1021,291;0,06890404;0,0427797;
1023,154;0,069832;0,04378968;
1025,018;0,07074508;0,04478419;
1026,882;0,07173377;0,04585371;
1028,745;0,07281755;0,04701775;
1030,609;0,07403346;0,04831333;
1032,473;0,075285;0,04964398;
1034,336;0,07666815;0,05110566;
1036,200;0,0781856;0,05270107;
1038,064;0,07978557;0,05437845;
1039,927;0,08141219;0,05608193;
1041,791;0,08313375;0,05787979;
1043,655;0,08504433;0,05986613;
1045,518;0,08724497;0,06214199;
1047,382;0,08985826;0,06482997;
1049,246;0,09262257;0,06766844;
1051,109;0,09427169;0,0693912;
1052,973;0,09568721;0,07087983;
1054,837;0,09801634;0,07328155;
1056,700;0,1008207;0,07615801;
1058,564;0,1037883;0,07919715;
1060,428;0,106925;0,08240497;
1062,291;0,1101662;0,08571672;
1064,155;0,1136774;0,08929801;
1066,019;0,1174885;0,09317873;
1067,882;0,1215308;0,09729008;
1069,746;0,1258954;0,1017234;
1071,610;0,1307368;0,1066329;
1073,473;0,1358901;0,1118538;
1075,337;0,1412616;0,1172926;
1077,201;0,1467983;0,122896;
1079,064;0,1525557;0,1287198;
1080,928;0,1583833;0,1346132;
1082,792;0,1642439;0,1405392;
1084,655;0,1700396;0,1463998;
1086,519;0,175692;0,1521167;
1088,383;0,1808023;0,157291;
1090,246;0,1851411;0,1616935;
1092,110;0,188324;0,1649395;
1093,974;0,190013;0,1666912;
1095,837;0,1901514;0,1668919;
1097,701;0,1889688;0,1657712;
1099,565;0,1866639;0,1635278;
1101,428;0,1839472;0,1608722;
1103,292;0,1811205;0,1581061;
1105,156;0,1785369;0,1555828;
1107,019;0,1764492;0,1535549;
1108,883;0,1751252;0,1522903;
1110,747;0,1746976;0,1519218;
1112,610;0,1754367;0,1527195;
1114,474;0,1773568;0,1546979;
1116,338;0,1804488;0,1578477;
1118,201;0,1845135;0,1619699;
1120,065;0,1889646;0,1664782;
1121,929;0,1925976;0,1701678;
1123,792;0,1935799;0,1712065;
1125,656;0,1906764;0,1683589;
1127,520;0,1855153;0,1632534;
1129,383;0,1810467;0,1588401;
1131,247;0,1791582;0,1570065;
1133,111;0,1795471;0,1574498;
1134,974;0,1804287;0,1583856;
1136,838;0,1798907;0,1579014;
1138,702;0,1774461;0,1555102;
1140,565;0,1736021;0,1517194;
1142,429;0,1692374;0,1474074;
1144,293;0,1647739;0,1429963;
1146,156;0,1605541;0,1388285;
1148,020;0,1566332;0,1349594;
1149,884;0,1529992;0,1313768;
1151,747;0,1494914;0,1279201;
1153,611;0,1461653;0,1246447;
1155,475;0,1429304;0,1214602;
1157,338;0,1395846;0,1181645;
1159,202;0,135947;0,1145767;
1161,066;0,1320829;0,110762;
1162,929;0,1280236;0,1067518;
1164,793;0,1238423;0,1026193;
1166,657;0,1197809;0,09860641;
1168,520;0,1162223;0,09509602;
1170,384;0,1132521;0,09217364;
1172,248;0,1108369;0,08980608;
1174,111;0,1089622;0,08797862;
1175,975;0,1077577;0,0868211;
1177,839;0,1073611;0,08647121;
1179,702;0,1080159;0,08717239;
1181,566;0,1097414;0,088944;
1183,430;0,1124434;0,09169178;
1185,293;0,1159599;0,0952538;
1187,157;0,1199411;0,09928019;
1189,021;0,1234486;0,1028326;
1190,884;0,1256935;0,1051222;
1192,748;0,1262981;0,1057712;
1194,612;0,1252686;0,1047859;
1196,475;0,1227242;0,1022852;
1198,339;0,1191648;0,09876945;
1200,203;0,1149698;0,09461776;
1202,066;0,1105219;0,09021287;
1203,930;0,1061387;0,08587241;
1205,794;0,1021434;0,08191962;
1207,657;0,09868335;0,07850184;
1209,521;0,09584026;0,07570073;
1211,385;0,09366432;0,0735665;
1213,248;0,09203841;0,07198205;
1215,112;0,09076666;0,07075152;
1216,976;0,08992716;0,06995297;
1218,839;0,08948883;0,06955535;
1220,703;0,08934234;0,06944931;
1222,567;0,08937178;0,06951897;
1224,430;0,08958786;0,06977501;
1226,294;0,0898963;0,07012318;
1228,158;0,09037508;0,07064145;
1230,021;0,09095595;0,07126155;
1231,885;0,09162646;0,07197107;
1233,749;0,09232321;0,0727066;
1235,612;0,09305107;0,073473;
1237,476;0,09386107;0,07432131;
1239,340;0,09473334;0,07523165;
1241,203;0,09562806;0,07616422;
1243,067;0,09660061;0,0771744;
1244,931;0,0975788;0,07818999;
1246,795;0,09861001;0,07925837;
1248,658;0,09960452;0,08028983;
1250,522;0,1005191;0,08124111;
1252,386;0,1013831;0,0821417;
1254,249;0,102325;0,0831199;
1256,113;0,1033624;0,08419337;
1257,977;0,1044115;0,08527832;
1259,840;0,1055227;0,08642512;
1261,704;0,1067373;0,0876752;
1263,568;0,1079401;0,08891323;
1265,431;0,1092421;0,09025028;
1267,295;0,1105804;0,09162341;
1269,159;0,1118691;0,09294677;
1271,022;0,1132494;0,09436142;
1272,886;0,1147277;0,09587394;
1274,750;0,1161644;0,09734464;
1276,613;0,1176885;0,09890255;
1278,477;0,1192428;0,1004905;
1280,341;0,1208521;0,1021332;
1282,204;0,1225205;0,1038348;
1284,068;0,124204;0,1055514;
1285,932;0,1258661;0,1072463;
1287,795;0,1276521;0,109065;
1289,659;0,129474;0,1109194;
1291,523;0,1313537;0,1128314;
1293,386;0,1333073;0,114817;
1295,250;0,1353119;0,1168536;
1297,114;0,1372572;0,1188306;
1298,977;0,1392637;0,1208686;
1300,841;0,1413341;0,1229704;
1302,705;0,1435047;0,1251722;
1304,568;0,1456421;0,1273407;
1306,432;0,1478564;0,1295858;
1308,296;0,1502034;0,1319635;
1310,159;0,152601;0,1343915;
1312,023;0,1550351;0,1368559;
1313,887;0,1576407;0,1394917;
1315,750;0,1602194;0,1421003;
1317,614;0,1629611;0,1448718;
1319,478;0,1658655;0,1478058;
1321,341;0,1687152;0,150685;
1323,205;0,1716155;0,1536147;
1325,069;0,1746998;0,156728;
1326,932;0,1777402;0,1597974;
1328,796;0,1807234;0,1628095;
1330,660;0,18369;0,1658046;
1332,523;0,1867742;0,1689174;
1334,387;0,1896954;0,1718669;
1336,251;0,1926643;0,1748639;
1338,114;0,1961104;0,178338;
1339,978;0,2001272;0,1823827;
1341,842;0,2036474;0,1859306;
1343,705;0,2068305;0,1891412;
1345,569;0,2102518;0,19259;
1347,433;0,2137646;0,19613;
1349,296;0,217294;0,1996865;
1351,160;0,2209085;0,203328;
1353,024;0,2244609;0,2069072;
1354,887;0,2281616;0,2106345;
1356,751;0,2318292;0,2143286;
1358,615;0,2354634;0,2179891;
1360,478;0,2394013;0,2219533;
1362,342;0,2441483;0,2267264;
1364,206;0,2487367;0,2313407;
1366,069;0,2524165;0,2350462;
1367,933;0,2561533;0,2388087;
1369,797;0,2598459;0,2425269;
1371,660;0,2623229;0,2450292;
1373,524;0,2632823;0,2460138;
1375,388;0,2614162;0,2441729;
1377,251;0,2559862;0,2387678;
1379,115;0,2484166;0,231223;
1380,979;0,2400284;0,2228595;
1382,842;0,2310665;0,2139222;
1384,706;0,2220626;0,2049427;
1386,570;0,2132036;0,1961079;
1388,433;0,2048404;0,1877689;
1390,297;0,1974665;0,180419;
1392,161;0,190745;0,1737215;
1394,024;0,1844676;0,1674678;
1395,888;0,1786411;0,161665;
1397,752;0,1732743;0,1563217;
1399,615;0,1679365;0,1510074;
1401,479;0,1628588;0,1459529;
1403,343;0,1579856;0,1411029;
1405,206;0,1530911;0,1362314;
1407,070;0,1484785;0,1316417;
1408,934;0,1439942;0,1271802;
1410,797;0,1395623;0,122771;
1412,661;0,135224;0,1184552;
1414,525;0,1310528;0,1143065;
1416,388;0,1270686;0,1103446;
1418,252;0,1231645;0,1064627;
1420,116;0,1189298;0,10225;
1421,979;0,1149517;0,09829389;
1423,843;0,1108617;0,09422577;
1425,707;0,1067769;0,09016266;
1427,570;0,1036593;0,08706667;
1429,434;0,1028292;0,08625813;
1431,298;0,1037101;0,08716042;
1433,161;0,101792;0,08526359;
1435,025;0,09688703;0,08037979;
1436,889;0,09111124;0,07462507;
1438,752;0,08631885;0,06985363;
1440,616;0,08223163;0,06578726;
1442,480;0,07775583;0,0613322;
1444,343;0,07324594;0,05684295;
1446,207;0,06852383;0,05214136;
1448,071;0,06341884;0,04705679;
1449,934;0,05858404;0,04224231;
1451,798;0,05473187;0,03841035;
1453,662;0,05188414;0,03558273;
1455,525;0,05051912;0,03423772;
1457,389;0,04955254;0,03329104;
1459,253;0,04849564;0,03225394;
1461,116;0,04753955;0,03131756;
1462,980;0,0471329;0,0309305;
1464,844;0,04707963;0,03089674;
1466,707;0,04677155;0,03060806;
1468,571;0,0463226;0,03017841;
1470,435;0,04615154;0,03002656;
1472,298;0,04603701;0,02993113;
1474,162;0,04534412;0,02925726;
1476,026;0,04460363;0,02853569;
1477,889;0,04375663;0,0277075;
1479,753;0,04314385;0,02711345;
1481,617;0,04271862;0,02670685;
1483,480;0,04226313;0,0262699;
1485,344;0,04191229;0,02593751;
1487,208;0,04171444;0,02575802;
1489,071;0,04165908;0,02572091;
1490,935;0,04130475;0,02538476;
1492,799;0,04057657;0,02467466;
1494,662;0,04023652;0,02435259;
1496,526;0,04019958;0,02433356;
1498,390;0,03991322;0,024065;
1500,253;0,0393102;0,02347971;
1502,117;0,03870678;0,02289393;
1503,981;0,03840012;0,02260481;
1505,844;0,03863241;0,02285457;
1507,708;0,03854275;0,02278228;
1509,572;0,03778491;0,02204173;
1511,435;0,03711158;0,0213856;
1513,299;0,03646836;0,02075951;
1515,163;0,03605871;0,02036689;
1517,026;0,03570526;0,0200304;
1518,890;0,03533214;0,01967414;
1520,754;0,0353325;0,01969129;
1522,618;0,03486723;0,01924272;
1524,481;0,03448721;0,01887932;
1526,345;0,03410687;0,01851553;
1528,209;0,03365675;0,01808187;
1530,072;0,03317969;0,01762118;
1531,936;0,03297893;0,01743673;
1533,800;0,03281918;0,0172932;
1535,663;0,03226019;0,01675035;
1537,527;0,03209306;0,01659929;
1539,391;0,03239755;0,01691977;
1541,254;0,03257378;0,01711191;
1543,118;0,03221053;0,01676449;
1544,982;0,03187627;0,01644598;
1546,845;0,03143363;0,01601903;
1548,709;0,03125341;0,01585442;
1550,573;0,03103462;0,01565115;
1552,436;0,03082413;0,01545612;
1554,300;0,03071128;0,01535866;
1556,164;0,03078107;0,01544375;
1558,027;0,0315169;0,01619482;
1559,891;0,03160152;0,0162946;
1561,755;0,0308371;0,01554527;
1563,618;0,03053748;0,01526067;
1565,482;0,03034406;0,01508219;
1567,346;0,03023093;0,01498394;
1569,209;0,03036478;0,0151326;
1571,073;0,03026032;0,01504288;
1572,937;0,030102;0,01489922;
1574,800;0,03036697;0,01517879;
1576,664;0,03068378;0,01551012;
1578,528;0,03048491;0,01532572;
1580,391;0,03043999;0,01529519;
1582,255;0,03047322;0,01534273;
1584,119;0,03050215;0,01538593;
1585,982;0,03052189;0,01541985;
1587,846;0,03066444;0,01557653;
1589,710;0,03078733;0,01571347;
1591,573;0,03098077;0,0159209;
1593,437;0,03120527;0,01615933;
1595,301;0,03136436;0,01633228;
1597,164;0,03141142;0,01639313;
1599,028;0,03150154;0,01649699;
1600,892;0,03155822;0,01656733;
1602,755;0,03176949;0,01679221;
1604,619;0,03194884;0,01698509;
1606,483;0,0320949;0,01714463;
1608,346;0,03222826;0,01729141;
1610,210;0,03229133;0,01736784;
1612,074;0,03225287;0,01734267;
1613,937;0,03228819;0,01739122;
1615,801;0,03267352;0,01778972;
1617,665;0,03284892;0,01797823;
1619,528;0,03276047;0,01790282;
1621,392;0,03283708;0,01799242;
1623,256;0,03309362;0,01826189;
1625,119;0,03303316;0,01821431;
1626,983;0,03302432;0,01821827;
1628,847;0,03295334;0,01816005;
1630,710;0,03272834;0,01794774;
1632,574;0,03260054;0,01783257;
1634,438;0,03291033;0,01815495;
1636,301;0,03303898;0,01829611;
1638,165;0,03265554;0,01792514;
1640,029;0,0322121;0,01749411;
1641,892;0,03184964;0,017144;
1643,756;0,03156762;0,01687428;
1645,620;0,03137937;0,01669826;
1647,483;0,03102173;0,01635281;
1649,347;0,03035166;0,01569487;
1651,211;0,03015421;0,0155095;
1653,074;0,03032239;0,01568969;
1654,938;0,02983537;0,01521464;
1656,802;0,02924722;0,0146384;
1658,665;0,02871261;0,01411565;
1660,529;0,02840482;0,01381967;
1662,393;0,02802849;0,0134551;
1664,256;0,02748836;0,01292667;
1666,120;0,02704429;0,01249425;
1667,984;0,02678661;0,01224816;
1669,847;0,0264405;0,0119136;
1671,711;0,02590936;0,01139395;
1673,575;0,0255146;0,01101063;
1675,438;0,02501847;0,0105259;
1677,302;0,0241538;0,009672566;
1679,166;0,02357067;0,009100726;
1681,029;0,02299767;0,008538965;
1682,893;0,0228179;0,008370388;
1684,757;0,0220952;0,007658823;
1686,620;0,02130995;0,006884667;
1688,484;0,02068041;0,006266169;
1690,348;0,01990209;0,005498848;
1692,211;0,01912923;0,004736936;
1694,075;0,01874581;0,004364416;
1695,939;0,01835692;0,003986369;
1697,802;0,01796062;0,003600873;
1699,666;0,01788264;0,00353365;
1701,530;0,01712884;0,002790553;
1703,393;0,01682533;0,002497711;
1705,257;0,01640886;0,002091851;
1707,121;0,01593348;0,001627038;
1708,984;0,01552607;0,001230156;
1710,848;0,01513541;0,0008499731;
1712,712;0,01490186;0,000626849;
1714,575;0,01487902;0,0006144008;
1716,439;0,0148159;0,0005616201;
1718,303;0,01445268;0,0002086951;
1720,166;0,01402445;-0,0002092884;
1722,030;0,0138028;-0,0004207288;
1723,894;0,01353582;-0,0006775403;
1725,757;0,0133526;-0,0008506428;
1727,621;0,01317009;-0,001023082;
1729,485;0,0130369;-0,001146237;
1731,348;0,01284613;-0,001327021;
1733,212;0,01300564;-0,001157565;
1735,076;0,01286159;-0,001291706;
1736,939;0,01272574;-0,001417703;
1738,803;0,01268894;-0,001444676;
1740,667;0,01254388;-0,001579968;
1742,530;0,01245711;-0,001657003;
1744,394;0,01238845;-0,001715962;
1746,258;0,01237225;-0,001722516;
1748,121;0,01248234;-0,001602816;
1749,985;0,01278595;-0,001289627;
1751,849;0,01305984;-0,001006216;
1753,712;0,01337553;-0,0006810354;
1755,576;0,01440576;0,0003586413;
1757,440;0,0162532;0,002215489;
1759,303;0,0194253;0,005396965;
1761,167;0,02442744;0,01040844;
1763,031;0,0261195;0,01210978;
1764,894;0,02028487;0,006284397;
1766,758;0,01429806;0,0003068051;
1768,622;0,01185865;-0,002123437;
1770,485;0,01132495;-0,002647997;
1772,349;0,01121556;-0,002748291;
1774,213;0,01111409;-0,002840705;
1776,076;0,01106346;-0,002882322;
1777,940;0,01083723;-0,003099567;
1779,804;0,01073408;-0,003193775;
1781,667;0,01062582;-0,003293127;
1783,531;0,0106432;-0,003266879;
1785,395;0,01053944;-0,003361798;
1787,258;0,01042484;-0,003467611;
1789,122;0,01038022;-0,00350347;
1790,986;0,01063439;-0,003240576;
1792,849;0,01059359;-0,003272685;
1794,713;0,01042827;-0,003429358;
1796,577;0,01037708;-0,003471928;
1798,441;0,01032569;-0,003514749;
1800,304;0,0102861;-0,003545787;
1802,168;0,01021502;-0,003608365;
1804,032;0,01011703;-0,003697883;
1805,895;0,01006566;-0,00374081;
1807,759;0,0100258;-0,003772271;
1809,623;0,01006154;-0,003728163;
1811,486;0,01008235;-0,003699011;
1813,350;0,009957728;-0,003815336;
1815,214;0,009855192;-0,003909605;
1817,077;0,009820548;-0,003936017;
1818,941;0,009738034;-0,004010333;
1820,805;0,009717787;-0,004022415;
1822,668;0,009838279;-0,003893791;
1824,532;0,01002256;-0,003701415;
1826,396;0,01004651;-0,003669395;
1828,259;0,010063;-0,003644874;
1830,123;0,01001611;-0,003683763;
1831,987;0,009931859;-0,003760047;
1833,850;0,009830842;-0,003853129;
1835,714;0,009782077;-0,003893991;
1837,578;0,009759679;-0,003908519;
1839,441;0,00963833;-0,004022029;
1841,305;0,009688512;-0,003964039;
1843,169;0,009905271;-0,003739504;
1845,032;0,009690489;-0,003946542;
1846,896;0,009644847;-0,003984471;
1848,760;0,009803882;-0,003817754;
1850,623;0,009879553;-0,003734431;
1852,487;0,00982805;-0,003778314;
1854,351;0,009635444;-0,003963331;
1856,214;0,00960243;-0,003988785;
1858,078;0,009608042;-0,003975645;
1859,942;0,009583637;-0,00399255;
1861,805;0,009559526;-0,004009192;
1863,669;0,00963425;-0,003927029;
1865,533;0,009689547;-0,003864323;
1867,396;0,009643008;-0,003903483;
1869,260;0,00957011;-0,00396903;
1871,124;0,009649134;-0,003882685;
1872,987;0,009707578;-0,003816949;
1874,851;0,009772124;-0,00374514;
1876,715;0,009706646;-0,003803384;
1878,578;0,009462534;-0,00404029;
1880,442;0,009471541;-0,004024106;
1882,306;0,009541932;-0,003946567;
1884,169;0,009351918;-0,00412946;
1886,033;0,009269358;-0,004204928;
1887,897;0,009374715;-0,004092507;
1889,760;0,0093368;-0,004123385;
1891,624;0,00914871;-0,004304466;
1893,488;0,009058744;-0,004387451;
1895,351;0,009102128;-0,004337114;
1897,215;0,009148557;-0,004283758;
1899,079;0,008927065;-0,004498351;
1900,942;0,008833827;-0,004584716;
1902,806;0,008905666;-0,004506033;
1904,670;0,008851019;-0,004553861;
1906,533;0,008952091;-0,004445997;
1908,397;0,008993229;-0,004398094;
1910,261;0,008829467;-0,004555117;
1912,124;0,008665857;-0,004712014;
1913,988;0,008583007;-0,004788177;
1915,852;0,008619335;-0,004745189;
1917,715;0,008562698;-0,00479519;
1919,579;0,00850846;-0,004842819;
1921,443;0,008501882;-0,004842814;
1923,306;0,008516438;-0,0048217;
1925,170;0,008289685;-0,005041921;
1927,034;0,007826801;-0,005498297;
1928,897;0,007683252;-0,005635363;
1930,761;0,007685851;-0,005626307;
1932,625;0,007510137;-0,005795589;
1934,488;0,007357459;-0,005941859;
1936,352;0,007262796;-0,006030139;
1938,216;0,007524839;-0,005761738;
1940,079;0,007197434;-0,006082809;
1941,943;0,006531892;-0,006742041;
1943,807;0,00663364;-0,006634008;
1945,670;0,006517282;-0,006744104;
1947,534;0,00641726;-0,006837889;
1949,398;0,006387847;-0,006861088;
1951,261;0,005845933;-0,007396812;
1953,125;0,005923786;-0,007312793;
1954,989;0,005995762;-0,007234674;
1956,852;0,005401109;-0,007823207;
1958,716;0,004712448;-0,008505772;
1960,580;0,004308111;-0,008904036;
1962,443;0,004449368;-0,008756729;
1964,307;0,005022825;-0,008177244;
1966,171;0,00447201;-0,008722055;
1968,034;0,004012059;-0,009176025;
1969,898;0,003739009;-0,009443116;
1971,762;0,003206061;-0,009970128;
1973,625;0,002814179;-0,0103561;
1975,489;0,002652664;-0,01051172;
1977,353;0,003036323;-0,01012219;
1979,216;0,00379234;-0,009360325;
1981,080;0,004319849;-0,008826991;
1982,944;0,004052586;-0,00908845;
1984,807;0,003739227;-0,009396028;
1986,671;0,003822474;-0,00930702;
1988,535;0,004430028;-0,008693728;
1990,398;0,00446336;-0,008654679;
1992,262;0,004042717;-0,009069626;
1994,126;0,004345003;-0,008761665;
1995,989;0,004635652;-0,008465363;
1997,853;0,004956004;-0,008139379;
1999,717;0,004499184;-0,008590588;
2001,580;0,00428491;-0,008799272;
2003,444;0,004157058;-0,008921554;
2005,308;0,002974204;-0,01009886;
2007,171;0,001785601;-0,01128193;
2009,035;0,001902889;-0,01115914;
2010,899;0,002722746;-0,01033379;
2012,762;0,003121279;-0,009929794;
2014,626;0,002566964;-0,01047866;
2016,490;0,002490409;-0,01054979;
2018,353;0,003014314;-0,01002048;
2020,217;0,004023878;-0,009005527;
2022,081;0,004007241;-0,009016798;
2023,944;0,002916662;-0,01010203;
2025,808;0,001991027;-0,01102234;
2027,672;0,002353832;-0,01065422;
2029,535;0,002790836;-0,01021193;
2031,399;0,002933944;-0,01006355;
2033,263;0,003049707;-0,009942541;
2035,126;0,003385832;-0,009601186;
2036,990;0,003722467;-0,009259339;
2038,854;0,004305756;-0,008670858;
2040,717;0,00510781;-0,007863631;
2042,581;0,0057664;-0,007199886;
2044,445;0,005789818;-0,007171332;
2046,308;0,005579361;-0,007376672;
2048,172;0,005922528;-0,007028407;
2050,036;0,006871313;-0,006074541;
2051,899;0,007214621;-0,005726171;
2053,763;0,00738609;-0,005549659;
2055,627;0,007807188;-0,005123536;
2057,490;0,008242244;-0,004683474;
2059,354;0,008544767;-0,004375963;
2061,218;0,008811005;-0,004104754;
2063,081;0,009054238;-0,003856567;
2064,945;0,009384852;-0,003521019;
2066,809;0,009354965;-0,003545989;
2068,672;0,009405559;-0,003490496;
2070,536;0,009271412;-0,003619761;
2072,400;0,009055486;-0,003830823;
2074,264;0,009235668;-0,003645794;
2076,127;0,00948083;-0,003395803;
2077,991;0,009461982;-0,003409838;
2079,855;0,009579394;-0,003287632;
2081,718;0,009858468;-0,00300378;
2083,582;0,009960293;-0,002897195;
2085,446;0,009774009;-0,003078735;
2087,309;0,00956096;-0,003287057;
2089,173;0,009567603;-0,003275704;
