;May31_TPC_06-04-0_LMW;May31_TPC_06-04-0_LMW (baseline corrected);
875,924;0,04903774;0,008141649;
877,788;0,04886912;0,008169798;
879,652;0,0487199;0,008215686;
881,515;0,04859004;0,008279295;
883,379;0,04852282;0,008403906;
885,243;0,04852795;0,008599258;
887,106;0,04846349;0,008723428;
888,970;0,04848919;0,008936178;
890,834;0,04856478;0,009197253;
892,697;0,04874086;0,009557282;
894,561;0,04885198;0,009850809;
896,425;0,04897594;0,01015567;
898,288;0,04914868;0,0105078;
900,152;0,04934473;0,01088177;
902,016;0,0495425;0,01125599;
903,879;0,04975013;0,01163862;
905,743;0,04991607;0,01197813;
907,607;0,05004708;0,01228127;
909,470;0,05017269;0,01257761;
911,334;0,05034526;0,01291952;
913,198;0,05054246;0,01328467;
915,061;0,05080542;0,01371423;
916,925;0,05104252;0,01411656;
918,789;0,05126921;0,01450716;
920,652;0,05145417;0,0148547;
922,516;0,05171543;0,01527722;
924,380;0,05200357;0,01572533;
926,243;0,05226701;0,01614745;
928,107;0,05254495;0,0165828;
929,971;0,0528001;0,0169941;
931,834;0,05298403;0,01733294;
933,698;0,05327841;0,01778099;
935,562;0,05361653;0,01827156;
937,425;0,05387332;0,01867959;
939,289;0,05408371;0,01904002;
941,153;0,05439928;0,01950444;
943,016;0,05470634;0,01995918;
944,880;0,05497102;0,02037039;
946,744;0,05528119;0,02082592;
948,607;0,05564492;0,02133387;
950,471;0,05600296;0,02183501;
952,335;0,05635267;0,0223267;
954,198;0,05669508;0,02280999;
956,062;0,05700107;0,02325575;
957,926;0,05731869;0,02371206;
959,789;0,05784933;0,02438032;
961,653;0,05842911;0,02509664;
963,517;0,05893773;0,02574076;
965,380;0,05938007;0,02631756;
967,244;0,05988583;0,02695673;
969,108;0,06047293;0,02767622;
970,972;0,06117458;0,02850925;
972,835;0,06190208;0,02936713;
974,699;0,06270963;0,03030406;
976,563;0,06366161;0,03138443;
978,426;0,06484975;0,03269998;
980,290;0,06595856;0,03393525;
982,154;0,06626435;0,03436652;
984,017;0,06587335;0,03410007;
985,881;0,06592927;0,03427959;
987,745;0,06652092;0,03499391;
989,608;0,06725559;0,03585033;
991,472;0,06808332;0,03679889;
993,336;0,06894683;0,03778234;
995,199;0,0698217;0,03877624;
997,063;0,07084418;0,03991686;
998,927;0,07193995;0,0411299;
1000,790;0,07293323;0,04223958;
1002,654;0,07333823;0,0427601;
1004,518;0,07334364;0,04288019;
1006,381;0,07353903;0,0431894;
1008,245;0,07401066;0,04377402;
1010,109;0,07464856;0,04452407;
1011,972;0,07550366;0,0454905;
1013,836;0,07640616;0,04650351;
1015,700;0,07738095;0,04758801;
1017,563;0,07836028;0,04867624;
1019,427;0,07947575;0,04989981;
1021,291;0,08070002;0,0512314;
1023,154;0,08197148;0,0526094;
1025,018;0,08330209;0,05404577;
1026,882;0,08480192;0,0556506;
1028,745;0,08631943;0,05727235;
1030,609;0,0878517;0,0589081;
1032,473;0,08950213;0,06066127;
1034,336;0,09132563;0,06258677;
1036,200;0,09318989;0,0645523;
1038,064;0,09512574;0,06658869;
1039,927;0,09710685;0,06866962;
1041,791;0,09923678;0,07089866;
1043,655;0,1015397;0,07329999;
1045,518;0,1040381;0,07589605;
1047,382;0,1069314;0,07888643;
1049,246;0,1099289;0,08198024;
1051,109;0,1116485;0,08379548;
1052,973;0,1131282;0,08537011;
1054,837;0,1157092;0,08804545;
1056,700;0,1188141;0,09124398;
1058,564;0,1221053;0,09462814;
1060,428;0,1256078;0,09822293;
1062,291;0,1292239;0,1019307;
1064,155;0,1331242;0,1059221;
1066,019;0,1373472;0,1102355;
1067,882;0,1418861;0,1148641;
1069,746;0,1466584;0,1197255;
1071,610;0,1516418;0,1247974;
1073,473;0,1566805;0,129924;
1075,337;0,1618985;0,1352294;
1077,201;0,1670264;0,1404439;
1079,064;0,1720995;0,1456032;
1080,928;0,1770675;0,1506566;
1082,792;0,1818237;0,1554978;
1084,655;0,1860567;0,1598151;
1086,519;0,1898243;0,1636665;
1088,383;0,1929098;0,1668351;
1090,246;0,1951615;0,1691695;
1092,110;0,1961567;0,1702468;
1093,974;0,1957337;0,1699052;
1095,837;0,1939875;0,1682399;
1097,701;0,1914391;0,165772;
1099,565;0,1883666;0,1627793;
1101,428;0,1851475;0,1596395;
1103,292;0,1819777;0,1565485;
1105,156;0,1793486;0,1539976;
1107,019;0,1773994;0,1521261;
1108,883;0,1763287;0,1511326;
1110,747;0,1761025;0,1509831;
1112,610;0,176765;0,1517218;
1114,474;0,1783081;0,1533406;
1116,338;0,1807039;0,1558115;
1118,201;0,18346;0,1586422;
1120,065;0,1861036;0,1613601;
1121,929;0,1876657;0,1629958;
1123,792;0,1869866;0,1623898;
1125,656;0,1836499;0,1591259;
1127,520;0,179304;0,1548522;
1129,383;0,1757864;0,1514063;
1131,247;0,1741547;0,1498459;
1133,111;0,174017;0,149779;
1134,974;0,1743589;0,1501912;
1136,838;0,1739121;0,1498143;
1138,702;0,1722513;0,1482229;
1140,565;0,1695144;0,145555;
1142,429;0,1662085;0,1423176;
1144,293;0,1626614;0,1388385;
1146,156;0,1590873;0,1353321;
1148,020;0,1554877;0,1317996;
1149,884;0,1520384;0,1284171;
1151,747;0,1487756;0,1252206;
1153,611;0,1456519;0,1221628;
1155,475;0,1424898;0,1190662;
1157,338;0,1392818;0,1159233;
1159,202;0,1358743;0,1125803;
1161,066;0,1323536;0,1091239;
1162,929;0,1287309;0,105565;
1164,793;0,1252098;0,1021073;
1166,657;0,1218667;0,0988272;
1168,520;0,1188849;0,09590796;
1170,384;0,116275;0,09336025;
1172,248;0,1141846;0,09133167;
1174,111;0,1126635;0,08987199;
1175,975;0,1118291;0,08909857;
1177,839;0,1117728;0,08910298;
1179,702;0,112683;0,09007342;
1181,566;0,1144974;0,09194768;
1183,430;0,1172713;0,09478106;
1185,293;0,1207813;0,09835017;
1187,157;0,1245307;0,1021584;
1189,021;0,1276194;0,1053054;
1190,884;0,1292973;0,1070413;
1192,748;0,1292339;0,1070356;
1194,612;0,1275797;0,1054386;
1196,475;0,124752;0,1026679;
1198,339;0,1213245;0,09929699;
1200,203;0,1176357;0,09566447;
1202,066;0,113872;0,09195661;
1203,930;0,1102132;0,08835338;
1205,794;0,1069722;0,08516761;
1207,657;0,1041108;0,08236099;
1209,521;0,1018173;0,08012203;
1211,385;0,09999989;0,07835883;
1213,248;0,0986215;0,0770343;
1215,112;0,09764641;0,07611273;
1216,976;0,09705562;0,07557514;
1218,839;0,09681463;0,07538702;
1220,703;0,09691932;0,07554426;
1222,567;0,09716153;0,0758387;
1224,430;0,09755194;0,07628103;
1226,294;0,09804834;0,07682902;
1228,158;0,0986211;0,07745307;
1230,021;0,09924475;0,07812769;
1231,885;0,09999687;0,07893047;
1233,749;0,1007836;0,07976758;
1235,612;0,1016666;0,08070058;
1237,476;0,1025718;0,08165558;
1239,340;0,103472;0,08260523;
1241,203;0,1043806;0,08356297;
1243,067;0,1054116;0,08464285;
1244,931;0,1064384;0,08571826;
1246,795;0,1074938;0,08682188;
1248,658;0,1086016;0,08797772;
1250,522;0,1096799;0,08910375;
1252,386;0,1106735;0,09014473;
1254,249;0,1117098;0,09122823;
1256,113;0,1127667;0,092332;
1257,977;0,1139176;0,0935294;
1259,840;0,1151456;0,09480372;
1261,704;0,1164172;0,09612139;
1263,568;0,1175886;0,09733861;
1265,431;0,1188819;0,09867736;
1267,295;0,1202406;0,1000813;
1269,159;0,1215562;0,1014419;
1271,022;0,122876;0,1028064;
1272,886;0,1243253;0,1043001;
1274,750;0,1256763;0,1056953;
1276,613;0,1271256;0,1071885;
1278,477;0,1286189;0,1087255;
1280,341;0,1301751;0,1103251;
1282,204;0,1317515;0,1119446;
1284,068;0,1333802;0,1136163;
1285,932;0,1350411;0,1153199;
1287,795;0,1368639;0,1171851;
1289,659;0,1386908;0,1190542;
1291,523;0,1404939;0,1208992;
1293,386;0,1422631;0,12271;
1295,250;0,144195;0,1246834;
1297,114;0,1461681;0,1266977;
1298,977;0,1481567;0,1287273;
1300,841;0,1500992;0,1307106;
1302,705;0,1520574;0,1327092;
1304,568;0,1540351;0,1347272;
1306,432;0,1561497;0,1368819;
1308,296;0,1582961;0,1390681;
1310,159;0,1604414;0,141253;
1312,023;0,1626286;0,1434796;
1313,887;0,1650053;0,1458954;
1315,750;0,1672527;0,1481817;
1317,614;0,1696878;0,1506556;
1319,478;0,1723591;0,1533653;
1321,341;0,1748488;0,1558933;
1323,205;0,1771461;0,1582286;
1325,069;0,1795941;0,1607144;
1326,932;0,1819487;0,1631067;
1328,796;0,184257;0,1654525;
1330,660;0,1864877;0,1677203;
1332,523;0,1887392;0,1700088;
1334,387;0,190694;0,1720004;
1336,251;0,192715;0,174058;
1338,114;0,1953311;0,1767105;
1339,978;0,1987741;0,1801896;
1341,842;0,2012538;0,1827054;
1343,705;0,2030275;0,1845149;
1345,569;0,2050991;0,186622;
1347,433;0,2073727;0,188931;
1349,296;0,2096911;0,1912846;
1351,160;0,2119661;0,1935946;
1353,024;0,214024;0,1956873;
1354,887;0,2162771;0,197975;
1356,751;0,2183837;0,200116;
1358,615;0,2202144;0,201981;
1360,478;0,2221907;0,2039913;
1362,342;0,2256689;0,2075034;
1364,206;0,2289877;0,2108558;
1366,069;0,2303454;0,2122471;
1367,933;0,2317189;0,2136539;
1369,797;0,2333059;0,215274;
1371,660;0,2331209;0,215122;
1373,524;0,2318488;0,2138827;
1375,388;0,2286982;0,2107646;
1377,251;0,222249;0,2043479;
1379,115;0,2142127;0,1963438;
1380,979;0,2059478;0,1881109;
1382,842;0,1976545;0,1798495;
1384,706;0,1894733;0,1717001;
1386,570;0,1818448;0,1641032;
1388,433;0,175416;0,1577058;
1390,297;0,1693935;0,1517144;
1392,161;0,1634339;0,1457859;
1394,024;0,1582362;0,1406191;
1395,888;0,1540265;0,1364401;
1397,752;0,1498489;0,1322931;
1399,615;0,1460008;0,1284753;
1401,479;0,1420114;0,1245162;
1403,343;0,1379151;0,1204499;
1405,206;0,1340961;0,1166609;
1407,070;0,1305637;0,1131582;
1408,934;0,1269043;0,1095285;
1410,797;0,1234012;0,1060548;
1412,661;0,1198818;0,1025646;
1414,525;0,116331;0,09904296;
1416,388;0,1127157;0,09545665;
1418,252;0,1095848;0,09235463;
1420,116;0,1068451;0,08964363;
1421,979;0,1035863;0,08641332;
1423,843;0,100198;0,08305335;
1425,707;0,09700301;0,07988664;
1427,570;0,09444657;0,07735827;
1429,434;0,09416162;0,07710127;
1431,298;0,09500692;0,07797436;
1433,161;0,09263711;0,07563218;
1435,025;0,08766505;0,07068764;
1436,889;0,08305121;0,06610116;
1438,752;0,07924968;0,06232684;
1440,616;0,07548241;0,05858665;
1442,480;0,07138285;0,05451403;
1444,343;0,06705395;0,05021193;
1446,207;0,06240561;0,04559025;
1448,071;0,05759387;0,04080503;
1449,934;0,05298285;0,0362204;
1451,798;0,04900071;0,03226451;
1453,662;0,0458205;0,02911042;
1455,525;0,04402742;0,02734332;
1457,389;0,04330678;0,02664853;
1459,253;0,04242613;0,02579361;
1461,116;0,04140992;0,02480299;
1462,980;0,04072493;0,02414345;
1464,844;0,0405129;0,02395675;
1466,707;0,04001528;0,02348433;
1468,571;0,03932833;0,02282245;
1470,435;0,03876964;0,02228871;
1472,298;0,03865252;0,02219642;
1474,162;0,03814278;0,02171137;
1476,026;0,03740532;0,02099848;
1477,889;0,03653814;0,02015574;
1479,753;0,03584988;0,0194918;
1481,617;0,03533643;0,01900256;
1483,480;0,03471881;0,01840901;
1485,344;0,0342415;0,01795566;
1487,208;0,03404374;0,01778174;
1489,071;0,0340115;0,01777322;
1490,935;0,03381887;0,0176042;
1492,799;0,03311764;0,01692644;
1494,662;0,03270565;0,01653782;
1496,526;0,03282773;0,01668316;
1498,390;0,03279251;0,01667107;
1500,253;0,03226643;0,016168;
1502,117;0,03153686;0,01546134;
1503,981;0,03092731;0,01487458;
1505,844;0,03129744;0,01526739;
1507,708;0,03215747;0,01615;
1509,572;0,03157766;0,01559264;
1511,435;0,03080336;0,01484069;
1513,299;0,03018674;0,0142463;
1515,163;0,02986212;0,0139438;
1517,026;0,02986089;0,0139646;
1518,890;0,02952556;0,01365117;
1520,754;0,02964427;0,01379169;
1522,618;0,02978091;0,01395003;
1524,481;0,02956872;0,01375942;
1526,345;0,0294291;0,01364129;
1528,209;0,02922754;0,01346111;
1530,072;0,02896766;0,01322251;
1531,936;0,02892423;0,01320025;
1533,800;0,0291691;0,01346619;
1535,663;0,02881201;0,01313007;
1537,527;0,02853305;0,01287197;
1539,391;0,02910743;0,01346712;
1541,254;0,02997925;0,0143596;
1543,118;0,03013493;0,01453585;
1544,982;0,03024374;0,01466512;
1546,845;0,02997247;0,01441422;
1548,709;0,02991293;0,01437495;
1550,573;0,03008265;0,01456484;
1552,436;0,03001963;0,0145219;
1554,300;0,03011875;0,014641;
1556,164;0,03016889;0,01471102;
1558,027;0,03122403;0,01578596;
1559,891;0,0328754;0,01745702;
1561,755;0,0323729;0,01697411;
1563,618;0,03196302;0,01658374;
1565,482;0,03202979;0,01666993;
1567,346;0,03217309;0,01683255;
1569,209;0,03280743;0,01748612;
1571,073;0,03314235;0,01784018;
1572,937;0,03292986;0,01764674;
1574,800;0,03339006;0,0181259;
1576,664;0,03456941;0,01932412;
1578,528;0,03473626;0,01950975;
1580,391;0,03472051;0,01951269;
1582,255;0,03496144;0,01977222;
1584,119;0,03528722;0,02011652;
1585,982;0,03559968;0,0204474;
1587,846;0,03598717;0,02085325;
1589,710;0,03636128;0,02124561;
1591,573;0,03671018;0,02161268;
1593,437;0,03711864;0,02203923;
1595,301;0,03754096;0,02247955;
1597,164;0,03785118;0,02280769;
1599,028;0,03817977;0,02315411;
1600,892;0,0386126;0,0236047;
1602,755;0,03896662;0,02397638;
1604,619;0,0392035;0,02423085;
1606,483;0,03957285;0,0246177;
1608,346;0,04006037;0,02512266;
1610,210;0,04037498;0,0254546;
1612,074;0,04059577;0,02569266;
1613,937;0,04079104;0,02590511;
1615,801;0,04158271;0,02671389;
1617,665;0,04264474;0,02779294;
1619,528;0,04267786;0,02784301;
1621,392;0,04273041;0,02791244;
1623,256;0,04362452;0,02882334;
1625,119;0,0444111;0,02962663;
1626,983;0,04510867;0,03034085;
1628,847;0,04600064;0,03124938;
1630,710;0,04662062;0,03188584;
1632,574;0,04714472;0,03242636;
1634,438;0,04865456;0,03395254;
1636,301;0,05089357;0,03620781;
1638,165;0,05047064;0,03580107;
1640,029;0,04860188;0,03394842;
1641,892;0,04636866;0,03173125;
1643,756;0,04413011;0,02950867;
1645,620;0,04242846;0,02782291;
1647,483;0,0410192;0,02642948;
1649,347;0,03919364;0,02461968;
1651,211;0,03762803;0,02306976;
1653,074;0,03726423;0,02272156;
1654,938;0,03679489;0,02226777;
1656,802;0,03571267;0,02120102;
1658,665;0,03461701;0,02012076;
1660,529;0,03369856;0,01921765;
1662,393;0,03308879;0,01862315;
1664,256;0,03241371;0,01796326;
1666,120;0,03154223;0,01710692;
1667,984;0,0309798;0,01655954;
1669,847;0,03060259;0,01619733;
1671,711;0,0298901;0,01549977;
1673,575;0,0291783;0,01480283;
1675,438;0,02870442;0,01434375;
1677,302;0,02769117;0,01334522;
1679,166;0,02672103;0,01238975;
1681,029;0,02579125;0,01147457;
1682,893;0,02512148;0,01081934;
1684,757;0,02473266;0,01044499;
1686,620;0,02403515;0,009761888;
1688,484;0,02313566;0,008876737;
1690,348;0,02210303;0,00785839;
1692,211;0,02109312;0,006862694;
1694,075;0,02024081;0,006024542;
1695,939;0,01959084;0,005388668;
1697,802;0,01895845;0,004770304;
1699,666;0,01886175;0,004687571;
1701,530;0,01837112;0,004210854;
1703,393;0,01772174;0,00357532;
1705,257;0,01717489;0,003042257;
1707,121;0,01657347;0,002454568;
1708,984;0,01605092;0,001945677;
1710,848;0,01560564;0,00151401;
1712,712;0,01515431;0,001076226;
1714,575;0,01490734;0,0008427511;
1716,439;0,01502446;0,0009733002;
1718,303;0,01503102;0,0009932323;
1720,166;0,0146061;0,0005816267;
1722,030;0,01427613;0,0002649109;
1723,894;0,01393467;-6,335203E-5;
1725,757;0,01367734;-0,0003075307;
1727,621;0,01343756;-0,00053423;
1729,485;0,01330166;-0,0006570975;
1731,348;0,01313662;-0,0008091669;
1733,212;0,01319292;-0,0007399421;
1735,076;0,01317138;-0,0007486173;
1736,939;0,01290773;-0,0009994634;
1738,803;0,01280036;-0,001094078;
1740,667;0,01275593;-0,001125809;
1742,530;0,01273376;-0,001135336;
1744,394;0,0126202;-0,001236305;
1746,258;0,01259153;-0,001252445;
1748,121;0,01276458;-0,001066913;
1749,985;0,01311812;-0,0007009373;
1751,849;0,01358668;-0,0002199999;
1753,712;0,01393992;0,000145559;
1755,576;0,01497582;0,001193734;
1757,440;0,01722096;0,003451096;
1759,303;0,0206395;0,006881809;
1761,167;0,02585798;0,01211241;
1763,031;0,02708958;0,01335607;
1764,894;0,02019823;0,006476732;
1766,758;0,01371273;3,192013E-6;
1768,622;0,01120063;-0,002496985;
1770,485;0,01073276;-0,002952999;
1772,349;0,0108981;-0,002775846;
1774,213;0,01093225;-0,002729923;
1776,076;0,01087551;-0,002774949;
1777,940;0,01076699;-0,002871809;
1779,804;0,01068899;-0,002938191;
1781,667;0,01059468;-0,003020934;
1783,531;0,01064568;-0,002958414;
1785,395;0,01054271;-0,003049912;
1787,258;0,01036942;-0,003211775;
1789,122;0,01013332;-0,003436495;
1790,986;0,01013672;-0,003421766;
1792,849;0,0102794;-0,0032678;
1794,713;0,01026304;-0,003272924;
1796,577;0,01010272;-0,003422063;
1798,441;0,009974085;-0,00353955;
1800,304;0,009994034;-0,003508505;
1802,168;0,01005552;-0,003435963;
1804,032;0,01003395;-0,003446536;
1805,895;0,009918339;-0,003551184;
1807,759;0,009837328;-0,003621279;
1809,623;0,00984965;-0,003598088;
1811,486;0,009846303;-0,003590609;
1813,350;0,009780075;-0,003646057;
1815,214;0,009709618;-0,003705778;
1817,077;0,009680979;-0,003723724;
1818,941;0,009634224;-0,00375983;
1820,805;0,009686038;-0,003697411;
1822,668;0,00967423;-0,003698657;
1824,532;0,009643533;-0,003718835;
1826,396;0,009681017;-0,003670875;
1828,259;0,009861513;-0,003479946;
1830,123;0,009930328;-0,00340074;
1831,987;0,009750672;-0,003570048;
1833,850;0,009680557;-0,003629857;
1835,714;0,009731619;-0,00356853;
1837,578;0,009653727;-0,003636199;
1839,441;0,009517049;-0,003762695;
1841,305;0,009491909;-0,003777695;
1843,169;0,009550614;-0,003708891;
1845,032;0,009705616;-0,003543829;
1846,896;0,009770888;-0,00346854;
1848,760;0,009746511;-0,003482939;
1850,623;0,009664113;-0,003555399;
1852,487;0,009537749;-0,003671865;
1854,351;0,009496283;-0,003703473;
1856,214;0,009551739;-0,003638199;
1858,078;0,0095032;-0,003676959;
1859,942;0,009538359;-0,00363206;
1861,805;0,009492307;-0,00366841;
1863,669;0,009327817;-0,003823239;
1865,533;0,009309935;-0,003831498;
1867,396;0,009581426;-0,003550421;
1869,260;0,009736071;-0,003386229;
1871,124;0,009582274;-0,003530517;
1872,987;0,009436675;-0,003666644;
1874,851;0,009508408;-0,003585477;
1876,715;0,009535229;-0,003549261;
1878,578;0,009410488;-0,003664642;
1880,442;0,009277587;-0,003788222;
1882,306;0,009107078;-0,003949446;
1884,169;0,009046774;-0,004000502;
1886,033;0,009184864;-0,0038532;
1887,897;0,009325757;-0,003703131;
1889,760;0,009122671;-0,003897079;
1891,624;0,008946309;-0,004064337;
1893,488;0,008974907;-0,004026672;
1895,351;0,008828324;-0,004164222;
1897,215;0,008833747;-0,004149803;
1899,079;0,008828512;-0,004146077;
1900,942;0,008901897;-0,004063766;
1902,806;0,008975869;-0,003980903;
1904,670;0,008887019;-0,004060896;
1906,533;0,008802393;-0,004136701;
1908,397;0,008624412;-0,004305895;
1910,261;0,008452871;-0,004468683;
1912,124;0,008521473;-0,004391361;
1913,988;0,008628292;-0,004275857;
1915,852;0,008508726;-0,004386772;
1917,715;0,008543548;-0,004343333;
1919,579;0,008638517;-0,004239779;
1921,443;0,008412894;-0,004456851;
1923,306;0,00792349;-0,004937738;
1925,170;0,007513452;-0,005339291;
1927,034;0,00749614;-0,005348151;
1928,897;0,007468984;-0,005366887;
1930,761;0,007367814;-0,00545967;
1932,625;0,007331772;-0,005487357;
1934,488;0,007317998;-0,005492809;
1936,352;0,007383582;-0,005418934;
1938,216;0,007418325;-0,005375933;
1940,079;0,007076452;-0,005709579;
1941,943;0,006511609;-0,006266226;
1943,807;0,00676685;-0,006002821;
1945,670;0,006953533;-0,005808005;
1947,534;0,006335343;-0,006418094;
1949,398;0,005918211;-0,006827155;
1951,261;0,006010405;-0,006726922;
1953,125;0,00597353;-0,006755787;
1954,989;0,00522831;-0,007493028;
1956,852;0,004671348;-0,008042042;
1958,716;0,00457015;-0,008135322;
1960,580;0,004424788;-0,008272796;
1962,443;0,004061358;-0,008628368;
1964,307;0,003833367;-0,008848531;
1966,171;0,003234349;-0,00943975;
1968,034;0,002717099;-0,009949231;
1969,898;0,002935858;-0,009722732;
1971,762;0,003305145;-0,009345735;
1973,625;0,002899603;-0,009743595;
1975,489;0,002170118;-0,01046543;
1977,353;0,002447725;-0,0101802;
1979,216;0,003501569;-0,009118757;
1981,080;0,00413054;-0,00848222;
1982,944;0,004627801;-0,007977421;
1984,807;0,004937108;-0,007660605;
1986,671;0,004958931;-0,0076313;
1988,535;0,004708878;-0,0078739;
1990,398;0,004312394;-0,008262958;
1992,262;0,00415112;-0,008416834;
1994,126;0,00418292;-0,008377663;
1995,989;0,004404761;-0,00814848;
1997,853;0,004783556;-0,00776237;
1999,717;0,004660906;-0,007877731;
2001,580;0,004492999;-0,008038378;
2003,444;0,003825319;-0,008698823;
2005,308;0,002971783;-0,009545152;
2007,171;0,002788639;-0,009721116;
2009,035;0,002962303;-0,009540298;
2010,899;0,003104503;-0,009390971;
2012,762;0,003282016;-0,009206356;
2014,626;0,002879342;-0,009601956;
2016,490;0,002532214;-0,009942035;
2018,353;0,00290387;-0,009563356;
2020,217;0,00290533;-0,009554901;
2022,081;0,002927646;-0,009525613;
2023,944;0,002875134;-0,00957118;
2025,808;0,002656238;-0,009783157;
2027,672;0,003461661;-0,008970839;
2029,535;0,003371279;-0,009054352;
2031,399;0,002260304;-0,01015848;
2033,263;0,002022947;-0,01038902;
2035,126;0,002605209;-0,009799966;
2036,990;0,003438162;-0,008960244;
2038,854;0,004236285;-0,008155377;
2040,717;0,004207646;-0,008177296;
2042,581;0,004475404;-0,007902843;
2044,445;0,005076076;-0,0072955;
2046,308;0,005854156;-0,006510774;
2048,172;0,006613013;-0,005745295;
2050,036;0,007505232;-0,004846477;
2051,899;0,008043959;-0,004301176;
2053,763;0,007984516;-0,004354068;
2055,627;0,008126847;-0,004205211;
2057,490;0,008572375;-0,00375318;
2059,354;0,009003297;-0,003315779;
2061,218;0,009170153;-0,003142466;
2063,081;0,009311539;-0,002994648;
2064,945;0,009399099;-0,002900678;
2066,809;0,009372056;-0,002921334;
2068,672;0,009492677;-0,002794349;
2070,536;0,009515487;-0,002765199;
2072,400;0,009697176;-0,002577192;
2074,264;0,01009808;-0,002169994;
2076,127;0,01024413;-0,002017671;
2077,991;0,01031602;-0,001939526;
2079,855;0,01047571;-0,001773609;
2081,718;0,01038905;-0,001854066;
2083,582;0,01012216;-0,002114771;
2085,446;0,01009219;-0,002138585;
2087,309;0,01027853;-0,001946108;
