;May27_TPC_0-08-02_LMW;May27_TPC_0-08-02_LMW (baseline corrected);
1541,254;0,0575452;0,03617452;
1543,118;0,05709066;0,03574476;
1544,982;0,0570137;0,0356925;
1546,845;0,05650246;0,03520586;
1548,709;0,0568359;0,0355638;
1550,573;0,05720098;0,03595332;
1552,436;0,05718616;0,03596283;
1554,300;0,05779637;0,03659729;
1556,164;0,05805416;0,03687924;
1558,027;0,06121484;0,04006399;
1559,891;0,06376294;0,04263608;
1561,755;0,06127161;0,04016866;
1563,618;0,06046249;0,03938336;
1565,482;0,06054622;0,03949082;
1567,346;0,06051776;0,03948601;
1569,209;0,06147702;0,04046883;
1571,073;0,06132046;0,04033576;
1572,937;0,06037587;0,03941456;
1574,800;0,0610355;0,04009751;
1576,664;0,06240884;0,04149408;
1578,528;0,06158801;0,0406964;
1580,391;0,06095204;0,04008349;
1582,255;0,06077017;0,0399246;
1584,119;0,06075291;0,03993026;
1585,982;0,06058451;0,03978467;
1587,846;0,06044542;0,03966833;
1589,710;0,06037792;0,0396235;
1591,573;0,06030609;0,03957425;
1593,437;0,06039522;0,03968589;
1595,301;0,06048062;0,03979371;
1597,164;0,06045762;0,03979306;
1599,028;0,06047026;0,03982797;
1600,892;0,06054975;0,03992965;
1602,755;0,06063991;0,04004193;
1604,619;0,06078323;0,04020728;
1606,483;0,06092885;0,04037487;
1608,346;0,06128711;0,04075501;
1610,210;0,06141124;0,04090094;
1612,074;0,06124339;0,04075483;
1613,937;0,06105746;0,04059056;
1615,801;0,06229688;0,04185156;
1617,665;0,06299374;0,04256993;
1619,528;0,06214129;0,04173892;
1621,392;0,0619382;0,04155718;
1623,256;0,06269973;0,04234001;
1625,119;0,06241212;0,04207361;
1626,983;0,06213196;0,04181459;
1628,847;0,06183811;0,0415418;
1630,710;0,06104542;0,04077011;
1632,574;0,06038461;0,04013023;
1634,438;0,06131603;0,0410825;
1636,301;0,06266338;0,04245063;
1638,165;0,06170136;0,04150932;
1640,029;0,06074405;0,04057265;
1641,892;0,06009224;0,03994141;
1643,756;0,05982431;0,03969397;
1645,620;0,06063671;0,0405268;
1647,483;0,06124329;0,04115375;
1649,347;0,0597159;0,03964666;
1651,211;0,05947444;0,03942542;
1653,074;0,06247975;0,04245088;
1654,938;0,06176952;0,04176073;
1656,802;0,05974818;0,03975942;
1658,665;0,0586989;0,03873008;
1660,529;0,05828477;0,03833584;
1662,393;0,05828975;0,03836064;
1664,256;0,05729124;0,03738188;
1666,120;0,05592999;0,03604032;
1667,984;0,0555068;0,03563675;
1669,847;0,0554507;0,0356002;
1671,711;0,05429515;0,03446413;
1673,575;0,0531972;0,0333856;
1675,438;0,05261397;0,03282173;
1677,302;0,0509924;0,03121946;
1679,166;0,04989323;0,03013952;
1681,029;0,04866838;0,02893384;
1682,893;0,04854238;0,02882694;
1684,757;0,04856615;0,02886974;
1686,620;0,04675496;0,02707753;
1688,484;0,04573524;0,02607673;
1690,348;0,0448305;0,02519083;
1692,211;0,04369253;0,02407165;
1694,075;0,04292585;0,0233237;
1695,939;0,04300715;0,02342367;
1697,802;0,04184783;0,02228295;
1699,666;0,04208011;0,02253376;
1701,530;0,04091109;0,02138323;
1703,393;0,03964884;0,02013939;
1705,257;0,03918723;0,01969614;
1707,121;0,03837508;0,01890229;
1708,984;0,03747681;0,01802226;
1710,848;0,03668779;0,01725143;
1712,712;0,03624665;0,0168284;
1714,575;0,03642002;0,01701984;
1716,439;0,03710776;0,01772558;
1718,303;0,03764317;0,01827893;
1720,166;0,03664349;0,01729714;
1722,030;0,03626191;0,01693339;
1723,894;0,03613547;0,01682472;
1725,757;0,03586676;0,01657372;
1727,621;0,03551676;0,01624137;
1729,485;0,03553401;0,01627623;
1731,348;0,03533346;0,01609322;
1733,212;0,0359342;0,01671145;
1735,076;0,03558575;0,01638042;
1736,939;0,03414742;0,01495946;
1738,803;0,03367187;0,01450123;
1740,667;0,03289748;0,0137441;
1742,530;0,0320244;0,01288823;
1744,394;0,03099634;0,01187733;
1746,258;0,03015656;0,01105464;
1748,121;0,02964053;0,01055565;
1749,985;0,02895658;0,00988869;
1751,849;0,02800434;0,008953377;
1753,712;0,02689504;0,00786096;
1755,576;0,02650618;0,007488919;
1757,440;0,02599566;0,006995178;
1759,303;0,02539345;0,006409685;
1761,167;0,02525133;0,006284232;
1763,031;0,02485002;0,005899534;
1764,894;0,02429714;0,005363212;
1766,758;0,02416101;0,005243586;
1768,622;0,02396868;0,005067707;
1770,485;0,02395465;0,005070085;
1772,349;0,02416392;0,005295704;
1774,213;0,02353364;0,004681723;
1776,076;0,02319545;0,004359788;
1777,940;0,02293134;0,004111874;
1779,804;0,02305532;0,004251997;
1781,667;0,02273613;0,003948911;
1783,531;0,02255788;0,003786704;
1785,395;0,02247106;0,003715873;
1787,258;0,02226084;0,003521609;
1789,122;0,02219219;0,003468848;
1790,986;0,02251583;0,003808336;
1792,849;0,02251288;0,003821184;
1794,713;0,02215595;0,003479996;
1796,577;0,02201548;0,003355225;
1798,441;0,02199992;0,003355314;
1800,304;0,02209191;0,00346291;
1802,168;0,02193;0,003316553;
1804,032;0,02155249;0,002954549;
1805,895;0,02135445;0,002771964;
1807,759;0,02141622;0,00284914;
1809,623;0,02150356;0,002951841;
1811,486;0,0214313;0,002894902;
1813,350;0,02116973;0,002648599;
1815,214;0,02101901;0,002513091;
1817,077;0,02092531;0,002434564;
1818,941;0,02085692;0,00238131;
1820,805;0,02087882;0,002418283;
1822,668;0,02079908;0,002353577;
1824,532;0,02096801;0,0025375;
1826,396;0,02092169;0,002506121;
1828,259;0,02099743;0,002596753;
1830,123;0,02115255;0,002766724;
1831,987;0,02081792;0,002446901;
1833,850;0,02058333;0,002227072;
1835,714;0,02039451;0,00205297;
1837,578;0,02033234;0,002005471;
1839,441;0,02030184;0,001989593;
1841,305;0,02033602;0,002038353;
1843,169;0,02056024;0,002277108;
1845,032;0,02064049;0,002371855;
1846,896;0,02047191;0,00221772;
1848,760;0,02033395;0,002094167;
1850,623;0,02006698;0,001841564;
1852,487;0,01999371;0,001782607;
1854,351;0,01980548;0,001608658;
1856,214;0,01984543;0,001662836;
1858,078;0,01990472;0,001736319;
1859,942;0,01997815;0,001823895;
1861,805;0,01974347;0,001603327;
1863,669;0,01954312;0,00141704;
1865,533;0,01962208;0,001510016;
1867,396;0,02000024;0,001902154;
1869,260;0,01998465;0,001900499;
1871,124;0,01956641;0,001496159;
1872,987;0,01931519;0,001258792;
1874,851;0,01932889;0,001286302;
1876,715;0,01934637;0,001317554;
1878,578;0,0193978;0,001382713;
1880,442;0,01928573;0,001284333;
1882,306;0,01924544;0,001257694;
1884,169;0,01934439;0,001370255;
1886,033;0,01940378;0,001443208;
1887,897;0,0193287;0,001381656;
1889,760;0,01928109;0,001347539;
1891,624;0,01901817;0,001098062;
1893,488;0,01885897;0,0009522723;
1895,351;0,01883416;0,0009408297;
1897,215;0,01896167;0,001081667;
1899,079;0,01895498;0,001088275;
1900,942;0,01883337;0,0009799101;
1902,806;0,0186153;0,0007750519;
1904,670;0,01863134;0,0008042688;
1906,533;0,01868495;0,0008710168;
1908,397;0,01872838;0,0009275372;
1910,261;0,01873085;0,0009430708;
1912,124;0,01849084;0,0007160753;
1913,988;0,01821976;0,0004579743;
1915,852;0,01810537;0,0003565299;
1917,715;0,01799968;0,0002637517;
1919,579;0,01785264;0,0001295772;
1921,443;0,01779893;8,869513E-5;
1923,306;0,01774991;5,24774E-5;
1925,170;0,01753714;-0,0001475422;
1927,034;0,01740167;-0,0002702896;
1928,897;0,01716107;-0,0004982052;
1930,761;0,01672475;-0,0009218795;
1932,625;0,01631373;-0,001320286;
1934,488;0,01620532;-0,001416126;
1936,352;0,01617288;-0,001436025;
1938,216;0,01607987;-0,001516536;
1940,079;0,01533698;-0,002246963;
1941,943;0,01461682;-0,002954696;
1943,807;0,0144651;-0,00309402;
1945,670;0,01450373;-0,003043037;
1947,534;0,01393444;-0,003600001;
1949,398;0,01350508;-0,004017078;
1951,261;0,0136141;-0,003895798;
1953,125;0,01350284;-0,003994845;
1954,989;0,0129944;-0,004491107;
1956,852;0,01280853;-0,004664831;
1958,716;0,01223489;-0,005226355;
1960,580;0,01174297;-0,005706193;
1962,443;0,0110508;-0,006386321;
1964,307;0,01026415;-0,00716096;
1966,171;0,00966393;-0,007749209;
1968,034;0,009253516;-0,008147681;
1969,898;0,008992415;-0,008396875;
1971,762;0,008841691;-0,008535726;
1973,625;0,008943556;-0,008422021;
1975,489;0,008915499;-0,008438271;
1977,353;0,008881731;-0,008460267;
1979,216;0,009355879;-0,007974379;
1981,080;0,009619251;-0,007699301;
1982,944;0,009864238;-0,00744264;
1984,807;0,0100646;-0,00723064;
1986,671;0,0102612;-0,007022425;
1988,535;0,01046938;-0,006802671;
1990,398;0,01082047;-0,006440039;
1992,262;0,01057048;-0,006678518;
1994,126;0,01027532;-0,0069622;
1995,989;0,01021946;-0,007006617;
1997,853;0,01026797;-0,006946696;
1999,717;0,01015373;-0,007049551;
2001,580;0,009978383;-0,007213547;
2003,444;0,009244449;-0,007936162;
2005,308;0,008178858;-0,008990466;
2007,171;0,007855062;-0,009303006;
2009,035;0,007929276;-0,009217567;
2010,899;0,007702547;-0,009433104;
2012,762;0,007534283;-0,009590205;
2014,626;0,007549818;-0,009563539;
2016,490;0,007704077;-0,009398179;
2018,353;0,007482891;-0,009608296;
2020,217;0,007596483;-0,009483665;
2022,081;0,007826322;-0,009242817;
2023,944;0,007680483;-0,009377678;
2025,808;0,007300786;-0,009746428;
2027,672;0,00724275;-0,009793545;
2029,535;0,00731433;-0,009711078;
2031,399;0,007205206;-0,009809344;
2033,263;0,007102635;-0,009901088;
2035,126;0,007145325;-0,009847599;
2036,990;0,007305064;-0,009677092;
2038,854;0,008051515;-0,008919902;
2040,717;0,008765274;-0,008195434;
2042,581;0,009768827;-0,007181201;
2044,445;0,01010537;-0,006834006;
2046,308;0,009931462;-0,006997292;
2048,172;0,01032238;-0,006595778;
2050,036;0,01120476;-0,005702841;
2051,899;0,01146507;-0,005431992;
2053,763;0,0119135;-0,004973054;
2055,627;0,01252937;-0,004346705;
2057,490;0,01294065;-0,00392498;
2059,354;0,01308097;-0,00377424;
2061,218;0,01302219;-0,003822623;
2063,081;0,01319469;-0,003639755;
2064,945;0,01338939;-0,00343472;
2066,809;0,01300679;-0,00380701;
2068,672;0,01271029;-0,004093232;
2070,536;0,01302241;-0,003770855;
2072,400;0,013466;-0,00331704;
2074,264;0,01346108;-0,003311769;
2076,127;0,01366251;-0,003100168;
2077,991;0,01405639;-0,002696144;
2079,855;0,01415929;-0,002583128;
2081,718;0,01410938;-0,002622943;
2083,582;0,01449636;-0,002225904;
2085,446;0,0147337;-0,001978535;
2087,309;0,01450698;-0,002195244;
2089,173;0,01412809;-0,002564153;
2091,037;0,01395914;-0,002723146;
2092,900;0,01400579;-0,00266657;
2094,764;0,01391852;-0,002743942;
