;Apr01_TPC_02-0-08_HMW;Apr01_TPC_02-0-08_HMW (baseline corrected);
1278,477;0,07697437;0,03738895;
1280,341;0,07660051;0,03709583;
1282,204;0,07627017;0,03684586;
1284,068;0,07600146;0,03665719;
1285,932;0,07589294;0,03662836;
1287,795;0,07585951;0,03667427;
1289,659;0,07577869;0,03667244;
1291,523;0,07575642;0,03672884;
1293,386;0,07584066;0,03689139;
1295,250;0,07598992;0,03711863;
1297,114;0,07616878;0,03737513;
1298,977;0,07627705;0,03756071;
1300,841;0,07644339;0,03780402;
1302,705;0,0767514;0,03818868;
1304,568;0,07710612;0,03861971;
1306,432;0,07742348;0,03901307;
1308,296;0,07766151;0,03932677;
1310,159;0,07799675;0,03973735;
1312,023;0,07844025;0,04025587;
1313,887;0,07879571;0,04068604;
1315,750;0,07901604;0,04098075;
1317,614;0,07937354;0,04141233;
1319,478;0,07976848;0,04188102;
1321,341;0,07998852;0,04217451;
1323,205;0,08025365;0,04251278;
1325,069;0,08060725;0,04293921;
1326,932;0,0809129;0,04331737;
1328,796;0,08124344;0,04372013;
1330,660;0,08159538;0,04414399;
1332,523;0,08193485;0,04455507;
1334,387;0,08232523;0,04501676;
1336,251;0,08291608;0,04567861;
1338,114;0,08372757;0,04656082;
1339,978;0,0842994;0,04720307;
1341,842;0,08435037;0,04732417;
1343,705;0,08447438;0,04751802;
1345,569;0,08493972;0,04805291;
1347,433;0,08550795;0,04869039;
1349,296;0,08607276;0,04932418;
1351,160;0,08655594;0,04987604;
1353,024;0,08707699;0,0504655;
1354,887;0,08771561;0,05117224;
1356,751;0,08826402;0,05178849;
1358,615;0,08886609;0,05245812;
1360,478;0,08998544;0,05364475;
1362,342;0,09141882;0,05514515;
1364,206;0,09204264;0,0558357;
1366,069;0,09231007;0,05616959;
1367,933;0,093025;0,05695071;
1369,797;0,09362368;0,05761531;
1371,660;0,09421792;0,0582752;
1373,524;0,09520668;0,05932934;
1375,388;0,09556987;0,05975765;
1377,251;0,09525472;0,05950736;
1379,115;0,09506179;0,05937901;
1380,979;0,09512812;0,05950967;
1382,842;0,09498702;0,05943264;
1384,706;0,09506279;0,05957222;
1386,570;0,09564378;0,06021677;
1388,433;0,09571352;0,06034981;
1390,297;0,09497528;0,05967461;
1392,161;0,09483571;0,05959783;
1394,024;0,09567766;0,06050232;
1395,888;0,09611278;0,06099973;
1397,752;0,09627034;0,06121933;
1399,615;0,096276;0,06128679;
1401,479;0,09589643;0,06096876;
1403,343;0,09585929;0,06099292;
1405,206;0,0962255;0,06142019;
1407,070;0,0960443;0,06129981;
1408,934;0,09571911;0,06103518;
1410,797;0,09559242;0,06096884;
1412,661;0,09526613;0,06070264;
1414,525;0,09448535;0,05998172;
1416,388;0,0941891;0,05974509;
1418,252;0,09466305;0,06027842;
1420,116;0,09366879;0,05934332;
1421,979;0,09161348;0,05734693;
1423,843;0,08995706;0,0557492;
1425,707;0,08836246;0,05421306;
1427,570;0,08693782;0,05284665;
1429,434;0,08593784;0,05190467;
1431,298;0,08454792;0,05057253;
1433,161;0,08306432;0,04914648;
1435,025;0,08296544;0,04910493;
1436,889;0,08301774;0,04921434;
1438,752;0,08174972;0,0480032;
1440,616;0,08055498;0,04686512;
1442,480;0,080233;0,04659958;
1444,343;0,08011529;0,04653809;
1446,207;0,08027759;0,0467564;
1448,071;0,0803431;0,0468777;
1449,934;0,07979048;0,04638065;
1451,798;0,07877458;0,04542012;
1453,662;0,07809267;0,04479336;
1455,525;0,07891728;0,04567291;
1457,389;0,07947337;0,04628372;
1459,253;0,07708976;0,04395463;
1461,116;0,07429078;0,04120996;
1462,980;0,07329709;0,04027037;
1464,844;0,07280291;0,03983009;
1466,707;0,07123669;0,03831755;
1468,571;0,06897705;0,0361114;
1470,435;0,0680668;0,03525443;
1472,298;0,06794435;0,03518506;
1474,162;0,06713133;0,03442492;
1476,026;0,06586634;0,03321261;
1477,889;0,06506732;0,03246607;
1479,753;0,0650437;0,03249473;
1481,617;0,06574382;0,03324694;
1483,480;0,06648208;0,03403709;
1485,344;0,06749206;0,03509876;
1487,208;0,06945142;0,03710962;
1489,071;0,0720272;0,0397367;
1490,935;0,07328475;0,04104536;
1492,799;0,07342551;0,04123705;
1494,662;0,07468075;0,04254302;
1496,526;0,07744162;0,04535443;
1498,390;0,07931317;0,04727633;
1500,253;0,07956636;0,04757969;
1502,117;0,07948585;0,04754915;
1503,981;0,08094594;0,04905905;
1505,844;0,08538471;0,05354743;
1507,708;0,08846022;0,05667236;
1509,572;0,08714137;0,05540275;
1511,435;0,08649415;0,05480459;
1513,299;0,08695466;0,05531398;
1515,163;0,08814336;0,05655137;
1517,026;0,08924879;0,05770532;
1518,890;0,0899509;0,05845578;
1520,754;0,09143659;0,05998963;
1522,618;0,09251545;0,06111647;
1524,481;0,09239102;0,06103986;
1526,345;0,09313716;0,06183363;
1528,209;0,09372292;0,06246686;
1530,072;0,09378737;0,06257859;
1531,936;0,09545882;0,06429715;
1533,800;0,0970802;0,06596548;
1535,663;0,09658108;0,06551313;
1537,527;0,09694988;0,06592854;
1539,391;0,1007075;0,06973259;
1541,254;0,103049;0,07212035;
1543,118;0,1021941;0,07131156;
1544,982;0,1014146;0,07057804;
1546,845;0,1007795;0,06998864;
1548,709;0,1007852;0,07004;
1550,573;0,1011193;0,07041953;
1552,436;0,101223;0,07056844;
1554,300;0,1011625;0,0705531;
1556,164;0,10184;0,07127552;
1558,027;0,1052898;0,07477011;
1559,891;0,1074508;0,07697571;
1561,755;0,1040352;0,07360456;
1563,618;0,1023755;0,07198923;
1565,482;0,102477;0,0721349;
1567,346;0,1033249;0,07302674;
1569,209;0,1048599;0,0746056;
1571,073;0,1050076;0,07479698;
1572,937;0,1043517;0,07418462;
1574,800;0,1060527;0,07592898;
1576,664;0,1083928;0,07831228;
1578,528;0,1080473;0,07800979;
1580,391;0,1075681;0,07757354;
1582,255;0,1082905;0,07833872;
1584,119;0,1090319;0,07912273;
1585,982;0,1096947;0,079828;
1587,846;0,1102925;0,08046812;
1589,710;0,1106648;0,08088255;
1591,573;0,1107673;0,08102707;
1593,437;0,1109133;0,08121488;
1595,301;0,1109377;0,08128106;
1597,164;0,1105369;0,08092181;
1599,028;0,1100655;0,08049185;
1600,892;0,1097254;0,08019301;
1602,755;0,1093065;0,07981523;
1604,619;0,1086638;0,07921354;
1606,483;0,1082151;0,07880573;
1608,346;0,1079757;0,07860701;
1610,210;0,1075735;0,07824539;
1612,074;0,1066739;0,07738624;
1613,937;0,1065597;0,07731228;
1615,801;0,1074486;0,07824133;
1617,665;0,1074839;0,07831665;
1619,528;0,1060811;0,07695372;
1621,392;0,1057704;0,07668279;
1623,256;0,1063598;0,07731176;
1625,119;0,106282;0,07727347;
1626,983;0,1059731;0,07700388;
1628,847;0,1056813;0,07675129;
1630,710;0,1046815;0,07579051;
1632,574;0,1043465;0,07549439;
1634,438;0,1055019;0,07668859;
1636,301;0,1060625;0,07728787;
1638,165;0,1039932;0,07525709;
1640,029;0,1017292;0,07303148;
1641,892;0,1003362;0,07167678;
1643,756;0,09960449;0,0709832;
1645,620;0,09981408;0,0712308;
1647,483;0,09871942;0,07017402;
1649,347;0,09608914;0,06758149;
1651,211;0,09534481;0,06687477;
1653,074;0,09602483;0,06759228;
1654,938;0,09329649;0,06490131;
1656,802;0,08939528;0,06103734;
1658,665;0,08677987;0,05845905;
1660,529;0,0852174;0,05693357;
1662,393;0,08357716;0,05533019;
1664,256;0,08103901;0,05282878;
1666,120;0,07845335;0,05027974;
1667,984;0,07687966;0,04874254;
1669,847;0,07511757;0,04701683;
1671,711;0,07247891;0,04441442;
1673,575;0,070152;0,04212364;
1675,438;0,06793227;0,03993993;
1677,302;0,06558762;0,03763117;
1679,166;0,06316769;0,03524701;
1681,029;0,06156091;0,03367589;
1682,893;0,06065922;0,03280973;
1684,757;0,05867392;0,03085984;
1686,620;0,0557743;0,02799553;
1688,484;0,0533999;0,0256563;
1690,348;0,05173486;0,02402633;
1692,211;0,05008559;0,02241201;
1694,075;0,04927423;0,02163548;
1695,939;0,04801559;0,02041156;
1697,802;0,04696197;0,01939255;
1699,666;0,04532568;0,01779076;
1701,530;0,0439068;0,01640625;
1703,393;0,04210836;0,01464208;
1705,257;0,04121906;0,01378693;
1707,121;0,04077809;0,01338;
1708,984;0,03998361;0,01261945;
1710,848;0,03935226;0,01202192;
1712,712;0,0391211;0,01182447;
1714,575;0,03924263;0,0119796;
1716,439;0,0394653;0,01223576;
1718,303;0,03868992;0,01149377;
1720,166;0,03750197;0,01033908;
1722,030;0,03636905;0,009239332;
1723,894;0,0359729;0,008876242;
1725,757;0,03550197;0,008438254;
1727,621;0,03512835;0,008097482;
1729,485;0,03458236;0,007584226;
1731,348;0,03433649;0,007370993;
1733,212;0,03386957;0,006936596;
1735,076;0,03296608;0,006065532;
1736,939;0,03161139;0,004743154;
1738,803;0,03071027;0,00387425;
1740,667;0,03039764;0,003593733;
1742,530;0,02961649;0,002844587;
1744,394;0,02878676;0,002046762;
1746,258;0,02812034;0,001412142;
1748,121;0,02767369;0,0009971975;
1749,985;0,02715875;0,0005138583;
1751,849;0,02603332;-0,0005800739;
1753,712;0,02503259;-0,001549404;
1755,576;0,02432387;-0,002226827;
1757,440;0,02398468;-0,002534819;
1759,303;0,02349622;-0,002992181;
1761,167;0,02312541;-0,003331988;
1763,031;0,0226358;-0,003790692;
1764,894;0,02211408;-0,004281604;
1766,758;0,02182524;-0,004539736;
1768,622;0,0216909;-0,004643471;
1770,485;0,02149895;-0,004804901;
1772,349;0,02110076;-0,005172674;
1774,213;0,02061295;-0,005630161;
1776,076;0,01990194;-0,006310951;
1777,940;0,01971035;-0,006472404;
1779,804;0,01950025;-0,006652468;
1781,667;0,01935617;-0,006766603;
1783,531;0,01910814;-0,00698479;
1785,395;0,01889637;-0,0071668;
1787,258;0,01857902;-0,007454491;
1789,122;0,01854555;-0,007458389;
1790,986;0,01883042;-0,007144035;
1792,849;0,01870761;-0,007237463;
1794,713;0,0182382;-0,007677579;
1796,577;0,01781847;-0,008068107;
1798,441;0,01791703;-0,007940437;
1800,304;0,01806221;-0,007766233;
1802,168;0,01798842;-0,007811084;
1804,032;0,01768286;-0,008087808;
1805,895;0,01749131;-0,008250606;
1807,759;0,01741678;-0,008296472;
1809,623;0,0175184;-0,008166275;
1811,486;0,0175336;-0,008122582;
1813,350;0,01728613;-0,008341652;
1815,214;0,01702721;-0,008572262;
1817,077;0,01708083;-0,008490415;
1818,941;0,0171808;-0,008362307;
1820,805;0,0172603;-0,008254759;
1822,668;0,01745832;-0,008028766;
1824,532;0,01758039;-0,007878819;
1826,396;0,01762719;-0,007804227;
1828,259;0,01754482;-0,007858885;
1830,123;0,01750734;-0,007868737;
1831,987;0,01745826;-0,007890278;
1833,850;0,01718665;-0,008134425;
1835,714;0,01717045;-0,008123252;
1837,578;0,01722981;-0,0080366;
1839,441;0,01738548;-0,007853722;
1841,305;0,01757416;-0,007637923;
1843,169;0,0177268;-0,007458232;
1845,032;0,01771044;-0,007447635;
1846,896;0,01742396;-0,007707232;
1848,760;0,01716147;-0,007942924;
1850,623;0,01723674;-0,007840938;
1852,487;0,01703975;-0,008011291;
1854,351;0,01710974;-0,007914746;
1856,214;0,0172642;-0,007733812;
1858,078;0,01733752;-0,007634095;
1859,942;0,01728596;-0,007659334;
1861,805;0,01737209;-0,007546963;
1863,669;0,01724102;-0,007651876;
1865,533;0,01741699;-0,007449818;
1867,396;0,01752054;-0,007320269;
1869,260;0,01755112;-0,007263766;
1871,124;0,01726762;-0,007521418;
1872,987;0,01696199;-0,007801269;
1874,851;0,01690577;-0,0078318;
1876,715;0,01711963;-0,007592324;
1878,578;0,01709546;-0,007590948;
1880,442;0,01705514;-0,007605805;
1882,306;0,01706064;-0,007574916;
1884,169;0,01708698;-0,007523259;
1886,033;0,01699572;-0,007589281;
1887,897;0,0170376;-0,007522236;
1889,760;0,01713146;-0,007403283;
1891,624;0,01708985;-0,007419878;
1893,488;0,01673631;-0,007748467;
1895,351;0,0167367;-0,007723215;
1897,215;0,01684361;-0,007591502;
1899,079;0,01661275;-0,007797642;
1900,942;0,01619469;-0,008191053;
1902,806;0,01652454;-0,007836626;
1904,670;0,01687396;-0,007462693;
1906,533;0,01676093;-0,00755129;
1908,397;0,01647098;-0,007816885;
1910,261;0,01650156;-0,007762006;
1912,124;0,01635942;-0,007879931;
1913,988;0,01605967;-0,00815553;
1915,852;0,0157909;-0,008400217;
1917,715;0,01593893;-0,008228186;
1919,579;0,01644031;-0,007702861;
1921,443;0,01643685;-0,007682456;
1923,306;0,01595985;-0,008135656;
1925,170;0,01540832;-0,008663447;
1927,034;0,015058;-0,008990106;
1928,897;0,01549519;-0,008529326;
1930,761;0,01565374;-0,008347247;
1932,625;0,01537024;-0,008607288;
1934,488;0,0149879;-0,008966243;
1936,352;0,01460609;-0,009324727;
1938,216;0,01433744;-0,009570121;
1940,079;0,01440125;-0,009483127;
1941,943;0,01420235;-0,009658903;
1943,807;0,01382972;-0,01000848;
1945,670;0,01321059;-0,01060462;
1947,534;0,01314322;-0,01064907;
1949,398;0,01276764;-0,0110018;
1951,261;0,01234573;-0,01140091;
1953,125;0,01236851;-0,01135541;
1954,989;0,01232449;-0,01137676;
1956,852;0,01150556;-0,0121731;
1958,716;0,01083251;-0,01282362;
1960,580;0,009529813;-0,01410385;
1962,443;0,009230804;-0,01438045;
1964,307;0,009264066;-0,01432485;
1966,171;0,009367689;-0,01419895;
1968,034;0,008604025;-0,0149404;
1969,898;0,00744902;-0,01607326;
1971,762;0,006879004;-0,01662118;
1973,625;0,00702307;-0,01645509;
1975,489;0,006856802;-0,0165994;
1977,353;0,007435741;-0,01599856;
1979,216;0,00898417;-0,01442829;
1981,080;0,009634072;-0,01375661;
1982,944;0,009381336;-0,01398763;
1984,807;0,009566612;-0,0137807;
1986,671;0,009943854;-0,01338187;
1988,535;0,01053393;-0,01277026;
1990,398;0,01040383;-0,01287888;
1992,262;0,01036818;-0,01289312;
1994,126;0,01023384;-0,01300611;
1995,989;0,01028774;-0,01293092;
1997,853;0,01050676;-0,01269067;
1999,717;0,01019887;-0,01297738;
2001,580;0,009264858;-0,01389028;
2003,444;0,008985589;-0,01414849;
2005,308;0,008000864;-0,01511222;
2007,171;0,00723891;-0,01585323;
2009,035;0,007533166;-0,0155381;
2010,899;0,00786402;-0,01518642;
2012,762;0,008015133;-0,01501454;
2014,626;0,00722847;-0,0157805;
2016,490;0,006636487;-0,01635183;
2018,353;0,007413405;-0,01555432;
2020,217;0,007452989;-0,01549421;
2022,081;0,006991649;-0,01593507;
2023,944;0,006109064;-0,01679723;
2025,808;0,005343591;-0,01754234;
2027,672;0,005110856;-0,01775476;
2029,535;0,005539298;-0,01730607;
2031,399;0,006103114;-0,01672205;
2033,263;0,006580604;-0,01622442;
2035,126;0,006984488;-0,01580045;
2036,990;0,007612528;-0,01515238;
2038,854;0,007942827;-0,0148021;
2040,717;0,007837987;-0,01488702;
2042,581;0,008298985;-0,01440615;
2044,445;0,008956755;-0,01372857;
2046,308;0,009607922;-0,01305764;
2048,172;0,01109726;-0,0115486;
2050,036;0,01246205;-0,01016416;
2051,899;0,01293837;-0,009668241;
2053,763;0,01291965;-0,009667413;
2055,627;0,01328612;-0,009281455;
2057,490;0,01392296;-0,008625175;
2059,354;0,01450536;-0,008023386;
2061,218;0,01449358;-0,008015831;
2063,081;0,0145078;-0,007982329;
2064,945;0,01481997;-0,007650935;
2066,809;0,01537822;-0,007073507;
2068,672;0,01553499;-0,006897613;
2070,536;0,01551735;-0,006896176;
2072,400;0,01563008;-0,006764423;
2074,264;0,01600144;-0,0063741;
2076,127;0,01611823;-0,006238383;
2077,991;0,01669315;-0,005644601;
2079,855;0,01763448;-0,004684453;
2081,718;0,01772897;-0,004571191;
2083,582;0,01744955;-0,004831893;
2085,446;0,01738033;-0,004882447;
2087,309;0,01744929;-0,004794867;
