;May10_TPC_04-06-0_LMW;May10_TPC_04-06-0_LMW (baseline corrected);
1054,837;0,08128782;0,06050395;
1056,700;0,08368706;0,06295342;
1058,564;0,08613958;0,06545581;
1060,428;0,08872212;0,06808787;
1062,291;0,09151975;0,07093467;
1064,155;0,09458573;0,07404949;
1066,019;0,09778236;0,0772946;
1067,882;0,1012921;0,0808525;
1069,746;0,105066;0,08467423;
1071,610;0,1090492;0,08870487;
1073,473;0,1131871;0,09288993;
1075,337;0,1174773;0,09722701;
1077,201;0,1218068;0,101603;
1079,064;0,1261835;0,1060258;
1080,928;0,1303812;0,1102694;
1082,792;0,1344811;0,1144149;
1084,655;0,1383933;0,1183724;
1086,519;0,1420853;0,1221092;
1088,383;0,1453512;0,1254198;
1090,246;0,1482864;0,1283993;
1092,110;0,1506719;0,1308288;
1093,974;0,1523794;0,1325801;
1095,837;0,1532048;0,1334488;
1097,701;0,1534591;0,1337463;
1099,565;0,1532426;0,1335726;
1101,428;0,1528173;0,1331898;
1103,292;0,1522523;0,1326671;
1105,156;0,1518461;0,1323029;
1107,019;0,151552;0,1320504;
1108,883;0,1516899;0,1322298;
1110,747;0,1521589;0,1327399;
1112,610;0,1531279;0,1337498;
1114,474;0,1545054;0,1351678;
1116,338;0,1563401;0,1370429;
1118,201;0,1584177;0,1391605;
1120,065;0,1605974;0,14138;
1121,929;0,1620563;0,1428784;
1123,792;0,162083;0,1429443;
1125,656;0,1603573;0,1412576;
1127,520;0,1579954;0,1389345;
1129,383;0,1564053;0,1373828;
1131,247;0,1564737;0,1374894;
1133,111;0,1577008;0,1387546;
1134,974;0,1590784;0,1401699;
1136,838;0,1592829;0,1404118;
1138,702;0,1579799;0,1391461;
1140,565;0,1555239;0,1367271;
1142,429;0,1526405;0,1338805;
1144,293;0,1494881;0,1307645;
1146,156;0,1464195;0,1277323;
1148,020;0,143506;0,1248548;
1149,884;0,1408508;0,1222354;
1151,747;0,1383027;0,1197228;
1153,611;0,1358689;0,1173244;
1155,475;0,1334306;0,1149212;
1157,338;0,1310316;0,1125571;
1159,202;0,1285519;0,1101121;
1161,066;0,1260181;0,1076127;
1162,929;0,1233167;0,1049455;
1164,793;0,120675;0,1023379;
1166,657;0,1180903;0,09978694;
1168,520;0,1158272;0,09755747;
1170,384;0,113838;0,09560159;
1172,248;0,1121796;0,09397638;
1174,111;0,1108987;0,09272845;
1175,975;0,1101338;0,09199619;
1177,839;0,1097414;0,0916364;
1179,702;0,1098903;0,09181762;
1181,566;0,1107066;0,09266599;
1183,430;0,1120768;0,09406813;
1185,293;0,1137085;0,09573154;
1187,157;0,1153574;0,09741192;
1189,021;0,1164841;0,09856996;
1190,884;0,1168531;0,09897008;
1192,748;0,1163225;0,09847037;
1194,612;0,1149218;0,09710046;
1196,475;0,1128644;0,09507355;
1198,339;0,1103619;0,09260147;
1200,203;0,1074551;0,08972476;
1202,066;0,1045045;0,08680423;
1203,930;0,1016072;0,08393664;
1205,794;0,09889729;0,08125638;
1207,657;0,09645221;0,07884072;
1209,521;0,09450706;0,07692482;
1211,385;0,09295324;0,07540007;
1213,248;0,09174584;0,07422155;
1215,112;0,09087859;0,07338301;
1216,976;0,09047459;0,07300755;
1218,839;0,09038031;0,07294164;
1220,703;0,0906221;0,07321161;
1222,567;0,09100394;0,07362147;
1224,430;0,09155849;0,07420387;
1226,294;0,09224302;0,07491608;
1228,158;0,09307885;0,07577941;
1230,021;0,0940089;0,0767368;
1231,885;0,09503744;0,07779253;
1233,749;0,09608089;0,07886299;
1235,612;0,09719964;0,08000859;
1237,476;0,098381;0,08121664;
1239,340;0,09964428;0,08250645;
1241,203;0,1008702;0,08375869;
1243,067;0,1022428;0,08515758;
1244,931;0,1036559;0,08659671;
1246,795;0,1050639;0,08803058;
1248,658;0,1064944;0,08948688;
1250,522;0,1079688;0,09098685;
1252,386;0,1093638;0,09240725;
1254,249;0,1108014;0,09387018;
1256,113;0,1122232;0,09531716;
1257,977;0,113811;0,09692988;
1259,840;0,1155071;0,09865089;
1261,704;0,1172624;0,1004309;
1263,568;0,1190174;0,1022104;
1265,431;0,1208916;0,104109;
1267,295;0,1227166;0,1059583;
1269,159;0,1246245;0,1078903;
1271,022;0,1265715;0,1098613;
1272,886;0,1286113;0,1119249;
1274,750;0,1305587;0,113896;
1276,613;0,1326059;0,1159667;
1278,477;0,1346984;0,1180827;
1280,341;0,1369792;0,1203868;
1282,204;0,1392743;0,122705;
1284,068;0,1416451;0,1250989;
1285,932;0,1440185;0,1274951;
1287,795;0,146647;0,1301464;
1289,659;0,1491985;0,1327205;
1291,523;0,1517332;0,1352777;
1293,386;0,1542227;0,1377896;
1295,250;0,1568566;0,1404457;
1297,114;0,1594861;0,1430974;
1298,977;0,1620895;0,1457226;
1300,841;0,1646517;0,1483067;
1302,705;0,1673612;0,151038;
1304,568;0,170022;0,1537204;
1306,432;0,1728158;0,1565357;
1308,296;0,1756499;0,1593912;
1310,159;0,1784;0,1621625;
1312,023;0,18108;0,1648636;
1313,887;0,1841342;0,1679387;
1315,750;0,1868822;0,1707076;
1317,614;0,1898826;0,1737288;
1319,478;0,1932272;0,1770941;
1321,341;0,1963495;0,1802369;
1323,205;0,1991181;0,1830259;
1325,069;0,2022234;0,1861515;
1326,932;0,2051146;0,1890629;
1328,796;0,2079663;0,1919346;
1330,660;0,2107356;0,1947239;
1332,523;0,2136356;0,1976438;
1334,387;0,2158626;0,1998905;
1336,251;0,2181198;0,2021673;
1338,114;0,2212939;0,205361;
1339,978;0,2258092;0,2098956;
1341,842;0,2290317;0,2131374;
1343,705;0,2311008;0,2152257;
1345,569;0,2335625;0,2177065;
1347,433;0,2363032;0,2204663;
1349,296;0,239069;0,2232509;
1351,160;0,2418556;0,2260563;
1353,024;0,2441686;0,228388;
1354,887;0,2468408;0,2310787;
1356,751;0,249235;0,2334914;
1358,615;0,2510878;0,2353625;
1360,478;0,252935;0,237228;
1362,342;0,256828;0,2411392;
1364,206;0,2606228;0,244952;
1366,069;0,2615351;0,2458823;
1367,933;0,2623501;0,2467152;
1369,797;0,2634054;0,2477882;
1371,660;0,2619715;0,2463721;
1373,524;0,2598079;0,244226;
1375,388;0,2566392;0,2410748;
1377,251;0,249693;0,234146;
1379,115;0,2412546;0,2257249;
1380,979;0,2327211;0,2172085;
1382,842;0,2236312;0,2081358;
1384,706;0,2142597;0,1987813;
1386,570;0,2052363;0,1897748;
1388,433;0,1978588;0,1824141;
1390,297;0,1904014;0,1749736;
1392,161;0,1827581;0,1673469;
1394,024;0,1757134;0,1603187;
1395,888;0,1703172;0,154939;
1397,752;0,1646906;0,1493288;
1399,615;0,1596781;0,1443326;
1401,479;0,1544147;0,1390855;
1403,343;0,1486224;0,1333093;
1405,206;0,143239;0,1279419;
1407,070;0,1380446;0,1227634;
1408,934;0,1325549;0,1172896;
1410,797;0,12724;0,1119905;
1412,661;0,1218103;0,1065765;
1414,525;0,1163069;0,1010888;
1416,388;0,1107307;0,09552809;
1418,252;0,1055373;0,09035023;
1420,116;0,1010937;0,08592195;
1421,979;0,09646703;0,08131061;
1423,843;0,09195834;0,07681714;
1425,707;0,08820961;0,07308355;
1427,570;0,08566613;0,07055513;
1429,434;0,08660111;0,0715051;
1431,298;0,08839941;0,0733183;
1433,161;0,08498341;0,06991713;
1435,025;0,0783854;0,06333387;
1436,889;0,0733601;0,05832325;
1438,752;0,07002665;0,0550044;
1440,616;0,06653601;0,05152829;
1442,480;0,06284509;0,04785182;
1444,343;0,05876664;0,04378774;
1446,207;0,05417045;0,03920586;
1448,071;0,04905125;0,03410089;
1449,934;0,04407465;0,02913844;
1451,798;0,0396896;0,02476747;
1453,662;0,03643639;0,02152827;
1455,525;0,03431401;0,01941983;
1457,389;0,03384481;0,0189645;
1459,253;0,03342021;0,0185537;
1461,116;0,03267653;0,01782374;
1462,980;0,03207483;0,0172357;
1464,844;0,03200446;0,01717892;
1466,707;0,03163744;0,01682541;
1468,571;0,03100365;0,01620507;
1470,435;0,03034996;0,01556476;
1472,298;0,03026132;0,01548944;
1474,162;0,03008545;0,01532681;
1476,026;0,02954933;0,01480387;
1477,889;0,02903725;0,0143049;
1479,753;0,02843536;0,01371606;
1481,617;0,02806675;0,01336043;
1483,480;0,02758588;0,01289248;
1485,344;0,02704855;0,012368;
1487,208;0,02683694;0,01216918;
1489,071;0,0267607;0,01210566;
1490,935;0,02667294;0,01203057;
1492,799;0,02609896;0,01146918;
1494,662;0,02553586;0,01091861;
1496,526;0,02553944;0,01093467;
1498,390;0,02541184;0,01081948;
1500,253;0,02489625;0,01031624;
1502,117;0,02417876;0,009611034;
1503,981;0,02334386;0,00878836;
1505,844;0,02311888;0,008575542;
1507,708;0,02368455;0,009153314;
1509,572;0,02313753;0,008618341;
1511,435;0,02244722;0,00794002;
1513,299;0,02184647;0,007351201;
1515,163;0,02114605;0,006662646;
1517,026;0,02090114;0,006429546;
1518,890;0,02053059;0,006070757;
1520,754;0,02023142;0,005783274;
1522,618;0,02027637;0,00583987;
1524,481;0,01975602;0,005331093;
1526,345;0,01949153;0,005078134;
1528,209;0,01917384;0,004771907;
1530,072;0,01880751;0,004416993;
1531,936;0,01848414;0,004104982;
1533,800;0,01853884;0,004170985;
1535,663;0,01808662;0,003730006;
1537,527;0,01738109;0,003035672;
1539,391;0,01752818;0,003193906;
1541,254;0,0180685;0,003745312;
1543,118;0,01803251;0,003720352;
1544,982;0,01797823;0,00367705;
1546,845;0,0177649;0,003474647;
1548,709;0,01745992;0,00318054;
1550,573;0,01755872;0,003290155;
1552,436;0,01726031;0,003002512;
1554,300;0,01719764;0,002950564;
1556,164;0,01695007;0,002713658;
1558,027;0,0169611;0,002735308;
1559,891;0,01823967;0,004024439;
1561,755;0,0179871;0,003782385;
1563,618;0,01764142;0,003447169;
1565,482;0,01768751;0,003503674;
1567,346;0,01748674;0,003313263;
1569,209;0,01764493;0,003481775;
1571,073;0,01790626;0,003753371;
1572,937;0,01763229;0,003489619;
1574,800;0,01767745;0,003544944;
1576,664;0,01839109;0,004268711;
1578,528;0,01846843;0,00435612;
1580,391;0,01832688;0,004224602;
1582,255;0,01848554;0,00439324;
1584,119;0,01858338;0,004501007;
1585,982;0,01872657;0,004654084;
1587,846;0,01888083;0,004818187;
1589,710;0,01903974;0,004986884;
1591,573;0,01917322;0,00513011;
1593,437;0,01932838;0,005294974;
1595,301;0,01950832;0,005484572;
1597,164;0,01968659;0,00567246;
1599,028;0,01976241;0,005757841;
1600,892;0,01985349;0,005858448;
1602,755;0,02003198;0,006046413;
1604,619;0,02025243;0,006276295;
1606,483;0,02039465;0,006427911;
1608,346;0,02061324;0,006655847;
1610,210;0,0207697;0,006821609;
1612,074;0,0208021;0,006863269;
1613,937;0,02061069;0,006681074;
1615,801;0,02078666;0,006866222;
1617,665;0,02154131;0,007630009;
1619,528;0,02143416;0,007531949;
1621,392;0,02110758;0,007214415;
1623,256;0,02140657;0,00752242;
1625,119;0,02157819;0,007703;
1626,983;0,02141236;0,007546101;
1628,847;0,02140366;0,007546279;
1630,710;0,02114926;0,00730073;
1632,574;0,02082344;0,006983711;
1634,438;0,02082823;0,006997267;
1636,301;0,02172866;0,007906418;
1638,165;0,02165842;0,007844861;
1640,029;0,02121721;0,007412297;
1641,892;0,02082795;0,007031644;
1643,756;0,02027193;0,006484188;
1645,620;0,0198935;0,006114287;
1647,483;0,01989741;0,006126692;
1649,347;0,01941883;0,005656563;
1651,211;0,01854023;0,004786372;
1653,074;0,01901627;0,00527079;
1654,938;0,01979703;0,006059887;
1656,802;0,01920671;0,005477864;
1658,665;0,01883609;0,005115514;
1660,529;0,01848815;0,004775797;
1662,393;0,01826867;0,004564502;
1664,256;0,01810633;0,004410311;
1666,120;0,01761848;0,003930578;
1667,984;0,01720064;0,003520817;
1669,847;0,01725773;0,003585952;
1671,711;0,01709009;0,003426317;
1673,575;0,01654586;0,002890059;
1675,438;0,01640758;0,002759724;
1677,302;0,01599752;0,002357563;
1679,166;0,01532954;0,001697449;
1681,029;0,01482018;0,001195917;
1682,893;0,01407063;0,000454164;
1684,757;0,01425677;0,0006480731;
1686,620;0,01410921;0,0005082354;
1688,484;0,0136053;1,201993E-5;
1690,348;0,01311459;-0,0004710259;
1692,211;0,01263392;-0,0009440688;
1694,075;0,01190492;-0,001665483;
1695,939;0,01170116;-0,001861683;
1697,802;0,01143364;-0,002121677;
1699,666;0,01109551;-0,002452308;
1701,530;0,0113773;-0,002163063;
1703,393;0,0108983;-0,002634626;
1705,257;0,01070424;-0,002821291;
1707,121;0,01057516;-0,002943009;
1708,984;0,01022241;-0,003288427;
1710,848;0,009912842;-0,003590699;
1712,712;0,009609634;-0,003886639;
1714,575;0,00935351;-0,004135528;
1716,439;0,009268998;-0,004212835;
1718,303;0,009574403;-0,003900256;
1720,166;0,009623509;-0,003844008;
1722,030;0,009356916;-0,00410349;
1723,894;0,009282847;-0,004170478;
1725,757;0,009111415;-0,00433486;
1727,621;0,008879793;-0,004559462;
1729,485;0,008831068;-0,004601197;
1731,348;0,008794165;-0,004631141;
1733,212;0,008578133;-0,004840243;
1735,076;0,00893236;-0,004479116;
1736,939;0,008663396;-0,004741209;
1738,803;0,008546365;-0,004851399;
1740,667;0,00862217;-0,004768784;
1742,530;0,008619063;-0,004765108;
1744,394;0,008736343;-0,004641074;
1746,258;0,008863058;-0,004507634;
1748,121;0,009091662;-0,004272334;
1749,985;0,009404292;-0,003953036;
1751,849;0,01002405;-0,003326641;
1753,712;0,01085184;-0,002492234;
1755,576;0,01224001;-0,001097482;
1757,440;0,01528313;0,001952191;
1759,303;0,01933849;0,006014082;
1761,167;0,02536056;0,01204265;
1763,031;0,02607904;0,0127676;
1764,894;0,01699837;0,003693371;
1766,758;0,009633708;-0,00366487;
1768,622;0,007392467;-0,00589972;
1770,485;0,00707886;-0,006206963;
1772,349;0,007315891;-0,005963594;
1774,213;0,007500714;-0,00577246;
1776,076;0,007485107;-0,005781784;
1777,940;0,007509136;-0,005751496;
1779,804;0,007498074;-0,005756327;
1781,667;0,007613975;-0,005634221;
1783,531;0,0076343;-0,005607716;
1785,395;0,007600664;-0,005635198;
1787,258;0,007438582;-0,005791152;
1789,122;0,007299457;-0,005924173;
1790,986;0,007208263;-0,00600929;
1792,849;0,007305044;-0,005906458;
1794,713;0,007258765;-0,005946709;
1796,577;0,007262666;-0,005936806;
1798,441;0,007355475;-0,00583802;
1800,304;0,007363649;-0,005823893;
1802,168;0,007377422;-0,005804192;
1804,032;0,007336797;-0,005838914;
1805,895;0,007211198;-0,005958634;
1807,759;0,00723549;-0,005928487;
1809,623;0,00724771;-0,005910436;
1811,486;0,007275948;-0,005876391;
1813,350;0,007155871;-0,005990685;
1815,214;0,007004619;-0,006136178;
1817,077;0,006952807;-0,006182254;
1818,941;0,00706892;-0,006060429;
1820,805;0,007160782;-0,005962879;
1822,668;0,007062984;-0,006055011;
1824,532;0,007024242;-0,006088111;
1826,396;0,007022936;-0,006083797;
1828,259;0,007011782;-0,006089355;
1830,123;0,007184419;-0,005911144;
1831,987;0,00718496;-0,005905052;
1833,850;0,007190296;-0,005894188;
1835,714;0,007241716;-0,005837261;
1837,578;0,007286025;-0,005787468;
1839,441;0,007252184;-0,005815848;
1841,305;0,007119725;-0,005942867;
1843,169;0,006994581;-0,006062594;
1845,032;0,007096985;-0,005954794;
1846,896;0,007140157;-0,005906248;
1848,760;0,007263745;-0,005777308;
1850,623;0,007246729;-0,005788993;
1852,487;0,007107423;-0,00592299;
1854,351;0,007109584;-0,005915541;
1856,214;0,007240124;-0,005779735;
1858,078;0,007286381;-0,005728231;
1859,942;0,007154049;-0,005855338;
1861,805;0,007139999;-0,005864186;
1863,669;0,0071302;-0,005868802;
1865,533;0,007001956;-0,005991883;
1867,396;0,006809531;-0,006179166;
1869,260;0,006979843;-0,006003733;
1871,124;0,007225084;-0,005753391;
1872,987;0,007308662;-0,005664733;
1874,851;0,007262734;-0,005705601;
1876,715;0,007077244;-0,005886051;
1878,578;0,006932991;-0,006025283;
1880,442;0,007041262;-0,005912011;
1882,306;0,007091547;-0,005856746;
1884,169;0,00691119;-0,006032142;
1886,033;0,006873942;-0,006064449;
1887,897;0,006934624;-0,005998845;
1889,760;0,00682054;-0,006108027;
1891,624;0,00693434;-0,005989343;
1893,488;0,006935783;-0,005983036;
1895,351;0,00673487;-0,006179104;
1897,215;0,006632591;-0,006276557;
1899,079;0,0067965;-0,006107841;
1900,942;0,006698016;-0,006201537;
1902,806;0,006536367;-0,006358417;
1904,670;0,006541183;-0,006348851;
1906,533;0,006689148;-0,006196154;
1908,397;0,006728059;-0,006152528;
1910,261;0,006573725;-0,006302167;
1912,124;0,006406636;-0,00646458;
1913,988;0,006272437;-0,00659412;
1915,852;0,006377493;-0,006484423;
1917,715;0,006510176;-0,006347117;
1919,579;0,006520376;-0,006332313;
1921,443;0,006438144;-0,006409957;
1923,306;0,006234068;-0,006609465;
1925,170;0,006204042;-0,006634939;
1927,034;0,006042423;-0,006792025;
1928,897;0,0058015;-0,007028431;
1930,761;0,005727591;-0,007097842;
1932,625;0,006030136;-0,006790815;
1934,488;0,005918235;-0,006898251;
1936,352;0,005812391;-0,006999648;
1938,216;0,005808988;-0,006998621;
1940,079;0,005508741;-0,007294455;
1941,943;0,00545244;-0,00734636;
1943,807;0,005170296;-0,007624124;
1945,670;0,004867139;-0,007922919;
1947,534;0,004991637;-0,007794075;
1949,398;0,004927987;-0,007853396;
1951,261;0,004399069;-0,008378001;
1953,125;0,003930794;-0,00884198;
1954,989;0,003866927;-0,008901567;
1956,852;0,003758511;-0,009005719;
1958,716;0,00397057;-0,008789413;
1960,580;0,004013406;-0,008742345;
1962,443;0,003660004;-0,009091532;
1964,307;0,003044114;-0,009703223;
1966,171;0,003190483;-0,009552671;
1968,034;0,003369678;-0,009369309;
1969,898;0,003365658;-0,009369177;
1971,762;0,003467463;-0,009263235;
1973,625;0,003107444;-0,009619134;
1975,489;0,002146265;-0,01057621;
1977,353;0,002137403;-0,01058098;
1979,216;0,002776969;-0,009937341;
1981,080;0,002842392;-0,009867859;
1982,944;0,002681186;-0,01002502;
1984,807;0,003493117;-0,009209063;
1986,671;0,004153739;-0,008544427;
1988,535;0,004140705;-0,008553463;
1990,398;0,00383906;-0,008851124;
1992,262;0,003422027;-0,009264189;
1994,126;0,003301505;-0,009380758;
1995,989;0,003396172;-0,009282152;
1997,853;0,003481151;-0,009193249;
1999,717;0,00319264;-0,00947785;
2001,580;0,003172686;-0,009493909;
2003,444;0,003098086;-0,009564629;
2005,308;0,002857574;-0,009801275;
2007,171;0,00208979;-0,01056521;
2009,035;0,00175353;-0,01089763;
2010,899;0,002186444;-0,01046089;
2012,762;0,002349479;-0,01029405;
2014,626;0,002528024;-0,01011171;
2016,490;0,00250403;-0,01013192;
2018,353;0,00242637;-0,01020581;
2020,217;0,002171266;-0,01045717;
2022,081;0,001896543;-0,01072815;
2023,944;0,001854625;-0,01076634;
2025,808;0,001902591;-0,01071466;
2027,672;0,002118884;-0,01049467;
2029,535;0,002486843;-0,01012303;
2031,399;0,002772924;-0,009833277;
2033,263;0,003347741;-0,009254802;
2035,126;0,003591929;-0,00900697;
2036,990;0,003162968;-0,009432299;
2038,854;0,002620956;-0,009970694;
2040,717;0,003030767;-0,009557279;
2042,581;0,003732518;-0,008851936;
2044,445;0,004243154;-0,008337722;
2046,308;0,004767169;-0,007810142;
2048,172;0,005197096;-0,007376663;
2050,036;0,005850224;-0,006719995;
2051,899;0,006408574;-0,006158118;
2053,763;0,006841144;-0,005722034;
2055,627;0,006947508;-0,00561217;
2057,490;0,007011356;-0,005544833;
2059,354;0,007413165;-0,005139548;
2061,218;0,007786927;-0,004762323;
2063,081;0,007647958;-0,004897842;
2064,945;0,007424451;-0,005117911;
2066,809;0,00755162;-0,004987316;
2068,672;0,007714286;-0,004821236;
2070,536;0,007756114;-0,004776007;
2072,400;0,007753171;-0,004775561;
2074,264;0,007973917;-0,004551438;
2076,127;0,007810682;-0,004711308;
2077,991;0,007728911;-0,004789726;
2079,855;0,00804454;-0,004470757;
2081,718;0,008227099;-0,00428487;
2083,582;0,008255694;-0,004252958;
2085,446;0,008128592;-0,004376755;
2087,309;0,008315414;-0,004186639;
