;Apr08_TPC_1-0-0_LMW;Apr08_TPC_1-0-0_LMW (baseline corrected);
844,242;0,04819392;0,009456543;
846,106;0,04793471;0,009384536;
847,969;0,04777735;0,00941273;
849,833;0,04759512;0,009414434;
851,697;0,04749795;0,00949959;
853,560;0,04755807;0,009740448;
855,424;0,04758435;0,009945887;
857,288;0,04754157;0,01008072;
859,151;0,0476052;0,01032042;
861,015;0,04761679;0,01050657;
862,879;0,04759197;0,01065479;
864,742;0,0476829;0,01091728;
866,606;0,04777226;0,01117672;
868,470;0,04773125;0,01130434;
870,333;0,04778721;0,01152749;
872,197;0,04785411;0,01176015;
874,061;0,04792052;0,01199091;
875,924;0,04800476;0,01223811;
877,788;0,04811724;0,01251216;
879,652;0,04818284;0,01273796;
881,515;0,04831775;0,01303174;
883,379;0,0485524;0,0134239;
885,243;0,04875987;0,01378756;
887,106;0,04889028;0,01407286;
888,970;0,04906909;0,01440526;
890,834;0,04929044;0,01477891;
892,697;0,04950683;0,01514635;
894,561;0,04964831;0,0154376;
896,425;0,04991455;0,01585238;
898,288;0,05019334;0,01627848;
900,152;0,05040864;0,01663987;
902,016;0,05067354;0,01704965;
903,879;0,05086723;0,01738703;
905,743;0,05109598;0,01775829;
907,607;0,05139356;0,01819722;
909,470;0,0515948;0,01853865;
911,334;0,05183491;0,0189178;
913,198;0,05202783;0,01924864;
915,061;0,05222079;0,01957839;
916,925;0,0524896;0,01998287;
918,789;0,05283183;0,02045969;
920,652;0,05306095;0,0208223;
922,516;0,05332295;0,02121672;
924,380;0,0536425;0,02166762;
926,243;0,05397705;0,02213247;
928,107;0,0542883;0,02257297;
929,971;0,05463899;0,02305187;
931,834;0,05494838;0,02348846;
933,698;0,05526092;0,02392718;
935,562;0,05559859;0,02439003;
937,425;0,05595728;0,0248729;
939,289;0,05630849;0,02534731;
941,153;0,05671798;0,02587902;
943,016;0,05704057;0,02632288;
944,880;0,05734666;0,02674927;
946,744;0,05768528;0,02720726;
948,607;0,05807088;0,02771128;
950,471;0,05845519;0,02821309;
952,335;0,05886403;0,02873852;
954,198;0,05923942;0,02922957;
956,062;0,05966527;0,02977019;
957,926;0,0600637;0,0302825;
959,789;0,06052285;0,03085465;
961,653;0,06101815;0,03146207;
963,517;0,06151198;0,03206717;
965,380;0,06206471;0,03273029;
967,244;0,06268317;0,03345831;
969,108;0,0633226;0,03420644;
970,972;0,06394804;0,03493976;
972,835;0,06459956;0,03569833;
974,699;0,06537297;0,03657798;
976,563;0,06625418;0,03756461;
978,426;0,06725839;0,03867345;
980,290;0,06814588;0,03966476;
982,154;0,06849776;0,04011969;
984,017;0,06844824;0,04017243;
985,881;0,0686581;0,04048378;
987,745;0,06918838;0,04111478;
989,608;0,06988105;0,04190743;
991,472;0,07054424;0,04266984;
993,336;0,0712752;0,04349927;
995,199;0,07199019;0,044312;
997,063;0,07271994;0,04513876;
998,927;0,07354509;0,04606019;
1000,790;0,07419482;0,0468055;
1002,654;0,07445328;0,04715882;
1004,518;0,07458399;0,0473837;
1006,381;0,07485496;0,04774812;
1008,245;0,07534463;0,04833058;
1010,109;0,07593332;0,04901136;
1011,972;0,07670362;0,04987306;
1013,836;0,07749379;0,05075398;
1015,700;0,07825724;0,05160751;
1017,563;0,07904767;0,05248735;
1019,427;0,08001968;0,05354814;
1021,291;0,08103128;0,05464786;
1023,154;0,08213765;0,0558417;
1025,018;0,08331053;0,05710142;
1026,882;0,08450901;0,05838612;
1028,745;0,08575713;0,05971983;
1030,609;0,08704754;0,06109521;
1032,473;0,0883333;0,06246533;
1034,336;0,08974912;0,06396491;
1036,200;0,09122801;0,06552695;
1038,064;0,09286373;0,06724523;
1039,927;0,09458524;0,0690487;
1041,791;0,09639357;0,07093841;
1043,655;0,09828147;0,07290711;
1045,518;0,1004658;0,07517169;
1047,382;0,1032868;0,07807237;
1049,246;0,1061669;0,08103149;
1051,109;0,1067909;0,08173402;
1052,973;0,1066551;0,0816762;
1054,837;0,1080533;0,0831518;
1056,700;0,1101862;0,08536157;
1058,564;0,112397;0,08764878;
1060,428;0,1146696;0,0899972;
1062,291;0,1169839;0,0923867;
1064,155;0,1194096;0,09488722;
1066,019;0,1220631;0,09761487;
1067,882;0,1248121;0,1004376;
1069,746;0,1275694;0,1032681;
1071,610;0,1303975;0,1061688;
1073,473;0,1331929;0,1090364;
1075,337;0,1360026;0,1119179;
1077,201;0,1387306;0,1147171;
1079,064;0,1413595;0,1174167;
1080,928;0,1438488;0,1199761;
1082,792;0,1461993;0,1223963;
1084,655;0,1482652;0,1245315;
1086,519;0,1503299;0,126665;
1088,383;0,1522349;0,1286383;
1090,246;0,153862;0,1303333;
1092,110;0,1552071;0,1317457;
1093,974;0,1562436;0,1328491;
1095,837;0,1568921;0,1335641;
1097,701;0,1573327;0,1340707;
1099,565;0,1575105;0,1343141;
1101,428;0,1575432;0,1344119;
1103,292;0,1575126;0,1344459;
1105,156;0,1576296;0,1346272;
1107,019;0,1577898;0,1348513;
1108,883;0,1579608;0,1350856;
1110,747;0,1582176;0,1354054;
1112,610;0,1586995;0,1359498;
1114,474;0,1592645;0,136577;
1116,338;0,1600109;0,137385;
1118,201;0,1606583;0,1380938;
1120,065;0,1610686;0,1385649;
1121,929;0,1609956;0,1385524;
1123,792;0,1601826;0,1377995;
1125,656;0,1585348;0,1362114;
1127,520;0,1567334;0,1344693;
1129,383;0,1553752;0,13317;
1131,247;0,1547145;0,1325678;
1133,111;0,1545782;0,1324897;
1134,974;0,1546608;0,13263;
1136,838;0,1544566;0,1324832;
1138,702;0,1537385;0,1318221;
1140,565;0,1524084;0,1305486;
1142,429;0,150787;0,1289835;
1144,293;0,1490087;0,1272611;
1146,156;0,1471167;0,1254246;
1148,020;0,1451865;0,1235496;
1149,884;0,1434906;0,1219085;
1151,747;0,1418281;0,1203004;
1153,611;0,1401311;0,1186575;
1155,475;0,1383173;0,1168975;
1157,338;0,136498;0,1151316;
1159,202;0,1346139;0,1133006;
1161,066;0,132768;0,1115074;
1162,929;0,130846;0,1096378;
1164,793;0,1289835;0,1078273;
1166,657;0,1271989;0,1060945;
1168,520;0,1256392;0,1045862;
1170,384;0,1242909;0,103289;
1172,248;0,1231216;0,1021704;
1174,111;0,1221862;0,1012854;
1175,975;0,1217073;0,1008566;
1177,839;0,1216302;0,1008293;
1179,702;0,1220938;0,1013424;
1181,566;0,1230558;0,1023536;
1183,430;0,1244509;0,1037975;
1185,293;0,1260316;0,1054268;
1187,157;0,1275445;0,1069878;
1189,021;0,1286367;0,108128;
1190,884;0,1290429;0,1085819;
1192,748;0,1286184;0,1082047;
1194,612;0,1276215;0,1072548;
1196,475;0,1262764;0,1059565;
1198,339;0,1248434;0,10457;
1200,203;0,1234261;0,1031988;
1202,066;0,1220854;0,101904;
1203,930;0,1207524;0,1006166;
1205,794;0,1195929;0,09950245;
1207,657;0,1186685;0,09862309;
1209,521;0,1179413;0,09794066;
1211,385;0,1173484;0,09739227;
1213,248;0,1170049;0,09709301;
1215,112;0,1168593;0,09699132;
1216,976;0,1169802;0,09715597;
1218,839;0,1172519;0,09747105;
1220,703;0,1177371;0,09799933;
1222,567;0,1183821;0,09868726;
1224,430;0,1191844;0,09953219;
1226,294;0,1201258;0,1005159;
1228,158;0,1211664;0,1015986;
1230,021;0,1222289;0,1027031;
1231,885;0,1234257;0,1039414;
1233,749;0,1246613;0,1052183;
1235,612;0,1259599;0,1065581;
1237,476;0,1273326;0,1079716;
1239,340;0,1287392;0,1094188;
1241,203;0,1301986;0,1109186;
1243,067;0,1317447;0,1125048;
1244,931;0,1332915;0,1140916;
1246,795;0,134909;0,1157486;
1248,658;0,1364933;0,1173723;
1250,522;0,1380561;0,1189743;
1252,386;0,1396146;0,1205718;
1254,249;0,1412194;0,1222153;
1256,113;0,1428383;0,1238727;
1257,977;0,1445654;0,125638;
1259,840;0,1463707;0,1274814;
1261,704;0,1482163;0,1293647;
1263,568;0,1500625;0,1312485;
1265,431;0,1520399;0,1332633;
1267,295;0,1539847;0,1352453;
1269,159;0,1559446;0,137242;
1271,022;0,1579505;0,1392847;
1272,886;0,1600711;0,1414418;
1274,750;0,1620799;0,1434868;
1276,613;0,1641303;0,1455733;
1278,477;0,166282;0,1477608;
1280,341;0,1685912;0,1501057;
1282,204;0,1709169;0,1524669;
1284,068;0,1732961;0,1548813;
1285,932;0,1756086;0,1572288;
1287,795;0,1781056;0,1597606;
1289,659;0,1806789;0,1623686;
1291,523;0,183263;0,1649871;
1293,386;0,1857655;0,1675239;
1295,250;0,1883694;0,1701618;
1297,114;0,1910129;0,1728391;
1298,977;0,1935945;0,1754544;
1300,841;0,1961608;0,1780542;
1302,705;0,1988939;0,1808205;
1304,568;0,2016311;0,1835908;
1306,432;0,2044722;0,1864647;
1308,296;0,2073192;0,1893445;
1310,159;0,2101476;0,1922054;
1312,023;0,2129651;0,1950552;
1313,887;0,2160674;0,1981896;
1315,750;0,21907;0,2012242;
1317,614;0,2223064;0,2044923;
1319,478;0,2257784;0,207996;
1321,341;0,2290941;0,2113431;
1323,205;0,2322141;0,2144944;
1325,069;0,2355476;0,2178589;
1326,932;0,2387592;0,2211014;
1328,796;0,2419517;0,2243246;
1330,660;0,2451122;0,2275157;
1332,523;0,2483034;0,2307373;
1334,387;0,2510194;0,2334835;
1336,251;0,2538195;0,2363136;
1338,114;0,2573358;0,2398598;
1339,978;0,2618031;0,2443568;
1341,842;0,2653481;0,2479313;
1343,705;0,2679678;0,2505804;
1345,569;0,2707571;0,253399;
1347,433;0,2737086;0,2563795;
1349,296;0,276665;0,2593648;
1351,160;0,2793688;0,2620974;
1353,024;0,2816075;0,2643646;
1354,887;0,2839364;0,266722;
1356,751;0,2860221;0,2688359;
1358,615;0,2878782;0,2707201;
1360,478;0,2899511;0,272821;
1362,342;0,2934571;0,2763547;
1364,206;0,2968432;0,2797686;
1366,069;0,2982233;0,2811762;
1367,933;0,2994073;0,2823875;
1369,797;0,3003912;0,2833986;
1371,660;0,2991602;0,2821947;
1373,524;0,2955158;0,2785772;
1375,388;0,2884751;0,2715632;
1377,251;0,2771456;0,2602603;
1379,115;0,2638799;0,2470212;
1380,979;0,2505925;0,2337601;
1382,842;0,2375747;0,2207685;
1384,706;0,2252593;0,2084791;
1386,570;0,213706;0,1969517;
1388,433;0,2036956;0,1869671;
1390,297;0,1949374;0,1782345;
1392,161;0,1866791;0,1700018;
1394,024;0,1791573;0,1625053;
1395,888;0,1730554;0,1564286;
1397,752;0,1672469;0,1506452;
1399,615;0,1617032;0,1451265;
1401,479;0,1563569;0,139805;
1403,343;0,1509864;0,1344592;
1405,206;0,145861;0,1293583;
1407,070;0,1410261;0,1245479;
1408,934;0,1361642;0,1197102;
1410,797;0,1313718;0,1149421;
1412,661;0,1266322;0,1102265;
1414,525;0,1219913;0,1056095;
1416,388;0,1173954;0,1010374;
1418,252;0,1129381;0,09660377;
1420,116;0,1090267;0,09271589;
1421,979;0,1050003;0,08871294;
1423,843;0,1008827;0,08461861;
1425,707;0,09721879;0,08097792;
1427,570;0,09458235;0,07836454;
1429,434;0,09503912;0,07884426;
1431,298;0,09684226;0,08067021;
1433,161;0,0941125;0,07796315;
1435,025;0,08773355;0,07160678;
1436,889;0,08177478;0,06567047;
1438,752;0,07730876;0,06122681;
1440,616;0,07293564;0,05687592;
1442,480;0,06826119;0,05222359;
1444,343;0,06324789;0,0472323;
1446,207;0,05783299;0,04183928;
1448,071;0,05190729;0,03593536;
1449,934;0,04622809;0,03027784;
1451,798;0,04122775;0,02529905;
1453,662;0,03755239;0,02164513;
1455,525;0,03525875;0,01937283;
1457,389;0,03416988;0,01830519;
1459,253;0,03313197;0,0172884;
1461,116;0,03194339;0,01612083;
1462,980;0,03080011;0,01499846;
1464,844;0,02995804;0,01417718;
1466,707;0,02891616;0,01315599;
1468,571;0,02774405;0,01200447;
1470,435;0,02667587;0,01095678;
1472,298;0,02606271;0,01036399;
1474,162;0,02550856;0,009830118;
1476,026;0,02473517;0,009076908;
1477,889;0,02408048;0,008442291;
1479,753;0,0234367;0,007818483;
1481,617;0,02296579;0,007367447;
1483,480;0,02246979;0,006891217;
1485,344;0,02190454;0,006345641;
1487,208;0,02159374;0,00605441;
1489,071;0,02145444;0,005934585;
1490,935;0,02132187;0,005821403;
1492,799;0,02069916;0,005217974;
1494,662;0,02012269;0,004660692;
1496,526;0,0200865;0,004643587;
1498,390;0,02006039;0,004636477;
1500,253;0,01959363;0,004188615;
1502,117;0,01889744;0,00351123;
1503,981;0,0181421;0,00277461;
1505,844;0,01801783;0,002668962;
1507,708;0,01862072;0,00329038;
1509,572;0,01816482;0,002852917;
1511,435;0,01747046;0,002176913;
1513,299;0,01700667;0,001731374;
1515,163;0,01651523;0,001258104;
1517,026;0,01634277;0,001103722;
1518,890;0,015965;0,0007439416;
1520,754;0,01579542;0,0005922641;
1522,618;0,01596218;0,000776843;
1524,481;0,01572756;0,000559953;
1526,345;0,01571896;0,0005689907;
1528,209;0,01562689;0,0004944826;
1530,072;0,01542795;0,0003130123;
1531,936;0,01532448;0,000226923;
1533,800;0,01551453;0,0004342704;
1535,663;0,01532571;0,0002626702;
1537,527;0,01487179;-0,0001741102;
1539,391;0,01532838;0,0002995291;
1541,254;0,01608686;0,001074978;
1543,118;0,01623503;0,001240028;
1544,982;0,01636235;0,001384157;
1546,845;0,01642366;0,001462189;
1548,709;0,01646853;0,0015237;
1550,573;0,01684603;0,001917772;
1552,436;0,01682301;0,001911226;
1554,300;0,01698478;0,002089402;
1556,164;0,01711605;0,002237006;
1558,027;0,01766428;0,002801481;
1559,891;0,01935769;0,004511062;
1561,755;0,01924342;0,004412888;
1563,618;0,01892199;0,004107471;
1565,482;0,01917296;0,00437439;
1567,346;0,01927789;0,004495184;
1569,209;0,01974748;0,004980567;
1571,073;0,02038492;0,005633721;
1572,937;0,02029462;0,005559055;
1574,800;0,02055405;0,005834058;
1576,664;0,02166363;0,006959127;
1578,528;0,02199483;0,007305756;
1580,391;0,02194138;0,007267653;
1582,255;0,02217086;0,007512409;
1584,119;0,02250028;0,007857026;
1585,982;0,02284212;0,008214006;
1587,846;0,02309751;0,008484451;
1589,710;0,0233828;0,008784738;
1591,573;0,02375952;0,00917637;
1593,437;0,02411557;0,009547276;
1595,301;0,02445505;0,009901539;
1597,164;0,02474886;0,01021006;
1599,028;0,02498135;0,0104572;
1600,892;0,02526885;0,01075927;
1602,755;0,02565827;0,0111632;
1604,619;0,02607637;0,01159574;
1606,483;0,02643838;0,01197212;
1608,346;0,02689165;0,01243971;
1610,210;0,02723578;0,01279808;
1612,074;0,02740815;0,01298462;
1613,937;0,0275984;0,01318898;
1615,801;0,02835768;0,0139623;
1617,665;0,02966739;0,01528599;
1619,528;0,02991305;0,01554558;
1621,392;0,03010525;0,01575163;
1623,256;0,03112636;0,01678653;
1625,119;0,03227606;0,01794995;
1626,983;0,03331523;0,01900278;
1628,847;0,03474901;0,02045017;
1630,710;0,03571417;0,02142886;
1632,574;0,03655058;0,02227875;
1634,438;0,03789224;0,02363382;
1636,301;0,03995034;0,02570528;
1638,165;0,03953234;0,02530058;
1640,029;0,03766023;0,0234417;
1641,892;0,03557167;0,02136631;
1643,756;0,03347729;0,01928504;
1645,620;0,03165255;0,01747335;
1647,483;0,03014767;0,01598148;
1649,347;0,02842477;0,0142715;
1651,211;0,02651215;0,01237177;
1653,074;0,02570307;0,01157551;
1654,938;0,02566707;0,01155227;
1656,802;0,02468106;0,01057896;
1658,665;0,02372211;0,009632665;
1660,529;0,02294953;0,008872673;
1662,393;0,02249484;0,008430517;
1664,256;0,02215129;0,008099451;
1666,120;0,02145611;0,007416691;
1667,984;0,02089345;0,006866397;
1669,847;0,02079635;0,006781616;
1671,711;0,0205017;0,006499223;
1673,575;0,01994144;0,005951161;
1675,438;0,01976016;0,005782035;
1677,302;0,01924325;0,005277213;
1679,166;0,01833707;0,004383075;
1681,029;0,01767216;0,003730152;
1682,893;0,01703415;0,003104082;
1684,757;0,01722217;0,003303984;
1686,620;0,01698054;0,003074184;
1688,484;0,01635172;0,002457141;
1690,348;0,0158083;0,00192545;
1692,211;0,01512681;0,001255629;
1694,075;0,01444483;0,0005852766;
1695,939;0,01430609;0,0004581052;
1697,802;0,01396797;0,0001315006;
1699,666;0,01358555;-0,0002394473;
1701,530;0,01393327;0,0001196922;
1703,393;0,01334391;-0,0004582951;
1705,257;0,01312023;-0,00067065;
1707,121;0,01306941;-0,0007101992;
1708,984;0,01274907;-0,001019321;
1710,848;0,01238424;-0,001372978;
1712,712;0,01200208;-0,001744013;
1714,575;0,01174637;-0,001988648;
1716,439;0,01177603;-0,00194796;
1718,303;0,01219391;-0,001519096;
1720,166;0,01218565;-0,001516428;
1722,030;0,01183564;-0,001855549;
1723,894;0,01177626;-0,001904088;
1725,757;0,01161215;-0,002057406;
1727,621;0,01134902;-0,002309792;
1729,485;0,01116226;-0,002485848;
1731,348;0,01105219;-0,002585268;
1733,212;0,0109942;-0,002632647;
1735,076;0,01155639;-0,002059898;
1736,939;0,01129521;-0,002310558;
1738,803;0,01099052;-0,002604784;
1740,667;0,01111972;-0,002465155;
1742,530;0,01111718;-0,002457307;
1744,394;0,01114153;-0,002422625;
1746,258;0,01118308;-0,002370784;
1748,121;0,01139276;-0,002150854;
1749,985;0,01192766;-0,001605741;
1751,849;0,01272457;-0,0007986724;
1753,712;0,01355269;3,957295E-5;
1755,576;0,01509179;0,001588744;
1757,440;0,01836299;0,004869976;
1759,303;0,02316902;0,009686001;
1761,167;0,03058212;0,01710905;
1763,031;0,03256626;0,0191031;
1764,894;0,0226393;0,009186005;
1766,758;0,01344487;1,399015E-6;
1768,622;0,01020725;-0,003226443;
1770,485;0,009577483;-0,003846464;
1772,349;0,009782071;-0,003632175;
1774,213;0,009962544;-0,003442042;
1776,076;0,009843684;-0,003551283;
1777,940;0,009672062;-0,003713325;
1779,804;0,009582124;-0,003793725;
1781,667;0,009609359;-0,003756991;
1783,531;0,009549425;-0,003807465;
1785,395;0,009596895;-0,003750575;
1787,258;0,009546285;-0,003791804;
1789,122;0,009256177;-0,004072571;
1790,986;0,009220923;-0,004098521;
1792,849;0,009496614;-0,003813567;
1794,713;0,009546613;-0,003754342;
1796,577;0,009331172;-0,003960595;
1798,441;0,009172436;-0,004110182;
1800,304;0,009178655;-0,00409485;
1802,168;0,009260138;-0,004004294;
1804,032;0,009182233;-0,004073162;
1805,895;0,009116624;-0,004129772;
1807,759;0,009094664;-0,004142769;
1809,623;0,009090829;-0,004137679;
1811,486;0,009099625;-0,004119994;
1813,350;0,009094497;-0,004116271;
1815,214;0,008992431;-0,00420952;
1817,077;0,008964824;-0,004228347;
1818,941;0,008988205;-0,004196223;
1820,805;0,009135263;-0,004040457;
1822,668;0,009118481;-0,004048566;
1824,532;0,009053543;-0,004104868;
1826,396;0,0090658;-0,004084008;
1828,259;0,009048424;-0,004092817;
1830,123;0,009266102;-0,003866608;
1831,987;0,00925665;-0,003867562;
1833,850;0,009136748;-0,003979001;
1835,714;0,009128002;-0,00397932;
1837,578;0,009020777;-0,00407815;
1839,441;0,00891049;-0,004180076;
1841,305;0,008766604;-0,004315636;
1843,169;0,00879169;-0,004282258;
1845,032;0,00905874;-0,004006948;
1846,896;0,009189561;-0,003867901;
1848,760;0,009155111;-0,003894159;
1850,623;0,009107254;-0,003933855;
1852,487;0,008945373;-0,004087609;
1854,351;0,009027878;-0,00399701;
1856,214;0,009199521;-0,003817305;
1858,078;0,009191748;-0,003817048;
1859,942;0,009117797;-0,003883002;
1861,805;0,009230896;-0,003761937;
1863,669;0,00915356;-0,003831339;
1865,533;0,008850532;-0,004126465;
1867,396;0,008614878;-0,004354249;
1869,260;0,009017695;-0,003943592;
1871,124;0,009239643;-0,003713836;
1872,987;0,009142497;-0,003803206;
1874,851;0,008984848;-0,003953108;
1876,715;0,008961837;-0,003968404;
1878,578;0,008883755;-0,004038801;
1880,442;0,008924915;-0,003989987;
1882,306;0,009021655;-0,003885623;
1884,169;0,008957558;-0,003942126;
1886,033;0,008735159;-0,004156961;
1887,897;0,008664953;-0,004219633;
1889,760;0,00869985;-0,004177232;
1891,624;0,008789703;-0,004079904;
1893,488;0,00871451;-0,004147652;
1895,351;0,008510485;-0,00434426;
1897,215;0,008395894;-0,004451464;
1899,079;0,008497383;-0,004342617;
1900,942;0,008678786;-0,004153885;
1902,806;0,008832624;-0,003992747;
1904,670;0,008649027;-0,004169072;
1906,533;0,008148591;-0,004662264;
1908,397;0,007909152;-0,004894488;
1910,261;0,008065635;-0,004730818;
1912,124;0,00793626;-0,004853033;
1913,988;0,007793262;-0,004988899;
1915,852;0,007953776;-0,004821282;
1917,715;0,008069776;-0,004698206;
1919,579;0,007845335;-0,004915599;
1921,443;0,00765395;-0,005099962;
1923,306;0,0075914;-0,005155518;
1925,170;0,007430567;-0,005309384;
1927,034;0,007376409;-0,005356602;
1928,897;0,007423854;-0,005302243;
1930,761;0,007159367;-0,005559844;
1932,625;0,0070883;-0,005624051;
1934,488;0,007241097;-0,00546442;
1936,352;0,00728981;-0,0054089;
1938,216;0,006862237;-0,005829692;
1940,079;0,006529476;-0,006155697;
1941,943;0,006311567;-0,006366877;
1943,807;0,00591905;-0,006752691;
1945,670;0,005283012;-0,007382051;
1947,534;0,005434271;-0,007224139;
1949,398;0,005929903;-0,00672188;
1951,261;0,006217531;-0,006427651;
1953,125;0,005295925;-0,00734268;
1954,989;0,004709326;-0,007922728;
1956,852;0,004592667;-0,00803286;
1958,716;0,004335014;-0,008284012;
1960,580;0,00426486;-0,008347689;
1962,443;0,003959706;-0,00864639;
1964,307;0,003850793;-0,008748875;
1966,171;0,003849944;-0,00874332;
1968,034;0,003130997;-0,009455889;
1969,898;0,00241484;-0,01016569;
1971,762;0,00250088;-0,01007332;
1973,625;0,002649344;-0,009918547;
1975,489;0,002136874;-0,01042473;
1977,353;0,00254438;-0,01001097;
1979,216;0,00259373;-0,009955382;
1981,080;0,003063245;-0,009479654;
1982,944;0,003896481;-0,008640229;
1984,807;0,004181565;-0,008348979;
1986,671;0,004487267;-0,008037133;
1988,535;0,004441158;-0,008077122;
1990,398;0,004347719;-0,008164464;
1992,262;0,004500246;-0,008005862;
1994,126;0,004656946;-0,00784311;
1995,989;0,004948424;-0,007545603;
1997,853;0,00456662;-0,0079214;
1999,717;0,003994148;-0,008487887;
2001,580;0,003655849;-0,008820225;
2003,444;0,003142614;-0,00932752;
2005,308;0,00254325;-0,009920966;
2007,171;0,002301415;-0,01015691;
2009,035;0,001873892;-0,01057855;
2010,899;0,002327326;-0,01011927;
2012,762;0,002736683;-0,00970408;
2014,626;0,002732022;-0,009702931;
2016,490;0,002274553;-0,01015461;
2018,353;0,001941198;-0,0104822;
2020,217;0,002384871;-0,01003278;
2022,081;0,002546629;-0,009865302;
2023,944;0,001692459;-0,01071377;
2025,808;0,001458736;-0,01094181;
2027,672;0,002516506;-0,009878379;
2029,535;0,002568805;-0,00982044;
2031,399;0,001718889;-0,01066474;
2033,263;0,002528968;-0,009849058;
2035,126;0,003549799;-0,008822649;
2036,990;0,004080414;-0,008286476;
2038,854;0,003939387;-0,008421965;
2040,717;0,004391159;-0,007964675;
2042,581;0,004663076;-0,007687262;
2044,445;0,004539337;-0,007805523;
2046,308;0,004714117;-0,007625286;
2048,172;0,00543574;-0,006898225;
2050,036;0,006292696;-0,006035851;
2051,899;0,007357546;-0,004965603;
2053,763;0,007822107;-0,004495664;
2055,627;0,0080597;-0,004252711;
2057,490;0,008547011;-0,00376006;
2059,354;0,00847199;-0,003829761;
2061,218;0,008636204;-0,003660246;
2063,081;0,009073783;-0,003217385;
2064,945;0,009306723;-0,002979182;
2066,809;0,01003136;-0,002249301;
2068,672;0,01013794;-0,002137494;
2070,536;0,00958598;-0,002684249;
2072,400;0,009493693;-0,002771348;
2074,264;0,009610402;-0,00264947;
2076,127;0,009796745;-0,002457977;
2077,991;0,009669144;-0,002580446;
2079,855;0,009617004;-0,002627472;
2081,718;0,01003308;-0,002206301;
2083,582;0,009933626;-0,002300678;
2085,446;0,009884819;-0,002344426;
