;Apr06_TPC_1-0-0_HMW;Apr06_TPC_1-0-0_HMW (baseline corrected);
788,332;0,09725841;0,00958814;
790,196;0,09678937;0,009614916;
792,059;0,09623981;0,009556518;
793,923;0,09561679;0,009420058;
795,787;0,09490205;0,009187331;
797,650;0,09410883;0,008871634;
799,514;0,0933837;0,008619578;
801,378;0,09261133;0,008315895;
803,241;0,09181014;0,007979054;
805,105;0,0911151;0,007744077;
806,969;0,09049768;0,007582476;
808,832;0,08971994;0,007256357;
810,696;0,08896171;0,006945618;
812,560;0,08827844;0,00670573;
814,423;0,0875712;0,006437834;
816,287;0,08685449;0,006156454;
818,151;0,08614912;0,00588246;
820,014;0,08531447;0,005475274;
821,878;0,0844955;0,005079904;
823,742;0,08365057;0,004654748;
825,605;0,08276612;0,004186289;
827,469;0,08186802;0,003700436;
829,333;0,08108407;0,003325038;
831,196;0,08019438;0,002840247;
833,060;0,07923302;0,002280169;
834,924;0,07843845;0,001883307;
836,787;0,07778105;0,001620082;
838,651;0,07705973;0,001289439;
840,515;0,0763345;0,0009514303;
842,378;0,07570328;0,0007040033;
844,242;0,07508605;0,0004671932;
846,106;0,07439163;0,0001498518;
847,969;0,07373534;-0,0001326775;
849,833;0,07319726;-0,0003002606;
851,697;0,0727507;-0,0003795549;
853,560;0,07231253;-0,0004536756;
855,424;0,07189519;-0,0005101137;
857,288;0,07156117;-0,0004863732;
859,151;0,07127259;-0,0004202936;
861,015;0,07093977;-0,0004015126;
862,879;0,07063673;-0,0003559811;
864,742;0,07040992;-0,0002372202;
866,606;0,07020848;-9,605796E-5;
868,470;0,0699628;-2,068263E-6;
870,333;0,06969901;7,090625E-5;
872,197;0,06946171;0,0001675048;
874,061;0,06926189;0,0002987394;
875,924;0,06906753;0,0004326215;
877,788;0,06887563;0,0005661834;
879,652;0,06865375;0,0006670062;
881,515;0,0684548;0,000788042;
883,379;0,0682639;0,0009144332;
885,243;0,06810637;0,001071526;
887,106;0,06790946;0,001186596;
888,970;0,06775818;0,001344694;
890,834;0,06755541;0,001448714;
892,697;0,06735576;0,001553298;
894,561;0,06722539;0,001724631;
896,425;0,0671085;0,001906947;
898,288;0,06697514;0,002070307;
900,152;0,06692274;0,00231218;
902,016;0,0669313;0,002612574;
903,879;0,06689974;0,002870456;
905,743;0,06683248;0,003090268;
907,607;0,06679737;0,003339869;
909,470;0,06686216;0,003687035;
911,334;0,06698331;0,004088267;
913,198;0,06712702;0,004509771;
915,061;0,06730593;0,004964221;
916,925;0,06749844;0,005430026;
918,789;0,06776592;0,005968595;
920,652;0,06802996;0,006501535;
922,516;0,0683472;0,0070855;
924,380;0,06869759;0,007700478;
926,243;0,06908319;0,00834853;
928,107;0,0694265;0,008952201;
929,971;0,06980516;0,009589123;
931,834;0,07023399;0,01027417;
933,698;0,07068224;0,01097658;
935,562;0,07110057;0,01164706;
937,425;0,07164529;0,01244192;
939,289;0,07222561;0,01327041;
941,153;0,07274884;0,01403984;
943,016;0,07324799;0,01478325;
944,880;0,0737645;0,01554209;
946,744;0,07424622;0,01626425;
948,607;0,07474354;0,01700012;
950,471;0,07527999;0,01777324;
952,335;0,07579749;0,01852557;
954,198;0,07624926;0,01921034;
956,062;0,07674169;0,01993396;
957,926;0,0772621;0,02068376;
959,789;0,07789447;0,02154373;
961,653;0,07856614;0,02244126;
963,517;0,07922426;0,02332348;
965,380;0,07993614;0,02425774;
967,244;0,0807861;0,02532837;
969,108;0,08171435;0,02647559;
970,972;0,08267487;0,02765341;
972,835;0,08374129;0,02893546;
974,699;0,08492955;0,03033772;
976,563;0,08622457;0,03184509;
978,426;0,08752282;0,03335408;
980,290;0,08882693;0,03486734;
982,154;0,09025888;0,03650685;
984,017;0,09165947;0,03811343;
985,881;0,09306357;0,03972197;
987,745;0,09456466;0,04142595;
989,608;0,0961475;0,04321016;
991,472;0,09765726;0,04491977;
993,336;0,09917053;0,0466314;
995,199;0,1006911;0,04834886;
997,063;0,1021744;0,05002753;
998,927;0,1035885;0,05163557;
1000,790;0,1048736;0,05311324;
1002,654;0,1060873;0,05451806;
1004,518;0,1072947;0,05591512;
1006,381;0,1084116;0,05722024;
1008,245;0,1094348;0,05843034;
1010,109;0,110364;0,05954498;
1011,972;0,1112624;0,06062757;
1013,836;0,1120731;0,06162103;
1015,700;0,1128618;0,06259118;
1017,563;0,1135658;0,06347526;
1019,427;0,1142179;0,06430617;
1021,291;0,1148938;0,06515958;
1023,154;0,1155611;0,06600314;
1025,018;0,1161178;0,06673473;
1026,882;0,1166699;0,06746048;
1028,745;0,1172689;0,06823187;
1030,609;0,117943;0,06907713;
1032,473;0,1185366;0,06984073;
1034,336;0,1190885;0,07056132;
1036,200;0,1195657;0,07120602;
1038,064;0,1200315;0,07183814;
1039,927;0,1203935;0,07236516;
1041,791;0,1205841;0,07271973;
1043,655;0,1206128;0,07291118;
1045,518;0,1205606;0,07302057;
1047,382;0,1203149;0,07293527;
1049,246;0,1199988;0,07277854;
1051,109;0,1196177;0,07255561;
1052,973;0,1192361;0,07233106;
1054,837;0,1188216;0,0720725;
1056,700;0,1183903;0,0717961;
1058,564;0,1180213;0,07158085;
1060,428;0,1177126;0,07142486;
1062,291;0,1173725;0,07123636;
1064,155;0,1171138;0,07112824;
1066,019;0,1169173;0,07108127;
1067,882;0,1166915;0,07100396;
1069,746;0,1163192;0,07077908;
1071,610;0,1159062;0,07051249;
1073,473;0,1156033;0,07035494;
1075,337;0,1152668;0,0701628;
1077,201;0,1147867;0,06982617;
1079,064;0,1143028;0,0694846;
1080,928;0,1137485;0,06907176;
1082,792;0,1130541;0,06851783;
1084,655;0,1123579;0,06796115;
1086,519;0,1117108;0,0674525;
1088,383;0,1108843;0,06676365;
1090,246;0,1099788;0,06599482;
1092,110;0,1090787;0,06523038;
1093,974;0,1081683;0,06445481;
1095,837;0,1072438;0,06366414;
1097,701;0,1063176;0,06287089;
1099,565;0,1053356;0,06202096;
1101,428;0,1043529;0,0611695;
1103,292;0,1034089;0,06035578;
1105,156;0,1025276;0,05960387;
1107,019;0,1016591;0,05886393;
1108,883;0,100783;0,05811552;
1110,747;0,0999148;0,05737413;
1112,610;0,09907139;0,0566567;
1114,474;0,09822351;0,05593396;
1116,338;0,09745249;0,05528724;
1118,201;0,09668483;0,05464305;
1120,065;0,09590139;0,05398226;
1121,929;0,09511032;0,05331303;
1123,792;0,09426665;0,0525904;
1125,656;0,09336612;0,05181011;
1127,520;0,09250046;0,05106389;
1129,383;0,09165725;0,05033933;
1131,247;0,09075655;0,0495565;
1133,111;0,08979033;0,04870738;
1134,974;0,08887161;0,04790499;
1136,838;0,0880223;0,04717125;
1138,702;0,08732389;0,04658765;
1140,565;0,08663087;0,04600869;
1142,429;0,08589861;0,04538976;
1144,293;0,08518929;0,04479302;
1146,156;0,08457455;0,04429013;
1148,020;0,08407633;0,04390304;
1149,884;0,0835361;0,04347322;
1151,747;0,08297782;0,04302463;
1153,611;0,08242974;0,04258555;
1155,475;0,08189249;0,04215658;
1157,338;0,0815032;0,04187487;
1159,202;0,08116129;0,04163987;
1161,066;0,08078788;0,04137267;
1162,929;0,08039899;0,04108931;
1164,793;0,08004375;0,04083893;
1166,657;0,07972345;0,04062282;
1168,520;0,07943463;0,04043752;
1170,384;0,07918953;0,04029529;
1172,248;0,07897767;0,04018565;
1174,111;0,07872372;0,04003326;
1175,975;0,07847425;0,03988472;
1177,839;0,07831771;0,03982846;
1179,702;0,07822928;0,03983969;
1181,566;0,07810922;0,03981865;
1183,430;0,07800769;0,03981553;
1185,293;0,07793906;0,03984468;
1187,157;0,07793997;0,03994277;
1189,021;0,07794221;0,04004157;
1190,884;0,07800716;0,04020248;
1192,748;0,07814723;0,04043791;
1194,612;0,0783126;0,04069805;
1196,475;0,07851844;0,04099807;
1198,339;0,07875004;0,04132326;
1200,203;0,07896815;0,04163438;
1202,066;0,07921983;0,0419785;
1203,930;0,07951126;0,04236179;
1205,794;0,07978837;0,0427302;
1207,657;0,08003847;0,04307104;
1209,521;0,08031706;0,0434398;
1211,385;0,08061241;0,04382478;
1213,248;0,08087425;0,04417569;
1215,112;0,08114864;0,0445386;
1216,976;0,08138938;0,04486733;
1218,839;0,08159231;0,04515771;
1220,703;0,0818407;0,04549302;
1222,567;0,08207784;0,04581655;
1224,430;0,08227046;0,04609502;
1226,294;0,08242403;0,04633393;
1228,158;0,08256587;0,04656059;
1230,021;0,08270787;0,0467869;
1231,885;0,08286393;0,04702676;
1233,749;0,08297596;0,04722209;
1235,612;0,08309825;0,04742717;
1237,476;0,08323205;0,04764326;
1239,340;0,08335468;0,04784769;
1241,203;0,08345498;0,04802931;
1243,067;0,083613;0,04826815;
1244,931;0,08379428;0,04852976;
1246,795;0,08387966;0,04869501;
1248,658;0,08396045;0,04885518;
1250,522;0,08411163;0,04908527;
1252,386;0,0842935;0,04934559;
1254,249;0,08449473;0,04962479;
1256,113;0,08469228;0,04989986;
1257,977;0,08491566;0,05020029;
1259,840;0,08516623;0,05052746;
1261,704;0,08537793;0,05081531;
1263,568;0,08554233;0,05105541;
1265,431;0,08569218;0,05128052;
1267,295;0,08579365;0,0514568;
1269,159;0,08585804;0,05159557;
1271,022;0,08603115;0,05184262;
1272,886;0,08614077;0,05202574;
1274,750;0,08614138;0,05209943;
1276,613;0,08623636;0,05226706;
1278,477;0,086338;0,05244093;
1280,341;0,08645977;0,05263451;
1282,204;0,08668506;0,05293118;
1284,068;0,08693827;0,05325537;
1285,932;0,08723969;0,05362736;
1287,795;0,08760798;0,05406581;
1289,659;0,08797512;0,0545027;
1291,523;0,08834726;0,0549442;
1293,386;0,08871194;0,05537783;
1295,250;0,08914065;0,05587509;
1297,114;0,08968667;0,05648928;
1298,977;0,09022382;0,0570942;
1300,841;0,09071871;0,05765647;
1302,705;0,09123111;0,05823587;
1304,568;0,09182486;0,05889624;
1306,432;0,09247662;0,05961424;
1308,296;0,09309763;0,0603011;
1310,159;0,09370812;0,06097708;
1312,023;0,09440705;0,06174113;
1313,887;0,09507877;0,06247759;
1315,750;0,09566513;0,06312833;
1317,614;0,0964607;0,06398792;
1319,478;0,09730812;0,06489899;
1321,341;0,09795781;0,06561198;
1323,205;0,09866024;0,06637734;
1325,069;0,09950761;0,06728731;
1326,932;0,1003171;0,06815903;
1328,796;0,1011603;0,06906414;
1330,660;0,1021005;0,07006583;
1332,523;0,1031063;0,07113283;
1334,387;0,1040746;0,07216204;
1336,251;0,1052049;0,07335286;
1338,114;0,1067756;0,07498373;
1339,978;0,1084593;0,07672723;
1341,842;0,1093937;0,07772114;
1343,705;0,1103442;0,07873085;
1345,569;0,1116634;0,08010888;
1347,433;0,1130905;0,08159455;
1349,296;0,1146074;0,08316966;
1351,160;0,116118;0,08473816;
1353,024;0,1175999;0,08627764;
1354,887;0,119181;0,0879159;
1356,751;0,120524;0,08931589;
1358,615;0,1216783;0,09052684;
1360,478;0,1233326;0,09223743;
1362,342;0,1257478;0,0947086;
1364,206;0,1272358;0,0962523;
1366,069;0,1279007;0,0969726;
1367,933;0,1291918;0,09831885;
1369,797;0,1305274;0,09970925;
1371,660;0,1315074;0,1007437;
1373,524;0,1333456;0,1026362;
1375,388;0,1349539;0,1042983;
1377,251;0,135543;0,104941;
1379,115;0,1361293;0,1055807;
1380,979;0,1366619;0,1061664;
1382,842;0,1369963;0,1065535;
1384,706;0,1372626;0,1068722;
1386,570;0,1383086;0,1079705;
1388,433;0,1389067;0,1086205;
1390,297;0,1379883;0,1077537;
1392,161;0,137125;0,1069418;
1394,024;0,1376008;0,1074687;
1395,888;0,1378504;0,1077691;
1397,752;0,137198;0,1071673;
1399,615;0,1366075;0,106627;
1401,479;0,1350138;0,1050833;
1403,343;0,1337107;0,10383;
1405,206;0,1329504;0,1031191;
1407,070;0,1314993;0,1017172;
1408,934;0,1296532;0,09992012;
1410,797;0,1280754;0,09839095;
1412,661;0,1261302;0,09649423;
1414,525;0,1239009;0,09431314;
1416,388;0,1218717;0,0923318;
1418,252;0,1211766;0,09168443;
1420,116;0,1197521;0,09030734;
1421,979;0,1167795;0,08738197;
1423,843;0,1144893;0,08513866;
1425,707;0,1121854;0,08288147;
1427,570;0,1098505;0,08059303;
1429,434;0,1080074;0,07879607;
1431,298;0,1059813;0,07681599;
1433,161;0,1035072;0,07438763;
1435,025;0,1019647;0,07289057;
1436,889;0,1014541;0,0724252;
1438,752;0,09928408;0,07030024;
1440,616;0,09692121;0,06798216;
1442,480;0,0951519;0,0662574;
1444,343;0,09347967;0,06462949;
1446,207;0,09203218;0,0632261;
1448,071;0,09086652;0,06210431;
1449,934;0,08904568;0,06032711;
1451,798;0,08699625;0,05832111;
1453,662;0,08489788;0,05626593;
1455,525;0,08424319;0,05565422;
1457,389;0,08477365;0,05622744;
1459,253;0,08279038;0,05428671;
1461,116;0,07994116;0,05147981;
1462,980;0,07831546;0,04989622;
1464,844;0,07776249;0,04938514;
1466,707;0,07622728;0,04789162;
1468,571;0,07409254;0,04579834;
1470,435;0,07289853;0,0446456;
1472,298;0,07328986;0,04507798;
1474,162;0,07289236;0,04472132;
1476,026;0,07195037;0,04381997;
1477,889;0,07095582;0,04286586;
1479,753;0,07035489;0,04230515;
1481,617;0,07029201;0,04228229;
1483,480;0,07010267;0,04213278;
1485,344;0,07014396;0,0422137;
1487,208;0,07101722;0,0431264;
1489,071;0,07256574;0,04471414;
1490,935;0,07356984;0,04575728;
1492,799;0,07304848;0,04527476;
1494,662;0,07356351;0,04582843;
1496,526;0,07596655;0,04826993;
1498,390;0,07783939;0,05018104;
1500,253;0,07824058;0,0506203;
1502,117;0,07811304;0,05053064;
1503,981;0,07880287;0,05125817;
1505,844;0,08356181;0,05605462;
1507,708;0,08892857;0,06145872;
1509,572;0,08881107;0,06137835;
1511,435;0,08893297;0,06153721;
1513,299;0,08998097;0,06262199;
1515,163;0,09184265;0,06452026;
1517,026;0,09477032;0,06748435;
1518,890;0,09664294;0,06939321;
1520,754;0,1006022;0,07338858;
1522,618;0,1044972;0,07731938;
1524,481;0,1060439;0,07890187;
1526,345;0,1087722;0,08166566;
1528,209;0,1114369;0,08436574;
1530,072;0,1130496;0,08601366;
1531,936;0,1161815;0,08918049;
1533,800;0,1210255;0,09405936;
1535,663;0,1223306;0,09539921;
1537,527;0,1237098;0,09681289;
1539,391;0,131278;0,1044155;
1541,254;0,1390399;0,1122115;
1543,118;0,1410218;0,1142274;
1544,982;0,1430017;0,1162411;
1546,845;0,1443976;0,1176708;
1548,709;0,1464638;0,1197705;
1550,573;0,1491464;0,1224865;
1552,436;0,1507148;0,1240881;
1554,300;0,1524297;0,125836;
1556,164;0,1539896;0,1274288;
1558,027;0,1599243;0,1333962;
1559,891;0,1674902;0,1409946;
1561,755;0,1645136;0,1380505;
1563,618;0,1623448;0,135914;
1565,482;0,1625818;0,1361831;
1567,346;0,1629266;0,1365599;
1569,209;0,1644608;0,1381259;
1571,073;0,1648337;0,1385304;
1572,937;0,1629524;0,1366806;
1574,800;0,1632604;0,1370199;
1576,664;0,1654448;0,1392356;
1578,528;0,1641506;0,1379724;
1580,391;0,1620189;0,1358717;
1582,255;0,1609336;0,1348171;
1584,119;0,1599459;0,1338601;
1585,982;0,1587118;0,1326564;
1587,846;0,1573944;0,1313694;
1589,710;0,1560366;0,1300418;
1591,573;0,1544318;0,128467;
1593,437;0,1528729;0,126938;
1595,301;0,151272;0,125367;
1597,164;0,1494154;0,1235399;
1599,028;0,14739;0,1215441;
1600,892;0,1454826;0,119666;
1602,755;0,1435374;0,11775;
1604,619;0,1414559;0,1156976;
1606,483;0,1393019;0,1135725;
1608,346;0,1373257;0,1116252;
1610,210;0,1351673;0,1094954;
1612,074;0,1326222;0,106979;
1613,937;0,1300069;0,104392;
1615,801;0,1288414;0,1032549;
1617,665;0,1276131;0,1020547;
1619,528;0,1247253;0,09919489;
1621,392;0,1221768;0,09667434;
1623,256;0,1208296;0,09535487;
1625,119;0,1188701;0,09342307;
1626,983;0,1168379;0,0914184;
1628,847;0,1147906;0,08939852;
1630,710;0,1123444;0,08697953;
1632,574;0,1098741;0,0845364;
1634,438;0,1090259;0,08371523;
1636,301;0,1086517;0,08336794;
1638,165;0,1062505;0,08099346;
1640,029;0,1034441;0,07821375;
1641,892;0,1011039;0,0759001;
1643,756;0,09905519;0,07387779;
1645,620;0,0979713;0,0728202;
1647,483;0,09683078;0,07170585;
1649,347;0,09407372;0,06897486;
1651,211;0,09198837;0,06691545;
1653,074;0,09271992;0,06767282;
1654,938;0,09126741;0,06624601;
1656,802;0,08809778;0,06310198;
1658,665;0,08558828;0,06061796;
1660,529;0,08393273;0,05898777;
1662,393;0,0827661;0,05784639;
1664,256;0,08113933;0,05624475;
1666,120;0,07898846;0,05411891;
1667,984;0,07753412;0,05268948;
1669,847;0,07662976;0,05180993;
1671,711;0,0749483;0,05015316;
1673,575;0,07306159;0,04829102;
1675,438;0,07186747;0,04712138;
1677,302;0,07012456;0,04540283;
1679,166;0,06837033;0,04367285;
1681,029;0,06663247;0,04195915;
1682,893;0,06583566;0,04118637;
1684,757;0,0654998;0,04087445;
1686,620;0,06383988;0,03923835;
1688,484;0,06189225;0,03731445;
1690,348;0,06048523;0,03593105;
1692,211;0,05893941;0,03440874;
1694,075;0,05768952;0,03318227;
1695,939;0,05704076;0,03255681;
1697,802;0,05591441;0,03145367;
1699,666;0,05530026;0,03086262;
1701,530;0,05451071;0,03009608;
1703,393;0,05294619;0,02855446;
1705,257;0,05173375;0,02736483;
1707,121;0,05067033;0,02632411;
1708,984;0,04933916;0,02501554;
1710,848;0,04793906;0,02363795;
1712,712;0,04680454;0,02252584;
1714,575;0,04580057;0,02154418;
1716,439;0,04503118;0,02079701;
1718,303;0,04424404;0,02003199;
1720,166;0,04266277;0,01847274;
1722,030;0,04114016;0,01697206;
1723,894;0,03999074;0,01584447;
1725,757;0,03884676;0,01472222;
1727,621;0,03777439;0,0136715;
1729,485;0,03687425;0,01279291;
1731,348;0,03589876;0,01183888;
1733,212;0,03534726;0,01130875;
1735,076;0,03484374;0,0108265;
1736,939;0,03366455;0,0096685;
1738,803;0,03285158;0,008876624;
1740,667;0,03241854;0,008464587;
1742,530;0,03191721;0,007984163;
1744,394;0,03123941;0,007327186;
1746,258;0,03073749;0,006846003;
1748,121;0,03035593;0,006485096;
1749,985;0,03006068;0,006210402;
1751,849;0,02954262;0,005712808;
1753,712;0,02871158;0,004902152;
1755,576;0,02817418;0,004385055;
1757,440;0,02783032;0,004061404;
1759,303;0,02725531;0,003506518;
1761,167;0,02677849;0,003049743;
1763,031;0,02618275;0,002473959;
1764,894;0,02536415;0,00167523;
1766,758;0,02479182;0,001122689;
1768,622;0,02437864;0,0007292188;
1770,485;0,02373022;0,0001004226;
1772,349;0,02310225;-0,0005080061;
1774,213;0,02234674;-0,001244068;
1776,076;0,02152669;-0,002044738;
1777,940;0,02076033;-0,002791804;
1779,804;0,02028247;-0,003250444;
1781,667;0,01957847;-0,003935315;
1783,531;0,01891302;-0,00458171;
1785,395;0,01831411;-0,005161642;
1787,258;0,01777052;-0,00568634;
1789,122;0,01711444;-0,006323601;
1790,986;0,01664491;-0,006774395;
1792,849;0,01633893;-0,007061708;
1794,713;0,01597343;-0,007408627;
1796,577;0,01539887;-0,007964677;
1798,441;0,01496712;-0,008377997;
1800,304;0,01473231;-0,008594454;
1802,168;0,01458379;-0,008724698;
1804,032;0,01427467;-0,009015614;
1805,895;0,01397335;-0,00929881;
1807,759;0,0137226;-0,009531502;
1809,623;0,01359573;-0,009640396;
1811,486;0,01342489;-0,00979333;
1813,350;0,0132262;-0,009974195;
1815,214;0,01299466;-0,01018797;
1817,077;0,01291833;-0,01024662;
1818,941;0,01302598;-0,01012135;
1820,805;0,01298699;-0,0101428;
1822,668;0,01279234;-0,01031999;
1824,532;0,01284843;-0,01024649;
1826,396;0,01286406;-0,01021354;
1828,259;0,01289833;-0,01016202;
1830,123;0,01288297;-0,01016019;
1831,987;0,01286674;-0,0101593;
1833,850;0,01264748;-0,01036151;
1835,714;0,01258193;-0,01041009;
1837,578;0,01268129;-0,01029382;
1839,441;0,01261719;-0,01034108;
1841,305;0,01245629;-0,01048521;
1843,169;0,01257085;-0,01035395;
1845,032;0,01268101;-0,01022715;
1846,896;0,0126085;-0,01028309;
1848,760;0,01243692;-0,01043817;
1850,623;0,01256328;-0,01029537;
1852,487;0,01275398;-0,01008829;
1854,351;0,01275564;-0,01007033;
1856,214;0,01261381;-0,01019592;
1858,078;0,0126034;-0,01019016;
1859,942;0,0125512;-0,01022625;
1861,805;0,01245567;-0,01030574;
1863,669;0,01245904;-0,01028638;
1865,533;0,01244875;-0,01028076;
1867,396;0,01251864;-0,01019501;
1869,260;0,01270181;-0,009996055;
1871,124;0,01247502;-0,01020712;
1872,987;0,01227294;-0,01039353;
1874,851;0,0122957;-0,01035517;
1876,715;0,01229411;-0,01034121;
1878,578;0,01215979;-0,01046005;
1880,442;0,01224255;-0,01036187;
1882,306;0,0123939;-0,01019517;
1884,169;0,01243477;-0,01013901;
1886,033;0,01236153;-0,01019701;
1887,897;0,01228341;-0,01025996;
1889,760;0,01209539;-0,01043285;
1891,624;0,01201983;-0,01049335;
1893,488;0,01198357;-0,01051462;
1895,351;0,01204855;-0,0104347;
1897,215;0,01216404;-0,01030433;
1899,079;0,01215964;-0,01029391;
1900,942;0,01190635;-0,01053244;
1902,806;0,01179051;-0,01063357;
1904,670;0,01171196;-0,01069748;
1906,533;0,01176952;-0,01062532;
1908,397;0,01173987;-0,01064044;
1910,261;0,01167171;-0,01069412;
1912,124;0,0116329;-0,01071851;
1913,988;0,01134358;-0,01099347;
1915,852;0,01127404;-0,0110487;
1917,715;0,011312;-0,01099648;
1919,579;0,01110716;-0,01118712;
1921,443;0,01103208;-0,01124806;
1923,306;0,01100476;-0,01126129;
1925,170;0,01091148;-0,01134054;
1927,034;0,0105388;-0,01169924;
1928,897;0,01025882;-0,0119653;
1930,761;0,01008152;-0,01212873;
1932,625;0,01032955;-0,01186688;
1934,488;0,01047849;-0,01170417;
1936,352;0,009950744;-0,01221821;
1938,216;0,009406107;-0,01274918;
1940,079;0,009249629;-0,01289205;
1941,943;0,008841623;-0,0132865;
1943,807;0,008749147;-0,01336548;
1945,670;0,009003666;-0,01309751;
1947,534;0,009095281;-0,01299249;
1949,398;0,008810195;-0,01326423;
1951,261;0,008087776;-0,01397335;
1953,125;0,007592664;-0,01445522;
1954,989;0,007510582;-0,0145241;
1956,852;0,006971406;-0,01505013;
1958,716;0,00622368;-0,01578476;
1960,580;0,006060085;-0,01593531;
1962,443;0,005763929;-0,01621847;
1964,307;0,005213413;-0,01675604;
1966,171;0,004742969;-0,01721358;
1968,034;0,004118192;-0,01782551;
1969,898;0,004052986;-0,01787791;
1971,762;0,004215066;-0,01770308;
1973,625;0,003850257;-0,01805518;
1975,489;0,003219876;-0,01867291;
1977,353;0,00339791;-0,01848227;
1979,216;0,00436152;-0,01750609;
1981,080;0,005298574;-0,01655652;
1982,944;0,005454071;-0,01638856;
1984,807;0,005687187;-0,01614302;
1986,671;0,00622924;-0,0155886;
1988,535;0,006446905;-0,0153586;
1990,398;0,006160926;-0,0156323;
1992,262;0,005904555;-0,01587644;
1994,126;0,006135985;-0,01563281;
1995,989;0,006555618;-0,01520104;
1997,853;0,006374497;-0,01537006;
1999,717;0,006384992;-0,01534751;
2001,580;0,00573774;-0,01598275;
2003,444;0,004925202;-0,01678332;
2005,308;0,004566282;-0,01713032;
2007,171;0,0041432;-0,01754153;
2009,035;0,003667653;-0,01800524;
2010,899;0,003465141;-0,01819597;
2012,762;0,003226866;-0,0184225;
2014,626;0,003315586;-0,01832208;
2016,490;0,003426895;-0,01819911;
2018,353;0,00356562;-0,01804877;
2020,217;0,003166602;-0,01843622;
2022,081;0,002246767;-0,01934452;
2023,944;0,002495055;-0,01908475;
2025,808;0,003476644;-0,01809171;
2027,672;0,003394635;-0,01816232;
2029,535;0,002623543;-0,01892205;
2031,399;0,001965365;-0,01956891;
2033,263;0,002369515;-0,01915348;
2035,126;0,003175254;-0,0183365;
2036,990;0,004078278;-0,01742228;
2038,854;0,004941839;-0,01654757;
2040,717;0,005370672;-0,01610762;
2042,581;0,005487777;-0,01597944;
2044,445;0,005584139;-0,01587205;
2046,308;0,006383395;-0,0150618;
2048,172;0,007541706;-0,01389253;
2050,036;0,00821235;-0,01321098;
2051,899;0,008229115;-0,01318334;
2053,763;0,008626565;-0,01277505;
2055,627;0,009818849;-0,01157198;
2057,490;0,01023016;-0,01114991;
2059,354;0,01014005;-0,0112293;
2061,218;0,01053751;-0,01082117;
2063,081;0,01121272;-0,01013531;
2064,945;0,01143362;-0,009903817;
2066,809;0,01119664;-0,01013023;
2068,672;0,01113446;-0,01018188;
2070,536;0,01119431;-0,01011155;
2072,400;0,0114439;-0,009851505;
2074,264;0,01199104;-0,009293951;
2076,127;0,01258986;-0,008684764;
2077,991;0,0127497;-0,008514584;
2079,855;0,01266665;-0,008587336;
2081,718;0,01284196;-0,008401761;
2083,582;0,01284927;-0,008384219;
2085,446;0,01282174;-0,008401564;
