;May25_TPC_02-06-02_LMW;May25_TPC_02-06-02_LMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2081,718;0,007413676;-0,003982872;
2083,582;0,007586565;-0,003802933;
2085,446;0,007553088;-0,003829379;
2087,309;0,007607071;-0,003768384;
2089,173;0,007581294;-0,003787168;
2091,037;0,00725797;-0,004103517;
2092,900;0,00714193;-0,0042126;
2094,764;0,006996509;-0,004351084;
2096,628;0,007209129;-0,004131544;
2098,491;0,007342118;-0,003991655;
2100,355;0,007167757;-0,004159133;
2102,219;0,006960036;-0,00435999;
2104,082;0,007039275;-0,004273905;
2105,946;0,007163363;-0,00414299;
2107,810;0,007346946;-0,003952596;
2109,673;0,00726324;-0,004029511;
2111,537;0,007186387;-0,00409959;
2113,401;0,007220667;-0,004058555;
2115,264;0,00739068;-0,003881804;
2117,128;0,007404635;-0,003861129;
2118,992;0,007238263;-0,004020798;
2120,855;0,007175651;-0,004076726;
2122,719;0,006950769;-0,00429494;
2124,583;0,006743522;-0,004495538;
2126,446;0,006538251;-0,004694177;
2128,310;0,006209846;-0,005015967;
2130,174;0,005700454;-0,005518762;
2132,037;0,005332561;-0,005880075;
2133,901;0,005446752;-0,005759321;
2135,765;0,005460067;-0,005739461;
2137,628;0,00512005;-0,006072949;
2139,492;0,004441427;-0,006745061;
2141,356;0,00400288;-0,007177114;
2143,219;0,003186305;-0,007987211;
2145,083;0,002167964;-0,008999091;
2146,947;0,00231096;-0,008849651;
2148,810;0,002100799;-0,009053386;
2150,674;0,001492108;-0,009655666;
2152,538;0,001259202;-0,009882178;
2154,401;0,0008614898;-0,01027351;
2156,265;-9,832383E-5;-0,01122697;
2158,129;-0,0007788795;-0,01190118;
2159,992;-0,0003140159;-0,01142999;
2161,856;-0,000131614;-0,01124127;
2163,720;-0,0001507502;-0,01125411;
2165,583;0,0007414329;-0,01035565;
2167,447;0,001285008;-0,009805815;
2169,311;0,001199247;-0,009885329;
2171,174;0,001699311;-0,009379035;
2173,038;0,001762806;-0,009309325;
2174,902;0,001793101;-0,009272832;
2176,765;0,001501507;-0,009558244;
2178,629;0,001278863;-0,009774721;
2180,493;0,0008937096;-0,01015372;
2182,356;0,001240562;-0,009800736;
2184,220;0,001406543;-0,009628636;
2186,084;0,001859276;-0,009169799;
2187,947;0,002918802;-0,008104185;
2189,811;0,003350546;-0,007666368;
2191,675;0,003020541;-0,007990316;
2193,538;0,002474251;-0,008530565;
2195,402;0,002388079;-0,00861071;
2197,266;0,002857818;-0,00813496;
2199,129;0,003193079;-0,007793703;
2200,993;0,003358072;-0,00762273;
2202,857;0,003050497;-0,007924339;
2204,720;0,003198686;-0,0077702;
2206,584;0,003726142;-0,007236809;
2208,448;0,003556905;-0,007400126;
2210,311;0,003622063;-0,007329063;
2212,175;0,003924872;-0,007020364;
2214,039;0,004061452;-0,006877908;
2215,902;0,004137457;-0,006796043;
2217,766;0,00428688;-0,006640774;
2219,630;0,004577453;-0,006344369;
2221,493;0,004207124;-0,006708882;
2223,357;0,004056826;-0,006853379;
2225,221;0,004363657;-0,00654076;
2227,084;0,004434181;-0,006464463;
2228,948;0,004853914;-0,006038973;
2230,812;0,005264347;-0,005622796;
2232,675;0,005228828;-0,005652585;
2234,539;0,005505724;-0,005369974;
2236,403;0,005798798;-0,005071199;
2238,266;0,005915172;-0,004949139;
2240,130;0,005830909;-0,005027729;
2241,994;0,005741424;-0,005111556;
2243,857;0,006056989;-0,004790347;
2245,721;0,006464733;-0,004376973;
2247,585;0,006511484;-0,004324606;
2249,448;0,006349207;-0,004481281;
2251,312;0,006359033;-0,004465867;
2253,176;0,006719203;-0,004100122;
2255,039;0,006650392;-0,004163373;
2256,903;0,00691738;-0,003890838;
2258,767;0,007030656;-0,003772029;
2260,630;0,007336971;-0,003460194;
2262,494;0,00757825;-0,00321341;
2264,358;0,007400603;-0,003385564;
2266,221;0,007415724;-0,003364965;
2268,085;0,007844684;-0,00293054;
2269,949;0,008264846;-0,002504926;
2271,812;0,008400081;-0,002364253;
2273,676;0,008468148;-0,002290761;
2275,540;0,008666384;-0,002087114;
2277,403;0,008759767;-0,001988333;
2279,267;0,008858647;-0,001884067;
2281,131;0,009048597;-0,001688746;
2282,994;0,009184743;-0,00154724;
2284,858;0,009400923;-0,001325715;
2286,722;0,009632245;-0,001089061;
2288,585;0,009726618;-0,000989368;
2290,449;0,009901752;-0,000808928;
2292,313;0,0100001;-0,0007052839;
2294,176;0,01014229;-0,0005578189;
2296,040;0,0102673;-0,0004275345;
2297,904;0,01033655;-0,00035303;
2299,767;0,01038467;-0,0002996717;
2301,631;0,01030917;-0,0003699436;
2303,495;0,01030835;-0,0003655485;
2305,358;0,01042639;-0,0002422965;
2307,222;0,01041322;-0,0002502738;
2309,086;0,01044833;-0,0002099847;
2310,949;0,01064795;-5,206369E-6;
2312,813;0,01071899;7,099112E-5;
2314,677;0,01075847;0,0001156101;
2316,540;0,0108443;0,0002065701;
2318,404;0,01092511;0,0002925006;
2320,268;0,01119494;0,0005674344;
2322,131;0,01140783;0,000785416;
2323,995;0,01123341;0,0006160739;
2325,859;0,01081303;0,000200767;
2327,722;0,01049934;-0,0001078674;
2329,586;0,0104937;-0,0001084629;
2331,450;0,01068081;8,367515E-5;
2333,313;0,01083925;0,0002471362;
2335,177;0,01085944;0,0002723265;
2337,041;0,0107225;0,0001403852;
2338,904;0,01067646;9,932443E-5;
2340,768;0,01072459;0,0001524299;
2342,632;0,01079656;0,0002293635;
2344,495;0,01079534;0,0002330872;
2346,359;0,01083808;0,0002807632;
2348,223;0,01087458;0,000322193;
2350,087;0,01073204;0,0001845619;
2351,950;0,01062844;8,586024E-5;
2353,814;0,0105356;-2,084334E-6;
2355,678;0,01043857;-9,423991E-5;
2357,541;0,0103374;-0,0001905415;
2359,405;0,01031548;-0,0002076151;
2361,269;0,01021675;-0,0003015027;
2363,132;0,01015441;-0,0003590039;
2364,996;0,01025243;-0,0002561683;
2366,860;0,01044155;-6,223351E-5;
2368,723;0,01064622;0,0001472344;
2370,587;0,01080079;0,0003065912;
2372,451;0,01093858;0,0004491482;
2374,314;0,01129903;0,0008143609;
2376,178;0,01155584;0,001075929;
2378,042;0,01173987;0,001264695;
2379,905;0,01231044;0,001839994;
2381,769;0,0128951;0,002429377;
2383,633;0,0132593;0,002798286;
2385,496;0,01371009;0,00325377;
2387,360;0,01424221;0,003790575;
2389,224;0,0146594;0,004212443;
2391,087;0,01505056;0,004608272;
2392,951;0,01542121;0,004983575;
2394,815;0,01538268;0,00494968;
2396,678;0,01508594;0,004657571;
2398,542;0,01453834;0,004114591;
2400,406;0,01377577;0,003356637;
2402,269;0,01331182;0,002897284;
2404,133;0,01287813;0,002468184;
2405,997;0,01252036;0,002114988;
2407,860;0,01224893;0,001848125;
2409,724;0,01206648;0,001670233;
2411,588;0,01201;0,001618303;
2413,451;0,01183676;0,0014496;
2415,315;0,01178312;0,001400481;
2417,179;0,01187543;0,00149731;
2419,042;0,01201831;0,001644687;
2420,906;0,01211111;0,001741988;
2422,770;0,01206424;0,001699594;
2424,633;0,01217463;0,001814457;
2426,497;0,01219961;0,001843905;
2428,361;0,0120866;0,001735348;
2430,224;0,01202341;0,001676599;
2432,088;0,01174188;0,0013995;
2433,952;0,01147713;0,00113917;
2435,815;0,01155842;0,00122487;
2437,679;0,01152995;0,0012008;
2439,543;0,01122984;0,0009050883;
2441,406;0,01121021;0,000889836;
2443,270;0,01132048;0,001004476;
2445,134;0,01132281;0,001011174;
2446,997;0,01130811;0,001000821;
2448,861;0,01127627;0,0009733239;
2450,725;0,01130528;0,001006664;
2452,588;0,01135183;0,001057535;
2454,452;0,01125266;0,0009626791;
2456,316;0,01125437;0,0009686895;
2458,179;0,01133439;0,001053002;
2460,043;0,01143101;0,001153905;
2461,907;0,01142945;0,001156621;
2463,770;0,01134087;0,001072298;
2465,634;0,01124447;0,00098016;
2467,498;0,01130292;0,001042845;
2469,361;0,01150488;0,001249046;
2471,225;0,01144369;0,001192075;
2473,089;0,01131218;0,001064787;
2474,952;0,0113515;0,001108307;
2476,816;0,01143687;0,00119788;
2478,680;0,01134233;0,001107525;
2480,543;0,01133667;0,001106038;
2482,407;0,01143764;0,001211182;
2484,271;0,01141971;0,001197409;
2486,134;0,01122587;0,001007712;
2487,998;0,01110589;0,0008918781;
2489,862;0,01123436;0,001024476;
2491,725;0,01121765;0,001011889;
2493,589;0,01104257;0,0008409159;
2495,453;0,01096351;0,0007659633;
2497,316;0,01103423;0,0008407708;
2499,180;0,01087479;0,0006854239;
2501,044;0,0107524;0,0005671;
2502,907;0,01091178;0,0007305495;
2504,771;0,01094952;0,0007723447;
2506,635;0,01092979;0,0007566634;
2508,498;0,01080701;0,0006379224;
2510,362;0,01057074;0,000405685;
2512,226;0,01070907;0,0005480389;
2514,089;0,01092867;0,0007716516;
2515,953;0,011002;0,0008489855;
2517,817;0,01095352;0,0008044953;
2519,680;0,01098357;0,0008385278;
2521,544;0,01100428;0,0008632215;
2523,408;0,01094081;0,0008037162;
2525,271;0,01084311;0,000709976;
2527,135;0,01092525;0,0007960689;
2528,999;0,01106358;0,0009383417;
2530,862;0,01118473;0,001063425;
2532,726;0,01108251;0,0009651239;
2534,590;0,0110509;0,0009374274;
2536,453;0,01106762;0,0009580543;
2538,317;0,01103733;0,0009316682;
2540,181;0,01105297;0,000951199;
2542,044;0,01115253;0,001054633;
2543,908;0,01103966;0,0009456414;
2545,772;0,01108067;0,0009905185;
2547,635;0,01112474;0,001038441;
2549,499;0,0111671;0,001084651;
2551,363;0,01131943;0,001240815;
2553,226;0,01137605;0,001301266;
2555,090;0,01150498;0,001434016;
2556,954;0,01161125;0,001544101;
2558,817;0,01147258;0,001409239;
2560,681;0,01140038;0,00134083;
2562,545;0,0115884;0,001532641;
2564,408;0,01161245;0,001560478;
2566,272;0,01168472;0,001636519;
2568,136;0,01175343;0,001708986;
2569,999;0,01168055;0,001639868;
2571,863;0,01173745;0,001700515;
2573,727;0,01175741;0,001724212;
2575,590;0,01171104;0,001681572;
2577,454;0,01164403;0,001618285;
2579,318;0,01171358;0,001691554;
2581,181;0,01188959;0,001871269;
2583,045;0,01204176;0,002027135;
2584,909;0,01207897;0,002068045;
2586,772;0,01216203;0,002154789;
2588,636;0,01217552;0,002171951;
2590,500;0,01210823;0,002108322;
2592,363;0,0120583;0,002062058;
2594,227;0,0121169;0,002124309;
2596,091;0,01230775;0,002318802;
2597,954;0,01242922;0,002443908;
2599,818;0,0124854;0,002503713;
2601,682;0,01248838;0,002510313;
2603,545;0,01239686;0,00242241;
2605,409;0,01249921;0,002528368;
2607,273;0,01260258;0,002635332;
2609,136;0,01267032;0,00270666;
2611,000;0,01276934;0,002809257;
2612,864;0,01280889;0,002852386;
2614,727;0,01268787;0,002734929;
2616,591;0,01277229;0,002822907;
2618,455;0,01303578;0,003089948;
2620,318;0,01310741;0,003165124;
2622,182;0,0130521;0,003113353;
2624,046;0,01305845;0,003123231;
2625,910;0,01306199;0,003130295;
2627,773;0,01312571;0,003197525;
2629,637;0,01330018;0,003375503;
2631,501;0,01336668;0,003445499;
2633,364;0,01330107;0,00338338;
2635,228;0,01339456;0,003480353;
2637,092;0,01340337;0,003492643;
2638,955;0,01348945;0,003582193;
2640,819;0,01368375;0,003779952;
2642,683;0,01380221;0,003901869;
2644,546;0,01375506;0,003858163;
2646,410;0,01375533;0,003861876;
2648,274;0,01370783;0,00381781;
2650,137;0,01367695;0,003790348;
2652,001;0,01373344;0,003850256;
2653,865;0,01376143;0,003881664;
2655,728;0,01374129;0,00386492;
2657,592;0,01376146;0,003888488;
2659,456;0,01385265;0,003983073;
2661,319;0,01393021;0,004064009;
2663,183;0,013932;0,004069178;
2665,047;0,01377661;0,003917151;
2666,910;0,01367463;0,003818534;
2668,774;0,01365587;0,003803133;
2670,638;0,01356321;0,003713813;
2672,501;0,01364738;0,003801322;
2674,365;0,01369253;0,003849807;
2676,229;0,01362915;0,003789754;
2678,092;0,01374786;0,003911782;
2679,956;0,01387587;0,004043108;
2681,820;0,01391681;0,004087351;
2683,683;0,01401605;0,004189891;
2685,547;0,01398115;0,004158284;
2687,411;0,01391127;0,004091688;
2689,274;0,01400559;0,004189283;
2691,138;0,014081;0,004267961;
2693,002;0,01408278;0,004273009;
2694,865;0,01414118;0,004334668;
2696,729;0,01414037;0,004337104;
2698,593;0,01416373;0,004363713;
2700,456;0,01421466;0,004417875;
2702,320;0,0142981;0,004504552;
2704,184;0,01441322;0,004622892;
2706,047;0,01436608;0,004578973;
2707,911;0,01432646;0,00454256;
2709,775;0,01442319;0,004642498;
2711,638;0,01450637;0,004728871;
2713,502;0,01463111;0,0048568;
2715,366;0,01467262;0,0049015;
2717,229;0,01471717;0,00494923;
2719,093;0,01480413;0,005039359;
2720,957;0,01483289;0,005071285;
2722,820;0,01486384;0,005105394;
2724,684;0,01502921;0,005273906;
2726,548;0,01528456;0,005532404;
2728,411;0,01556586;0,005816845;
2730,275;0,01566782;0,00592194;
2732,139;0,01568693;0,00594417;
2734,002;0,01560095;0,005861317;
2735,866;0,01554025;0,005803722;
2737,730;0,01557977;0,00584635;
2739,593;0,01562731;0,005896997;
2741,457;0,0155023;0,005775081;
2743,321;0,01537109;0,00564696;
2745,184;0,01520202;0,005480968;
2747,048;0,01518431;0,005466329;
2748,912;0,01534118;0,005626268;
2750,775;0,01551677;0,005804924;
2752,639;0,01551954;0,005810748;
2754,503;0,0154388;0,005733064;
2756,366;0,01537407;0,005671372;
2758,230;0,01543395;0,005734294;
2760,094;0,01556681;0,005870188;
2761,957;0,01550443;0,005810832;
2763,821;0,01546134;0,005770765;
2765,685;0,01562068;0,005933114;
2767,548;0,0156123;0,005927745;
2769,412;0,0156115;0,005929937;
2771,276;0,01560996;0,005931402;
2773,139;0,01553608;0,005860511;
2775,003;0,01566699;0,005994397;
2776,867;0,01590409;0,006234475;
2778,730;0,01593496;0,00626832;
2780,594;0,01590655;0,006242874;
2782,458;0,01585067;0,006189956;
2784,321;0,01580177;0,006144008;
2786,185;0,01565638;0,006001569;
2788,049;0,01552828;0,00587641;
2789,912;0,01553904;0,005890102;
2791,776;0,01569173;0,006045721;
2793,640;0,01572075;0,006077667;
2795,503;0,01561113;0,00597096;
2797,367;0,015623;0,005985747;
2799,231;0,01570988;0,006075531;
2801,094;0,01575189;0,006120444;
2802,958;0,01581174;0,006183191;
2804,822;0,01575895;0,006133291;
2806,685;0,01566974;0,006046964;
2808,549;0,01560597;0,005986062;
2810,413;0,01567465;0,006057616;
2812,276;0,0157864;0,006172237;
2814,140;0,01587855;0,006267247;
2816,004;0,01585403;0,006245576;
2817,867;0,01588079;0,006275187;
2819,731;0,01588657;0,00628381;
2821,595;0,01589197;0,006292048;
2823,458;0,01585375;0,006256658;
2825,322;0,01586726;0,006272997;
2827,186;0,01583528;0,006243836;
2829,049;0,01585959;0,00627097;
2830,913;0,01586442;0,006278608;
2832,777;0,01588269;0,006299677;
2834,640;0,01588163;0,006301417;
2836,504;0,01591211;0,006334697;
2838,368;0,0158566;0,006281967;
2840,231;0,01612922;0,006557373;
2842,095;0,01631186;0,006742785;
2843,959;0,01624187;0,006675569;
2845,822;0,01615383;0,0065903;
2847,686;0,01623957;0,006678795;
2849,550;0,01640538;0,006847359;
2851,413;0,01647547;0,006920203;
2853,277;0,01653328;0,006980755;
2855,141;0,01663613;0,007086348;
2857,004;0,01657225;0,007025202;
2858,868;0,01658633;0,007042006;
2860,732;0,01668557;0,007143971;
2862,595;0,01686631;0,007327426;
2864,459;0,01688787;0,007351704;
2866,323;0,0168785;0,007345034;
2868,186;0,0168443;0,007313543;
2870,050;0,01672256;0,007194495;
2871,914;0,01661185;0,007086481;
2873,777;0,01683876;0,007316072;
2875,641;0,01715849;0,007638485;
2877,505;0,01729759;0,007780256;
2879,368;0,01729333;0,007778672;
2881,232;0,01732073;0,007808734;
2883,096;0,01739921;0,007889874;
2884,959;0,01744663;0,007939954;
2886,823;0,01731567;0,007811644;
2888,687;0,01717708;0,007675695;
2890,550;0,01714858;0,007649834;
2892,414;0,01720379;0,007707682;
2894,278;0,01725338;0,007759894;
2896,141;0,01743519;0,007944335;
2898,005;0,01755606;0,008067819;
2899,869;0,01762719;0,008141562;
2901,733;0,01771036;0,008227343;
2903,596;0,01764495;0,008164538;
2905,460;0,01755618;0,008078371;
2907,324;0,01764074;0,008165522;
2909,187;0,01758874;0,008116111;
2911,051;0,01753575;0,0080657;
2912,915;0,01739933;0,007931859;
2914,778;0,01742417;0,007959279;
2916,642;0,01764045;0,008178124;
2918,506;0,01791347;0,008453713;
2920,369;0,01816268;0,008705485;
2922,233;0,0182757;0,008821052;
2924,097;0,01826198;0,008809884;
2925,960;0,01820508;0,008755527;
2927,824;0,01817485;0,008727842;
2929,688;0,018222;0,008777524;
2931,551;0,01836749;0,008925549;
2933,415;0,01854675;0,00910733;
2935,279;0,0186429;0,009206002;
2937,142;0,0187259;0,00929152;
2939,006;0,01862042;0,009188547;
2940,870;0,01859958;0,009170211;
2942,733;0,01852775;0,009100889;
2944,597;0,0184271;0,009002728;
2946,461;0,01842037;0,008998499;
2948,324;0,01868128;0,009261896;
2950,188;0,01881972;0,009402815;
2952,052;0,01886587;0,009451444;
2953,915;0,01891669;0,009504737;
2955,779;0,01904151;0,009632026;
2957,643;0,01910592;0,009698899;
2959,506;0,01918248;0,009777912;
2961,370;0,01911439;0,009712284;
2963,234;0,0191034;0,009703746;
2965,097;0,01909676;0,00969955;
2966,961;0,01908744;0,009692665;
2968,825;0,01909167;0,009699333;
2970,688;0,01906386;0,009673956;
2972,552;0,01893981;0,00955233;
2974,416;0,01891004;0,009524985;
2976,279;0,01881144;0,009428797;
2978,143;0,01884586;0,009465638;
2980,007;0,01890188;0,009524064;
2981,870;0,01892585;0,009550438;
2983,734;0,01899863;0,009625618;
2985,598;0,01909759;0,009726977;
2987,461;0,01906761;0,009699386;
2989,325;0,01907163;0,009705795;
2991,189;0,01887193;0,009508469;
2993,052;0,018916;0,009554922;
2994,916;0,01911009;0,009751381;
2996,780;0,01916381;0,009807472;
2998,643;0,01902227;0,009668295;
3000,507;0,01904539;0,009693776;
3002,371;0,01909546;0,009746198;
3004,234;0,019065;0,009718088;
3006,098;0,01907091;0,009726344;
3007,962;0,01907738;0,009735161;
3009,825;0,01893283;0,009592947;
3011,689;0,01883293;0,009495384;
3013,553;0,01881354;0,009478319;
3015,416;0,01896046;0,009627568;
3017,280;0,01911194;0,009781363;
3019,144;0,01930977;0,009981512;
3021,007;0,01943899;0,01011305;
3022,871;0,01954461;0,01022097;
3024,735;0,01947174;0,01015041;
3026,598;0,01966072;0,01034168;
3028,462;0,01982786;0,01051112;
3030,326;0,01979284;0,01047839;
3032,189;0,01958177;0,01026961;
3034,053;0,0194946;0,01018472;
3035,917;0,01968138;0,01037378;
3037,780;0,01974545;0,01044012;
3039,644;0,01954848;0,01024542;
3041,508;0,01956151;0,01026072;
3043,371;0,01972451;0,01042597;
3045,235;0,01988369;0,01058742;
3047,099;0,01972366;0,01042964;
3048,962;0,01982755;0,01053577;
3050,826;0,0199584;0,01066887;
3052,690;0,01996552;0,01067823;
3054,553;0,01999113;0,01070608;
3056,417;0,02019887;0,01091605;
3058,281;0,02040201;0,01112142;
3060,144;0,02041491;0,01113654;
3062,008;0,02032271;0,01104657;
3063,872;0,02036811;0,01109418;
3065,735;0,02036064;0,01108892;
3067,599;0,02031965;0,01105014;
3069,463;0,02029681;0,01102951;
3071,326;0,02042459;0,01115949;
3073,190;0,02053527;0,01127236;
3075,054;0,02066849;0,01140777;
3076,917;0,0203796;0,01112108;
3078,781;0,02027939;0,01102305;
3080,645;0,02048205;0,01122789;
3082,508;0,02042875;0,01117676;
3084,372;0,02043697;0,01118716;
3086,236;0,0207088;0,01146115;
3088,099;0,02069672;0,01145124;
3089,963;0,02068607;0,01144275;
3091,827;0,02071774;0,01147658;
3093,690;0,02094675;0,01170774;
3095,554;0,02105905;0,01182219;
3097,418;0,02102871;0,01179399;
3099,281;0,02102064;0,01178806;
3101,145;0,02110045;0,01187002;
3103,009;0,02108483;0,01185653;
3104,872;0,02109128;0,01186511;
3106,736;0,02106057;0,01183652;
3108,600;0,02120493;0,011983;
3110,463;0,02121672;0,01199691;
3112,327;0,02124857;0,01203088;
3114,191;0,02127408;0,01205849;
3116,054;0,02129425;0,01208077;
3117,918;0,02125961;0,01204824;
3119,782;0,0213822;0,01217292;
3121,645;0,02142828;0,0122211;
3123,509;0,02155117;0,01234608;
3125,373;0,02159523;0,01239223;
3127,236;0,02151195;0,01231104;
3129,100;0,02137828;0,01217944;
3130,964;0,02154553;0,01234878;
3132,827;0,0217286;0,01253391;
3134,691;0,02188996;0,01269734;
3136,555;0,02178755;0,012597;
3138,418;0,02170143;0,01251295;
3140,282;0,02185843;0,012672;
3142,146;0,02213714;0,01295276;
3144,009;0,02202077;0,01283845;
3145,873;0,02207767;0,01289739;
3147,737;0,02219619;0,01301796;
3149,600;0,02217443;0,01299824;
3151,464;0,02207243;0,01289827;
3153,328;0,02215111;0,01297899;
3155,191;0,02225749;0,01308739;
3157,055;0,02243094;0,01326287;
3158,919;0,02242714;0,0132611;
3160,782;0,02244857;0,01328454;
3162,646;0,02238281;0,0132208;
3164,510;0,02240503;0,01324503;
3166,373;0,02237836;0,01322036;
3168,237;0,02240395;0,01324796;
3170,101;0,02239489;0,0132409;
3171,964;0,02267428;0,01352228;
3173,828;0,02276254;0,01361255;
3175,692;0,02268476;0,01353675;
3177,556;0,02259429;0,01344827;
3179,419;0,02280546;0,01366142;
3181,283;0,02291339;0,01377133;
3183,147;0,02306133;0,01392125;
3185,010;0,02299757;0,01385946;
3186,874;0,02299322;0,01385708;
3188,738;0,02305676;0,01392258;
3190,601;0,02312172;0,01398951;
3192,465;0,02288946;0,01375921;
3194,329;0,02288058;0,01375228;
3196,192;0,02316856;0,01404222;
3198,056;0,02340912;0,01428473;
3199,920;0,02328146;0,01415901;
3201,783;0,02319661;0,0140761;
3203,647;0,02337121;0,01425264;
3205,511;0,02348287;0,01436624;
3207,374;0,02314419;0,01402949;
3209,238;0,02324608;0,01413331;
3211,102;0,02352334;0,0144125;
3212,965;0,02359163;0,0144827;
3214,829;0,02336981;0,0142628;
3216,693;0,02344766;0,01434257;
3218,556;0,02368367;0,01458049;
3220,420;0,02384578;0,01474451;
3222,284;0,0237186;0,01461924;
3224,147;0,02367375;0,01457628;
3226,011;0,02355156;0,01445599;
3227,875;0,02359894;0,01450527;
3229,738;0,02367978;0,014588;
3231,602;0,02377751;0,01468762;
3233,466;0,02362006;0,01453206;
3235,329;0,02376241;0,01467629;
3237,193;0,02381748;0,01473324;
3239,057;0,02369288;0,01461051;
3240,920;0,02364883;0,01456833;
3242,784;0,02385796;0,01477933;
3244,648;0,02393396;0,0148572;
3246,511;0,02397996;0,01490507;
3248,375;0,02402995;0,01495691;
3250,239;0,02408531;0,01501413;
3252,102;0,02370572;0,01463639;
3253,966;0,02361988;0,0145524;
3255,830;0,02393425;0,01486862;
3257,693;0,02411896;0,01505517;
3259,557;0,0240103;0,01494836;
3261,421;0,02406653;0,01500642;
3263,284;0,02410701;0,01504873;
3265,148;0,02429654;0,01524009;
3267,012;0,02422371;0,0151691;
3268,875;0,02417338;0,01512058;
3270,739;0,02397766;0,01492669;
3272,603;0,02388;0,01483085;
3274,466;0,02391234;0,01486501;
3276,330;0,02406738;0,01502185;
3278,194;0,02413942;0,0150957;
3280,057;0,02418741;0,0151455;
3281,921;0,02414973;0,01510962;
3283,785;0,02412972;0,01509141;
3285,648;0,02401248;0,01497597;
3287,512;0,02404043;0,01500571;
3289,376;0,02398123;0,01494831;
3291,239;0,02408425;0,01505311;
3293,103;0,02422738;0,01519803;
3294,967;0,02435871;0,01533114;
3296,830;0,02430306;0,01527727;
3298,694;0,02425043;0,01522641;
3300,558;0,02409974;0,01507749;
3302,421;0,02404154;0,01502107;
3304,285;0,02400074;0,01498204;
3306,149;0,02412184;0,0151049;
3308,012;0,02415033;0,01513515;
3309,876;0,02437165;0,01535823;
3311,740;0,02424381;0,01523214;
3313,603;0,02405037;0,01504045;
3315,467;0,02408772;0,01507955;
3317,331;0,02434875;0,01534232;
3319,194;0,02426878;0,01526411;
3321,058;0,02405472;0,01505178;
3322,922;0,02397681;0,01497561;
3324,785;0,02414186;0,01514239;
3326,649;0,02410681;0,01510908;
3328,513;0,02407369;0,01507769;
3330,376;0,02409039;0,01509611;
3332,240;0,02424657;0,01525401;
3334,104;0,02428165;0,01529081;
3335,967;0,02427321;0,01528409;
3337,831;0,02422444;0,01523703;
3339,695;0,0243609;0,01537521;
3341,558;0,02437833;0,01539434;
3343,422;0,02416998;0,01518769;
3345,286;0,02395996;0,01497938;
3347,149;0,02424947;0,01527058;
3349,013;0,02434293;0,01536575;
3350,877;0,02427937;0,01530388;
3352,740;0,02429761;0,01532381;
3354,604;0,02436039;0,01538828;
3356,468;0,02432522;0,0153548;
3358,331;0,02420773;0,01523899;
3360,195;0,02384554;0,01487848;
3362,059;0,02384518;0,0148798;
3363,922;0,02413673;0,01517302;
3365,786;0,02424955;0,01528751;
3367,650;0,02396188;0,01500151;
3369,513;0,02380399;0,01484528;
3371,377;0,0237209;0,01476386;
3373,241;0,02395718;0,0150018;
3375,104;0,02396876;0,01501504;
3376,968;0,02392413;0,01497207;
3378,832;0,02372621;0,0147758;
3380,695;0,02368094;0,01473218;
3382,559;0,02362156;0,01467444;
3384,423;0,02366641;0,01472093;
3386,286;0,02356667;0,01462284;
3388,150;0,023745;0,01480281;
3390,014;0,02380681;0,01486625;
3391,877;0,02374323;0,01480431;
3393,741;0,02353209;0,0145948;
3395,605;0,02335526;0,01441959;
3397,468;0,02336055;0,01442651;
3399,332;0,02343733;0,01450491;
3401,196;0,02312881;0,01419801;
3403,059;0,02307482;0,01414564;
3404,923;0,02310906;0,0141815;
3406,787;0,02312979;0,01420383;
3408,650;0,02292202;0,01399768;
3410,514;0,02302235;0,01409961;
3412,378;0,02288969;0,01396855;
3414,241;0,02274199;0,01382246;
3416,105;0,02287952;0,01396158;
3417,969;0,02285822;0,01394188;
3419,832;0,02266597;0,01375122;
3421,696;0,02269805;0,0137849;
3423,560;0,0227753;0,01386374;
3425,423;0,02260205;0,01369207;
3427,287;0,02232966;0,01342127;
3429,151;0,022462;0,01355518;
3431,014;0,02228925;0,01338401;
3432,878;0,02235151;0,01344785;
3434,742;0,02232912;0,01342703;
3436,605;0,0223536;0,01345308;
3438,469;0,02222926;0,01333031;
3440,333;0,02199055;0,01309317;
3442,196;0,02180298;0,01290716;
3444,060;0,02178518;0,01289092;
3445,924;0,02160148;0,01270877;
3447,787;0,02147238;0,01258123;
3449,651;0,02139566;0,01250606;
3451,515;0,02157132;0,01268327;
3453,379;0,02145602;0,01256952;
3455,242;0,02119646;0,01231151;
3457,106;0,02099689;0,01211348;
3458,970;0,02106163;0,01217976;
3460,833;0,02105782;0,01217749;
3462,697;0,02095976;0,01208096;
3464,561;0,02097258;0,01209532;
3466,424;0,02120463;0,01232889;
3468,288;0,02076709;0,01189288;
3470,152;0,02046657;0,01159389;
3472,015;0,0204227;0,01155154;
3473,879;0,0205531;0,01168346;
3475,743;0,02071546;0,01184734;
3477,606;0,02067386;0,01180725;
3479,470;0,02037814;0,01151305;
3481,334;0,02028833;0,01142475;
3483,197;0,02005226;0,01119019;
3485,061;0,01987937;0,0110188;
3486,925;0,0196623;0,01080323;
3488,788;0,0198582;0,01100064;
3490,652;0,01981918;0,01096312;
3492,516;0,01962883;0,01077426;
3494,379;0,01937014;0,01051706;
3496,243;0,01924697;0,01039538;
3498,107;0,01923495;0,01038485;
3499,970;0,0192868;0,01043819;
