;Mar24_TPC_08-02-0_HMW;Mar24_TPC_08-02-0_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2057,490;0,01157404;-0,002258788;
2059,354;0,01191854;-0,001901629;
2061,218;0,01227165;-0,001535906;
2063,081;0,01270315;-0,001091828;
2064,945;0,01298298;-0,0007994741;
2066,809;0,0126885;-0,001081479;
2068,672;0,01272503;-0,001032515;
2070,536;0,01304076;-0,0007043854;
2072,400;0,01332953;-0,000403277;
2074,264;0,01386343;0,0001429311;
2076,127;0,01433238;0,0006241368;
2077,991;0,01464018;0,0009441505;
2079,855;0,01498619;0,001302327;
2081,718;0,01516241;0,001490682;
2083,582;0,01512011;0,001460462;
2085,446;0,01526901;0,001621399;
2087,309;0,01527731;0,001641696;
2089,173;0,01505181;0,00142815;
2091,037;0,01515416;0,00154241;
2092,900;0,01506014;0,001460262;
2094,764;0,01502617;0,00143812;
2096,628;0,01530859;0,001732331;
2098,491;0,01580788;0,002243359;
2100,355;0,01573124;0,002178427;
2102,219;0,01555074;0,002009582;
2104,082;0,0156293;0,002099763;
2105,946;0,01572028;0,002202325;
2107,810;0,01575328;0,002246852;
2109,673;0,01606812;0,002573198;
2111,537;0,0158973;0,002413832;
2113,401;0,01589815;0,002426095;
2115,264;0,01591255;0,002451874;
2117,128;0,01572665;0,002277305;
2118,992;0,01534176;0,00190371;
2120,855;0,01525441;0,001827612;
2122,719;0,01541448;0,001998906;
2124,583;0,01534855;0,001944149;
2126,446;0,01489346;0,001500196;
2128,310;0,01392071;0,0005385448;
2130,174;0,01289249;-0,0004786186;
2132,037;0,01254915;-0,0008109303;
2133,901;0,01270371;-0,0006453955;
2135,765;0,01195054;-0,001387619;
2137,628;0,0108747;-0,002452552;
2139,492;0,01070412;-0,002612264;
2141,356;0,01057191;-0,002733637;
2143,219;0,0102785;-0,003016257;
2145,083;0,008933988;-0,004350014;
2146,947;0,007788704;-0,00548458;
2148,810;0,007781265;-0,005481338;
2150,674;0,007176374;-0,006075584;
2152,538;0,00617856;-0,007062792;
2154,401;0,005513606;-0,007717175;
2156,265;0,004509993;-0,008710254;
2158,129;0,003782209;-0,00942754;
2159,992;0,004531563;-0,008667724;
2161,856;0,005908113;-0,007280749;
2163,720;0,006574944;-0,006603529;
2165,583;0,006944475;-0,006223644;
2167,447;0,007477857;-0,005679943;
2169,311;0,008186084;-0,004961434;
2171,174;0,008112979;-0,005024292;
2173,038;0,008713931;-0,004413127;
2174,902;0,009926481;-0,003190399;
2176,765;0,009914069;-0,003192669;
2178,629;0,009236949;-0,003859681;
2180,493;0,009315529;-0,003771028;
2182,356;0,009858135;-0,003218383;
2184,220;0,01061477;-0,002451745;
2186,084;0,01066251;-0,002394035;
2187,947;0,01092617;-0,00212044;
2189,811;0,01215101;-0,0008856906;
2191,675;0,01247048;-0,0005563529;
2193,538;0,01183047;-0,001186528;
2195,402;0,0121848;-0,0008223988;
2197,266;0,01279682;-0,0002006032;
2199,129;0,01243744;-0,0005502468;
2200,993;0,0120324;-0,000945588;
2202,857;0,01267666;-0,0002916591;
2204,720;0,01357148;0,0006127981;
2206,584;0,01400329;0,001054218;
2208,448;0,01396495;0,001025448;
2210,311;0,01421565;0,001285691;
2212,175;0,01456147;0,001641023;
2214,039;0,01436955;0,001458571;
2215,902;0,01477549;0,001873957;
2217,766;0,01553646;0,002644341;
2219,630;0,01514828;0,002265543;
2221,493;0,01528887;0,002415488;
2223,357;0,01568196;0,002817893;
2225,221;0,01583866;0,002983874;
2227,084;0,01622854;0,003383017;
2228,948;0,01642882;0,003592525;
2230,812;0,01650135;0,003674247;
2232,675;0,01645116;0,00363322;
2234,539;0,0168219;0,004013094;
2236,403;0,01705466;0,004254958;
2238,266;0,01738371;0,004593074;
2240,130;0,01772431;0,004942718;
2241,994;0,01771765;0,004945074;
2243,857;0,01770962;0,004946023;
2245,721;0,01800951;0,005254866;
2247,585;0,01842783;0,005682114;
2249,448;0,01881257;0,006075748;
2251,312;0,01890063;0,006172672;
2253,176;0,01862513;0,005906003;
2255,039;0,01889577;0,006185444;
2256,903;0,0191918;0,006490252;
2258,767;0,01931511;0,006622311;
2260,630;0,01971338;0,007029301;
2262,494;0,01978627;0,00711088;
2264,358;0,01961368;0,006946949;
2266,221;0,01984529;0,007187194;
2268,085;0,02037654;0,00772705;
2269,949;0,02081339;0,008172473;
2271,812;0,02105372;0,00842135;
2273,676;0,02128479;0,008660947;
2275,540;0,02141599;0,008800635;
2277,403;0,02161485;0,009007958;
2279,267;0,02201051;0,009412063;
2281,131;0,02221056;0,009620514;
2282,994;0,02240718;0,00982552;
2284,858;0,02283932;0,01026602;
2286,722;0,0232078;0,01064282;
2288,585;0,02339894;0,01084226;
2290,449;0,02351518;0,01096678;
2292,313;0,02341406;0,0108739;
2294,176;0,02335868;0,01082675;
2296,040;0,02364275;0,011119;
2297,904;0,02381142;0,01129584;
2299,767;0,0237147;0,01120726;
2301,631;0,02379295;0,01129362;
2303,495;0,02380116;0,01130992;
2305,358;0,02378589;0,01130271;
2307,222;0,02390771;0,01143256;
2309,086;0,02395909;0,01149196;
2310,949;0,02402075;0,0115616;
2312,813;0,02416824;0,01171705;
2314,677;0,02428422;0,01184096;
2316,540;0,024362;0,01192665;
2318,404;0,02447285;0,01204537;
2320,268;0,02462165;0,01220203;
2322,131;0,02482243;0,01241065;
2323,995;0,02498084;0,01257686;
2325,859;0,02463732;0,01224112;
2327,722;0,02412885;0,01174041;
2329,586;0,02392081;0,0115401;
2331,450;0,02379179;0,01141878;
2333,313;0,0236823;0,01131698;
2335,177;0,02371708;0,01135942;
2337,041;0,02383346;0,01148342;
2338,904;0,02399924;0,01165681;
2340,768;0,02425643;0,01192158;
2342,632;0,02434567;0,01201839;
2344,495;0,02418187;0,01186212;
2346,359;0,02407244;0,01176021;
2348,223;0,0237382;0,01143346;
2350,087;0,02325242;0,01095514;
2351,950;0,02305345;0,01076361;
2353,814;0,02285225;0,01056983;
2355,678;0,02286844;0,01059341;
2357,541;0,02288432;0,01061666;
2359,405;0,02287448;0,01061417;
2361,269;0,02304989;0,01079691;
2363,132;0,02344206;0,01119638;
2364,996;0,02344412;0,01120571;
2366,860;0,02335172;0,01112056;
2368,723;0,02349733;0,01127341;
2370,587;0,02380609;0,01158938;
2372,451;0,02416525;0,01195573;
2374,314;0,02432961;0,01212725;
2376,178;0,02425509;0,01205987;
2378,042;0,02422664;0,01203854;
2379,905;0,02437885;0,01219785;
2381,769;0,02433066;0,01215674;
2383,633;0,02409684;0,01192997;
2385,496;0,02406182;0,01190198;
2387,360;0,02408709;0,01193426;
2389,224;0,02411963;0,01197378;
2391,087;0,02417138;0,01203251;
2392,951;0,02407202;0,01194008;
2394,815;0,02390802;0,01178301;
2396,678;0,02409922;0,01198111;
2398,542;0,02419327;0,01208204;
2400,406;0,02399217;0,01188779;
2402,269;0,0239914;0,01189386;
2404,133;0,02398051;0,01188979;
2405,997;0,02390937;0,01182544;
2407,860;0,02397139;0,01189424;
2409,724;0,02400194;0,01193154;
2411,588;0,02407331;0,01200964;
2413,451;0,02416937;0,01211241;
2415,315;0,02411869;0,01206842;
2417,179;0,02416144;0,01211784;
2419,042;0,02417767;0,01214071;
2420,906;0,02408451;0,01205418;
2422,770;0,0240186;0,01199489;
2424,633;0,02404268;0,01202555;
2426,497;0,02415415;0,01214358;
2428,361;0,02428761;0,0122836;
2430,224;0,02432159;0,0123241;
2432,088;0,02412756;0,01213658;
2433,952;0,02426919;0,0122847;
2435,815;0,02455555;0,01257752;
2437,679;0,0246529;0,01268132;
2439,543;0,02446419;0,01249904;
2441,406;0,02418964;0,0122309;
2443,270;0,02442209;0,01246974;
2445,134;0,02468171;0,01273572;
2446,997;0,0247855;0,01284587;
2448,861;0,02488159;0,01294829;
2450,725;0,02488978;0,01296279;
2452,588;0,02508272;0,01316203;
2454,452;0,02506278;0,01314836;
2456,316;0,02499711;0,01308894;
2458,179;0,0250288;0,01312687;
2460,043;0,02512071;0,01322499;
2461,907;0,0251536;0,01326408;
2463,770;0,02497618;0,01309284;
2465,634;0,02497288;0,0130957;
2467,498;0,02525172;0,01338068;
2469,361;0,02537191;0,013507;
2471,225;0,02529186;0,01343305;
2473,089;0,02521054;0,01335781;
2474,952;0,02523445;0,0133878;
2476,816;0,02542013;0,01357952;
2478,680;0,02553833;0,01370375;
2480,543;0,02546918;0,01364062;
2482,407;0,02547199;0,01364943;
2484,271;0,02547668;0,01366009;
2486,134;0,02550769;0,01369706;
2487,998;0,02564513;0,01384044;
2489,862;0,02562258;0,01382381;
2491,725;0,02576183;0,01396897;
2493,589;0,02594052;0,01415355;
2495,453;0,02579685;0,01401575;
2497,316;0,02576137;0,01398612;
2499,180;0,02588978;0,01412037;
2501,044;0,02596848;0,01420488;
2502,907;0,02605807;0,01430028;
2504,771;0,02621553;0,01446352;
2506,635;0,02611902;0,01437278;
2508,498;0,02609413;0,01435364;
2510,362;0,0262172;0,01448244;
2512,226;0,02615299;0,01442395;
2514,089;0,02615548;0,01443213;
2515,953;0,02624762;0,01452996;
2517,817;0,02633034;0,01461835;
2519,680;0,02660419;0,01489784;
2521,544;0,02672532;0,0150246;
2523,408;0,02657152;0,01487642;
2525,271;0,02669019;0,01500069;
2527,135;0,02687038;0,01518646;
2528,999;0,02677099;0,01509264;
2530,862;0,02685428;0,01518147;
2532,726;0,02711203;0,01544475;
2534,590;0,02706371;0,01540195;
2536,453;0,02709009;0,01543384;
2538,317;0,02735825;0,01570748;
2540,181;0,02729578;0,01565048;
2542,044;0,02712869;0,01548884;
2543,908;0,0272476;0,01561318;
2545,772;0,02758408;0,01595508;
2547,635;0,02763132;0,01600773;
2549,499;0,02769682;0,01607862;
2551,363;0,02782088;0,01620804;
2553,226;0,027927;0,01631952;
2555,090;0,02806675;0,01646462;
2556,954;0,02802526;0,01642845;
2558,817;0,02799768;0,01640618;
2560,681;0,02816694;0,01658074;
2562,545;0,0285698;0,01698888;
2564,408;0,02863689;0,01706123;
2566,272;0,02855329;0,01698288;
2568,136;0,02882001;0,01725483;
2569,999;0,02880423;0,01724428;
2571,863;0,02875406;0,01719931;
2573,727;0,02879862;0,01724905;
2575,590;0,02880708;0,01726269;
2577,454;0,02899991;0,01746068;
2579,318;0,02918798;0,01765389;
2581,181;0,02937568;0,01784672;
2583,045;0,02949451;0,01797067;
2584,909;0,02960056;0,01808182;
2586,772;0,02971503;0,01820137;
2588,636;0,02979905;0,01829046;
2590,500;0,02986909;0,01836555;
2592,363;0,0301129;0,0186144;
2594,227;0,0303564;0,01886292;
2596,091;0,03047904;0,01899058;
2597,954;0,03050351;0,01902005;
2599,818;0,03055003;0,01907155;
2601,682;0,03071712;0,01924361;
2603,545;0,03101207;0,01954352;
2605,409;0,03126489;0,01980128;
2607,273;0,03118947;0,01973078;
2609,136;0,03119771;0,01974393;
2611,000;0,0315162;0,02006733;
2612,864;0,03169594;0,02025195;
2614,727;0,0317101;0,02027098;
2616,591;0,03172309;0,02028882;
2618,455;0,03199531;0,02056588;
2620,318;0,03218412;0,02075952;
2622,182;0,03221948;0,0207997;
2624,046;0,03237601;0,02096103;
2625,910;0,03254704;0,02113685;
2627,773;0,03270533;0,02129992;
2629,637;0,03289884;0,02149818;
2631,501;0,03300119;0,02160529;
2633,364;0,03320032;0,02180914;
2635,228;0,0334244;0,02203795;
2637,092;0,03351836;0,02213662;
2638,955;0,03356197;0,02218492;
2640,819;0,03373268;0,02236031;
2642,683;0,03398245;0,02261475;
2644,546;0,03409226;0,02272921;
2646,410;0,03414694;0,02278853;
2648,274;0,03429399;0,02294021;
2650,137;0,03439858;0,02304941;
2652,001;0,0343788;0,02303424;
2653,865;0,03443541;0,02309543;
2655,728;0,03462719;0,02329179;
2657,592;0,03469465;0,02336381;
2659,456;0,03473063;0,02340435;
2661,319;0,03475107;0,02342932;
2663,183;0,03472494;0,02340773;
2665,047;0,03474291;0,02343021;
2666,910;0,03496042;0,02365222;
2668,774;0,03505592;0,02375221;
2670,638;0,03499644;0,0236972;
2672,501;0,03498124;0,02368646;
2674,365;0,03501433;0,023724;
2676,229;0,03514774;0,02386185;
2678,092;0,03531036;0,0240289;
2679,956;0,03548811;0,02421106;
2681,820;0,03562079;0,02434813;
2683,683;0,03575026;0,024482;
2685,547;0,03589673;0,02463285;
2687,411;0,03600299;0,02474346;
2689,274;0,03610422;0,02484905;
2691,138;0,03609521;0,02484438;
2693,002;0,03613248;0,02488598;
2694,865;0,03634205;0,02509986;
2696,729;0,03654632;0,02530844;
2698,593;0,03656148;0,02532789;
2700,456;0,03657768;0,02534837;
2702,320;0,03676298;0,02553794;
2704,184;0,03695701;0,02573622;
2706,047;0,0369908;0,02577426;
2707,911;0,03704953;0,02583723;
2709,775;0,037154;0,02594592;
2711,638;0,03736034;0,02615647;
2713,502;0,03758172;0,02638205;
2715,366;0,03771499;0,0265195;
2717,229;0,03774451;0,0265532;
2719,093;0,03782676;0,02663961;
2720,957;0,03788704;0,02670405;
2722,820;0,03796566;0,02678681;
2724,684;0,038084;0,02690928;
2726,548;0,03832019;0,02714959;
2728,411;0,03863033;0,02746383;
2730,275;0,03869899;0,0275366;
2732,139;0,03859165;0,02743334;
2734,002;0,0387806;0,02762636;
2735,866;0,03900387;0,02785369;
2737,730;0,03915089;0,02800476;
2739,593;0,03923496;0,02809288;
2741,457;0,03929398;0,02815592;
2743,321;0,03935829;0,02822426;
2745,184;0,03945025;0,02832023;
2747,048;0,03958537;0,02845934;
2748,912;0,03980436;0,02868233;
2750,775;0,03996201;0,02884395;
2752,639;0,04001091;0,02889681;
2754,503;0,040056;0,02894586;
2756,366;0,04021412;0,02910792;
2758,230;0,04035289;0,02925062;
2760,094;0,04047146;0,02937311;
2761,957;0,04058516;0,02949073;
2763,821;0,04080736;0,02971682;
2765,685;0,04086968;0,02978304;
2767,548;0,04091245;0,02982969;
2769,412;0,0410117;0,02993281;
2771,276;0,04117652;0,03010149;
2773,139;0,04138098;0,0303098;
2775,003;0,04158053;0,03051319;
2776,867;0,04182955;0,03076604;
2778,730;0,04197916;0,03091946;
2780,594;0,04187686;0,03082097;
2782,458;0,04191044;0,03085835;
2784,321;0,04221135;0,03116304;
2786,185;0,04240112;0,03135659;
2788,049;0,04238185;0,03134109;
2789,912;0,04252706;0,03149006;
2791,776;0,04293766;0,03190441;
2793,640;0,04326596;0,03223645;
2795,503;0,04328276;0,03225697;
2797,367;0,04325156;0,03222949;
2799,231;0,04339722;0,03237886;
2801,094;0,04374717;0,0327325;
2802,958;0,04400405;0,03299307;
2804,822;0,04409756;0,03309025;
2806,685;0,04410223;0,03309859;
2808,549;0,04423989;0,03323992;
2810,413;0,04452545;0,03352913;
2812,276;0,0448609;0,03386821;
2814,140;0,04501454;0,03402548;
2816,004;0,04512867;0,03414323;
2817,867;0,04539245;0,03441062;
2819,731;0,04558554;0,03460731;
2821,595;0,04572338;0,03474875;
2823,458;0,04586419;0,03489313;
2825,322;0,04594805;0,03498057;
2827,186;0,04604575;0,03508183;
2829,049;0,04617985;0,03521949;
2830,913;0,04645806;0,03550124;
2832,777;0,04669192;0,03573863;
2834,640;0,04685524;0,03590548;
2836,504;0,0469575;0,03601125;
2838,368;0,04714563;0,03620289;
2840,231;0,04755177;0,03661253;
2842,095;0,04803373;0,03709798;
2843,959;0,0481611;0,03722883;
2845,822;0,04817613;0,03724733;
2847,686;0,04834395;0,03741861;
2849,550;0,04869703;0,03777514;
2851,413;0,04899178;0,03807334;
2853,277;0,0491829;0,03826789;
2855,141;0,04920476;0,03829317;
2857,004;0,04946271;0,03855454;
2858,868;0,04978268;0,03887792;
2860,732;0,05025001;0,03934865;
2862,595;0,05066528;0,03976731;
2864,459;0,05083663;0,03994204;
2866,323;0,0509665;0,04007528;
2868,186;0,05129687;0,04040902;
2870,050;0,05163114;0,04074664;
2871,914;0,05165518;0,04077402;
2873,777;0,05172036;0,04084254;
2875,641;0,05206596;0,04119148;
2877,505;0,05235815;0,04148698;
2879,368;0,05256213;0,04169427;
2881,232;0,05267833;0,04181378;
2883,096;0,05275463;0,04189337;
2884,959;0,05283349;0,04197552;
2886,823;0,05307585;0,04222115;
2888,687;0,05342124;0,04256981;
2890,550;0,05350778;0,04265961;
2892,414;0,05358911;0,04274419;
2894,278;0,05372586;0,04288419;
2896,141;0,05394347;0,04310504;
2898,005;0,05443798;0,04360277;
2899,869;0,05474378;0,04391179;
2901,733;0,05489667;0,04406789;
2903,596;0,05502924;0,04420367;
2905,460;0,05538696;0,04456458;
2907,324;0,05563947;0,04482027;
2909,187;0,05584626;0,04503025;
2911,051;0,05597287;0,04516002;
2912,915;0,05605744;0,04524775;
2914,778;0,05617588;0,04536935;
2916,642;0,05657968;0,04577629;
2918,506;0,05700769;0,04620744;
2920,369;0,05722402;0,0464269;
2922,233;0,05745783;0,04666383;
2924,097;0,0578355;0,04704462;
2925,960;0,05802382;0,04723603;
2927,824;0,05827208;0,0474874;
2929,688;0,0584265;0,04764491;
2931,551;0,05881359;0,04803507;
2933,415;0,05915497;0,04837953;
2935,279;0,0592854;0,04851303;
2937,142;0,05936786;0,04859855;
2939,006;0,05962611;0,04885985;
2940,870;0,05969477;0,04893156;
2942,733;0,05958367;0,04882349;
2944,597;0,05954909;0,04879193;
2946,461;0,05961097;0,04885684;
2948,324;0,0596195;0,04886838;
2950,188;0,05966292;0,0489148;
2952,052;0,05962065;0,04887552;
2953,915;0,05983961;0,04909748;
2955,779;0,06002685;0,0492877;
2957,643;0,06005751;0,04932133;
2959,506;0,06006071;0,0493275;
2961,370;0,06013071;0,04940046;
2963,234;0,06025604;0,04952875;
2965,097;0,06048589;0,04976154;
2966,961;0,06057207;0,04985065;
2968,825;0,0605668;0,04984831;
2970,688;0,06041191;0,04969635;
2972,552;0,06036027;0,04964763;
2974,416;0,06040927;0,04969953;
2976,279;0,06053874;0,0498319;
2978,143;0,06053709;0,04983315;
2980,007;0,06048668;0,04978562;
2981,870;0,06044349;0,04974531;
2983,734;0,06072919;0,05003388;
2985,598;0,06083224;0,0501398;
2987,461;0,0607489;0,05005932;
2989,325;0,06063449;0,04994775;
2991,189;0,06058217;0,04989828;
2993,052;0,0605982;0,04991714;
2994,916;0,06081755;0,05013932;
2996,780;0,06079959;0,05012419;
2998,643;0,06089669;0,0502241;
3000,507;0,06106203;0,05039225;
3002,371;0,06124096;0,05057398;
3004,234;0,06121902;0,05055483;
3006,098;0,06135835;0,05069695;
3007,962;0,06161997;0,05096135;
3009,825;0,0617816;0,05112576;
3011,689;0,06176159;0,05110851;
3013,553;0,06180689;0,05115657;
3015,416;0,06186286;0,0512153;
3017,280;0,06226038;0,05161556;
3019,144;0,06271592;0,05207384;
3021,007;0,0631578;0,05251845;
3022,871;0,06321765;0,05258103;
3024,735;0,06327037;0,05263647;
3026,598;0,06365895;0,05302776;
3028,462;0,06403075;0,05340227;
3030,326;0,06403408;0,05340829;
3032,189;0,06412148;0,05349839;
3034,053;0,06435127;0,05373086;
3035,917;0,06471684;0,05409912;
3037,780;0,06504031;0,05442525;
3039,644;0,06520918;0,05459679;
3041,508;0,06529197;0,05468224;
3043,371;0,06548899;0,05488191;
3045,235;0,06578275;0,05517832;
3047,099;0,06623575;0,05563396;
3048,962;0,066604;0,05600484;
3050,826;0,06682974;0,05623321;
3052,690;0,06700333;0,05640942;
3054,553;0,06731523;0,05672394;
3056,417;0,06746547;0,05687679;
3058,281;0,06788305;0,05729697;
3060,144;0,06815008;0,05756659;
3062,008;0,06844705;0,05786615;
3063,872;0,06878686;0,05820854;
3065,735;0,06903064;0,0584549;
3067,599;0,06902103;0,05844786;
3069,463;0,06925243;0,05868183;
3071,326;0,06953852;0,05897047;
3073,190;0,0697672;0,0592017;
3075,054;0,06999592;0,05943297;
3076,917;0,07006386;0,05950345;
3078,781;0,06998577;0,05942789;
3080,645;0,0702767;0,05972135;
3082,508;0,07071056;0,06015773;
3084,372;0,07096457;0,06041425;
3086,236;0,07117488;0,06062708;
3088,099;0,07160675;0,06106145;
3089,963;0,07188939;0,06134659;
3091,827;0,07216283;0,06162252;
3093,690;0,07237569;0,06183786;
3095,554;0,07262109;0,06208574;
3097,418;0,07270213;0,06216925;
3099,281;0,07301232;0,06248191;
3101,145;0,07337882;0,06285087;
3103,009;0,07381559;0,0632901;
3104,872;0,07380935;0,0632863;
3106,736;0,07389473;0,06337412;
3108,600;0,07397748;0,06345931;
3110,463;0,07429236;0,06377663;
3112,327;0,07462994;0,06411663;
3114,191;0,07461978;0,06410889;
3116,054;0,07447686;0,06396838;
3117,918;0,07474506;0,06423899;
3119,782;0,07506153;0,06455786;
3121,645;0,07559719;0,06509593;
3123,509;0,07617439;0,06567551;
3125,373;0,07664798;0,06615149;
3127,236;0,07664834;0,06615423;
3129,100;0,07679083;0,06629909;
3130,964;0,07698861;0,06649924;
3132,827;0,07735201;0,06686501;
3134,691;0,07755439;0,06706974;
3136,555;0,07776814;0,06728584;
3138,418;0,07786295;0,067383;
3140,282;0,07799646;0,06751885;
3142,146;0,07831802;0,06784274;
3144,009;0,07888823;0,06841528;
3145,873;0,07906429;0,06859366;
3147,737;0,07917252;0,06870422;
3149,600;0,0792808;0,06881481;
3151,464;0,07946369;0,069;
3153,328;0,07967012;0,06920874;
3155,191;0,0802403;0,06978122;
3157,055;0,08059894;0,07014214;
3158,919;0,08071268;0,07025817;
3160,782;0,08084357;0,07039134;
3162,646;0,08122433;0,07077438;
3164,510;0,08133706;0,07088938;
3166,373;0,08165025;0,07120483;
3168,237;0,08191523;0,07147207;
3170,101;0,08198251;0,0715416;
3171,964;0,08192585;0,07148719;
3173,828;0,08194269;0,07150628;
3175,692;0,08221425;0,07178007;
3177,556;0,08276875;0,07233681;
3179,419;0,08295031;0,07252059;
3181,283;0,08311001;0,07268251;
3183,147;0,08324374;0,07281846;
3185,010;0,08337848;0,07295541;
3186,874;0,0834219;0,07300103;
3188,738;0,08361338;0,07319472;
3190,601;0,08360788;0,07319141;
3192,465;0,08391776;0,07350348;
3194,329;0,08417191;0,07375982;
3196,192;0,08452094;0,07411103;
3198,056;0,08454575;0,07413802;
3199,920;0,08449746;0,0740919;
3201,783;0,0846175;0,0742141;
3203,647;0,08473332;0,07433208;
3205,511;0,08462158;0,07422251;
3207,374;0,08491596;0,07451903;
3209,238;0,08516932;0,07477454;
3211,102;0,085301;0,07490836;
3212,965;0,08513948;0,07474898;
3214,829;0,08510397;0,0747156;
3216,693;0,08519048;0,07480423;
3218,556;0,08529684;0,07491271;
3220,420;0,08519923;0,07481722;
3222,284;0,08547123;0,07509132;
3224,147;0,08553594;0,07515814;
3226,011;0,08552141;0,07514571;
3227,875;0,08548266;0,07510906;
3229,738;0,08572863;0,07535713;
3231,602;0,08566453;0,07529511;
3233,466;0,08555656;0,07518922;
3235,329;0,0855115;0,07514624;
3237,193;0,085754;0,07539081;
3239,057;0,08582225;0,07546113;
3240,920;0,08578544;0,07542638;
3242,784;0,08583276;0,07547576;
3244,648;0,08577614;0,07542119;
3246,511;0,08539259;0,07503969;
3248,375;0,08542003;0,07506918;
3250,239;0,08543569;0,07508688;
3252,102;0,08557678;0,07523;
3253,966;0,08572017;0,07537542;
3255,830;0,08559378;0,07525106;
3257,693;0,08510253;0,07476183;
3259,557;0,08525007;0,07491138;
3261,421;0,08587256;0,07553589;
3263,284;0,08608366;0,075749;
3265,148;0,08515753;0,07482487;
3267,012;0,08477397;0,0744433;
3268,875;0,08496595;0,07463728;
3270,739;0,08537485;0,07504816;
3272,603;0,08575478;0,07543008;
3274,466;0,08585448;0,07553176;
3276,330;0,08529722;0,07497647;
3278,194;0,08501123;0,07469245;
3280,057;0,08506605;0,07474924;
3281,921;0,08513966;0,07482482;
3283,785;0,08537863;0,07506574;
3285,648;0,08581364;0,0755027;
3287,512;0,085459;0,07515001;
3289,376;0,0849129;0,07460585;
3291,239;0,08462728;0,07432217;
3293,103;0,08480366;0,07450049;
3294,967;0,08518613;0,07488489;
3296,830;0,08516338;0,07486407;
3298,694;0,08479729;0,07449989;
3300,558;0,08511125;0,07481577;
3302,421;0,08494919;0,07465563;
3304,285;0,08434279;0,07405113;
3306,149;0,08424604;0,07395629;
3308,012;0,08455955;0,0742717;
3309,876;0,08455394;0,07426799;
3311,740;0,08459308;0,07430903;
3313,603;0,08445093;0,07416876;
3315,467;0,08458358;0,0743033;
3317,331;0,08451071;0,07423231;
3319,194;0,08435431;0,07407777;
3321,058;0,08415606;0,07388139;
3322,922;0,08424447;0,07397168;
3324,785;0,08415473;0,07388379;
3326,649;0,08420988;0,0739408;
3328,513;0,08421472;0,0739475;
3330,376;0,0841552;0,07388983;
3332,240;0,08385527;0,07359175;
3334,104;0,08372355;0,07346187;
3335,967;0,08358394;0,0733241;
3337,831;0,08356032;0,07330231;
3339,695;0,08332886;0,07307267;
3341,558;0,08329731;0,07304295;
3343,422;0,08297162;0,07271908;
3345,286;0,08295297;0,07270225;
3347,149;0,08285916;0,07261026;
3349,013;0,08267498;0,07242789;
3350,877;0,08224017;0,07199488;
3352,740;0,08204008;0,07179659;
3354,604;0,08204325;0,07180156;
3356,468;0,08204106;0,07180116;
3358,331;0,08162707;0,07138896;
3360,195;0,08161118;0,07137485;
3362,059;0,08143827;0,07120373;
3363,922;0,0813475;0,07111473;
3365,786;0,08114046;0,07090946;
3367,650;0,08083262;0,07060339;
3369,513;0,08044998;0,07022252;
3371,377;0,08023366;0,07000796;
3373,241;0,08009725;0,06987331;
3375,104;0,07982407;0,06960188;
3376,968;0,07919936;0,06897892;
3378,832;0,07891835;0,06869966;
3380,695;0,07886367;0,06864672;
3382,559;0,07880441;0,0685892;
3384,423;0,07839457;0,0681811;
3386,286;0,0782689;0,06805716;
3388,150;0,0778844;0,06767438;
3390,014;0,07769468;0,06748638;
3391,877;0,0775092;0,06730262;
3393,741;0,07708;0,06687514;
3395,605;0,07646272;0,06625957;
3397,468;0,07621677;0,06601533;
3399,332;0,07593128;0,06573155;
3401,196;0,07558824;0,0653902;
3403,059;0,07515704;0,06496071;
3404,923;0,07508399;0,06488934;
3406,787;0,07445052;0,06425757;
3408,650;0,07411535;0,06392408;
3410,514;0,07429718;0,06410759;
3412,378;0,07412564;0,06393773;
3414,241;0,07317881;0,06299257;
3416,105;0,07293213;0,06274756;
3417,969;0,07281846;0,06263556;
3419,832;0,07226519;0,06208396;
3421,696;0,07138317;0,0612036;
3423,560;0,07107957;0,06090165;
3425,423;0,0710176;0,06084134;
3427,287;0,07076266;0,06058805;
3429,151;0,06992312;0,05975015;
3431,014;0,06928083;0,05910951;
3432,878;0,06911825;0,05894856;
3434,742;0,06928376;0,05911571;
3436,605;0,06892498;0,05875856;
3438,469;0,06831514;0,05815035;
3440,333;0,06762035;0,05745718;
3442,196;0,06692837;0,05676682;
3444,060;0,06625111;0,05609118;
3445,924;0,06622914;0,05607083;
3447,787;0,0662432;0,0560865;
3449,651;0,06617307;0,05601798;
3451,515;0,06554507;0,05539157;
3453,379;0,06468298;0,05453109;
3455,242;0,06397797;0,05382768;
3457,106;0,06367353;0,05352482;
3458,970;0,06298371;0,0528366;
3460,833;0,06293401;0,05278848;
3462,697;0,06299077;0,05284683;
3464,561;0,06212443;0,05198207;
3466,424;0,06167805;0,05153727;
3468,288;0,06157582;0,05143661;
3470,152;0,0605065;0,05036885;
3472,015;0,05992056;0,04978448;
3473,879;0,05953035;0,04939584;
3475,743;0,05898464;0,04885168;
3477,606;0,0587757;0,0486443;
3479,470;0,05857569;0,04844584;
3481,334;0,05784294;0,04771464;
3483,197;0,05771955;0,0475928;
3485,061;0,05731963;0,04719442;
3486,925;0,05668176;0,04655809;
3488,788;0,05626663;0,04614449;
3490,652;0,05592587;0,04580527;
3492,516;0,05536067;0,04524159;
