;May11_TPC_04-04-02_LMW;May11_TPC_04-04-02_LMW (baseline corrected);
965,380;0,04355901;0,01619392;
967,244;0,04403151;0,01674067;
969,108;0,04444617;0,01722915;
970,972;0,04491289;0,01776926;
972,835;0,04545669;0,01838603;
974,699;0,04607929;0,01908118;
976,563;0,04676233;0,01983636;
978,426;0,04760403;0,02074978;
980,290;0,04866774;0,02188481;
982,154;0,04994622;0,0232342;
984,017;0,05097293;0,02433142;
985,881;0,0516375;0,0250661;
987,745;0,05246443;0,02596274;
989,608;0,05326675;0,02683438;
991,472;0,05332825;0,0269648;
993,336;0,05276628;0,02647137;
995,199;0,05212302;0,02589627;
997,063;0,05175613;0,02559715;
998,927;0,05162432;0,02553274;
1000,790;0,05168744;0,02566288;
1002,654;0,05183281;0,0258749;
1004,518;0,05200546;0,02611382;
1006,381;0,05225029;0,02642456;
1008,245;0,05255926;0,02679907;
1010,109;0,05289929;0,02720428;
1011,972;0,05328609;0,0276559;
1013,836;0,05367879;0,02811306;
1015,700;0,0541588;0,02865718;
1017,563;0,05467699;0,02923913;
1019,427;0,05516768;0,02979322;
1021,291;0,05566988;0,03035849;
1023,154;0,0562583;0,03100962;
1025,018;0,0568519;0,03166559;
1026,882;0,05744194;0,03231767;
1028,745;0,05808599;0,03302342;
1030,609;0,05881182;0,03381061;
1032,473;0,05950095;0,03456077;
1034,336;0,06023423;0,03535475;
1036,200;0,06101744;0,03619834;
1038,064;0,06185012;0,03709106;
1039,927;0,06275251;0,03805319;
1041,791;0,06378756;0,03914764;
1043,655;0,06494512;0,04036429;
1045,518;0,06620654;0,04168448;
1047,382;0,06745518;0,04299158;
1049,246;0,06862651;0,04422106;
1051,109;0,06942978;0,04508217;
1052,973;0,07012889;0,04583882;
1054,837;0,07106975;0,0468369;
1056,700;0,07211464;0,04793872;
1058,564;0,07316224;0,04904294;
1060,428;0,0743403;0,05027733;
1062,291;0,07565888;0,05165194;
1064,155;0,07723071;0,05327951;
1066,019;0,07904173;0,05514597;
1067,882;0,08111937;0,05727877;
1069,746;0,08335815;0,05957241;
1071,610;0,08580698;0,06207582;
1073,473;0,08844518;0,06476832;
1075,337;0,09118813;0,06756528;
1077,201;0,09398323;0,07041412;
1079,064;0,09693325;0,07341759;
1080,928;0,1000792;0,07661674;
1082,792;0,1033993;0,07998969;
1084,655;0,1067334;0,08337642;
1086,519;0,1102724;0,08696781;
1088,383;0,1139386;0,09068612;
1090,246;0,1175892;0,0943885;
1092,110;0,1211586;0,09800953;
1093,974;0,1244522;0,1013544;
1095,837;0,1273371;0,1042904;
1097,701;0,1300087;0,1070128;
1099,565;0,1325216;0,1095761;
1101,428;0,1350173;0,1121221;
1103,292;0,1373676;0,1145224;
1105,156;0,1393783;0,1165829;
1107,019;0,1408428;0,1180969;
1108,883;0,141618;0,1189213;
1110,747;0,141692;0,1190443;
1112,610;0,1413719;0,118773;
1114,474;0,1407363;0,1181859;
1116,338;0,1400071;0,117505;
1118,201;0,1392429;0,1167888;
1120,065;0,1384246;0,1160183;
1121,929;0,1373596;0,1150008;
1123,792;0,1359292;0,1136178;
1125,656;0,1339342;0,1116699;
1127,520;0,1314715;0,109254;
1129,383;0,128697;0,1065262;
1131,247;0,1258308;0,1037063;
1133,111;0,1229672;0,1008889;
1134,974;0,1202625;0,09823011;
1136,838;0,1176535;0,09566686;
1138,702;0,115184;0,09324278;
1140,565;0,1128087;0,09091282;
1142,429;0,110713;0,08886212;
1144,293;0,1088491;0,08704298;
1146,156;0,1069677;0,08520623;
1148,020;0,104979;0,08326193;
1149,884;0,103042;0,08136905;
1151,747;0,1011874;0,07955842;
1153,611;0,09933159;0,07774636;
1155,475;0,09729259;0,07575089;
1157,338;0,09522656;0,07372818;
1159,202;0,09314603;0,07169076;
1161,066;0,09116652;0,06975415;
1162,929;0,08932304;0,06795337;
1164,793;0,08761675;0,06628958;
1166,657;0,08583768;0,0645528;
1168,520;0,08409167;0,06284887;
1170,384;0,08249368;0,06129277;
1172,248;0,08108744;0,05992821;
1174,111;0,07980082;0,05868308;
1175,975;0,07859172;0,05751527;
1177,839;0,07741604;0,05638068;
1179,702;0,07628697;0,05529252;
1181,566;0,0751112;0,05415746;
1183,430;0,07388108;0,05296785;
1185,293;0,07261706;0,05174415;
1187,157;0,07134266;0,05050989;
1189,021;0,06994717;0,04915434;
1190,884;0,06852167;0,0477686;
1192,748;0,06701999;0,04630648;
1194,612;0,06547131;0,0447972;
1196,475;0,06389089;0,04325598;
1198,339;0,06238419;0,0417883;
1200,203;0,06094471;0,04038766;
1202,066;0,05961735;0,03909896;
1203,930;0,05840664;0,03792672;
1205,794;0,0573721;0,03693049;
1207,657;0,05644595;0,03604245;
1209,521;0,05563737;0,03527183;
1211,385;0,05492976;0,03460199;
1213,248;0,05440671;0,03411653;
1215,112;0,05407772;0,03382497;
1216,976;0,05387954;0,03366404;
1218,839;0,05374299;0,03356458;
1220,703;0,0537264;0,0335849;
1222,567;0,05374391;0,03363916;
1224,430;0,05385071;0,03378253;
1226,294;0,05403718;0,0340054;
1228,158;0,05430797;0,03431244;
1230,021;0,05462109;0,03466164;
1231,885;0,05497344;0,0350499;
1233,749;0,05540917;0,03552139;
1235,612;0,05591796;0,03606577;
1237,476;0,05640991;0,03659316;
1239,340;0,05691224;0,03713075;
1241,203;0,05742065;0,03767428;
1243,067;0,057991;0,03827959;
1244,931;0,05852885;0,03885223;
1246,795;0,05903476;0,03939278;
1248,658;0,05953878;0,03993129;
1250,522;0,06003884;0,04046569;
1252,386;0,06051221;0,04097323;
1254,249;0,06103168;0,04152673;
1256,113;0,06151298;0,0420419;
1257,977;0,06201923;0,04258188;
1259,840;0,062579;0,04317522;
1261,704;0,06310647;0,04373612;
1263,568;0,06362205;0,04428498;
1265,431;0,06420507;0,04490114;
1267,295;0,06481631;0,04554536;
1269,159;0,06554718;0,04630908;
1271,022;0,06628119;0,04707579;
1272,886;0,0670061;0,04783324;
1274,750;0,06779294;0,04865249;
1276,613;0,06868261;0,04957443;
1278,477;0,06959789;0,05052185;
1280,341;0,07054445;0,0515004;
1282,204;0,07146369;0,05245148;
1284,068;0,07240956;0,05342906;
1285,932;0,07334864;0,05439971;
1287,795;0,07434242;0,05542493;
1289,659;0,07534066;0,05645446;
1291,523;0,076461;0,05760597;
1293,386;0,07766262;0,05883862;
1295,250;0,07893918;0,06014607;
1297,114;0,08024953;0,06148718;
1298,977;0,08162774;0,06289603;
1300,841;0,08305418;0,06435296;
1302,705;0,08450216;0,06583131;
1304,568;0,08599389;0,06735327;
1306,432;0,08761517;0,06900467;
1308,296;0,08922482;0,07064429;
1310,159;0,09083005;0,07227938;
1312,023;0,09257753;0,07405658;
1313,887;0,09447124;0,07597989;
1315,750;0,0963468;0,07788492;
1317,614;0,09837118;0,07993865;
1319,478;0,1005127;0,0821094;
1321,341;0,1026062;0,08423194;
1323,205;0,1047361;0,08639091;
1325,069;0,1070828;0,08876645;
1326,932;0,1094975;0,09120985;
1328,796;0,1120114;0,09375241;
1330,660;0,1146028;0,09637228;
1332,523;0,1172933;0,09909117;
1334,387;0,1199236;0,1017497;
1336,251;0,1228039;0,1046582;
1338,114;0,1263915;0,1082738;
1339,978;0,1304177;0,1123279;
1341,842;0,1336996;0,1156375;
1343,705;0,1367797;0,1187453;
1345,569;0,1402765;0,1222696;
1347,433;0,1439793;0,1259998;
1349,296;0,1475939;0,1296418;
1351,160;0,15095;0,1330252;
1353,024;0,1539793;0,1360815;
1354,887;0,156801;0,1389302;
1356,751;0,159263;0,1414191;
1358,615;0,1615805;0,1437634;
1360,478;0,1643011;0,1465106;
1362,342;0,1679455;0,1501816;
1364,206;0,1709812;0,1532438;
1366,069;0,1729863;0,1552752;
1367,933;0,1755135;0,1578286;
1369,797;0,1781901;0,1605313;
1371,660;0,1803279;0,1626952;
1373,524;0,1827775;0,1651706;
1375,388;0,1840819;0,1665008;
1377,251;0,1833108;0,1657554;
1379,115;0,1817661;0,1642363;
1380,979;0,1797007;0,1621964;
1382,842;0,1769727;0,1594937;
1384,706;0,1740775;0,1566238;
1386,570;0,1715499;0,1541214;
1388,433;0,1687117;0,1513084;
1390,297;0,1652408;0,1478624;
1392,161;0,1622123;0,1448587;
1394,024;0,1598701;0,1425414;
1395,888;0,1572038;0,1398997;
1397,752;0,15417;0,1368906;
1399,615;0,1512172;0,1339622;
1401,479;0,147827;0,1305964;
1403,343;0,1448332;0,1276269;
1405,206;0,1420101;0,1248279;
1407,070;0,1387882;0,1216301;
1408,934;0,1354619;0,1183278;
1410,797;0,132335;0,1152248;
1412,661;0,12908;0,1119937;
1414,525;0,1257209;0,1086583;
1416,388;0,1225381;0,1054991;
1418,252;0,1201456;0,1031301;
1420,116;0,1171344;0,1001424;
1421,979;0,1134946;0,09652586;
1423,843;0,1102597;0,09331422;
1425,707;0,1070415;0,09011925;
1427,570;0,1043581;0,08745892;
1429,434;0,1030592;0,08618296;
1431,298;0,1023783;0,08552496;
1433,161;0,1003244;0,08349388;
1435,025;0,09750889;0,08070107;
1436,889;0,09468397;0,07789877;
1438,752;0,09138953;0,07462687;
1440,616;0,08841298;0,07167277;
1442,480;0,08565552;0,06893768;
1444,343;0,08306015;0,06636459;
1446,207;0,0806387;0,06396532;
1448,071;0,07832965;0,06167838;
1449,934;0,0757514;0,05912215;
1451,798;0,07340902;0,0568017;
1453,662;0,07148286;0,05489739;
1455,525;0,07091704;0,05435334;
1457,389;0,07109379;0,05455178;
1459,253;0,06971968;0,05319926;
1461,116;0,0679786;0,0514797;
1462,980;0,06715227;0,05067481;
1464,844;0,06706313;0,05060701;
1466,707;0,06627787;0,04984303;
1468,571;0,06507226;0,04865861;
1470,435;0,06455299;0,04816045;
1472,298;0,06510858;0,04873707;
1474,162;0,06506033;0,04870977;
1476,026;0,06437488;0,04804519;
1477,889;0,0636647;0,04735581;
1479,753;0,06317464;0,04688646;
1481,617;0,0629238;0,04665626;
1483,480;0,06255451;0,04630753;
1485,344;0,06229066;0,04606416;
1487,208;0,06239153;0,04618543;
1489,071;0,06279179;0,04660602;
1490,935;0,06260485;0,04643933;
1492,799;0,06156829;0,04542294;
1494,662;0,06112015;0,0449949;
1496,526;0,06141502;0,0453098;
1498,390;0,06129381;0,04520854;
1500,253;0,06051222;0,04444682;
1502,117;0,0594293;0,04338371;
1503,981;0,05883226;0,0428064;
1505,844;0,05980688;0,04380067;
1507,708;0,06062257;0,04463595;
1509,572;0,05924418;0,04327706;
1511,435;0,05803054;0,04208286;
1513,299;0,05713188;0,04120357;
1515,163;0,05664586;0,04073684;
1517,026;0,0564108;0,040521;
1518,890;0,05577245;0,03990181;
1520,754;0,05569474;0,03984318;
1522,618;0,05531655;0,039484;
1524,481;0,05449457;0,03868096;
1526,345;0,05396774;0,03817301;
1528,209;0,05330697;0,03753104;
1530,072;0,05241956;0,03666237;
1531,936;0,05203044;0,03629192;
1533,800;0,05199274;0,03627281;
1535,663;0,05098015;0,03527876;
1537,527;0,05023493;0,034552;
1539,391;0,05071618;0,03505165;
1541,254;0,05121441;0,03556821;
1543,118;0,05048994;0,034862;
1544,982;0,04985241;0,03424267;
1546,845;0,04901233;0,03342072;
1548,709;0,04851369;0,03294015;
1550,573;0,04821114;0,0326556;
1552,436;0,04785626;0,03231866;
1554,300;0,04753805;0,03201832;
1556,164;0,04716341;0,03166149;
1558,027;0,04823983;0,03275566;
1559,891;0,0493408;0,03387431;
1561,755;0,04769933;0,03225046;
1563,618;0,04668852;0,0312572;
1565,482;0,04638636;0,03097253;
1567,346;0,04624788;0,03085148;
1569,209;0,04653282;0,03115379;
1571,073;0,04633438;0,03097266;
1572,937;0,04558959;0,03024511;
1574,800;0,04562388;0,03029658;
1576,664;0,04613248;0,0308223;
1578,528;0,04559386;0,03030075;
1580,391;0,04501591;0,0297398;
1582,255;0,04477403;0,02951487;
1584,119;0,04464166;0,02939937;
1585,982;0,04439857;0,02917311;
1587,846;0,04420932;0,02900062;
1589,710;0,04404682;0,02885482;
1591,573;0,0439157;0,02874035;
1593,437;0,04375615;0,02859739;
1595,301;0,04357124;0,02842901;
1597,164;0,04331322;0,02818746;
1599,028;0,04303773;0,02792838;
1600,892;0,04289278;0,02779979;
1602,755;0,0428052;0,0277285;
1604,619;0,04267351;0,02761306;
1606,483;0,04251887;0,02747461;
1608,346;0,04243043;0,0274023;
1610,210;0,04221716;0,0272051;
1612,074;0,04190557;0,02690952;
1613,937;0,04170417;0,02672409;
1615,801;0,04206202;0,02709785;
1617,665;0,04231934;0,02737102;
1619,528;0,04184682;0,0269143;
1621,392;0,04157375;0,02665697;
1623,256;0,04177302;0,02687193;
1625,119;0,04166019;0,02677474;
1626,983;0,04150847;0,0266386;
1628,847;0,0412903;0,02643595;
1630,710;0,0408329;0,02599403;
1632,574;0,04045961;0,02563616;
1634,438;0,04099443;0,02618635;
1636,301;0,04163404;0,02684128;
1638,165;0,04096491;0,02618741;
1640,029;0,0402829;0,02552062;
1641,892;0,03986151;0,02511438;
1643,756;0,03962666;0,02489465;
1645,620;0,03996599;0,02524903;
1647,483;0,04012065;0,0254187;
1649,347;0,03913658;0,02444958;
1651,211;0,03884088;0,02416879;
1653,074;0,04007509;0,02541785;
1654,938;0,03994208;0,02529965;
1656,802;0,03890172;0,02427404;
1658,665;0,03823647;0,02362349;
1660,529;0,03805597;0,02345765;
1662,393;0,03806549;0,02348178;
1664,256;0,03758167;0,02301252;
1666,120;0,03680663;0,02225198;
1667,984;0,03648837;0,02194818;
1669,847;0,03641465;0,02188888;
1671,711;0,03582721;0,0213158;
1673,575;0,03530946;0,02081236;
1675,438;0,03494926;0,02046643;
1677,302;0,03399193;0,01952332;
1679,166;0,03315073;0,01869629;
1681,029;0,03240128;0,01796097;
1682,893;0,03227268;0,01784645;
1684,757;0,03208008;0,01766788;
1686,620;0,03089875;0,01650054;
1688,484;0,02990374;0,01551947;
1690,348;0,02907138;0,014701;
1692,211;0,02802296;0,01366643;
1694,075;0,02730155;0,01295882;
1695,939;0,02686727;0,0125383;
1697,802;0,02607801;0,01176275;
1699,666;0,0257365;0,0114349;
1701,530;0,02470445;0,01041647;
1703,393;0,02361149;0,009337089;
1705,257;0,02274934;0,008488477;
1707,121;0,02192178;0,007674397;
1708,984;0,02102742;0,006793482;
1710,848;0,02016067;0,005940138;
1712,712;0,0194878;0,005280622;
1714,575;0,01896641;0,004772542;
1716,439;0,01872878;0,004548181;
1718,303;0,01841717;0,004249796;
1720,166;0,01756213;0,003407934;
1722,030;0,01685863;0,002717579;
1723,894;0,0162785;0,002150549;
1725,757;0,01592019;0,001805289;
1727,621;0,01565581;0,001553924;
1729,485;0,01536688;0,001277968;
1731,348;0,01497545;0,0008994634;
1733,212;0,01505199;0,0009888897;
1735,076;0,01488573;0,0008354783;
1736,939;0,01442097;0,0003835178;
1738,803;0,01419591;0,0001712214;
1740,667;0,01403571;2,374597E-5;
1742,530;0,01392463;-7,465443E-5;
1744,394;0,01377609;-0,0002105549;
1746,258;0,01368963;-0,0002844121;
1748,121;0,01369052;-0,0002709648;
1749,985;0,01378492;-0,0001640405;
1751,849;0,01374571;-0,0001907759;
1753,712;0,01364559;-0,000278455;
1755,576;0,01396416;5,251687E-5;
1757,440;0,01459531;0,0006960264;
1759,303;0,01561381;0,001726851;
1761,167;0,01725042;0,003375744;
1763,031;0,01775311;0,003890679;
1764,894;0,0157805;0,001930276;
1766,758;0,01383406;-3,998199E-6;
1768,622;0,0128914;-0,0009345338;
1770,485;0,01262945;-0,001184387;
1772,349;0,0126796;-0,001122192;
1774,213;0,01254547;-0,001244307;
1776,076;0,01237653;-0,001401272;
1777,940;0,01219745;-0,001568415;
1779,804;0,01222967;-0,00152429;
1781,667;0,01216177;-0,001580331;
1783,531;0,01202109;-0,001709178;
1785,395;0,01188843;-0,00183005;
1787,258;0,01177984;-0,001926883;
1789,122;0,0116376;-0,002057417;
1790,986;0,01171093;-0,001972402;
1792,849;0,01175557;-0,001916123;
1794,713;0,01162063;-0,002039452;
1796,577;0,01148686;-0,002161655;
1798,441;0,01146747;-0,002169506;
1800,304;0,01148401;-0,002141471;
1802,168;0,01137942;-0,002234594;
1804,032;0,01124301;-0,002359581;
1805,895;0,01115702;-0,002434173;
1807,759;0,01118444;-0,0023954;
1809,623;0,01123178;-0,002336735;
1811,486;0,01113621;-0,002421023;
1813,350;0,01099639;-0,002549589;
1815,214;0,01087986;-0,002654897;
1817,077;0,01077451;-0,002749073;
1818,941;0,0107935;-0,002718929;
1820,805;0,01084435;-0,002656968;
1822,668;0,01083115;-0,002659085;
1824,532;0,01087392;-0,002605272;
1826,396;0,01080236;-0,002665813;
1828,259;0,01085839;-0,002598803;
1830,123;0,01094276;-0,002503489;
1831,987;0,01077888;-0,002656455;
1833,850;0,01065513;-0,002769334;
1835,714;0,01057829;-0,002835326;
1837,578;0,01057049;-0,00283231;
1839,441;0,01064165;-0,002750369;
1841,305;0,01069786;-0,002683418;
1843,169;0,01079338;-0,002577179;
1845,032;0,01072892;-0,00263096;
1846,896;0,01058019;-0,002769035;
1848,760;0,01042479;-0,002913826;
1850,623;0,01030323;-0,003024799;
1852,487;0,01038539;-0,002932079;
1854,351;0,01045861;-0,002848341;
1856,214;0,01043749;-0,002858969;
1858,078;0,01037137;-0,002914633;
1859,942;0,01045903;-0,002816547;
1861,805;0,01051191;-0,002753271;
1863,669;0,01037154;-0,002883273;
1865,533;0,0102521;-0,00299238;
1867,396;0,0101812;-0,003052973;
1869,260;0,01009151;-0,003132399;
1871,124;0,009958942;-0,003254722;
1872,987;0,009948993;-0,00325446;
1874,851;0,01014477;-0,003048503;
1876,715;0,01028877;-0,002894354;
1878,578;0,01022807;-0,00294493;
1880,442;0,01011963;-0,003043282;
1882,306;0,01000436;-0,003148489;
1884,169;0,01001745;-0,00312537;
1886,033;0,01013785;-0,00299497;
1887,897;0,0100958;-0,00302705;
1889,760;0,009940422;-0,003172489;
1891,624;0,009876393;-0,003226607;
1893,488;0,009716762;-0,003376355;
1895,351;0,009369322;-0,003713942;
1897,215;0,009455292;-0,003618148;
1899,079;0,009692484;-0,00337116;
1900,942;0,009720539;-0,003333338;
1902,806;0,009598719;-0,00344542;
1904,670;0,009566855;-0,003467575;
1906,533;0,009534055;-0,003490694;
1908,397;0,009635685;-0,003379411;
1910,261;0,009658745;-0,003346727;
1912,124;0,009409988;-0,003585888;
1913,988;0,009270782;-0,003715526;
1915,852;0,009349049;-0,003627719;
1917,715;0,009321659;-0,003645596;
1919,579;0,009211311;-0,00374646;
1921,443;0,009135784;-0,003812529;
1923,306;0,008838289;-0,004100594;
1925,170;0,008416314;-0,004513167;
1927,034;0,008276288;-0,004643818;
1928,897;0,008383101;-0,004527657;
1930,761;0,008421808;-0,004479629;
1932,625;0,008364934;-0,004527209;
1934,488;0,008393152;-0,004489724;
1936,352;0,008316659;-0,004556977;
1938,216;0,00811361;-0,004750812;
1940,079;0,007932104;-0,004923132;
1941,943;0,007772662;-0,005073413;
1943,807;0,007158295;-0,005678645;
1945,670;0,006621431;-0,006206401;
1947,534;0,006602599;-0,006216151;
1949,398;0,00678235;-0,006027344;
1951,261;0,006401344;-0,00639932;
1953,125;0,006446252;-0,006345407;
1954,989;0,006617099;-0,006165583;
1956,852;0,005902608;-0,006871121;
1958,716;0,005362796;-0,007402006;
1960,580;0,005661724;-0,007094176;
1962,443;0,005532654;-0,007214369;
1964,307;0,004991384;-0,007746788;
1966,171;0,004109143;-0,008620203;
1968,034;0,003771426;-0,008949119;
1969,898;0,004001963;-0,008709805;
1971,762;0,004128637;-0,008574381;
1973,625;0,004129596;-0,008564695;
1975,489;0,003873884;-0,008811705;
1977,353;0,003628311;-0,009048601;
1979,216;0,004019451;-0,008648809;
1981,080;0,00403991;-0,008619721;
1982,944;0,004443431;-0,008207597;
1984,807;0,005140746;-0,007501702;
1986,671;0,005070361;-0,007563532;
1988,535;0,00493572;-0,007689642;
1990,398;0,004886571;-0,007730283;
1992,262;0,004905706;-0,007702664;
1994,126;0,005057228;-0,007542682;
1995,989;0,005122582;-0,007468892;
1997,853;0,005342695;-0,007240366;
1999,717;0,005404936;-0,007169736;
2001,580;0,005076646;-0,007489661;
2003,444;0,004877261;-0,007680703;
2005,308;0,004413655;-0,008135991;
2007,171;0,003850729;-0,00869062;
2009,035;0,003863941;-0,008669135;
2010,899;0,003349702;-0,009175125;
2012,762;0,003310552;-0,009206048;
2014,626;0,004163799;-0,008344596;
2016,490;0,004512741;-0,007987473;
2018,353;0,004148874;-0,008343182;
2020,217;0,003796812;-0,008687108;
2022,081;0,003372356;-0,00910345;
2023,944;0,003129027;-0,009338688;
2025,808;0,003142323;-0,009317323;
2027,672;0,003134781;-0,009316818;
2029,535;0,003255009;-0,009188565;
2031,399;0,003490926;-0,008944646;
2033,263;0,003587302;-0,008840289;
2035,126;0,003578695;-0,008840938;
2036,990;0,003790146;-0,00862155;
2038,854;0,004452717;-0,007951064;
2040,717;0,004916474;-0,007479413;
2042,581;0,005146708;-0,007241308;
2044,445;0,005412439;-0,006967726;
2046,308;0,005609459;-0,006762878;
2048,172;0,006027325;-0,006337205;
2050,036;0,006672417;-0,005684327;
2051,899;0,006805229;-0,00554375;
2053,763;0,007218583;-0,005122652;
2055,627;0,007511547;-0,004821965;
2057,490;0,007415162;-0,004910648;
2059,354;0,007982553;-0,004335577;
2061,218;0,008722582;-0,003587888;
2063,081;0,008919039;-0,003383792;
2064,945;0,008743928;-0,003551284;
2066,809;0,008501656;-0,003785958;
2068,672;0,008337581;-0,003942455;
2070,536;0,008605654;-0,003666825;
2072,400;0,009026113;-0,003238829;
2074,264;0,009085609;-0,003171817;
2076,127;0,009151668;-0,003098262;
2077,991;0,009399902;-0,002842552;
2079,855;0,009612278;-0,002622721;
2081,718;0,00936855;-0,002859012;
2083,582;0,009175689;-0,003044457;
2085,446;0,009259041;-0,00295371;
2087,309;0,00934541;-0,002859964;
