;May26_TPC_08-0-02_LMW;May26_TPC_08-0-02_LMW (baseline corrected);
1120,065;0,181151;0,1528088;
1121,929;0,1830049;0,154733;
1123,792;0,1823598;0,1541578;
1125,656;0,1785854;0,1504528;
1127,520;0,1733558;0,1452921;
1129,383;0,1690834;0,1410882;
1131,247;0,1672969;0,1393698;
1133,111;0,1674001;0,1395406;
1134,974;0,16797;0,1401776;
1136,838;0,1674043;0,1396786;
1138,702;0,1652481;0,1375886;
1140,565;0,1619119;0,1343183;
1142,429;0,1581775;0,1306493;
1144,293;0,1542528;0,1267895;
1146,156;0,1504201;0,1230214;
1148,020;0,1467043;0,1193697;
1149,884;0,1432077;0,1159369;
1151,747;0,1398159;0,1126084;
1153,611;0,1366248;0,1094801;
1155,475;0,1335184;0,1064363;
1157,338;0,1303653;0,1033453;
1159,202;0,1268816;0,09992327;
1161,066;0,1231841;0,09628702;
1162,929;0,1193321;0,09249599;
1164,793;0,1154996;0,08872396;
1166,657;0,1117455;0,08502997;
1168,520;0,1084583;0,08180254;
1170,384;0,1057355;0,07913909;
1172,248;0,1035751;0,07703768;
1174,111;0,1020663;0,0755875;
1175,975;0,101383;0,07496249;
1177,839;0,1015946;0,07523192;
1179,702;0,1028649;0,07655979;
1181,566;0,1051513;0,07890334;
1183,430;0,1085294;0,08233825;
1185,293;0,1127766;0,08664186;
1187,157;0,1172734;0,09119468;
1189,021;0,1209046;0,09488164;
1190,884;0,1228865;0,09691895;
1192,748;0,1229939;0,09708138;
1194,612;0,1215184;0,09566061;
1196,475;0,1187344;0,09293096;
1198,339;0,1151163;0,08936681;
1200,203;0,1110424;0,08534666;
1202,066;0,1068879;0,08124544;
1203,930;0,1029294;0,07734003;
1205,794;0,09938468;0,07384796;
1207,657;0,09632273;0,07083838;
1209,521;0,09384739;0,06841508;
1211,385;0,09187274;0,06649215;
1213,248;0,09036528;0,0650361;
1215,112;0,08931735;0,06403926;
1216,976;0,08868806;0,06346076;
1218,839;0,08836736;0,06319052;
1220,703;0,08834313;0,06321645;
1222,567;0,08847782;0,063401;
1224,430;0,08880425;0,06377698;
1226,294;0,08919588;0,06421787;
1228,158;0,08970664;0,06477758;
1230,021;0,09025863;0,06537822;
1231,885;0,09087755;0,06604551;
1233,749;0,09150506;0,06672109;
1235,612;0,09214628;0,06741009;
1237,476;0,09287582;0,06818714;
1239,340;0,09365678;0,0690153;
1241,203;0,09441147;0,06981692;
1243,067;0,09522543;0,07067753;
1244,931;0,09603887;0,07153733;
1246,795;0,09689717;0,07244172;
1248,658;0,0977226;0,07331297;
1250,522;0,09855584;0,07419176;
1252,386;0,09936156;0,07504275;
1254,249;0,1001775;0,07590365;
1256,113;0,1010925;0,07686341;
1257,977;0,1020669;0,07788227;
1259,840;0,1029849;0,07884452;
1261,704;0,1039906;0,07989413;
1263,568;0,1049878;0,08093499;
1265,431;0,1060207;0,08201135;
1267,295;0,107018;0,08305181;
1269,159;0,1080507;0,08412744;
1271,022;0,1091298;0,08524924;
1272,886;0,1102351;0,08639693;
1274,750;0,1112524;0,08745646;
1276,613;0,11241;0,08865598;
1278,477;0,1135798;0,0898675;
1280,341;0,1147888;0,09111786;
1282,204;0,1160019;0,09237217;
1284,068;0,1172925;0,09370374;
1285,932;0,118615;0,09506696;
1287,795;0,1201003;0,09659282;
1289,659;0,1215319;0,0980646;
1291,523;0,1229753;0,09954806;
1293,386;0,1244354;0,1010479;
1295,250;0,1259408;0,1025929;
1297,114;0,1275195;0,104211;
1298,977;0,129177;0,1059076;
1300,841;0,1307247;0,1074942;
1302,705;0,1324034;0,1092116;
1304,568;0,1340799;0,1109265;
1306,432;0,1358396;0,1127244;
1308,296;0,1376823;0,1146051;
1310,159;0,139502;0,1164626;
1312,023;0,1413515;0,1183497;
1313,887;0,1434264;0,1204619;
1315,750;0,1453412;0,1224139;
1317,614;0,1474642;0,1245738;
1319,478;0,1497126;0,126859;
1321,341;0,1517754;0,1289584;
1323,205;0,1537258;0,130945;
1325,069;0,1558674;0,1331228;
1326,932;0,1579078;0,1351991;
1328,796;0,1599229;0,13725;
1330,660;0,1618837;0,1392462;
1332,523;0,1638974;0,1412953;
1334,387;0,1656059;0,1430389;
1336,251;0,1674168;0,1448847;
1338,114;0,1696071;0,1471097;
1339,978;0,172273;0,1498102;
1341,842;0,1741825;0,151754;
1343,705;0,1757892;0,1533949;
1345,569;0,1775769;0,1552165;
1347,433;0,1795029;0,1571763;
1349,296;0,1814724;0,1591795;
1351,160;0,1833759;0,1611163;
1353,024;0,1850554;0,1628291;
1354,887;0,1868995;0,1647062;
1356,751;0,1885337;0,1663732;
1358,615;0,1900938;0,1679661;
1360,478;0,1919858;0,1698906;
1362,342;0,1948437;0,1727808;
1364,206;0,1972346;0,1752038;
1366,069;0,1985665;0,1765677;
1367,933;0,2001246;0,1781576;
1369,797;0,2018821;0,1799467;
1371,660;0,2025935;0,1806896;
1373,524;0,2027141;0,1808415;
1375,388;0,2011304;0,1792889;
1377,251;0,1970959;0,1752853;
1379,115;0,1918501;0,1700703;
1380,979;0,1860608;0,1643116;
1382,842;0,1799329;0,1582142;
1384,706;0,1740195;0,152331;
1386,570;0,1683776;0,1467192;
1388,433;0,1632703;0,1416419;
1390,297;0,158479;0,1368804;
1392,161;0,1541053;0,1325364;
1394,024;0,1503328;0,1287934;
1395,888;0,1471403;0,1256301;
1397,752;0,1437995;0,1223186;
1399,615;0,1407724;0,1193205;
1401,479;0,1374652;0,1160422;
1403,343;0,1344213;0,1130269;
1405,206;0,1317042;0,1103383;
1407,070;0,1289559;0,1076185;
1408,934;0,1260641;0,1047549;
1410,797;0,1233995;0,1021185;
1412,661;0,1206971;0,09944402;
1414,525;0,1180221;0,09679684;
1416,388;0,1153392;0,09414153;
1418,252;0,1130466;0,09187653;
1420,116;0,1107023;0,08955959;
1421,979;0,1077742;0,08665865;
1423,843;0,1049676;0,08387914;
1425,707;0,1022321;0,08117059;
1427,570;0,09968389;0,07864923;
1429,434;0,09900617;0,07799817;
1431,298;0,09932962;0,07834814;
1433,161;0,09734565;0,07639057;
1435,025;0,09332806;0,07239923;
1436,889;0,08946745;0,06856474;
1438,752;0,0859437;0,06506697;
1440,616;0,08258457;0,06173369;
1442,480;0,0791006;0,05827543;
1444,343;0,07542763;0,05462804;
1446,207;0,07146953;0,05069539;
1448,071;0,06720171;0,04645289;
1449,934;0,06305484;0,04233121;
1451,798;0,05950404;0,03880547;
1453,662;0,05664497;0,03597133;
1455,525;0,05474297;0,03409414;
1457,389;0,05404991;0,03342575;
1459,253;0,05299388;0,03239427;
1461,116;0,05183886;0,03126368;
1462,980;0,05112806;0,03057718;
1464,844;0,05118847;0,03066177;
1466,707;0,05091467;0,03041202;
1468,571;0,05024393;0,02976522;
1470,435;0,04964354;0,02918864;
1472,298;0,04944627;0,02901506;
1474,162;0,0487075;0,02829987;
1476,026;0,04769778;0,0273136;
1477,889;0,046805;0,02644416;
1479,753;0,04611295;0,02577532;
1481,617;0,04568146;0,02536694;
1483,480;0,04508356;0,02479202;
1485,344;0,04453655;0,02426789;
1487,208;0,04425874;0,02401283;
1489,071;0,04414082;0,02391755;
1490,935;0,04385762;0,02365687;
1492,799;0,04305016;0,02287184;
1494,662;0,0424591;0,02230308;
1496,526;0,04247838;0,02234455;
1498,390;0,04250517;0,02239343;
1500,253;0,04210793;0,02201816;
1502,117;0,04140184;0,02133394;
1503,981;0,04065371;0,02060757;
1505,844;0,04086645;0,02084196;
1507,708;0,04153555;0,02153259;
1509,572;0,04066113;0,02067961;
1511,435;0,03992113;0,01996094;
1513,299;0,03948928;0,01955032;
1515,163;0,0391842;0,01926636;
1517,026;0,03919133;0,01929451;
1518,890;0,03869968;0,01882377;
1520,754;0,03858473;0,01872964;
1522,618;0,03859819;0,0187638;
1524,481;0,03811688;0,0183031;
1526,345;0,03804496;0,01825169;
1528,209;0,03785233;0,01807947;
1530,072;0,03746548;0,01771293;
1531,936;0,03728322;0,01755088;
1533,800;0,0376395;0,01792727;
1535,663;0,03722766;0,01753545;
1537,527;0,03674683;0,01707453;
1539,391;0,03720191;0,01754944;
1541,254;0,0376721;0,01803936;
1543,118;0,03736247;0,01774936;
1544,982;0,03722872;0,01763514;
1546,845;0,03703081;0,01745667;
1548,709;0,03692616;0,01737137;
1550,573;0,03708546;0,01754993;
1552,436;0,03690167;0,01738531;
1554,300;0,03695852;0,01746122;
1556,164;0,03666004;0,01718172;
1558,027;0,03696392;0,0175045;
1559,891;0,03804191;0,01860128;
1561,755;0,03736292;0,017941;
1563,618;0,03696918;0,01756588;
1565,482;0,03712326;0,0177385;
1567,346;0,03709789;0,01773157;
1569,209;0,03748658;0,01813862;
1571,073;0,03776793;0,01843824;
1572,937;0,03739409;0,01808258;
1574,800;0,03742024;0,01812683;
1576,664;0,03831723;0,01904183;
1578,528;0,03848298;0,01922551;
1580,391;0,03833778;0,01909815;
1582,255;0,0385374;0,01931553;
1584,119;0,03879206;0,01958786;
1585,982;0,03908879;0,01990219;
1587,846;0,03939883;0,02022973;
1589,710;0,03967367;0,02052201;
1591,573;0,0399088;0,02077448;
1593,437;0,04028964;0,02117258;
1595,301;0,04063781;0,02153794;
1597,164;0,04089523;0,02181247;
1599,028;0,04114024;0,0220745;
1600,892;0,04147201;0,02242321;
1602,755;0,04186238;0,02283045;
1604,619;0,04222375;0,02320861;
1606,483;0,04249337;0,02349494;
1608,346;0,04290007;0,02391827;
1610,210;0,04322146;0,02425622;
1612,074;0,04344042;0,02449166;
1613,937;0,04345037;0,02451801;
1615,801;0,04404484;0,02512881;
1617,665;0,04505304;0,02615326;
1619,528;0,04491182;0,02602822;
1621,392;0,04481839;0,0259509;
1623,256;0,04558753;0,02673606;
1625,119;0,04616986;0,02733435;
1626,983;0,04651515;0,02769553;
1628,847;0,04710779;0,02830398;
1630,710;0,04740112;0,02861304;
1632,574;0,04760613;0,02883372;
1634,438;0,04833966;0,02958285;
1636,301;0,04977889;0,03103761;
1638,165;0,04948485;0,03075902;
1640,029;0,04838333;0,02967288;
1641,892;0,04725324;0,02855811;
1643,756;0,04609939;0,02741951;
1645,620;0,04507639;0,02641167;
1647,483;0,04419639;0,02554679;
1649,347;0,04276429;0,02412973;
1651,211;0,04124961;0,02263002;
1653,074;0,04077101;0,02216632;
1654,938;0,04036234;0,02177249;
1656,802;0,03922514;0,02065006;
1658,665;0,03827895;0,01971857;
1660,529;0,03754238;0,01899663;
1662,393;0,03699423;0,01846306;
1664,256;0,0362508;0,01773413;
1666,120;0,03525693;0,01675471;
1667,984;0,03446386;0,01597601;
1669,847;0,03394753;0,015474;
1671,711;0,0332086;0,01474932;
1673,575;0,03220267;0,01375758;
1675,438;0,03150001;0,01306905;
1677,302;0,03066159;0,01224469;
1679,166;0,02976284;0,01135993;
1681,029;0,02881686;0,01042789;
1682,893;0,02787537;0,009500267;
1684,757;0,0272961;0,008934811;
1686,620;0,02627731;0,007929776;
1688,484;0,02541139;0,007077549;
1690,348;0,0246575;0,00633729;
1692,211;0,02391326;0,005606625;
1694,075;0,02315644;0,00486331;
1695,939;0,0227188;0,004439124;
1697,802;0,02179489;0,003528605;
1699,666;0,02111047;0,002857529;
1701,530;0,02070844;0,002468769;
1703,393;0,02002589;0,001799439;
1705,257;0,01959643;0,001383138;
1707,121;0,01916909;0,0009689029;
1708,984;0,01882811;0,0006409711;
1710,848;0,01846472;0,0002905704;
1712,712;0,01809589;-6,5326E-5;
1714,575;0,0178701;-0,0002782434;
1716,439;0,01756304;-0,0005724856;
1718,303;0,01721767;-0,0009050814;
1720,166;0,01673872;-0,001371324;
1722,030;0,01640634;-0,001691052;
1723,894;0,01629666;-0,001788133;
1725,757;0,01612799;-0,001944252;
1727,621;0,01595162;-0,002108136;
1729,485;0,01578609;-0,002261228;
1731,348;0,01553443;-0,002500495;
1733,212;0,01540888;-0,002613717;
1735,076;0,01545968;-0,002550638;
1736,939;0,01490483;-0,003093263;
1738,803;0,01481928;-0,003166639;
1740,667;0,01484618;-0,003127618;
1742,530;0,01475632;-0,003205405;
1744,394;0,01467939;-0,003270319;
1746,258;0,01466695;-0,003270793;
1748,121;0,01471092;-0,003214912;
1749,985;0,01486133;-0,003052636;
1751,849;0,01513488;-0,002767266;
1753,712;0,01531762;-0,002572759;
1755,576;0,01608636;-0,001792309;
1757,440;0,01796292;9,591655E-5;
1759,303;0,02035499;0,0024996;
1761,167;0,02443184;0,006588024;
1763,031;0,02597875;0,008146448;
1764,894;0,02108296;0,003262127;
1766,758;0,01600656;-0,00180285;
1768,622;0,0138827;-0,00391534;
1770,485;0,01317213;-0,004614582;
1772,349;0,01303435;-0,004741089;
1774,213;0,0129574;-0,004806804;
1776,076;0,01282782;-0,004925201;
1777,940;0,0126997;-0,005042192;
1779,804;0,0126937;-0,005037102;
1781,667;0,01262251;-0,005097243;
1783,531;0,01246695;-0,005241813;
1785,395;0,0123952;-0,005302605;
1787,258;0,01235965;-0,005327253;
1789,122;0,0122955;-0,005380543;
1790,986;0,01226905;-0,005396176;
1792,849;0,01232817;-0,005326292;
1794,713;0,01221658;-0,005427156;
1796,577;0,0121499;-0,005483155;
1798,441;0,01218102;-0,005441394;
1800,304;0,01215523;-0,005456595;
1802,168;0,01204005;-0,00556122;
1804,032;0,0119048;-0,005685971;
1805,895;0,01187315;-0,005707157;
1807,759;0,01187108;-0,005698805;
1809,623;0,01196852;-0,005590986;
1811,486;0,01195745;-0,005591728;
1813,350;0,0118405;-0,005698388;
1815,214;0,01174045;-0,005788187;
1817,077;0,01171175;-0,005806685;
1818,941;0,01165516;-0,005853102;
1820,805;0,01169222;-0,005805927;
1822,668;0,01172199;-0,005766069;
1824,532;0,01180178;-0,005676239;
1826,396;0,01185351;-0,005614509;
1828,259;0,01175556;-0,005702503;
1830,123;0,01171712;-0,005731026;
1831,987;0,01156048;-0,005877781;
1833,850;0,01147021;-0,005958215;
1835,714;0,01145894;-0,005959686;
1837,578;0,01159364;-0,005815233;
1839,441;0,01170091;-0,005698241;
1841,305;0,01163526;-0,005754206;
1843,169;0,01170331;-0,005676524;
1845,032;0,01181019;-0,005560035;
1846,896;0,01165015;-0,005710519;
1848,760;0,01145283;-0,005898309;
1850,623;0,01136011;-0,005981544;
1852,487;0,01148718;-0,00584503;
1854,351;0,01160378;-0,005719017;
1856,214;0,01153875;-0,005774669;
1858,078;0,01154414;-0,005759946;
1859,942;0,01154701;-0,005747785;
1861,805;0,0115078;-0,005777729;
1863,669;0,01151739;-0,005758915;
1865,533;0,01151144;-0,005755684;
1867,396;0,01137151;-0,005886458;
1869,260;0,01148911;-0,005759751;
1871,124;0,01153637;-0,005703407;
1872,987;0,0113531;-0,005877644;
1874,851;0,01133174;-0,005889993;
1876,715;0,01156337;-0,005649398;
1878,578;0,01154862;-0,005655212;
1880,442;0,01141253;-0,005782399;
1882,306;0,01134074;-0,00584533;
1884,169;0,01140247;-0,005774768;
1886,033;0,01131746;-0,005850991;
1887,897;0,01120976;-0,005949932;
1889,760;0,01132433;-0,005826636;
1891,624;0,01138237;-0,005759902;
1893,488;0,01123228;-0,005901339;
1895,351;0,01117982;-0,005945179;
1897,215;0,01113746;-0,005978955;
1899,079;0,01087688;-0,006230976;
1900,942;0,01083422;-0,006265115;
1902,806;0,01092092;-0,006169935;
1904,670;0,01091357;-0,006168831;
1906,533;0,01082365;-0,006250323;
1908,397;0,01057624;-0,006489351;
1910,261;0,01071702;-0,006340209;
1912,124;0,01092237;-0,006126544;
1913,988;0,01077862;-0,006262004;
1915,852;0,01047181;-0,006560547;
1917,715;0,0104468;-0,006577339;
1919,579;0,01037031;-0,00664563;
1921,443;0,0100725;-0,00693528;
1923,306;0,009998548;-0,007001099;
1925,170;0,01014433;-0,006847222;
1927,034;0,01018392;-0,006799555;
1928,897;0,01011801;-0,00685743;
1930,761;0,00999463;-0,006972806;
1932,625;0,009982474;-0,006976987;
1934,488;0,009854856;-0,007096662;
1936,352;0,00944742;-0,007496183;
1938,216;0,009284794;-0,007650926;
1940,079;0,009093727;-0,00783414;
1941,943;0,008769502;-0,008150542;
1943,807;0,008603122;-0,008309129;
1945,670;0,008500546;-0,008403941;
1947,534;0,008838773;-0,008057981;
1949,398;0,008918565;-0,007970484;
1951,261;0,008132992;-0,008748383;
1953,125;0,007444288;-0,009429441;
1954,989;0,007916993;-0,00894912;
1956,852;0,008128465;-0,008730061;
1958,716;0,007545786;-0,009305182;
1960,580;0,006576095;-0,01026734;
1962,443;0,006478715;-0,01035722;
1964,307;0,006544457;-0,01028401;
1966,171;0,006138452;-0,01068257;
1968,034;0,005849402;-0,0109642;
1969,898;0,005969074;-0,01083714;
1971,762;0,005511221;-0,01128763;
1973,625;0,005014651;-0,01177687;
1975,489;0,00426655;-0,01251767;
1977,353;0,004057077;-0,01271986;
1979,216;0,005077994;-0,0116917;
1981,080;0,00607396;-0,01068851;
1982,944;0,006475145;-0,01028013;
1984,807;0,006545607;-0,0102025;
1986,671;0,006288952;-0,01045201;
1988,535;0,006514437;-0,01021941;
1990,398;0,006717595;-0,01000916;
1992,262;0,006907593;-0,009812104;
1994,126;0,007342799;-0,009369863;
1995,989;0,007904032;-0,00880162;
1997,853;0,007477766;-0,009220904;
1999,717;0,006686191;-0,01000552;
2001,580;0,006138458;-0,01054632;
2003,444;0,00567518;-0,0110027;
2005,308;0,005453324;-0,01121767;
2007,171;0,005664628;-0,01099951;
2009,035;0,005245128;-0,01141219;
2010,899;0,005192037;-0,01145847;
2012,762;0,005883737;-0,01075999;
2014,626;0,005954118;-0,01068286;
2016,490;0,00532537;-0,01130488;
2018,353;0,004741824;-0,01188172;
2020,217;0,004598143;-0,01201873;
2022,081;0,004934263;-0,01167595;
2023,944;0,004793157;-0,01181043;
2025,808;0,004544825;-0,01205215;
2027,672;0,004694113;-0,01189628;
2029,535;0,005053146;-0,01153069;
2031,399;0,005230078;-0,01134723;
2033,263;0,005229253;-0,01134155;
2035,126;0,005293455;-0,01127086;
2036,990;0,005532079;-0,01102577;
2038,854;0,005623786;-0,01092763;
2040,717;0,006284282;-0,01026072;
2042,581;0,007013881;-0,009524728;
2044,445;0,007574177;-0,008958064;
2046,308;0,007918469;-0,008607428;
2048,172;0,008329273;-0,008190303;
2050,036;0,008694674;-0,007818604;
2051,899;0,008948455;-0,007558546;
2053,763;0,009289927;-0,007210822;
2055,627;0,0101391;-0,006355414;
2057,490;0,01053585;-0,005952458;
2059,354;0,01080818;-0,005673943;
2061,218;0,01125357;-0,005222398;
2063,081;0,0116022;-0,004867623;
2064,945;0,01127037;-0,005193331;
2066,809;0,01117318;-0,005284432;
2068,672;0,01134199;-0,005109547;
2070,536;0,01149002;-0,004955459;
2072,400;0,01188316;-0,00455629;
2074,264;0,01195337;-0,004480068;
2076,127;0,01160246;-0,00482499;
2077,991;0,01157632;-0,004845171;
2079,855;0,011984;-0,004431547;
2081,718;0,01259738;-0,003812242;
2083,582;0,0125987;-0,003805014;
2085,446;0,01238868;-0,004009159;
2087,309;0,01243227;-0,003959702;
