;Apr26_TPC_04-06-0_HMW;Apr26_TPC_04-06-0_HMW (baseline corrected);
892,697;0,0911597;0,008434273;
894,561;0,09123033;0,00881383;
896,425;0,09147667;0,009367171;
898,288;0,09165364;0,009849237;
900,152;0,09177693;0,01027572;
902,016;0,0920353;0,01083542;
903,879;0,09241782;0,0115174;
905,743;0,09274124;0,01213844;
907,607;0,09316627;0,01285925;
909,470;0,09364252;0,01362947;
911,334;0,09419594;0,01447506;
913,198;0,09461068;0,01518018;
915,061;0,09502228;0,01588038;
916,925;0,09544637;0,01659132;
918,789;0,09580294;0,017233;
920,652;0,09611954;0,01783297;
922,516;0,09649822;0,01849331;
924,380;0,09684041;0,01911546;
926,243;0,09729133;0,01984465;
928,107;0,09774303;0,02057294;
929,971;0,09822625;0,02133109;
931,834;0,09883389;0,02221202;
933,698;0,09950338;0,02315315;
935,562;0,1002128;0,02413265;
937,425;0,1010526;0,02524085;
939,289;0,1019613;0,02641635;
941,153;0,1028206;0,02754091;
943,016;0,1037635;0,02874741;
944,880;0,1047897;0,0300358;
946,744;0,105827;0,03133359;
948,607;0,1068683;0,03263392;
950,471;0,1079037;0,0339269;
952,335;0,1089802;0,03525939;
954,198;0,1100942;0,03662784;
956,062;0,1112689;0,03805559;
957,926;0,1124243;0,03946255;
959,789;0,1136026;0,04089085;
961,653;0,1147984;0,04233533;
963,517;0,1160412;0,04382528;
965,380;0,1173554;0,04538524;
967,244;0,1187399;0,04701405;
969,108;0,1201691;0,04868616;
970,972;0,1216756;0,0504342;
972,835;0,1230998;0,05209855;
974,699;0,1243899;0,0536274;
976,563;0,1255856;0,05506055;
978,426;0,1267565;0,05646744;
980,290;0,1278304;0,05777601;
982,154;0,1288088;0,05898776;
984,017;0,1297594;0,06017042;
985,881;0,130788;0,06142973;
987,745;0,13199;0,06286113;
989,608;0,1332472;0,06434648;
991,472;0,1345313;0,06585745;
993,336;0,1359784;0,06753007;
995,199;0,1374671;0,06924312;
997,063;0,1390937;0,07109273;
998,927;0,1407382;0,07295902;
1000,790;0,1424099;0,0748513;
1002,654;0,1440487;0,07670935;
1004,518;0,1456796;0,07855838;
1006,381;0,1473324;0,0804281;
1008,245;0,1491021;0,08241348;
1010,109;0,1508488;0,08437467;
1011,972;0,1525186;0,0862578;
1013,836;0,1541189;0,08807029;
1015,700;0,1556136;0,0897759;
1017,563;0,156921;0,09129313;
1019,427;0,1581168;0,09269764;
1021,291;0,1591849;0,09397324;
1023,154;0,1601073;0,09510206;
1025,018;0,1608547;0,09605472;
1026,882;0,1614129;0,09681699;
1028,745;0,1617053;0,09731253;
1030,609;0,1619245;0,09773359;
1032,473;0,1620203;0,09803029;
1034,336;0,162079;0,09828875;
1036,200;0,1620327;0,09844117;
1038,064;0,1618462;0,09845226;
1039,927;0,1614745;0,09827714;
1041,791;0,1609542;0,09795232;
1043,655;0,1603339;0,09752647;
1045,518;0,1596703;0,09705623;
1047,382;0,1588499;0,09642824;
1049,246;0,1580121;0,09578185;
1051,109;0,1571667;0,09512674;
1052,973;0,1563357;0,09448511;
1054,837;0,1553312;0,09366897;
1056,700;0,1541864;0,09271146;
1058,564;0,1529549;0,09166636;
1060,428;0,1516793;0,09057608;
1062,291;0,1503756;0,08945675;
1064,155;0,1490579;0,08832246;
1066,019;0,1476621;0,08710916;
1067,882;0,1463295;0,08595807;
1069,746;0,1449325;0,08474168;
1071,610;0,1434772;0,08346596;
1073,473;0,1420306;0,08219804;
1075,337;0,1405676;0,0809128;
1077,201;0,1390881;0,0796101;
1079,064;0,1376981;0,07839608;
1080,928;0,1363027;0,07717565;
1082,792;0,134929;0,07597605;
1084,655;0,1335136;0,07473385;
1086,519;0,1320678;0,07346039;
1088,383;0,1305921;0,07215618;
1090,246;0,1291583;0,07089292;
1092,110;0,1277419;0,06964618;
1093,974;0,1262596;0,0683327;
1095,837;0,1247245;0,06696555;
1097,701;0,123146;0,0655542;
1099,565;0,1215222;0,06409661;
1101,428;0,119996;0,06273585;
1103,292;0,1184649;0,0613693;
1105,156;0,1170215;0,06008962;
1107,019;0,1157177;0,05894876;
1108,883;0,1145404;0,05793356;
1110,747;0,1135297;0,05708407;
1112,610;0,1126353;0,05635016;
1114,474;0,1117552;0,05562972;
1116,338;0,1109417;0,05497506;
1118,201;0,1101765;0,05436803;
1120,065;0,1093984;0,05374717;
1121,929;0,1085484;0,05305369;
1123,792;0,1076149;0,05227591;
1125,656;0,1066465;0,05146243;
1127,520;0,1057395;0,05070966;
1129,383;0,1047308;0,0498543;
1131,247;0,1036571;0,04893329;
1133,111;0,1025579;0,04798603;
1134,974;0,101439;0,04701827;
1136,838;0,1004055;0,04613515;
1138,702;0,09942013;0,0452995;
1140,565;0,09839452;0,04442285;
1142,429;0,09742421;0,04360075;
1144,293;0,09656125;0,04288529;
1146,156;0,09571037;0,04218118;
1148,020;0,09487157;0,04148845;
1149,884;0,09411463;0,04087685;
1151,747;0,09331472;0,0402216;
1153,611;0,09255177;0,0396026;
1155,475;0,09187512;0,0390692;
1157,338;0,09123165;0,03856828;
1159,202;0,09062665;0,03810515;
1161,066;0,09004904;0,03766874;
1162,929;0,08950885;0,03726905;
1164,793;0,08899795;0,036898;
1166,657;0,08855446;0,03659368;
1168,520;0,08815449;0,03633221;
1170,384;0,08774921;0,03606477;
1172,248;0,0873704;0,03582314;
1174,111;0,08702861;0,03561789;
1175,975;0,0867553;0,03548046;
1177,839;0,08657127;0,03543168;
1179,702;0,08644915;0,03544415;
1181,566;0,08645001;0,03557897;
1183,430;0,08658524;0,03584754;
1185,293;0,08679641;0,0361914;
1187,157;0,08713618;0,03666325;
1189,021;0,08754522;0,03720374;
1190,884;0,08803699;0,03782636;
1192,748;0,08865234;0,03857193;
1194,612;0,08921035;0,03925956;
1196,475;0,08977546;0,03995369;
1198,339;0,09039666;0,0407033;
1200,203;0,09102001;0,04145446;
1202,066;0,09171197;0,04227364;
1203,930;0,09234928;0,04303758;
1205,794;0,09289806;0,0437124;
1207,657;0,09350354;0,04444334;
1209,521;0,09408919;0,04515386;
1211,385;0,09463616;0,04582514;
1213,248;0,09521118;0,0465239;
1215,112;0,09569701;0,04713289;
1216,976;0,09612675;0,04768523;
1218,839;0,09653325;0,04821376;
1220,703;0,09695112;0,04875311;
1222,567;0,09732279;0,0492457;
1224,430;0,09767716;0,04972043;
1226,294;0,09794879;0,05011189;
1228,158;0,09814503;0,0504274;
1230,021;0,09828391;0,05068502;
1231,885;0,09843746;0,05095677;
1233,749;0,09855254;0,05118951;
1235,612;0,09862203;0,05137613;
1237,476;0,09873351;0,05160421;
1239,340;0,09885398;0,05184075;
1241,203;0,09885931;0,05196164;
1243,067;0,09886078;0,05207814;
1244,931;0,09891719;0,05224907;
1246,795;0,09894563;0,05239151;
1248,658;0,09902143;0,0525808;
1250,522;0,09910514;0,0527775;
1252,386;0,09918687;0,05297171;
1254,249;0,09933564;0,05323246;
1256,113;0,09949789;0,0535062;
1257,977;0,09963914;0,05375843;
1259,840;0,09984864;0,05407843;
1261,704;0,1000271;0,05436694;
1263,568;0,1000435;0,05449278;
1265,431;0,1001009;0,05465927;
1267,295;0,1001772;0,05484415;
1269,159;0,1002748;0,05504977;
1271,022;0,1004386;0,05532121;
1272,886;0,1005809;0,05557066;
1274,750;0,1006718;0,05576821;
1276,613;0,1008695;0,05607206;
1278,477;0,1011395;0,05644784;
1280,341;0,101458;0,05687161;
1282,204;0,1017991;0,05731748;
1284,068;0,1021192;0,05774196;
1285,932;0,1025614;0,05828805;
1287,795;0,1032113;0,05904141;
1289,659;0,1038018;0,05973494;
1291,523;0,1044009;0,06043651;
1293,386;0,105058;0,06119572;
1295,250;0,105764;0,06200342;
1297,114;0,1064448;0,0627855;
1298,977;0,1070812;0,06352267;
1300,841;0,1076814;0,06422321;
1302,705;0,1082533;0,06489511;
1304,568;0,1087835;0,06552477;
1306,432;0,109262;0,06610234;
1308,296;0,1097086;0,06664759;
1310,159;0,1100445;0,06708179;
1312,023;0,1104228;0,06755791;
1313,887;0,1108339;0,06806642;
1315,750;0,111034;0,06836353;
1317,614;0,1114017;0,06882775;
1319,478;0,1118491;0,0693713;
1321,341;0,1120488;0,06966682;
1323,205;0,1122373;0,06995068;
1325,069;0,1126416;0,07044992;
1326,932;0,1131519;0,07105482;
1328,796;0,1137069;0,07170393;
1330,660;0,1143415;0,07243227;
1332,523;0,1150415;0,07322562;
1334,387;0,1157326;0,07400973;
1336,251;0,1167927;0,07516245;
1338,114;0,1184492;0,07691115;
1339,978;0,1202716;0,07882537;
1341,842;0,12105;0,07969522;
1343,705;0,1217235;0,08045974;
1345,569;0,1229246;0,08175154;
1347,433;0,1242312;0,08314845;
1349,296;0,125589;0,08459618;
1351,160;0,1268943;0,08599106;
1353,024;0,1282077;0,0873936;
1354,887;0,1296743;0,08894909;
1356,751;0,1308309;0,09019414;
1358,615;0,13172;0,09117131;
1360,478;0,1332418;0,09278086;
1362,342;0,1357838;0,09541024;
1364,206;0,1372872;0,09700065;
1366,069;0,1376362;0,09743625;
1367,933;0,1388021;0,09868846;
1369,797;0,139955;0,09992727;
1371,660;0,1407314;0,1007894;
1373,524;0,1425416;0,1026848;
1375,388;0,1440805;0,1043086;
1377,251;0,1443305;0,1046431;
1379,115;0,1447511;0,105148;
1380,979;0,1450245;0,1055052;
1382,842;0,1451282;0,1056924;
1384,706;0,1452062;0,1058536;
1386,570;0,1461665;0,1068969;
1388,433;0,1466529;0,1074658;
1390,297;0,1454696;0,1063647;
1392,161;0,1445033;0,1054803;
1394,024;0,1447454;0,1058039;
1395,888;0,1448893;0,106029;
1397,752;0,1440825;0,1053031;
1399,615;0,1432863;0,1045874;
1401,479;0,1412174;0,1025988;
1403,343;0,1394251;0,1008864;
1405,206;0,1380473;0,09958824;
1407,070;0,135767;0,09738723;
1408,934;0,133144;0,0948432;
1410,797;0,1307546;0,09253245;
1412,661;0,1280376;0,08989387;
1414,525;0,125129;0,08706334;
1416,388;0,1227896;0,08480162;
1418,252;0,1217895;0,08387896;
1420,116;0,1199831;0,08214974;
1421,979;0,1168527;0,07909615;
1423,843;0,1148635;0,07718348;
1425,707;0,1126939;0,07509003;
1427,570;0,1106836;0,07315568;
1429,434;0,1095843;0,07213206;
1431,298;0,1080561;0,07067912;
1433,161;0,1061494;0,06884747;
1435,025;0,1056801;0,06845294;
1436,889;0,1066722;0,06951954;
1438,752;0,1051586;0,06808009;
1440,616;0,1033526;0,06634793;
1442,480;0,1024125;0,06548149;
1444,343;0,1016017;0,06474392;
1446,207;0,1012286;0,0644439;
1448,071;0,1010594;0,06434745;
1449,934;0,09987578;0,06323627;
1451,798;0,09820999;0,06164267;
1453,662;0,09672021;0,06022479;
1455,525;0,0969511;0,06052731;
1457,389;0,09891678;0,06256435;
1459,253;0,09643907;0,06015772;
1461,116;0,09332554;0,057115;
1462,980;0,0919101;0,05577011;
1464,844;0,09192112;0,0558514;
1466,707;0,09023051;0,05423079;
1468,571;0,08793097;0,05200099;
1470,435;0,08691033;0,05104982;
1472,298;0,08808709;0,05229579;
1474,162;0,08805686;0,05233451;
1476,026;0,08724679;0,05159313;
1477,889;0,08648818;0,05090294;
1479,753;0,08610129;0,05058422;
1481,617;0,08659772;0,05114857;
1483,480;0,08674323;0,05136173;
1485,344;0,08707954;0,05176544;
1487,208;0,08874679;0,05349983;
1489,071;0,09136972;0,05618966;
1490,935;0,09280119;0,05768777;
1492,799;0,09184869;0,05680167;
1494,662;0,09250993;0,05752906;
1496,526;0,09566532;0,06075035;
1498,390;0,09770743;0,06285811;
1500,253;0,09781057;0,06302666;
1502,117;0,09720727;0,06248853;
1503,981;0,09771836;0,06306454;
1505,844;0,1035066;0,0689175;
1507,708;0,1099481;0,07542344;
1509,572;0,1087937;0,0743332;
1511,435;0,1082769;0,07388042;
1513,299;0,1089129;0,07458008;
1515,163;0,1104116;0,07614227;
1517,026;0,113136;0,07892995;
1518,890;0,1142687;0,08012568;
1520,754;0,1176459;0,08356574;
1522,618;0,1209906;0,08697293;
1524,481;0,1214575;0,08750224;
1526,345;0,123692;0,08979883;
1528,209;0,1252687;0,0914374;
1530,072;0,1260218;0,09225214;
1531,936;0,1283806;0,09467239;
1533,800;0,1325528;0,09890581;
1535,663;0,1326189;0,09903294;
1537,527;0,133082;0,09955672;
1539,391;0,1396206;0,1061559;
1541,254;0,1462177;0,1128133;
1543,118;0,1472059;0,1138616;
1544,982;0,1482233;0,1149389;
1546,845;0,1485969;0,1153722;
1548,709;0,1496957;0,1165305;
1550,573;0,1516011;0,1184951;
1552,436;0,1521508;0,1191038;
1554,300;0,1529092;0,1199211;
1556,164;0,153596;0,1206664;
1558,027;0,1584255;0,1255543;
1559,891;0,1643082;0,1314953;
1561,755;0,1600467;0,1272917;
1563,618;0,1575175;0,1248203;
1565,482;0,1569446;0,1243049;
1567,346;0,1565871;0,1240049;
1569,209;0,1574911;0,1249659;
1571,073;0,1570346;0,1245664;
1572,937;0,1546757;0,1222642;
1574,800;0,1546556;0,1223007;
1576,664;0,1559919;0,1236934;
1578,528;0,1543011;0,1220587;
1580,391;0,1522493;0,1200629;
1582,255;0,1512298;0,1190992;
1584,119;0,1500887;0,1180136;
1585,982;0,1490232;0,1170034;
1587,846;0,1478409;0,1158763;
1589,710;0,1468916;0,114982;
1591,573;0,1456352;0,1137804;
1593,437;0,1444916;0,1126913;
1595,301;0,1432313;0,1114854;
1597,164;0,1418695;0,1101778;
1599,028;0,1403167;0,1086791;
1600,892;0,1390012;0,1074173;
1602,755;0,137573;0,1060428;
1604,619;0,1360726;0,1045958;
1606,483;0,1345096;0,1030861;
1608,346;0,1332503;0,10188;
1610,210;0,1315563;0,1002388;
1612,074;0,1296006;0,09833586;
1613,937;0,1277114;0,09649916;
1615,801;0,1274075;0,0962476;
1617,665;0,1266612;0,0955535;
1619,528;0,1241939;0,09313812;
1621,392;0,1223946;0,09139065;
1623,256;0,1217813;0,09082898;
1625,119;0,1203943;0,0894935;
1626,983;0,1189965;0,0881469;
1628,847;0,1175561;0,08675762;
1630,710;0,1154737;0,08472615;
1632,574;0,113688;0,08299118;
1634,438;0,1133465;0,08270035;
1636,301;0,1132419;0,08264609;
1638,165;0,1110406;0,08049505;
1640,029;0,1087438;0,0782483;
1641,892;0,1067721;0,07632654;
1643,756;0,1050413;0,07464546;
1645,620;0,1045672;0,07422083;
1647,483;0,1036959;0,07339894;
1649,347;0,1009012;0,07065349;
1651,211;0,09931705;0,06911838;
1653,074;0,1004863;0,07033649;
1654,938;0,09819351;0,06809244;
1656,802;0,09490622;0,06485371;
1658,665;0,09266867;0,06266455;
1660,529;0,09101747;0,06106159;
1662,393;0,08983202;0,0599242;
1664,256;0,08787544;0,05801553;
1666,120;0,08545959;0,05564742;
1667,984;0,08399242;0,05422784;
1669,847;0,08266688;0,05294972;
1671,711;0,08040042;0,05073053;
1673,575;0,07836894;0,04874616;
1675,438;0,07689366;0,04731784;
1677,302;0,07450209;0,04497306;
1679,166;0,07231907;0,04283669;
1681,029;0,0704012;0,0409653;
1682,893;0,06929544;0,03990588;
1684,757;0,06839041;0,03904702;
1686,620;0,06560926;0,0363119;
1688,484;0,0635991;0,03434762;
1690,348;0,06177905;0,03257329;
1692,211;0,05989941;0,03073921;
1694,075;0,05847763;0,02936286;
1695,939;0,05746385;0,02839434;
1697,802;0,0555751;0,02655072;
1699,666;0,05452949;0,02555008;
1701,530;0,05293342;0,02399883;
1703,393;0,05082253;0,02193262;
1705,257;0,04978605;0,02094068;
1707,121;0,04829571;0,01949472;
1708,984;0,04676342;0,01800667;
1710,848;0,0453206;0,01660795;
1712,712;0,0441727;0,015504;
1714,575;0,04324167;0,01461678;
1716,439;0,04229963;0,01371841;
1718,303;0,0411533;0,0126156;
1720,166;0,03950379;0,01100948;
1722,030;0,03822;0,00976893;
1723,894;0,0373685;0,008960532;
1725,757;0,03644447;0,008079467;
1727,621;0,03568232;0,007360142;
1729,485;0,03495054;0,006671045;
1731,348;0,03441606;0,006179114;
1733,212;0,0343825;0,006187966;
1735,076;0,0341146;0,005962339;
1736,939;0,03274668;0,004636553;
1738,803;0,03249293;0,00442481;
1740,667;0,0321747;0,004148443;
1742,530;0,03179266;0,003808133;
1744,394;0,03129883;0,003355908;
1746,258;0,03088274;0,002981281;
1748,121;0,03078071;0,002920588;
1749,985;0,03072149;0,002902571;
1751,849;0,03032221;0,002544366;
1753,712;0,02953148;0,00179457;
1755,576;0,0290541;0,001358001;
1757,440;0,02891018;0,001254763;
1759,303;0,02847869;0,0008638171;
1761,167;0,02844176;0,00086731;
1763,031;0,02796475;0,000430592;
1764,894;0,02734076;-0,0001532297;
1766,758;0,02701989;-0,0004340583;
1768,622;0,02682073;-0,0005933053;
1770,485;0,02640588;-0,0009683722;
1772,349;0,02640853;-0,0009260589;
1774,213;0,02569359;-0,001601466;
1776,076;0,02513443;-0,00212121;
1777,940;0,0246926;-0,002523756;
1779,804;0,02459292;-0,002584269;
1781,667;0,02441344;-0,002724702;
1783,531;0,02420858;-0,002890646;
1785,395;0,02407163;-0,0029888;
1787,258;0,02358595;-0,003435807;
1789,122;0,02322771;-0,003755491;
1790,986;0,0233877;-0,003557066;
1792,849;0,02349719;-0,00340926;
1794,713;0,02315366;-0,003714589;
1796,577;0,02288047;-0,003949698;
1798,441;0,02281537;-0,003976845;
1800,304;0,02287787;-0,003876504;
1802,168;0,02287357;-0,003843074;
1804,032;0,02263675;-0,004042286;
1805,895;0,02256247;-0,004079081;
1807,759;0,02254251;-0,004061669;
1809,623;0,02253309;-0,004033829;
1811,486;0,02242071;-0,004109063;
1813,350;0,02231715;-0,004175592;
1815,214;0,02221728;-0,004238544;
1817,077;0,02227235;-0,004146677;
1818,941;0,02230386;-0,00407847;
1820,805;0,0224149;-0,003930858;
1822,668;0,02241229;-0,003896999;
1824,532;0,02248344;-0,003789495;
1826,396;0,02248861;-0,003748089;
1828,259;0,02255585;-0,003644714;
1830,123;0,0227098;-0,003454748;
1831,987;0,02248591;-0,003642726;
1833,850;0,02239729;-0,003695547;
1835,714;0,02239118;-0,003665962;
1837,578;0,02243285;-0,003588704;
1839,441;0,0224135;-0,00357258;
1841,305;0,02225689;-0,003693824;
1843,169;0,02260029;-0,00331516;
1845,032;0,02266978;-0,003210518;
1846,896;0,02235399;-0,003491257;
1848,760;0,02235491;-0,0034554;
1850,623;0,02238898;-0,003386498;
1852,487;0,0224435;-0,003297245;
1854,351;0,02255315;-0,003152967;
1856,214;0,0225908;-0,003080799;
1858,078;0,02260704;-0,003030136;
1859,942;0,02260021;-0,00300265;
1861,805;0,02263463;-0,002934016;
1863,669;0,02243414;-0,003100402;
1865,533;0,02242767;-0,003072865;
1867,396;0,02253448;-0,002932149;
1869,260;0,0226847;-0,002748122;
1871,124;0,02249921;-0,002899911;
1872,987;0,02251435;-0,002851163;
1874,851;0,0225355;-0,002796515;
1876,715;0,02234359;-0,002955025;
1878,578;0,02221865;-0,003046659;
1880,442;0,02237083;-0,002861273;
1882,306;0,02245937;-0,002739632;
1884,169;0,02246611;-0,002699883;
1886,033;0,02242639;-0,002706695;
1887,897;0,02235257;-0,0027477;
1889,760;0,02224103;-0,002826519;
1891,624;0,02219462;-0,002840313;
1893,488;0,02225819;-0,002744218;
1895,351;0,02211776;-0,002852229;
1897,215;0,02182086;-0,003116794;
1899,079;0,02198734;-0,002918083;
1900,942;0,02205622;-0,002817056;
1902,806;0,02192344;-0,002917793;
1904,670;0,02183658;-0,002972702;
1906,533;0,02182466;-0,002952757;
1908,397;0,02158983;-0,003155824;
1910,261;0,02158957;-0,003124411;
1912,124;0,02148341;-0,003198993;
1913,988;0,02152651;-0,003124404;
1915,852;0,02132167;-0,003297844;
1917,715;0,02111161;-0,003476602;
1919,579;0,02113125;-0,003425748;
1921,443;0,02135105;-0,003174828;
1923,306;0,02087316;-0,003621681;
1925,170;0,02049793;-0,003965976;
1927,034;0,02047103;-0,003962015;
1928,897;0,02053189;-0,003870397;
1930,761;0,0201459;-0,004225714;
1932,625;0,02001939;-0,00432164;
1934,488;0,01978718;-0,004523354;
1936,352;0,01933033;-0,004949789;
1938,216;0,01934043;-0,004909371;
1940,079;0,01943582;-0,004783742;
1941,943;0,01896476;-0,005224654;
1943,807;0,01836192;-0,005797437;
1945,670;0,01797709;-0,00615229;
1947,534;0,01806117;-0,006038323;
1949,398;0,0176638;-0,00640589;
1951,261;0,01745601;-0,006583963;
1953,125;0,01711143;-0,006898912;
1954,989;0,01644487;-0,007535925;
1956,852;0,0154921;-0,008459236;
1958,716;0,01524348;-0,008678474;
1960,580;0,0150517;-0,008840956;
1962,443;0,01393788;-0,009925566;
1964,307;0,01308918;-0,01074514;
1966,171;0,01324892;-0,01055636;
1968,034;0,01331986;-0,01045645;
1969,898;0,01294233;-0,0108051;
1971,762;0,01229212;-0,01142651;
1973,625;0,01211716;-0,01157275;
1975,489;0,01122919;-0,01243209;
1977,353;0,01121949;-0,01241324;
1979,216;0,0125623;-0,01104195;
1981,080;0,01363042;-0,009945429;
1982,944;0,01373098;-0,009816556;
1984,807;0,01423299;-0,00928631;
1986,671;0,01416266;-0,009328488;
1988,535;0,01409871;-0,009364358;
1990,398;0,01425771;-0,009177364;
1992,262;0,01406546;-0,009341698;
1994,126;0,01388649;-0,00949282;
1995,989;0,01517834;-0,008173208;
1997,853;0,01568226;-0,007641604;
1999,717;0,01489283;-0,008403426;
2001,580;0,01464286;-0,008625865;
2003,444;0,01440286;-0,008838412;
2005,308;0,01362237;-0,009591524;
2007,171;0,01342265;-0,009763949;
2009,035;0,01303582;-0,01012355;
2010,899;0,01228493;-0,01084729;
2012,762;0,01128319;-0,01182196;
2014,626;0,0110934;-0,01198475;
2016,490;0,01041672;-0,0126345;
2018,353;0,0106587;-0,01236568;
2020,217;0,01133914;-0,01165846;
2022,081;0,01130094;-0,01166996;
2023,944;0,01145713;-0,01148714;
2025,808;0,01184947;-0,01106824;
2027,672;0,01152165;-0,01136958;
2029,535;0,01123312;-0,01163171;
2031,399;0,01135648;-0,01148201;
2033,263;0,01191932;-0,01089291;
2035,126;0,01184076;-0,01094528;
2036,990;0,01217137;-0,01058855;
2038,854;0,01277816;-0,009955714;
2040,717;0,01319122;-0,009516669;
2042,581;0,01435384;-0,008328147;
2044,445;0,01538019;-0,007275961;
2046,308;0,01588341;-0,006746978;
2048,172;0,01672918;-0,005875519;
2050,036;0,01720608;-0,005372991;
2051,899;0,01746713;-0,00508639;
2053,763;0,01772092;-0,004807112;
2055,627;0,01875549;-0,003747131;
2057,490;0,0197209;-0,002756374;
2059,354;0,02031853;-0,002133464;
2061,218;0,02080728;-0,001619506;
2063,081;0,02104905;-0,001352603;
2064,945;0,02083063;-0,001545944;
2066,809;0,02093528;-0,001416296;
2068,672;0,02097333;-0,001353311;
2070,536;0,02137744;-0,0009243246;
2072,400;0,02167035;-0,000606612;
2074,264;0,02210178;-0,0001504496;
2076,127;0,02248926;0,0002617028;
2077,991;0,02272096;0,0005179991;
2079,855;0,02283253;0,0006541109;
2081,718;0,02314344;0,000989488;
2083,582;0,02350125;0,0013717;
2085,446;0,02383612;0,001730915;
2087,309;0,02403607;0,00195514;
2089,173;0,02431555;0,00225883;
2091,037;0,02405498;0,002022402;
