;Jun18_TPC_0-1-0_HMW;Jun18_TPC_0-1-0_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2059,354;0,01366267;-0,006021994;
2061,218;0,01405785;-0,005596364;
2063,081;0,01489532;-0,004728532;
2064,945;0,01512439;-0,004469169;
2066,809;0,01531054;-0,004252819;
2068,672;0,01586804;-0,003665196;
2070,536;0,01608206;-0,003421142;
2072,400;0,01602468;-0,003448559;
2074,264;0,01636698;-0,003076377;
2076,127;0,01699875;-0,002414816;
2077,991;0,01715103;-0,002232814;
2079,855;0,01702913;-0,002325081;
2081,718;0,01755939;-0,001765259;
2083,582;0,01794995;-0,001345225;
2085,446;0,01789454;-0,001371226;
2087,309;0,01796347;-0,001272983;
2089,173;0,01810096;-0,00110625;
2091,037;0,01816103;-0,001017014;
2092,900;0,01816106;-0,0009878945;
2094,764;0,01794583;-0,001174118;
2096,628;0,01838567;-0,000705346;
2098,491;0,01883316;-0,0002290046;
2100,355;0,0185498;-0,0004835856;
2102,219;0,0186186;-0,0003860756;
2104,082;0,01868994;-0,0002861187;
2105,946;0,01866685;-0,0002806525;
2107,810;0,01890547;-1,356369E-5;
2109,673;0,01883671;-5,392357E-5;
2111,537;0,01884557;-1,674381E-5;
2113,401;0,01918759;0,0003535304;
2115,264;0,01939433;0,0005884448;
2117,128;0,01917219;0,0003944008;
2118,992;0,01883667;8,690593E-5;
2120,855;0,01870793;-1,388E-5;
2122,719;0,01859753;-9,640778E-5;
2124,583;0,01807535;-0,0005907858;
2126,446;0,01749491;-0,00114349;
2128,310;0,01669274;-0,001918003;
2130,174;0,01598829;-0,002594866;
2132,037;0,01504731;-0,003508338;
2133,901;0,01444758;-0,004080624;
2135,765;0,01389423;-0,004606601;
2137,628;0,01388075;-0,004592779;
2139,492;0,01368686;-0,004759451;
2141,356;0,01274707;-0,00567208;
2143,219;0,0122382;-0,006153867;
2145,083;0,01205846;-0,006306588;
2146,947;0,0111868;-0,007151303;
2148,810;0,01031228;-0,00799895;
2150,674;0,009755188;-0,008529242;
2152,538;0,008255625;-0,01000207;
2154,401;0,006230072;-0,01200096;
2156,265;0,004838527;-0,01336591;
2158,129;0,003971332;-0,01420657;
2159,992;0,005364011;-0,01278744;
2161,856;0,007369334;-0,01075572;
2163,720;0,008181433;-0,009917303;
2165,583;0,008789152;-0,00928333;
2167,447;0,009648148;-0,008398147;
2169,311;0,01012254;-0,007897639;
2171,174;0,01013886;-0,007855264;
2173,038;0,01030331;-0,007664832;
2174,902;0,0107538;-0,007188423;
2176,765;0,01111553;-0,006800845;
2178,629;0,01139493;-0,006495654;
2180,493;0,01154473;-0,006320136;
2182,356;0,01208191;-0,005757302;
2184,220;0,01263224;-0,005181383;
2186,084;0,01231383;-0,005474273;
2187,947;0,01211379;-0,005648861;
2189,811;0,0132222;-0,004515053;
2191,675;0,0144619;-0,003250023;
2193,538;0,01462361;-0,003063059;
2195,402;0,01421133;-0,003450136;
2197,266;0,0141384;-0,003497932;
2199,129;0,01466527;-0,002945989;
2200,993;0,01531993;-0,00226633;
2202,857;0,01561998;-0,001941336;
2204,720;0,01542078;-0,002115651;
2206,584;0,01571118;-0,001800439;
2208,448;0,01598719;-0,001499668;
2210,311;0,01619533;-0,001266837;
2212,175;0,01647392;-0,0009636189;
2214,039;0,01639551;-0,001017464;
2215,902;0,01691297;-0,0004755009;
2217,766;0,0175628;0,0001987805;
2219,630;0,01811677;0,0007771301;
2221,493;0,01786163;0,0005463039;
2223,357;0,01755996;0,0002689003;
2225,221;0,01796662;0,0006997598;
2227,084;0,01857299;0,001330269;
2228,948;0,01883822;0,001619574;
2230,812;0,01897612;0,001781492;
2232,675;0,01917199;0,002001311;
2234,539;0,0195032;0,002356422;
2236,403;0,01971244;0,002589499;
2238,266;0,01972491;0,002625751;
2240,130;0,02003588;0,002960432;
2241,994;0,02051663;0,00346484;
2243,857;0,02083507;0,003806881;
2245,721;0,02091357;0,003908927;
2247,585;0,02082163;0,003840467;
2249,448;0,02107891;0,004121171;
2251,312;0,02093995;0,004005577;
2253,176;0,02125111;0,004340046;
2255,039;0,02214527;0,005257462;
2256,903;0,02224368;0,005379059;
2258,767;0,0219091;0,005067615;
2260,630;0,0222071;0,005388694;
2262,494;0,0228257;0,006030315;
2264,358;0,02330836;0,006535938;
2266,221;0,0234814;0,006731888;
2268,085;0,02358749;0,006860837;
2269,949;0,02377733;0,007073472;
2271,812;0,02392429;0,007243169;
2273,676;0,02415772;0,00749928;
2275,540;0,02465689;0,008021078;
2277,403;0,02509668;0,008483443;
2279,267;0,02515794;0,008567213;
2281,131;0,02543046;0,008862197;
2282,994;0,0257967;0,009250846;
2284,858;0,02607788;0,009554376;
2286,722;0,02661605;0,01011485;
2288,585;0,02687346;0,0103945;
2290,449;0,02680882;0,01035205;
2292,313;0,02685361;0,01041897;
2294,176;0,02687402;0,01046146;
2296,040;0,02688738;0,01049685;
2297,904;0,02682606;0,0104575;
2299,767;0,02700112;0,01065448;
2301,631;0,02722556;0,01090079;
2303,495;0,02732554;0,01102258;
2305,358;0,02727065;0,01098946;
2307,222;0,02708721;0,01082772;
2309,086;0,02717791;0,01094007;
2310,949;0,0274339;0,01121767;
2312,813;0,0277062;0,01151152;
2314,677;0,02775731;0,01158413;
2316,540;0,02778064;0,0116289;
2318,404;0,02796951;0,01183917;
2320,268;0,02827669;0,0121677;
2322,131;0,0285594;0,0124717;
2323,995;0,02873138;0,01266492;
2325,859;0,02821147;0,0121662;
2327,722;0,02747898;0,01145485;
2329,586;0,02724219;0,01123914;
2331,450;0,02746616;0,01148415;
2333,313;0,02766741;0,01170639;
2335,177;0,02762034;0,01168025;
2337,041;0,02766209;0,0117429;
2338,904;0,02768529;0,01178693;
2340,768;0,02766294;0,01178537;
2342,632;0,02786204;0,01200521;
2344,495;0,0280163;0,01218015;
2346,359;0,02774877;0,01193326;
2348,223;0,02726835;0,01147344;
2350,087;0,02691636;0,01114199;
2351,950;0,02674528;0,0109914;
2353,814;0,02682105;0,01108761;
2355,678;0,02700541;0,01129237;
2357,541;0,0270176;0,0113249;
2359,405;0,02694296;0,01127056;
2361,269;0,02691519;0,01126305;
2363,132;0,02701607;0,01138413;
2364,996;0,02711565;0,01150387;
2366,860;0,02729454;0,01170286;
2368,723;0,02725979;0,01168817;
2370,587;0,02740159;0,01184999;
2372,451;0,02776725;0,01223561;
2374,314;0,02801007;0,01249835;
2376,178;0,02803566;0,01254381;
2378,042;0,02799138;0,01251936;
2379,905;0,02799376;0,01254151;
2381,769;0,02806744;0,01263493;
2383,633;0,02805247;0,01263965;
2385,496;0,02806656;0,01267337;
2387,360;0,02810936;0,01273576;
2389,224;0,02813534;0,01278129;
2391,087;0,0281766;0,01284205;
2392,951;0,02810866;0,01279357;
2394,815;0,02802146;0,01272578;
2396,678;0,02802818;0,01275187;
2398,542;0,02797741;0,01272041;
2400,406;0,02795455;0,01271684;
2402,269;0,02805909;0,01284061;
2404,133;0,02810819;0,01290889;
2405,997;0,02821856;0,01303841;
2407,860;0,02825217;0,01309111;
2409,724;0,02809453;0,01295253;
2411,588;0,02812923;0,01300623;
2413,451;0,02831158;0,01320754;
2415,315;0,02833796;0,01325285;
2417,179;0,02843069;0,01336446;
2419,042;0,02849945;0,01345204;
2420,906;0,02840468;0,01337607;
2422,770;0,02845745;0,01344759;
2424,633;0,02847755;0,01348639;
2426,497;0,02856652;0,01359402;
2428,361;0,02867675;0,01372286;
2430,224;0,02873799;0,01380268;
2432,088;0,02877848;0,01386171;
2433,952;0,02897705;0,01407876;
2435,815;0,02914109;0,01426125;
2437,679;0,02898003;0,0141186;
2439,543;0,02886761;0,01402454;
2441,406;0,02896129;0,01413654;
2443,270;0,02910912;0,01430265;
2445,134;0,02921202;0,01442378;
2446,997;0,02931209;0,01454204;
2448,861;0,02945253;0,01470064;
2450,725;0,02958858;0,01485481;
2452,588;0,0297407;0,01502499;
2454,452;0,02982565;0,01512798;
2456,316;0,02983762;0,01515793;
2458,179;0,02971313;0,01505139;
2460,043;0,02978172;0,01513789;
2461,907;0,02981713;0,01519117;
2463,770;0,02977359;0,01516545;
2465,634;0,02987265;0,0152823;
2467,498;0,03017581;0,0156032;
2469,361;0,03013184;0,01557694;
2471,225;0,02998442;0,01544718;
2473,089;0,03024748;0,01572787;
2474,952;0,03045189;0,01594986;
2476,816;0,03035223;0,01586775;
2478,680;0,03025404;0,01578707;
2480,543;0,03025977;0,01581026;
2482,407;0,03028011;0,01584803;
2484,271;0,03047199;0,01605729;
2486,134;0,03076011;0,01636277;
2487,998;0,03085237;0,01647234;
2489,862;0,03097957;0,01661681;
2491,725;0,03108833;0,0167428;
2493,589;0,03115004;0,0168217;
2495,453;0,03106556;0,01675438;
2497,316;0,0310442;0,01675014;
2499,180;0,03116001;0,01688303;
2501,044;0,03124486;0,01698492;
2502,907;0,03129551;0,01705257;
2504,771;0,03132753;0,01710155;
2506,635;0,03151207;0,01730302;
2508,498;0,03175023;0,01755806;
2510,362;0,03171583;0,01754052;
2512,226;0,03173421;0,01757571;
2514,089;0,03173169;0,01758997;
2515,953;0,03177132;0,01764634;
2517,817;0,0319666;0,01785832;
2519,680;0,03214897;0,01805736;
2521,544;0,03213756;0,01806258;
2523,408;0,03213599;0,0180776;
2525,271;0,03212806;0,01808622;
2527,135;0,0322476;0,01822228;
2528,999;0,03249402;0,01848518;
2530,862;0,03257746;0,01858506;
2532,726;0,03247767;0,01850169;
2534,590;0,03270395;0,01874433;
2536,453;0,03289179;0,01894851;
2538,317;0,03293775;0,01901078;
2540,181;0,03294482;0,0190341;
2542,044;0,03301523;0,01912074;
2543,908;0,03302896;0,01915067;
2545,772;0,03318885;0,01932672;
2547,635;0,03350632;0,01966031;
2549,499;0,0336255;0,01979557;
2551,363;0,03356333;0,01974946;
2553,226;0,03358149;0,01978364;
2555,090;0,03374035;0,01995848;
2556,954;0,03383042;0,02006449;
2558,817;0,03386232;0,0201123;
2560,681;0,03394701;0,02021287;
2562,545;0,03419721;0,02047891;
2564,408;0,03465736;0,02095488;
2566,272;0,0346901;0,02100339;
2568,136;0,03448218;0,0208112;
2569,999;0,0346734;0,02101813;
2571,863;0,03488652;0,02124692;
2573,727;0,03494338;0,02131942;
2575,590;0,03515393;0,02154557;
2577,454;0,03543037;0,02183758;
2579,318;0,03559806;0,0220208;
2581,181;0,0358045;0,02224275;
2583,045;0,0359769;0,02243061;
2584,909;0,03603724;0,02250639;
2586,772;0,03612784;0,02261238;
2588,636;0,03615875;0,02265866;
2590,500;0,03638302;0,02289827;
2592,363;0,03668076;0,02321131;
2594,227;0,03687476;0,02342059;
2596,091;0,03702102;0,02358208;
2597,954;0,03724675;0,02382302;
2599,818;0,03741939;0,02401082;
2601,682;0,03741664;0,02402321;
2603,545;0,03765682;0,02427849;
2605,409;0,03803739;0,02467414;
2607,273;0,03809968;0,02475146;
2609,136;0,03823621;0,02490301;
2611,000;0,03856119;0,02524296;
2612,864;0,038845;0,02554171;
2614,727;0,0390693;0,02578093;
2616,591;0,03926734;0,02599385;
2618,455;0,03918704;0,0259284;
2620,318;0,0393164;0,02607257;
2622,182;0,03939377;0,02616474;
2624,046;0,03963492;0,02642064;
2625,910;0,04002369;0,02682413;
2627,773;0,04026268;0,02707781;
2629,637;0,04031563;0,02714542;
2631,501;0,04054783;0,02739225;
2633,364;0,04072862;0,02758763;
2635,228;0,04086988;0,02774346;
2637,092;0,04107216;0,02796028;
2638,955;0,04131348;0,0282161;
2640,819;0,04148076;0,02839786;
2642,683;0,04167353;0,02860507;
2644,546;0,04181691;0,02876287;
2646,410;0,04195818;0,02891852;
2648,274;0,04211393;0,02908862;
2650,137;0,04233352;0,02932253;
2652,001;0,04252505;0,02952836;
2653,865;0,04258175;0,02959931;
2655,728;0,04257529;0,02960709;
2657,592;0,04268107;0,02972708;
2659,456;0,04287639;0,02993656;
2661,319;0,04298668;0,030061;
2663,183;0,04292907;0,03001751;
2665,047;0,04301407;0,03011658;
2666,910;0,0430857;0,03020227;
2668,774;0,04308974;0,03022033;
2670,638;0,0431479;0,03029249;
2672,501;0,04326836;0,03042691;
2674,365;0,04339;0,03056249;
2676,229;0,04359708;0,03078348;
2678,092;0,04384139;0,03104166;
2679,956;0,04404943;0,03126356;
2681,820;0,04421931;0,03144725;
2683,683;0,04445977;0,03170151;
2685,547;0,04447896;0,03173446;
2687,411;0,04451204;0,03178127;
2689,274;0,04471011;0,03199305;
2691,138;0,04485888;0,0321555;
2693,002;0,04477775;0,03208801;
2694,865;0,04485842;0,03218231;
2696,729;0,04500309;0,03234057;
2698,593;0,04511218;0,03246322;
2700,456;0,04525225;0,03261683;
2702,320;0,04555705;0,03293514;
2704,184;0,04571344;0,033105;
2706,047;0,04586885;0,03327387;
2707,911;0,04601422;0,03343267;
2709,775;0,0460744;0,03350625;
2711,638;0,0461358;0,03358102;
2713,502;0,04634032;0,03379888;
2715,366;0,04647745;0,03394932;
2717,229;0,04658249;0,03406765;
2719,093;0,046718;0,03421642;
2720,957;0,04684394;0,03435559;
2722,820;0,04692829;0,03445314;
2724,684;0,04709521;0,03463324;
2726,548;0,04723502;0,0347862;
2728,411;0,04751388;0,03507818;
2730,275;0,04771358;0,03529098;
2732,139;0,04781743;0,0354079;
2734,002;0,04789714;0,03550066;
2735,866;0,04799781;0,03561435;
2737,730;0,04803326;0,03566278;
2739,593;0,04814319;0,03578568;
2741,457;0,04833008;0,03598551;
2743,321;0,04857154;0,03623988;
2745,184;0,04865392;0,03633515;
2747,048;0,04871535;0,03640943;
2748,912;0,04887728;0,03658419;
2750,775;0,04923016;0,03694989;
2752,639;0,04946102;0,03719352;
2754,503;0,04944473;0,03718999;
2756,366;0,04948697;0,03724496;
2758,230;0,04980259;0,03757328;
2760,094;0,04998407;0,03776743;
2761,957;0,05010876;0,03790478;
2763,821;0,05024551;0,03805415;
2765,685;0,05050898;0,03833023;
2767,548;0,05067904;0,03851286;
2769,412;0,05067465;0,03852102;
2771,276;0,05069643;0,03855532;
2773,139;0,05096851;0,0388399;
2775,003;0,05130294;0,03918681;
2776,867;0,05172183;0,03961815;
2778,730;0,05194056;0,03984931;
2780,594;0,05214389;0,04006503;
2782,458;0,05230748;0,040241;
2784,321;0,05255739;0,04050326;
2786,185;0,05267627;0,04063446;
2788,049;0,05269759;0,04066807;
2789,912;0,05297308;0,04095585;
2791,776;0,05343137;0,04142638;
2793,640;0,05369958;0,04170682;
2795,503;0,05392545;0,0419449;
2797,367;0,05417459;0,04220621;
2799,231;0,05458836;0,04263214;
2801,094;0,05492062;0,04297653;
2802,958;0,05524773;0,04331573;
2804,822;0,05536605;0,04344614;
2806,685;0,055574;0,04366614;
2808,549;0,055885;0,04398918;
2810,413;0,05630214;0,04441832;
2812,276;0,05674853;0,0448767;
2814,140;0,05709475;0,04523487;
2816,004;0,05730206;0,04545413;
2817,867;0,05765525;0,04581923;
2819,731;0,05806519;0,04624106;
2821,595;0,05852366;0,04671139;
2823,458;0,05884468;0,04704426;
2825,322;0,05921555;0,04742695;
2827,186;0,05966059;0,04788379;
2829,049;0,0601082;0,04834316;
2830,913;0,06035676;0,04860347;
2832,777;0,06076262;0,04902106;
2834,640;0,06119802;0,04946817;
2836,504;0,06169549;0,04997731;
2838,368;0,06229109;0,05058457;
2840,231;0,06325574;0,05156086;
2842,095;0,06408723;0,05240395;
2843,959;0,06466663;0,05299494;
2845,822;0,06519982;0,05353969;
2847,686;0,06600745;0,05435887;
2849,550;0,06673203;0,05509497;
2851,413;0,06754345;0,05591789;
2853,277;0,0681125;0,05649841;
2855,141;0,06838916;0,05678652;
2857,004;0,0686125;0,0570213;
2858,868;0,06903398;0,05745418;
2860,732;0,0694004;0,05783199;
2862,595;0,06980327;0,05824622;
2864,459;0,07003174;0,05848604;
2866,323;0,07039479;0,0588604;
2868,186;0,07067905;0,05915596;
2870,050;0,07081403;0,05930221;
2871,914;0,07083789;0,05933733;
2873,777;0,07110037;0,05961104;
2875,641;0,07129612;0,059818;
2877,505;0,07139443;0,05992749;
2879,368;0,07134657;0,0598908;
2881,232;0,07144813;0,06000351;
2883,096;0,07140192;0,05996841;
2884,959;0,07166227;0,06023986;
2886,823;0,07179827;0,06038695;
2888,687;0,07205122;0,06065096;
2890,550;0,07239102;0,0610018;
2892,414;0,07291418;0,06153596;
2894,278;0,0733782;0,06201098;
2896,141;0,07388112;0,06252488;
2898,005;0,07442711;0,06308182;
2899,869;0,07516946;0,0638351;
2901,733;0,07567814;0,06435469;
2903,596;0,07617087;0,06485831;
2905,460;0,07670321;0,06540152;
2907,324;0,07738044;0,06608959;
2909,187;0,07790556;0,06662554;
2911,051;0,07845904;0,06718982;
2912,915;0,07895999;0,06770155;
2914,778;0,07990421;0,06865654;
2916,642;0,08062481;0,06938788;
2918,506;0,08121261;0,0699864;
2920,369;0,08166429;0,07044879;
2922,233;0,08223491;0,07103009;
2924,097;0,08256156;0,0713674;
2925,960;0,08276205;0,07157853;
2927,824;0,08281239;0,07163949;
2929,688;0,08280984;0,07164754;
2931,551;0,08259092;0,0714392;
2933,415;0,08237087;0,07122971;
2935,279;0,0818349;0,07070428;
2937,142;0,081288;0,0701679;
2939,006;0,08079606;0,06968646;
2940,870;0,08024757;0,06914845;
2942,733;0,07934316;0,0682545;
2944,597;0,07869851;0,06762029;
2946,461;0,07817468;0,06710688;
2948,324;0,0780299;0,0669725;
2950,188;0,07774986;0,06670284;
2952,052;0,07752414;0,06648748;
2953,915;0,07733246;0,06630614;
2955,779;0,0771859;0,0661699;
2957,643;0,0768312;0,06582551;
2959,506;0,07642279;0,06542738;
2961,370;0,07586552;0,06488037;
2963,234;0,07537897;0,06440407;
2965,097;0,07503132;0,06406664;
2966,961;0,07477022;0,06381575;
2968,825;0,07414784;0,06320355;
2970,688;0,07356381;0,06262969;
2972,552;0,07281996;0,06189599;
2974,416;0,07221327;0,06129943;
2976,279;0,07165342;0,06074969;
2978,143;0,07120395;0,06031031;
2980,007;0,07065938;0,05977581;
2981,870;0,07042928;0,05955576;
2983,734;0,07008326;0,05921977;
2985,598;0,06977931;0,05892584;
2987,461;0,06948638;0,05864291;
2989,325;0,06920723;0,05837373;
2991,189;0,06869469;0,05787116;
2993,052;0,06866549;0,0578519;
2994,916;0,06878871;0,05798504;
2996,780;0,06886494;0,05807118;
2998,643;0,06869479;0,05791091;
3000,507;0,06878734;0,05801333;
3002,371;0,06907291;0,05830875;
3004,234;0,06933461;0,05858028;
3006,098;0,06924289;0,05849836;
3007,962;0,06915717;0,05842244;
3009,825;0,0690175;0,05829255;
3011,689;0,06915347;0,05843827;
3013,553;0,06935482;0,05864936;
3015,416;0,06984696;0,05915123;
3017,280;0,07026227;0,05957624;
3019,144;0,07055879;0,05988245;
3021,007;0,07062774;0,05996106;
3022,871;0,07097395;0,06031692;
3024,735;0,07128395;0,06063655;
3026,598;0,07173974;0,06110196;
3028,462;0,07196041;0,06133222;
3030,326;0,07206963;0,06145102;
3032,189;0,0721576;0,06154855;
3034,053;0,07261661;0,0620171;
3035,917;0,07297421;0,06238423;
3037,780;0,073466;0,06288552;
3039,644;0,07365365;0,06308267;
3041,508;0,07391879;0,06335729;
3043,371;0,07416058;0,06360853;
3045,235;0,07466197;0,06411935;
3047,099;0,07508317;0,06454997;
3048,962;0,07558886;0,06506507;
3050,826;0,07581322;0,06529882;
3052,690;0,07605617;0,06555114;
3054,553;0,07623857;0,06574288;
3056,417;0,07670177;0,06621542;
3058,281;0,07710342;0,06662639;
3060,144;0,07734673;0,066879;
3062,008;0,07747877;0,06702033;
3063,872;0,0779533;0,06750413;
3065,735;0,078126;0,06768607;
3067,599;0,07815234;0,06772165;
3069,463;0,07849026;0,06806878;
3071,326;0,07913816;0,06872589;
3073,190;0,07911228;0,06870919;
3075,054;0,0792528;0,06885887;
3076,917;0,07921554;0,06883076;
3078,781;0,07919735;0,06882171;
3080,645;0,07949509;0,06912857;
3082,508;0,0799324;0,06957497;
3084,372;0,0802181;0,06986976;
3086,236;0,08070699;0,07036771;
3088,099;0,0810016;0,07067137;
3089,963;0,08119208;0,07087089;
3091,827;0,08140192;0,07108975;
3093,690;0,08203401;0,07173084;
3095,554;0,08229883;0,07200464;
3097,418;0,08251936;0,07223414;
3099,281;0,08260082;0,07232456;
3101,145;0,08280839;0,07254106;
3103,009;0,08303308;0,07277467;
3104,872;0,08346431;0,07321481;
3106,736;0,08353032;0,07328971;
3108,600;0,08357211;0,07334037;
3110,463;0,08375747;0,07353459;
3112,327;0,08433538;0,07412134;
3114,191;0,08441501;0,07420979;
3116,054;0,08426024;0,07406383;
3117,918;0,08419953;0,07401191;
3119,782;0,08476899;0,07459016;
3121,645;0,08541748;0,0752474;
3123,509;0,08620282;0,07604149;
3125,373;0,08684987;0,07669728;
3127,236;0,08726523;0,07712134;
3129,100;0,08723146;0,07709627;
3130,964;0,08778706;0,07766055;
3132,827;0,08825018;0,07813235;
3134,691;0,08849816;0,07838898;
3136,555;0,08856328;0,07846274;
3138,418;0,0887261;0,07863418;
3140,282;0,08885402;0,07877071;
3142,146;0,08931969;0,07924497;
3144,009;0,08968026;0,07961412;
3145,873;0,09004639;0,0799888;
3147,737;0,09041893;0,08036989;
3149,600;0,09087593;0,08083543;
3151,464;0,09094021;0,08090822;
3153,328;0,09132142;0,08129792;
3155,191;0,09185129;0,08183629;
3157,055;0,09244945;0,08244292;
3158,919;0,09259384;0,08259576;
3160,782;0,09300967;0,08302003;
3162,646;0,09327202;0,0832908;
3164,510;0,09365713;0,08368433;
3166,373;0,09392022;0,08395581;
3168,237;0,09438786;0,08443183;
3170,101;0,09477864;0,08483098;
3171,964;0,09516229;0,08522298;
3173,828;0,09518702;0,08525605;
3175,692;0,09558133;0,08565867;
3177,556;0,09586547;0,08595113;
3179,419;0,0962522;0,08634615;
3181,283;0,09655979;0,08666202;
3183,147;0,09700117;0,08711166;
3185,010;0,09707582;0,08719456;
3186,874;0,09730489;0,08743186;
3188,738;0,09745471;0,08758991;
3190,601;0,09787371;0,08801711;
3192,465;0,09816885;0,08832044;
3194,329;0,09860062;0,08876038;
3196,192;0,09877409;0,08894203;
3198,056;0,09913572;0,0893118;
3199,920;0,09928361;0,08946783;
3201,783;0,09951294;0,08970527;
3203,647;0,09953206;0,0897325;
3205,511;0,09985282;0,09006135;
3207,374;0,1000322;0,09024886;
3209,238;0,1002414;0,09046611;
3211,102;0,1003705;0,09060322;
3212,965;0,1007197;0,09096047;
3214,829;0,1005217;0,09077045;
3216,693;0,1006255;0,09088226;
3218,556;0,1010359;0,0913007;
3220,420;0,1013502;0,09162301;
3222,284;0,1011604;0,09144111;
3224,147;0,1011767;0,09146536;
3226,011;0,1013221;0,09161876;
3227,875;0,1015444;0,09184898;
3229,738;0,1016667;0,09197913;
3231,602;0,1019812;0,09230156;
3233,466;0,1018547;0,09218289;
3235,329;0,1020543;0,0923904;
3237,193;0,1022201;0,09256401;
3239,057;0,1023113;0,09266307;
3240,920;0,1021499;0,09250956;
3242,784;0,1023877;0,0927552;
3244,648;0,1024174;0,09279267;
3246,511;0,1024841;0,09286714;
3248,375;0,1023538;0,09274462;
3250,239;0,1026559;0,09305447;
3252,102;0,1027326;0,09313888;
3253,966;0,1028312;0,09324523;
3255,830;0,102786;0,09320775;
3257,693;0,1029679;0,09339735;
3259,557;0,1030465;0,09348372;
3261,421;0,1032412;0,09368605;
3263,284;0,1030601;0,09351267;
3265,148;0,1029732;0,09343339;
3267,012;0,1027895;0,09325736;
3268,875;0,1029508;0,09342623;
3270,739;0,1026436;0,09312669;
3272,603;0,1026177;0,09310835;
3274,466;0,1026115;0,09310977;
3276,330;0,1027383;0,0932442;
3278,194;0,1026137;0,09312716;
3280,057;0,1026674;0,09318834;
3281,921;0,1025138;0,09304232;
3283,785;0,1026178;0,09315381;
3285,648;0,1024059;0,0929495;
3287,512;0,1023152;0,09286625;
3289,376;0,1021438;0,09270233;
3291,239;0,1020033;0,09256932;
3293,103;0,1016199;0,09219339;
3294,967;0,1015374;0,09211831;
3296,830;0,1015181;0,09210651;
3298,694;0,10186;0,09245577;
3300,558;0,1016783;0,09228154;
3302,421;0,1015908;0,09220138;
3304,285;0,1012523;0,09187031;
3306,149;0,1009368;0,09156221;
3308,012;0,1007704;0,09140315;
3309,876;0,1007525;0,09139261;
3311,740;0,1005134;0,09116078;
3313,603;0,1004804;0,0911352;
3315,467;0,100293;0,09095503;
3317,331;0,1004234;0,0910928;
3319,194;0,100178;0,09085466;
3321,058;0,1001096;0,0907935;
3322,922;0,09991636;0,09060756;
3324,785;0,09987786;0,09057631;
3326,649;0,09948068;0,09018637;
3328,513;0,09969052;0,09040344;
3330,376;0,09957366;0,09029379;
3332,240;0,09937962;0,09010695;
3334,104;0,09931792;0,09005244;
3335,967;0,09927216;0,09001386;
3337,831;0,09886769;0,08961656;
3339,695;0,09892519;0,08968121;
3341,558;0,09862679;0,08938996;
3343,422;0,09838055;0,08915085;
3345,286;0,0982103;0,08898772;
3347,149;0,09822515;0,08900968;
3349,013;0,09785074;0,08864236;
3350,877;0,09773404;0,08853274;
3352,740;0,09746677;0,08827255;
3354,604;0,09739896;0,0882118;
3356,468;0,09716476;0,08798464;
3358,331;0,09713894;0,08796586;
3360,195;0,09679665;0,08763059;
3362,059;0,09671239;0,08755334;
3363,922;0,09646417;0,08731213;
3365,786;0,09625941;0,08711436;
3367,650;0,09576866;0,08663059;
3369,513;0,09570027;0,08656916;
3371,377;0,09536695;0,0862428;
3373,241;0,09511897;0,08600177;
3375,104;0,09471468;0,08560441;
3376,968;0,09456582;0,08546246;
3378,832;0,09435492;0,08525847;
3380,695;0,09432783;0,08523829;
3382,559;0,09389616;0,0848135;
3384,423;0,09361553;0,08453974;
3386,286;0,09312855;0,08405963;
3388,150;0,09284279;0,08378072;
3390,014;0,09240596;0,08335073;
3391,877;0,09212604;0,08307764;
3393,741;0,09157213;0,08253055;
3395,605;0,09132913;0,08229435;
3397,468;0,09088091;0,08185294;
3399,332;0,09073469;0,08171349;
3401,196;0,09031828;0,08130386;
3403,059;0,08983196;0,0808243;
3404,923;0,08939803;0,08039712;
3406,787;0,08927854;0,08028437;
3408,650;0,08873676;0,07974932;
3410,514;0,08837368;0,07939296;
3412,378;0,08789076;0,07891674;
3414,241;0,08754557;0,07857825;
3416,105;0,0868369;0,07787627;
3417,969;0,08654901;0,07759505;
3419,832;0,08616652;0,07721922;
3421,696;0,08573049;0,07678985;
3423,560;0,08510608;0,07617208;
3425,423;0,08480402;0,07587665;
3427,287;0,08445569;0,07553495;
3429,151;0,0841574;0,07524326;
3431,014;0,08350645;0,07459891;
3432,878;0,08311646;0,07421551;
3434,742;0,08259034;0,07369597;
3436,605;0,0821718;0,07328399;
3438,469;0,08153767;0,07265642;
3440,333;0,08099338;0,07211867;
3442,196;0,08045945;0,07159128;
3444,060;0,08022712;0,07136547;
3445,924;0,07965966;0,07080453;
3447,787;0,07916099;0,07031235;
3449,651;0,07855459;0,06971245;
3451,515;0,07803437;0,06919871;
3453,379;0,07764097;0,06881178;
3455,242;0,07752803;0,0687053;
3457,106;0,07662343;0,06780716;
3458,970;0,07619472;0,06738488;
3460,833;0,07586649;0,06706308;
3462,697;0,07544385;0,06664686;
3464,561;0,07471488;0,0659243;
3466,424;0,0742381;0,06545392;
3468,288;0,07382188;0,06504409;
3470,152;0,07346914;0,06469773;
3472,015;0,07260384;0,0638388;
3473,879;0,07206002;0,06330133;
3475,743;0,07134997;0,06259763;
3477,606;0,07091509;0,06216908;
3479,470;0,07036382;0,06162414;
3481,334;0,06996397;0,06123061;
3483,197;0,06949003;0,06076297;
3485,061;0,06912729;0,06040653;
3486,925;0,06838431;0,05966983;
3488,788;0,06766837;0,05896017;
