;Jun01_TPC_0-1-0_HMW;Jun01_TPC_0-1-0_HMW (baseline corrected);
1190,884;0,08414482;0,03198156;
1192,748;0,08483643;0,03281859;
1194,612;0,08546874;0,03359562;
1196,475;0,08602925;0,03430019;
1198,339;0,08668207;0,03509639;
1200,203;0,08748767;0,0360447;
1202,066;0,08839212;0,0370912;
1203,930;0,08924337;0,03808385;
1205,794;0,08998508;0,0389663;
1207,657;0,09075244;0,03987375;
1209,521;0,09155794;0,04081869;
1211,385;0,0923577;0,04175724;
1213,248;0,09315458;0,04269228;
1215,112;0,09394775;0,04362297;
1216,976;0,09471226;0,04452436;
1218,839;0,09545558;0,04540396;
1220,703;0,09604416;0,04612817;
1222,567;0,09652301;0,04674204;
1224,430;0,09711548;0,04746892;
1226,294;0,09770523;0,04819246;
1228,158;0,09812165;0,04874206;
1230,021;0,09843687;0,04918985;
1231,885;0,09876685;0,04965181;
1233,749;0,09900163;0,05001798;
1235,612;0,09916731;0,05031444;
1237,476;0,09936204;0,05063936;
1239,340;0,0995784;0,05098533;
1241,203;0,09978025;0,05131621;
1243,067;0,1000209;0,05168533;
1244,931;0,1002249;0,05201715;
1246,795;0,1003574;0,05227696;
1248,658;0,100496;0,05254231;
1250,522;0,1006938;0,05286629;
1252,386;0,1009818;0,05327987;
1254,249;0,1012825;0,0537056;
1256,113;0,1016435;0,05419105;
1257,977;0,1019791;0,05465063;
1259,840;0,1021959;0,05499076;
1261,704;0,1023531;0,05527082;
1263,568;0,1025002;0,0555402;
1265,431;0,1027218;0,05588355;
1267,295;0,1029642;0,05624711;
1269,159;0,1032439;0,05664752;
1271,022;0,1036045;0,05712827;
1272,886;0,1039379;0,05758134;
1274,750;0,1042464;0,05800892;
1276,613;0,1046291;0,05851017;
1278,477;0,1051413;0,05914044;
1280,341;0,1057073;0,05982394;
1282,204;0,1062595;0,06049323;
1284,068;0,1069175;0,06126773;
1285,932;0,1077531;0,06221936;
1287,795;0,1086354;0,06321712;
1289,659;0,109543;0,06423975;
1291,523;0,1104357;0,065247;
1293,386;0,1113265;0,0662518;
1295,250;0,1123385;0,06737735;
1297,114;0,113394;0,06854582;
1298,977;0,1142885;0,06955287;
1300,841;0,1150587;0,07043517;
1302,705;0,1156772;0,07116529;
1304,568;0,1161638;0,07176302;
1306,432;0,1166593;0,07236915;
1308,296;0,117089;0,07290901;
1310,159;0,1173492;0,07327889;
1312,023;0,1174811;0,07351995;
1313,887;0,1174493;0,07359691;
1315,750;0,1172794;0,07353536;
1317,614;0,1172668;0,07363062;
1319,478;0,1172904;0,07376153;
1321,341;0,1171689;0,073747;
1323,205;0,1171989;0,07388348;
1325,069;0,1173566;0,07414719;
1326,932;0,1175107;0,07440694;
1328,796;0,1178779;0,07487927;
1330,660;0,11838;0,07548607;
1332,523;0,1188779;0,07608819;
1334,387;0,1195345;0,07684862;
1336,251;0,1206148;0,0780323;
1338,114;0,1222757;0,0797961;
1339,978;0,1237454;0,08136839;
1341,842;0,1243734;0,08209844;
1343,705;0,1249137;0,08274046;
1345,569;0,1257928;0,0837208;
1347,433;0,1267734;0,08480218;
1349,296;0,1278247;0,08595393;
1351,160;0,1287718;0,08700104;
1353,024;0,1296008;0,08792968;
1354,887;0,1304268;0,08885482;
1356,751;0,1311023;0,0896291;
1358,615;0,1316769;0,09030206;
1360,478;0,1329961;0,09171923;
1362,342;0,1349276;0,09374821;
1364,206;0,1359062;0,09482406;
1366,069;0,1361591;0,09517363;
1367,933;0,1368767;0,09598768;
1369,797;0,1375202;0,09672706;
1371,660;0,1381172;0,09741971;
1373,524;0,1396335;0,09903113;
1375,388;0,1408273;0,1003198;
1377,251;0,1410735;0,1006604;
1379,115;0,141411;0,1010919;
1380,979;0,1418594;0,101634;
1382,842;0,1420799;0,1019478;
1384,706;0,1426532;0,102614;
1386,570;0,1439342;0,1039875;
1388,433;0,1446969;0,1048423;
1390,297;0,1440042;0,1042415;
1392,161;0,143757;0,1040857;
1394,024;0,1446742;0,1050939;
1395,888;0,1452305;0,1057409;
1397,752;0,1449012;0,1055019;
1399,615;0,1440599;0,1047506;
1401,479;0,1422713;0,1030516;
1403,343;0,1402723;0,1011419;
1405,206;0,138124;0,09908243;
1407,070;0,1348192;0,09586616;
1408,934;0,1312881;0,09242328;
1410,797;0,1278065;0,08902953;
1412,661;0,1241335;0,08544403;
1414,525;0,1204912;0,08188887;
1416,388;0,1180017;0,0794861;
1418,252;0,1165754;0,07814628;
1420,116;0,1141957;0,07585274;
1421,979;0,1113254;0,07306817;
1423,843;0,1091349;0,0709631;
1425,707;0,1070658;0,06897912;
1427,570;0,1054366;0,06743472;
1429,434;0,1046922;0,06677474;
1431,298;0,1036143;0,06578103;
1433,161;0,1023698;0,06462026;
1435,025;0,1028576;0,06519153;
1436,889;0,1040838;0,06650086;
1438,752;0,1033531;0,06585296;
1440,616;0,1021668;0,06474921;
1442,480;0,1019257;0,06459024;
1444,343;0,1016901;0,06443652;
1446,207;0,1019494;0,06477735;
1448,071;0,1021847;0,06509385;
1449,934;0,1014967;0,06448677;
1451,798;0,1000281;0,0630988;
1453,662;0,09904104;0,06219203;
1455,525;0,09978863;0,06301961;
1457,389;0,1014152;0,06472584;
1459,253;0,09906017;0,06245019;
1461,116;0,09580252;0,0592716;
1462,980;0,0944089;0,05795676;
1464,844;0,09376739;0,0573937;
1466,707;0,09188272;0,0555872;
1468,571;0,08948158;0,05326394;
1470,435;0,08868446;0,05254439;
1472,298;0,08914474;0,05308195;
1474,162;0,08894658;0,05296077;
1476,026;0,08786482;0,05195571;
1477,889;0,08698077;0,05114806;
1479,753;0,08650721;0,05075062;
1481,617;0,08665856;0,05097779;
1483,480;0,08670595;0,05110073;
1485,344;0,08706784;0,05153787;
1487,208;0,08872204;0,05326705;
1489,071;0,09109413;0,05571384;
1490,935;0,09199761;0,05669174;
1492,799;0,09131242;0,05608068;
1494,662;0,0920341;0,05687622;
1496,526;0,09503114;0,05994684;
1498,390;0,09676024;0,06174925;
1500,253;0,09642276;0,06148481;
1502,117;0,09579883;0,06093364;
1503,981;0,0969604;0,0621677;
1505,844;0,1030863;0,06836581;
1507,708;0,1092078;0,07455933;
1509,572;0,1082419;0,07366504;
1511,435;0,1077846;0,0732792;
1513,299;0,1085811;0,0741469;
1515,163;0,1101231;0,07575973;
1517,026;0,1123554;0,07806269;
1518,890;0,114066;0,07984373;
1520,754;0,1173679;0,0832157;
1522,618;0,1208154;0,08673311;
1524,481;0,1215607;0,08754801;
1526,345;0,1237101;0,08976673;
1528,209;0,1253064;0,09143216;
1530,072;0,1260781;0,09227264;
1531,936;0,1287891;0,09505227;
1533,800;0,1323971;0,09872861;
1535,663;0,1328714;0,09927098;
1537,527;0,1338054;0,1002729;
1539,391;0,1414417;0,1079768;
1541,254;0,1486128;0,1152152;
1543,118;0,1497834;0,1164529;
1544,982;0,1507458;0,1174822;
1546,845;0,1514669;0,1182699;
1548,709;0,1527492;0,1196186;
1550,573;0,154838;0,1217736;
1552,436;0,15564;0,1226415;
1554,300;0,1561817;0,1232488;
1556,164;0,1575603;0,1246929;
1558,027;0,1627184;0,1299162;
1559,891;0,1684709;0,1357337;
1561,755;0,164046;0,1313735;
1563,618;0,1607042;0,1280962;
1565,482;0,1594403;0,1268966;
1567,346;0,158601;0,1261214;
1569,209;0,1583153;0,1258994;
1571,073;0,1567692;0,1244169;
1572,937;0,1538941;0,1216052;
1574,800;0,1532973;0,1210716;
1576,664;0,1536621;0,1214992;
1578,528;0,1513426;0,1192425;
1580,391;0,1486665;0,1166288;
1582,255;0,1470916;0,1151162;
1584,119;0,1454387;0,1135254;
1585,982;0,1440187;0,1121672;
1587,846;0,1427686;0,1109786;
1589,710;0,1416199;0,1098913;
1591,573;0,1403159;0,1086485;
1593,437;0,1392051;0,1075986;
1595,301;0,1380983;0,1065526;
1597,164;0,1368148;0,1053296;
1599,028;0,1356721;0,1042472;
1600,892;0,1347224;0,1033576;
1602,755;0,1334558;0,1021509;
1604,619;0,132099;0,1008538;
1606,483;0,1310134;0,09982767;
1608,346;0,1300251;0,09889868;
1610,210;0,1286161;0,09754867;
1612,074;0,1268918;0,09588322;
1613,937;0,1259205;0,09497066;
1615,801;0,1261198;0,09522841;
1617,665;0,1258664;0,09503318;
1619,528;0,12388;0,09310485;
1621,392;0,1229061;0,09218886;
1623,256;0,1229606;0,09230101;
1625,119;0,1222453;0,09164316;
1626,983;0,1211124;0,09056747;
1628,847;0,1200329;0,08954509;
1630,710;0,118099;0,08766798;
1632,574;0,1169038;0,08652948;
1634,438;0,1175456;0,08722776;
1636,301;0,1183177;0,08805616;
1638,165;0,1163006;0,08609516;
1640,029;0,1139104;0,08376086;
1641,892;0,1122254;0,08213158;
1643,756;0,11103;0,08099162;
1645,620;0,1107814;0,08079841;
1647,483;0,1095971;0,07966927;
1649,347;0,1069893;0,07711644;
1651,211;0,1060233;0,07620514;
1653,074;0,1075999;0,07783637;
1654,938;0,1056794;0,07597028;
1656,802;0,101929;0,0722741;
1658,665;0,09946364;0,06986274;
1660,529;0,09770957;0,06816252;
1662,393;0,09603521;0,06654184;
1664,256;0,09369832;0,06425844;
1666,120;0,09133656;0,06194999;
1667,984;0,08976878;0,06043535;
1669,847;0,08790714;0,05862666;
1671,711;0,08534944;0,05612174;
1673,575;0,08312831;0,05395322;
1675,438;0,08092729;0,05180462;
1677,302;0,07820246;0,04913205;
1679,166;0,07536483;0,0463465;
1681,029;0,0733445;0,04437807;
1682,893;0,07182891;0,04291421;
1684,757;0,06985067;0,04098754;
1686,620;0,06677609;0,03796435;
1688,484;0,06415966;0,03539914;
1690,348;0,06158126;0,0328718;
1692,211;0,05903086;0,03037228;
1694,075;0,0572079;0,02860003;
1695,939;0,05528195;0,02672463;
1697,802;0,05343706;0,02493012;
1699,666;0,05138475;0,02292803;
1701,530;0,04938129;0,02097462;
1703,393;0,04713039;0,01877361;
1705,257;0,04578087;0,01747381;
1707,121;0,04409108;0,01583358;
1708,984;0,04224322;0,01403512;
1710,848;0,04071896;0,0125601;
1712,712;0,0394305;0,01132071;
1714,575;0,03858676;0,0105259;
1716,439;0,03800508;0,009992969;
1718,303;0,03680071;0,008837201;
1720,166;0,03543091;0,007515842;
1722,030;0,03428033;0,006413549;
1723,894;0,03364793;0,005829277;
1725,757;0,03279035;0,005019669;
1727,621;0,03221879;0,004495924;
1729,485;0,03164823;0,003973019;
1731,348;0,03159558;0,003967883;
1733,212;0,03156293;0,003982585;
1735,076;0,0311877;0,003654561;
1736,939;0,03009566;0,002609568;
1738,803;0,02976238;0,002323194;
1740,667;0,02947366;0,002081215;
1742,530;0,02871287;0,001367027;
1744,394;0,02837681;0,001077421;
1746,258;0,02808286;0,0008297686;
1748,121;0,0278151;0,0006081598;
1749,985;0,02754033;0,0003793992;
1751,849;0,02678009;-0,0003349872;
1753,712;0,02605877;-0,001010589;
1755,576;0,02558806;-0,001435732;
1757,440;0,02542967;-0,0015487;
1759,303;0,02512423;-0,001808861;
1761,167;0,02511861;-0,001769345;
1763,031;0,02475265;-0,002090313;
1764,894;0,02406035;-0,002737766;
1766,758;0,02368093;-0,003072482;
1768,622;0,02379048;-0,002918367;
1770,485;0,02384698;-0,002817437;
1772,349;0,02395501;-0,002665119;
1774,213;0,02353042;-0,003045567;
1776,076;0,02310039;-0,003431592;
1777,940;0,0230718;-0,003416316;
1779,804;0,0228722;-0,003572178;
1781,667;0,02276737;-0,003633417;
1783,531;0,02263366;-0,003723671;
1785,395;0,02265099;-0,00366302;
1787,258;0,02249578;-0,003775048;
1789,122;0,02256214;-0,003665637;
1790,986;0,02285869;-0,003326169;
1792,849;0,02292508;-0,003216994;
1794,713;0,0224183;-0,003681126;
1796,577;0,02238434;-0,003672567;
1798,441;0,02266728;-0,003347245;
1800,304;0,02271745;-0,003254817;
1802,168;0,02262011;-0,003310036;
1804,032;0,02235841;-0,003529745;
1805,895;0,02227569;-0,003570604;
1807,759;0,02237447;-0,003430092;
1809,623;0,02250788;-0,003255079;
1811,486;0,02252749;-0,003193993;
1813,350;0,02233977;-0,003340365;
1815,214;0,02227804;-0,00336088;
1817,077;0,0222997;-0,003298123;
1818,941;0,0220679;-0,003488953;
1820,805;0,02202585;-0,003490162;
1822,668;0,02227747;-0,003197831;
1824,532;0,022476;-0,002958706;
1826,396;0,0225154;-0,002878838;
1828,259;0,02255968;-0,002794213;
1830,123;0,02282179;-0,002491892;
1831,987;0,02247824;-0,002795337;
1833,850;0,02214808;-0,003085523;
1835,714;0,02218324;-0,003010515;
1837,578;0,02222514;-0,002928875;
1839,441;0,022173;-0,002941409;
1841,305;0,02217374;-0,002901174;
1843,169;0,02234162;-0,00269392;
1845,032;0,02244121;-0,002555079;
1846,896;0,02220039;-0,002756764;
1848,760;0,02213116;-0,002786978;
1850,623;0,02209103;-0,00278821;
1852,487;0,02207395;-0,002766518;
1854,351;0,02213548;-0,002666317;
1856,214;0,02216092;-0,002602329;
1858,078;0,02205706;-0,00266776;
1859,942;0,02187347;-0,002813033;
1861,805;0,02196014;-0,002688166;
1863,669;0,02201567;-0,002594552;
1865,533;0,02220947;-0,002362777;
1867,396;0,02226102;-0,002273368;
1869,260;0,02246472;-0,002031919;
1871,124;0,02216266;-0,00229635;
1872,987;0,02167264;-0,002748855;
1874,851;0,02154958;-0,002834505;
1876,715;0,02177409;-0,002572698;
1878,578;0,02186826;-0,002441335;
1880,442;0,02183658;-0,002435944;
1882,306;0,02185828;-0,002377284;
1884,169;0,02184684;-0,002351861;
1886,033;0,02166922;-0,002492738;
1887,897;0,02167249;-0,002452828;
1889,760;0,02160371;-0,002485076;
1891,624;0,02138245;-0,002669917;
1893,488;0,02150794;-0,002508116;
1895,351;0,02167735;-0,002302494;
1897,215;0,02143431;-0,002509437;
1899,079;0,02109707;-0,002810686;
1900,942;0,02110571;-0,00276615;
1902,806;0,02129234;-0,00254374;
1904,670;0,02117714;-0,002623263;
1906,533;0,02118413;-0,002580699;
1908,397;0,02118882;-0,002540539;
1910,261;0,02092022;-0,002773771;
1912,124;0,02036202;-0,003296716;
1913,988;0,02017781;-0,003445761;
1915,852;0,02023539;-0,003353128;
1917,715;0,02053205;-0,003021512;
1919,579;0,02041097;-0,003107739;
1921,443;0,0202602;-0,003223757;
1923,306;0,01984262;-0,003606689;
1925,170;0,01930765;-0,004107111;
1927,034;0,01922841;-0,004151902;
1928,897;0,01913857;-0,004207391;
1930,761;0,0190608;-0,004250912;
1932,625;0,0192293;-0,004048256;
1934,488;0,0192971;-0,003946403;
1936,352;0,01872103;-0,004488519;
1938,216;0,01806686;-0,005108837;
1940,079;0,017451;-0,005690935;
1941,943;0,01708352;-0,006024752;
1943,807;0,01689706;-0,006177652;
1945,670;0,01674334;-0,006297897;
1947,534;0,0170348;-0,005973069;
1949,398;0,01685942;-0,00611517;
1951,261;0,01611951;-0,006821903;
1953,125;0,01521055;-0,007697776;
1954,989;0,01487369;-0,008001636;
1956,852;0,01484029;-0,008002145;
1958,716;0,01418222;-0,008627405;
1960,580;0,01311125;-0,00966567;
1962,443;0,01250461;-0,01023968;
1964,307;0,01187179;-0,01083999;
1966,171;0,01185078;-0,01082857;
1968,034;0,01156492;-0,01108208;
1969,898;0,0107266;-0,01188816;
1971,762;0,01069272;-0,01188988;
1973,625;0,009813693;-0,01273684;
1975,489;0,009246697;-0,01327186;
1977,353;0,009706989;-0,01277968;
1979,216;0,01050488;-0,01195;
1981,080;0,01096463;-0,01145854;
1982,944;0,01107555;-0,01131601;
1984,807;0,01135739;-0,01100264;
1986,671;0,0123686;-0,00995999;
1988,535;0,01371263;-0,008584612;
1990,398;0,01344462;-0,008821363;
1992,262;0,01311427;-0,009120535;
1994,126;0,01315768;-0,009046037;
1995,989;0,01312449;-0,009048228;
1997,853;0,01317539;-0,008966414;
1999,717;0,01314585;-0,008965132;
2001,580;0,01238953;-0,009690712;
2003,444;0,0114694;-0,01058018;
2005,308;0,01062959;-0,01138943;
2007,171;0,01009492;-0,01189361;
2009,035;0,01052016;-0,01143798;
2010,899;0,01091837;-0,01100945;
2012,762;0,01083625;-0,01106134;
2014,626;0,01082992;-0,01103752;
2016,490;0,01014709;-0,01169028;
2018,353;0,009455386;-0,01235201;
2020,217;0,00981504;-0,01196246;
2022,081;0,009941184;-0,0118065;
2023,944;0,009457693;-0,01226026;
2025,808;0,009244984;-0,01244332;
2027,672;0,009092099;-0,01256664;
2029,535;0,009185967;-0,01244328;
2031,399;0,009506903;-0,01209294;
2033,263;0,00912783;-0,01244269;
2035,126;0,008950482;-0,01259079;
2036,990;0,009892624;-0,01161949;
2038,854;0,01080697;-0,01067606;
2040,717;0,01182726;-0,009626758;
2042,581;0,01263691;-0,008788189;
2044,445;0,01258274;-0,00881351;
2046,308;0,01273909;-0,008628387;
2048,172;0,013668;-0,007670792;
2050,036;0,01532171;-0,005988471;
2051,899;0,01674156;-0,004540089;
2053,763;0,01741584;-0,003837354;
2055,627;0,01761616;-0,003608656;
2057,490;0,01782639;-0,003370121;
2059,354;0,01802408;-0,00314421;
2061,218;0,01820568;-0,002934465;
2063,081;0,0184022;-0,002709877;
2064,945;0,01882241;-0,002261668;
2066,809;0,01941348;-0,001642675;
2068,672;0,01941501;-0,001613307;
2070,536;0,01943704;-0,0015635;
2072,400;0,02035405;-0,0006188032;
2074,264;0,02118687;0,0002416401;
2076,127;0,02111369;0,0001960073;
2077,991;0,02121884;0,0003286226;
2079,855;0,02151679;0,0006539719;
2081,718;0,02170409;0,0008685996;
