;Mar30_TPC_0-0-1_HMW;Mar30_TPC_0-0-1_HMW (baseline corrected);
1047,382;0,1746928;0,1164847;
1049,246;0,1736567;0,115639;
1051,109;0,1726795;0,1148514;
1052,973;0,1717937;0,1141541;
1054,837;0,1708912;0,1134391;
1056,700;0,1700515;0,1127859;
1058,564;0,1693525;0,1122724;
1060,428;0,1686801;0,1117846;
1062,291;0,1679843;0,1112724;
1064,155;0,1673977;0,1108684;
1066,019;0,1667989;0,1104513;
1067,882;0,1661764;0,1100095;
1069,746;0,165408;0,1094208;
1071,610;0,1644512;0,1086429;
1073,473;0,1633387;0,1077083;
1075,337;0,1620869;0,1066335;
1077,201;0,1605878;0,1053105;
1079,064;0,1588772;0,103775;
1080,928;0,1570116;0,1020836;
1082,792;0,1550056;0,100251;
1084,655;0,1529261;0,09834392;
1086,519;0,1507835;0,09637294;
1088,383;0,1485798;0,09433992;
1090,246;0,1463608;0,09229068;
1092,110;0,1441749;0,0902737;
1093,974;0,1421166;0,08838348;
1095,837;0,1401597;0,08659385;
1097,701;0,1384497;0,08505026;
1099,565;0,1368361;0,08360215;
1101,428;0,1353238;0,08225451;
1103,292;0,1340096;0,08110418;
1105,156;0,1328398;0,0800974;
1107,019;0,1318203;0,07924013;
1108,883;0,1309149;0,07849606;
1110,747;0,1300842;0,07782597;
1112,610;0,1293189;0,07722044;
1114,474;0,1285604;0,07662092;
1116,338;0,1278703;0,07608901;
1118,201;0,1271812;0,07555724;
1120,065;0,12639;0,07492265;
1121,929;0,1254168;0,07410527;
1123,792;0,1242731;0,07311658;
1125,656;0,1228468;0,07184462;
1127,520;0,1210384;0,07018964;
1129,383;0,1188804;0,06818446;
1131,247;0,1164917;0,06594777;
1133,111;0,1139724;0,06357964;
1134,974;0,1115835;0,0613413;
1136,838;0,1093888;0,05929631;
1138,702;0,1074417;0,05749827;
1140,565;0,1058322;0,05603708;
1142,429;0,1045564;0,05490881;
1144,293;0,1034266;0,05392588;
1146,156;0,1023562;0,05300164;
1148,020;0,1013811;0,05217193;
1149,884;0,1005299;0,05146546;
1151,747;0,0997497;0,05082927;
1153,611;0,09892168;0,05014456;
1155,475;0,09804321;0,04940872;
1157,338;0,09714492;0,04865236;
1159,202;0,09617058;0,04781927;
1161,066;0,09517998;0,04696925;
1162,929;0,09421435;0,04614352;
1164,793;0,09326969;0,04533809;
1166,657;0,09242415;0,0446311;
1168,520;0,09168783;0,04403268;
1170,384;0,0910306;0,04351269;
1172,248;0,09038525;0,04300393;
1174,111;0,08963583;0,04239044;
1175,975;0,08882499;0,04171489;
1177,839;0,08800701;0,04103156;
1179,702;0,0872037;0,04036226;
1181,566;0,08637261;0,03966455;
1183,430;0,08561198;0,03903666;
1185,293;0,08503296;0,03858976;
1187,157;0,08458815;0,03827645;
1189,021;0,08430429;0,03812347;
1190,884;0,08427829;0,03822774;
1192,748;0,08446309;0,0385422;
1194,612;0,08483761;0,03904577;
1196,475;0,08536736;0,03970397;
1198,339;0,08598839;0,04045285;
1200,203;0,08662516;0,04121687;
1202,066;0,08721293;0,04193131;
1203,930;0,08770542;0,04254987;
1205,794;0,08816069;0,04313063;
1207,657;0,08864973;0,04374459;
1209,521;0,08912928;0,04434847;
1211,385;0,08967915;0,0450221;
1213,248;0,09037506;0,0458412;
1215,112;0,09100305;0,04659181;
1216,976;0,09159686;0,04730768;
1218,839;0,09228415;0,04811647;
1220,703;0,09292531;0,04887858;
1222,567;0,09352662;0,04960028;
1224,430;0,09419993;0,05039344;
1226,294;0,09482522;0,05113802;
1228,158;0,09533792;0,05176948;
1230,021;0,0957355;0,05228527;
1231,885;0,09604943;0,05271688;
1233,749;0,09632799;0,0531126;
1235,612;0,09651448;0,0534157;
1237,476;0,09663819;0,0536555;
1239,340;0,09662676;0,05375964;
1241,203;0,09647531;0,05372324;
1243,067;0,09620868;0,05357114;
1244,931;0,09583691;0,05331338;
1246,795;0,09541027;0,05300024;
1248,658;0,0948695;0,05257247;
1250,522;0,09432125;0,05213671;
1252,386;0,09381053;0,05173798;
1254,249;0,09323527;0,05127421;
1256,113;0,09260475;0,0507547;
1257,977;0,09195238;0,05021282;
1259,840;0,09134108;0,04971154;
1261,704;0,09074992;0,04922991;
1263,568;0,09004343;0,04863246;
1265,431;0,08921441;0,04791199;
1267,295;0,08839936;0,04720503;
1269,159;0,08767491;0,04658818;
1271,022;0,0869646;0,04598501;
1272,886;0,08622531;0,04535237;
1274,750;0,08554353;0,04477679;
1276,613;0,08495938;0,04429837;
1278,477;0,08438527;0,04382953;
1280,341;0,08389208;0,04344115;
1282,204;0,08352944;0,04318286;
1284,068;0,08324334;0,04300066;
1285,932;0,08304644;0,0429072;
1287,795;0,08302348;0,04298725;
1289,659;0,08302206;0,04308837;
1291,523;0,08298245;0,04315087;
1293,386;0,0830616;0,04333169;
1295,250;0,08326376;0,04363508;
1297,114;0,08352545;0,04399756;
1298,977;0,08376643;0,0443389;
1300,841;0,08398862;0,04466102;
1302,705;0,08425002;0,04502192;
1304,568;0,08458738;0,04545835;
1306,432;0,0849524;0,04592202;
1308,296;0,08537273;0,04644058;
1310,159;0,08579668;0,04696234;
1312,023;0,08618687;0,04744992;
1313,887;0,08653778;0,04789781;
1315,750;0,08687874;0,04833534;
1317,614;0,08729873;0,04885148;
1319,478;0,0876846;0,0493331;
1321,341;0,08789014;0,04963399;
1323,205;0,08812424;0,04996304;
1325,069;0,088433;0,05036633;
1326,932;0,08869013;0,05071761;
1328,796;0,0889237;0,05104493;
1330,660;0,08920461;0,05141919;
1332,523;0,08947311;0,05178066;
1334,387;0,0897067;0,05210682;
1336,251;0,09006548;0,05255778;
1338,114;0,09065584;0,05323994;
1339,978;0,09126954;0,05394507;
1341,842;0,09138493;0,0541515;
1343,705;0,09142437;0,05428159;
1345,569;0,09179292;0,05474043;
1347,433;0,09226254;0,05529996;
1349,296;0,0927308;0,05585776;
1351,160;0,09316147;0,05637759;
1353,024;0,09365847;0,05696339;
1354,887;0,09417529;0,05756865;
1356,751;0,09457212;0,05805355;
1358,615;0,09497102;0,05854015;
1360,478;0,09577483;0,05943131;
1362,342;0,09705467;0,06079814;
1364,206;0,09792299;0,06175309;
1366,069;0,09826917;0,06218555;
1367,933;0,09884334;0,06284564;
1369,797;0,09931476;0,06340263;
1371,660;0,09958919;0,06376229;
1373,524;0,1002997;0,06455764;
1375,388;0,1009052;0,06524768;
1377,251;0,100754;0,06518068;
1379,115;0,1006093;0,06511988;
1380,979;0,1005239;0,06511798;
1382,842;0,1003408;0,065018;
1384,706;0,10032;0,06508006;
1386,570;0,1009457;0,06578833;
1388,433;0,1013752;0,0663;
1390,297;0,1008788;0,0658854;
1392,161;0,1007145;0,06580261;
1394,024;0,1014408;0,0666101;
1395,888;0,102202;0,06745218;
1397,752;0,1025865;0,06791722;
1399,615;0,1031699;0,06858082;
1401,479;0,1032092;0,06870002;
1403,343;0,1033624;0,06893279;
1405,206;0,1040973;0,06974694;
1407,070;0,1043019;0,07003054;
1408,934;0,1041738;0,06998102;
1410,797;0,1042623;0,07014782;
1412,661;0,1041173;0,07008085;
1414,525;0,1034355;0,06947673;
1416,388;0,1029244;0,06904311;
1418,252;0,1032395;0,0694353;
1420,116;0,1029949;0,06926744;
1421,979;0,1011612;0,06751021;
1423,843;0,0995169;0,06594214;
1425,707;0,09796373;0,06446486;
1427,570;0,09630587;0,06288259;
1429,434;0,09509212;0,06174414;
1431,298;0,09361692;0,06034395;
1433,161;0,09196976;0,0587715;
1435,025;0,09140817;0,05828433;
1436,889;0,09197698;0,05892727;
1438,752;0,0913561;0,05838023;
1440,616;0,09024528;0,05734297;
1442,480;0,08987907;0,05705003;
1444,343;0,08980352;0,05704747;
1446,207;0,09001267;0,05732932;
1448,071;0,09039067;0,05777975;
1449,934;0,09008094;0,05754217;
1451,798;0,08897006;0,05650316;
1453,662;0,08788062;0,05548531;
1455,525;0,08784873;0,05552473;
1457,389;0,08881973;0,05656678;
1459,253;0,08714327;0,0549611;
1461,116;0,0846346;0,05252293;
1462,980;0,0832755;0,05123407;
1464,844;0,08267447;0,05070299;
1466,707;0,08107548;0,0491737;
1468,571;0,07864043;0,04680808;
1470,435;0,07706386;0,04530069;
1472,298;0,07673809;0,04504383;
1474,162;0,07620643;0,04458081;
1476,026;0,07533624;0,043779;
1477,889;0,07485878;0,04336968;
1479,753;0,07492255;0,04350131;
1481,617;0,07571512;0,0443615;
1483,480;0,07652713;0,04524087;
1485,344;0,0776153;0,04639615;
1487,208;0,07969237;0,04854007;
1489,071;0,08250637;0,05142067;
1490,935;0,08451158;0,05349223;
1492,799;0,08483086;0,05387762;
1494,662;0,08590362;0,05501623;
1496,526;0,08888643;0,05806466;
1498,390;0,0912647;0,06050829;
1500,253;0,09177221;0,06108093;
1502,117;0,09148679;0,06086039;
1503,981;0,0920997;0,06153794;
1505,844;0,0960591;0,06556174;
1507,708;0,1004584;0,0700252;
1509,572;0,09972882;0,06935955;
1511,435;0,09902651;0,06872092;
1513,299;0,09927693;0,06903481;
1515,163;0,09990793;0,06972902;
1517,026;0,101059;0,07094307;
1518,890;0,1015083;0,0714551;
1520,754;0,1028796;0,07288893;
1522,618;0,1046166;0,07468827;
1524,481;0,1047204;0,07485414;
1526,345;0,1057503;0,07594582;
1528,209;0,1064677;0,07672491;
1530,072;0,1064859;0,07680444;
1531,936;0,1075418;0,07792154;
1533,800;0,1095212;0,07996183;
1535,663;0,1092159;0,07971726;
1537,527;0,1086431;0,07920499;
1539,391;0,1116403;0,08226242;
1541,254;0,1148074;0,08548959;
1543,118;0,1143953;0,08513738;
1544,982;0,1137511;0,08455282;
1546,845;0,1130106;0,08387168;
1548,709;0,1125454;0,08346574;
1550,573;0,1126778;0,08365704;
1552,436;0,1120694;0,08310745;
1554,300;0,1114585;0,08255509;
1556,164;0,111232;0,08238692;
1558,027;0,1134585;0,08467158;
1559,891;0,1169103;0,08818136;
1561,755;0,1142135;0,08554224;
1563,618;0,1121593;0,08354554;
1565,482;0,1119058;0,08334942;
1567,346;0,1121542;0,08365489;
1569,209;0,1135124;0,08506998;
1571,073;0,1142089;0,08582318;
1572,937;0,1133188;0,08498957;
1574,800;0,1141792;0,08590634;
1576,664;0,1169961;0,08877929;
1578,528;0,1175736;0,08941267;
1580,391;0,117261;0,08915585;
1582,255;0,1180276;0,08997791;
1584,119;0,118908;0,09091361;
1585,982;0,1197135;0,09177426;
1587,846;0,1204203;0,09253595;
1589,710;0,1210794;0,09324987;
1591,573;0,1215098;0,09373475;
1593,437;0,1218673;0,09414665;
1595,301;0,1220466;0,09438009;
1597,164;0,1220213;0,09440873;
1599,028;0,1217451;0,09418627;
1600,892;0,1214657;0,09396051;
1602,755;0,1211976;0,09374577;
1604,619;0,1209519;0,09355337;
1606,483;0,1207265;0,09338092;
1608,346;0,1207294;0,09343667;
1610,210;0,1206066;0,09336661;
1612,074;0,1200789;0,09289135;
1613,937;0,1195647;0,09242951;
1615,801;0,1202719;0,09318883;
1617,665;0,1215505;0,09451935;
1619,528;0,1206473;0,0936679;
1621,392;0,1199024;0,09297454;
1623,256;0,1207118;0,0938354;
1625,119;0,1211627;0,09433756;
1626,983;0,1208943;0,09412014;
1628,847;0,1209404;0,09421709;
1630,710;0,120051;0,09337839;
1632,574;0,1189077;0,09228571;
1634,438;0,1190038;0,09243213;
1636,301;0,120229;0,09370752;
1638,165;0,1191166;0,09264513;
1640,029;0,1169512;0,0905296;
1641,892;0,1151262;0,08875421;
1643,756;0,1135866;0,08726417;
1645,620;0,1129634;0,08669034;
1647,483;0,1121949;0,08597097;
1649,347;0,1095263;0,08335132;
1651,211;0,107177;0,08105093;
1653,074;0,1069067;0,08082929;
1654,938;0,1055315;0,07950259;
1656,802;0,1019532;0,07597266;
1658,665;0,09881747;0,07288508;
1660,529;0,09635207;0,07046769;
1662,393;0,09414318;0,06830666;
1664,256;0,09151762;0,06572881;
1666,120;0,0884641;0,06272282;
1667,984;0,08590794;0,06021404;
1669,847;0,08359189;0,05794521;
1671,711;0,08095587;0,05535625;
1673,575;0,07823225;0,05267953;
1675,438;0,07574336;0,0502374;
1677,302;0,07315;0,04769063;
1679,166;0,07028448;0,04487154;
1681,029;0,06781529;0,04244863;
1682,893;0,06584968;0,04052916;
1684,757;0,06392237;0,03864782;
1686,620;0,06140494;0,03617622;
1688,484;0,05895545;0,0337724;
1690,348;0,0568021;0,03166457;
1692,211;0,05475664;0,02966448;
1694,075;0,05312404;0,02807711;
1695,939;0,05133723;0,02633537;
1697,802;0,04988742;0,02493048;
1699,666;0,04848609;0,02357392;
1701,530;0,04706051;0,02219297;
1703,393;0,04552914;0,02070609;
1705,257;0,04473389;0,01995518;
1707,121;0,04415767;0,01942315;
1708,984;0,04346694;0,01877646;
1710,848;0,0428248;0,01817823;
1712,712;0,04234213;0,01773932;
1714,575;0,0422075;0,01764831;
1716,439;0,04232718;0,01781147;
1718,303;0,04199243;0,01752005;
1720,166;0,04132265;0,01689346;
1722,030;0,04052183;0,0161357;
1723,894;0,04000354;0,01566032;
1725,757;0,03942849;0,01512804;
1727,621;0,03892098;0,01466317;
1729,485;0,03813814;0,01392283;
1731,348;0,03753152;0,01335857;
1733,212;0,03714503;0,0130143;
1735,076;0,03659212;0,01250348;
1736,939;0,0353374;0,01129072;
1738,803;0,03431026;0,01030539;
1740,667;0,03358396;0,009620784;
1742,530;0,03292426;0,009002629;
1744,394;0,03214986;0,008269648;
1746,258;0,03124909;0,00741016;
1748,121;0,03059871;0,00680094;
1749,985;0,03020194;0,006445187;
1751,849;0,02941217;0,005696316;
1753,712;0,02856667;0,004891568;
1755,576;0,02790466;0,004270192;
1757,440;0,02745352;0,003859551;
1759,303;0,02702315;0,003469563;
1761,167;0,02682544;0,003312098;
1763,031;0,02649205;0,003018817;
1764,894;0,02605751;0,002624273;
1766,758;0,02568851;0,002295133;
1768,622;0,0254718;0,002118161;
1770,485;0,02536787;0,002053847;
1772,349;0,02526636;0,001991825;
1774,213;0,02486768;0,001632511;
1776,076;0,02440153;0,001205601;
1777,940;0,02419417;0,001037354;
1779,804;0,02407071;0,0009528917;
1781,667;0,02402803;0,0009490798;
1783,531;0,02385781;0,0008176048;
1785,395;0,02369373;0,0006921505;
1787,258;0,02351189;0,0005488199;
1789,122;0,0234029;0,000478216;
1790,986;0,02352079;0,0006343798;
1792,849;0,02366717;0,0008189013;
1794,713;0,0234987;0,0006884608;
1796,577;0,02317266;0,0004003348;
1798,441;0,02306081;0,0003262736;
1800,304;0,02312761;0,0004307536;
1802,168;0,02323219;0,0005728925;
1804,032;0,0230695;0,0004476473;
1805,895;0,02298421;0,0003996785;
1807,759;0,02305444;0,0005071193;
1809,623;0,02316796;0,0006577401;
1811,486;0,02312548;0,0006522374;
1813,350;0,02300467;0,0005682984;
1815,214;0,02274344;0,0003438269;
1817,077;0,02263932;0,0002763455;
1818,941;0,02283991;0,0005134687;
1820,805;0,02298232;0,0006922908;
1822,668;0,02305851;0,0008047831;
1824,532;0,02316235;0,0009448224;
1826,396;0,02317208;0,0009906357;
1828,259;0,02309718;0,000951702;
1830,123;0,02305013;0,0009405193;
1831,987;0,02295289;0,0008790361;
1833,850;0,02284677;0,0008085552;
1835,714;0,02287851;0,0008758314;
1837,578;0,02296625;0,0009989999;
1839,441;0,02304027;0,001108344;
1841,305;0,02305287;0,001156155;
1843,169;0,0231944;0,001332795;
1845,032;0,02322945;0,001402848;
1846,896;0,02306417;0,001272454;
1848,760;0,0229147;0,001157774;
1850,623;0,02290529;0,001183048;
1852,487;0,02287537;0,001187715;
1854,351;0,02289514;0,001241954;
1856,214;0,02294377;0,001324952;
1858,078;0,02309306;0,001508517;
1859,942;0,02308704;0,001536663;
1861,805;0,02311439;0,001598068;
1863,669;0,02296087;0,001478507;
1865,533;0,02296318;0,001514681;
1867,396;0,02309326;0,001678516;
1869,260;0,02323646;0,001855369;
1871,124;0,02325802;0,001910494;
1872,987;0,02293398;0,001619905;
1874,851;0,02257798;0,00129726;
1876,715;0,02260958;0,001362118;
1878,578;0,02286542;0,001651113;
1880,442;0,0229754;0,001794157;
1882,306;0,02315052;0,002002235;
1884,169;0,02324851;0,00213309;
1886,033;0,02301845;0,001935799;
1887,897;0,02292903;0,001879044;
1889,760;0,02295745;0,001940033;
1891,624;0,02291016;0,00192522;
1893,488;0,02251554;0,001562986;
1895,351;0,02236873;0,00144846;
1897,215;0,02231798;0,001429898;
1899,079;0,02231322;0,001457226;
1900,942;0,02230012;0,001476135;
1902,806;0,02229773;0,001505649;
1904,670;0,02222314;0,001462868;
1906,533;0,02229152;0,001562967;
1908,397;0,02204938;0,00135246;
1910,261;0,02186641;0,001201025;
1912,124;0,02178012;0,001146176;
1913,988;0,02187971;0,001277112;
1915,852;0,02199876;0,001427419;
1917,715;0,02191174;0,001371572;
1919,579;0,02190422;0,001395124;
1921,443;0,02193148;0,001453374;
1923,306;0,02139045;0,0009432383;
1925,170;0,02103776;0,0006213591;
1927,034;0,02090322;0,0005175394;
1928,897;0,02062908;0,0002740292;
1930,761;0,02063188;0,0003073682;
1932,625;0,02077098;0,0004769191;
1934,488;0,02033304;6,934019E-5;
1936,352;0,02002162;-0,0002118037;
1938,216;0,01946846;-0,000734777;
1940,079;0,01929431;-0,0008788279;
1941,943;0,01952433;-0,0006187913;
1943,807;0,01923961;-0,0008735759;
1945,670;0,01868867;-0,00139468;
1947,534;0,01867164;-0,001381953;
1949,398;0,01855988;-0,001464039;
1951,261;0,01795888;-0,002035452;
1953,125;0,01723972;-0,002725105;
1954,989;0,01681251;-0,0031229;
1956,852;0,01633527;-0,003570806;
1958,716;0,01539365;-0,004483175;
1960,580;0,01445581;-0,005391844;
1962,443;0,01406441;-0,005754169;
1964,307;0,01406688;-0,005722696;
1966,171;0,01435477;-0,005405888;
1968,034;0,01334142;-0,006390403;
1969,898;0,0125691;-0,007133961;
1971,762;0,01175202;-0,00792237;
1973,625;0,01184248;-0,007803314;
1975,489;0,01117878;-0,008438512;
1977,353;0,01111738;-0,008471472;
1979,216;0,01314593;-0,00641458;
1981,080;0,01414981;-0,005382423;
1982,944;0,01372655;-0,005777493;
1984,807;0,01378804;-0,005687896;
1986,671;0,01451975;-0,004928153;
1988,535;0,01487391;-0,004546034;
1990,398;0,01476805;-0,004624022;
1992,262;0,01496322;-0,004401059;
1994,126;0,01508534;-0,004251219;
1995,989;0,01509957;-0,004209347;
1997,853;0,01509453;-0,004186826;
1999,717;0,01517908;-0,004074789;
2001,580;0,01482436;-0,004402089;
2003,444;0,01423245;-0,004966671;
2005,308;0,01348561;-0,005686257;
2007,171;0,01296711;-0,006177572;
2009,035;0,01268618;-0,006431396;
2010,899;0,01240039;-0,006690149;
2012,762;0,01129229;-0,007771297;
2014,626;0,01048671;-0,008549993;
2016,490;0,01163155;-0,007378353;
2018,353;0,01294312;-0,006040053;
2020,217;0,01204593;-0,006910576;
2022,081;0,01122868;-0,007701247;
2023,944;0,01156645;-0,007336961;
2025,808;0,01161292;-0,007264057;
2027,672;0,01213667;-0,006713942;
2029,535;0,01249536;-0,006328959;
2031,399;0,01176354;-0,007034558;
2033,263;0,01121113;-0,00756082;
2035,126;0,01153894;-0,007206934;
2036,990;0,01187048;-0,006849394;
2038,854;0,01279573;-0,005898208;
2040,717;0,01384024;-0,004827837;
2042,581;0,01424011;-0,004402174;
2044,445;0,01493481;-0,003681753;
2046,308;0,01553502;-0,003055884;
2048,172;0,01668628;-0,00187905;
2050,036;0,01770307;-0,0008367435;
2051,899;0,01850491;-9,463862E-6;
2053,763;0,0190647;0,0005756967;
2055,627;0,01925709;0,0007933878;
2057,490;0,01943968;0,001001214;
2059,354;0,02042358;0,002010287;
2061,218;0,02118759;0,002799391;
2063,081;0,02156166;0,003198493;
2064,945;0,02135904;0,003020838;
2066,809;0,02118253;0,00286922;
2068,672;0,02157759;0,003289107;
2070,536;0,02198385;0,00372013;
2072,400;0,02215735;0,003918318;
2074,264;0,02247843;0,004264029;
2076,127;0,02274209;0,004552252;
2077,991;0,02331287;0,005147523;
2079,855;0,02368566;0,005544747;
2081,718;0,02348623;0,005369678;
2083,582;0,02361605;0,005523793;
2085,446;0,02389063;0,005822611;
2087,309;0,02391762;0,005873766;
2089,173;0,02405413;0,006034382;
2091,037;0,02420323;0,006207518;
2092,900;0,02408409;0,006112354;
2094,764;0,02399377;0,006045943;
2096,628;0,02403594;0,006111968;
