;May27_TPC_0-08-02_LMW_salt;May27_TPC_0-08-02_LMW_salt (baseline corrected);
943,016;0,0627415;0,004443356;
944,880;0,06295822;0,004939017;
946,744;0,06327661;0,005534712;
948,607;0,06359361;0,006127376;
950,471;0,06413016;0,006937977;
952,335;0,06490248;0,007982734;
954,198;0,06563296;0,008984061;
956,062;0,06651414;0,0101345;
957,926;0,067507;0,01139506;
959,789;0,068648;0,01280219;
961,653;0,07004585;0,01446463;
963,517;0,07153718;0,01621903;
965,380;0,07315959;0,01810297;
967,244;0,07496203;0,02016543;
969,108;0,07676781;0,02222974;
970,972;0,0786205;0,02433947;
972,835;0,0805364;0,02651093;
974,699;0,08257534;0,02880397;
976,563;0,08463541;0,03111668;
978,426;0,08676998;0,03350246;
980,290;0,08900053;0,03598278;
982,154;0,09156906;0,03879965;
984,017;0,09448998;0,04196752;
985,881;0,09756155;0,04528463;
987,745;0,1003817;0,04834895;
989,608;0,1018143;0,05002426;
991,472;0,1007572;0,04920857;
993,336;0,09784048;0,04653194;
995,199;0,09482392;0,04375408;
997,063;0,09288122;0,04204875;
998,927;0,09180893;0,0412125;
1000,790;0,09128164;0,04091992;
1002,654;0,09100996;0,04088167;
1004,518;0,09074736;0,04085118;
1006,381;0,09040166;0,0407363;
1008,245;0,09001951;0,0405837;
1010,109;0,0895681;0,04036057;
1011,972;0,0890836;0,04010308;
1013,836;0,08853912;0,03978437;
1015,700;0,08787331;0,03934308;
1017,563;0,08701924;0,03871231;
1019,427;0,08597057;0,03788571;
1021,291;0,08480111;0,03693711;
1023,154;0,08365128;0,03600692;
1025,018;0,08240973;0,03498383;
1026,882;0,0811787;0,03397007;
1028,745;0,08008299;0,03309043;
1030,609;0,07906955;0,03229191;
1032,473;0,07827191;0,03170802;
1034,336;0,07774641;0,03139512;
1036,200;0,07739752;0,03125768;
1038,064;0,07748276;0,03155323;
1039,927;0,07804654;0,03232619;
1041,791;0,07884742;0,03333514;
1043,655;0,07952226;0,03421692;
1045,518;0,07990395;0,03480445;
1047,382;0,08004199;0,03514724;
1049,246;0,08005372;0,03536261;
1051,109;0,07989177;0,03540324;
1052,973;0,07941275;0,03512571;
1054,837;0,07865079;0,03456418;
1056,700;0,07794661;0,03405938;
1058,564;0,07753121;0,03384229;
1060,428;0,07755674;0,0340651;
1062,291;0,07801858;0,03472317;
1064,155;0,07903503;0,03593483;
1066,019;0,08071714;0,03781112;
1067,882;0,08300119;0,04028834;
1069,746;0,08604055;0,04351985;
1071,610;0,08990821;0,04757867;
1073,473;0,09445478;0,0523154;
1075,337;0,09959425;0,05764405;
1077,201;0,1051834;0,06342144;
1079,064;0,1112476;0,06967277;
1080,928;0,1178327;0,07644414;
1082,792;0,1249926;0,08378935;
1084,655;0,1328378;0,09181889;
1086,519;0,1414444;0,1006089;
1088,383;0,1507408;0,1100878;
1090,246;0,1604301;0,1199585;
1092,110;0,1698222;0,1295313;
1093,974;0,1785111;0,1383998;
1095,837;0,1860052;0,1460726;
1097,701;0,1920016;0,1522469;
1099,565;0,1967996;0,1572218;
1101,428;0,2008674;0,1614656;
1103,292;0,2044603;0,1652337;
1105,156;0,2078719;0,1688196;
1107,019;0,2104528;0,1715739;
1108,883;0,2110433;0,1723369;
1110,747;0,2088475;0,1703127;
1112,610;0,2046011;0,1662371;
1114,474;0,1996239;0,1614297;
1116,338;0,1945958;0,1565707;
1118,201;0,1896699;0,1518131;
1120,065;0,1852281;0,1475387;
1121,929;0,1812536;0,1437307;
1123,792;0,1777917;0,1404346;
1125,656;0,174747;0,1375548;
1127,520;0,1713586;0,1343304;
1129,383;0,1666483;0,1297834;
1131,247;0,1608968;0,1241944;
1133,111;0,1549417;0,1184009;
1134,974;0,1497241;0,1133442;
1136,838;0,1455497;0,1093298;
1138,702;0,1422264;0,1061659;
1140,565;0,1393127;0,1034107;
1142,429;0,1367003;0,100956;
1144,293;0,1343512;0,09876387;
1146,156;0,1323097;0,09687857;
1148,020;0,1304876;0,09521196;
1149,884;0,1288027;0,09368178;
1151,747;0,1272919;0,09232489;
1153,611;0,1257853;0,09097144;
1155,475;0,1241062;0,08944485;
1157,338;0,1222042;0,08769452;
1159,202;0,119946;0,08558732;
1161,066;0,1176021;0,08339366;
1162,929;0,1153079;0,08124897;
1164,793;0,1128685;0,07895847;
1166,657;0,1100074;0,07624546;
1168,520;0,1068211;0,07320654;
1170,384;0,1037323;0,07026446;
1172,248;0,1010875;0,06776559;
1174,111;0,0987914;0,06561484;
1175,975;0,09656746;0,06353551;
1177,839;0,09439631;0,06150828;
1179,702;0,09224259;0,05949781;
1181,566;0,08987348;0,05727126;
1183,430;0,08738577;0,05492545;
1185,293;0,08490014;0,05258105;
1187,157;0,08240606;0,05022753;
1189,021;0,07980938;0,04777074;
1190,884;0,07726659;0,0453672;
1192,748;0,07478189;0,04302109;
1194,612;0,07211894;0,04049609;
1196,475;0,06946013;0,03797457;
1198,339;0,06690085;0,03555196;
1200,203;0,06426075;0,03304789;
1202,066;0,0616586;0,03058112;
1203,930;0,0591375;0,02819479;
1205,794;0,05667291;0,02586433;
1207,657;0,05439967;0,02372461;
1209,521;0,05230941;0,02176726;
1211,385;0,05037645;0,01996658;
1213,248;0,04871606;0,01843787;
1215,112;0,04728135;0,01713423;
1216,976;0,04598556;0,01596892;
1218,839;0,0448031;0,01491633;
1220,703;0,04368242;0,01392493;
1222,567;0,04267242;0,01304362;
1224,430;0,04171928;0,01221858;
1226,294;0,04069426;0,01132109;
1228,158;0,03978343;0,01053719;
1230,021;0,039058;0,009938117;
1231,885;0,03853043;0,009536338;
1233,749;0,03807841;0,009209537;
1235,612;0,03764752;0,008903297;
1237,476;0,03729219;0,008672058;
1239,340;0,03700131;0,008504709;
1241,203;0,03678965;0,00841603;
1243,067;0,0366119;0,008360703;
1244,931;0,0365316;0,008402267;
1246,795;0,03656485;0,008556847;
1248,658;0,03667104;0,008783824;
1250,522;0,03689245;0,009125471;
1252,386;0,03717779;0,009530519;
1254,249;0,03742637;0,00989828;
1256,113;0,03762902;0,01021957;
1257,977;0,0377688;0,01047747;
1259,840;0,03793151;0,01075777;
1261,704;0,03808632;0,01102966;
1263,568;0,03816755;0,01122744;
1265,431;0,03834217;0,0115181;
1267,295;0,0385991;0,01189056;
1269,159;0,03896109;0,01236757;
1271,022;0,03948494;0,01300593;
1272,886;0,04004679;0,0136818;
1274,750;0,0406085;0,01435702;
1276,613;0,04134906;0,01521059;
1278,477;0,04229231;0,01626636;
1280,341;0,04347636;0,01756245;
1282,204;0,04479413;0,01899176;
1284,068;0,04629814;0,02060682;
1285,932;0,0480837;0,02250297;
1287,795;0,05023291;0,02476227;
1289,659;0,05280108;0,02744005;
1291,523;0,05577209;0,03052021;
1293,386;0,05916587;0,03402267;
1295,250;0,06308439;0,03804939;
1297,114;0,06737595;0,04244869;
1298,977;0,07196697;0,04714698;
1300,841;0,07679126;0,05207808;
1302,705;0,08170929;0,05710247;
1304,568;0,08666338;0,06216246;
1306,432;0,09150359;0,06710811;
1308,296;0,09602525;0,07173477;
1310,159;0,1000877;0,07590177;
1312,023;0,1037573;0,07967544;
1313,887;0,1067936;0,08281545;
1315,750;0,1086077;0,08473274;
1317,614;0,10959;0,08581788;
1319,478;0,1097063;0,08603647;
1321,341;0,1088482;0,08528029;
1323,205;0,1074519;0,08398547;
1325,069;0,1060253;0,08265999;
1326,932;0,1044874;0,08122269;
1328,796;0,1027136;0,07954913;
1330,660;0,1004812;0,0774165;
1332,523;0,09791917;0,07495381;
1334,387;0,09530226;0,07243586;
1336,251;0,09333486;0,070567;
1338,114;0,09202233;0,06935259;
1339,978;0,09081262;0,0682406;
1341,842;0,08911961;0,0666449;
1343,705;0,08802397;0,06564618;
1345,569;0,08797064;0,06568935;
1347,433;0,08857343;0,06638825;
1349,296;0,08972912;0,06763964;
1351,160;0,09123465;0,06924048;
1353,024;0,09297678;0,07107753;
1354,887;0,09511796;0,07331324;
1356,751;0,09705545;0,07534487;
1358,615;0,09890373;0,0772869;
1360,478;0,1015917;0,08006824;
1362,342;0,1056776;0,08424707;
1364,206;0,1090451;0,08770717;
1366,069;0,1116636;0,09041798;
1367,933;0,1158006;0,09464677;
1369,797;0,1205533;0,09949096;
1371,660;0,125328;0,1043568;
1373,524;0,132029;0,1111485;
1375,388;0,1385605;0,1177703;
1377,251;0,1427981;0,1220979;
1379,115;0,147146;0,1265354;
1380,979;0,1513124;0,1307911;
1382,842;0,154985;0,1345526;
1384,706;0,1585485;0,1382047;
1386,570;0,1635932;0,1433375;
1388,433;0,16822;0,1480522;
1390,297;0,1699875;0,1499072;
1392,161;0,1722334;0,1522402;
1394,024;0,1769337;0,1570273;
1395,888;0,1820442;0,1622243;
1397,752;0,1852027;0,1654688;
1399,615;0,1889997;0,1693516;
1401,479;0,1906171;0,1710544;
1403,343;0,1925126;0,173035;
1405,206;0,1959245;0,1765315;
1407,070;0,1974194;0,1781108;
1408,934;0,1977095;0,178485;
1410,797;0,1980908;0,17895;
1412,661;0,1973399;0,1782825;
1414,525;0,1955316;0,1765573;
1416,388;0,1942347;0,1753431;
1418,252;0,1958211;0,1770119;
1420,116;0,1968589;0,1781318;
1421,979;0,19407;0,1754246;
1423,843;0,192729;0,174165;
1425,707;0,1916581;0,1731753;
1427,570;0,1896499;0,1712479;
1429,434;0,188785;0,1704635;
1431,298;0,1869601;0,1687188;
1433,161;0,1834882;0,1653267;
1435,025;0,1809053;0,1628234;
1436,889;0,180639;0,1626363;
1438,752;0,1770458;0,159122;
1440,616;0,1717164;0,1538712;
1442,480;0,1670488;0,149282;
1444,343;0,1623128;0,144624;
1446,207;0,158023;0,1404119;
1448,071;0,1544262;0,1368925;
1449,934;0,15008;0,1326235;
1451,798;0,144978;0,1275983;
1453,662;0,1403446;0,1230414;
1455,525;0,137376;0,120149;
1457,389;0,1376123;0,1204613;
1459,253;0,1342209;0,1171456;
1461,116;0,129176;0,112176;
1462,980;0,1254091;0,1084842;
1464,844;0,1233174;0,1064673;
1466,707;0,1201985;0,1034228;
1468,571;0,1159867;0,09928525;
1470,435;0,1125241;0,09589658;
1472,298;0,111192;0,09463821;
1474,162;0,1096605;0,09318006;
1476,026;0,1069389;0,09053154;
1477,889;0,1041978;0,08786329;
1479,753;0,1013231;0,08506111;
1481,617;0,09881899;0,08262927;
1483,480;0,09609477;0,07997705;
1485,344;0,09329957;0,07725358;
1487,208;0,09133948;0,07536495;
1489,071;0,09022308;0,07431974;
1490,935;0,08851783;0,07268542;
1492,799;0,08525643;0,06949468;
1494,662;0,08248417;0,06679282;
1496,526;0,08117115;0,06554993;
1498,390;0,0796697;0,06411835;
1500,253;0,07700562;0,06152388;
1502,117;0,07381498;0,05840259;
1503,981;0,07090954;0,05556625;
1505,844;0,07019501;0,05492056;
1507,708;0,07100498;0,05579911;
1509,572;0,0686087;0,05347116;
1511,435;0,06623744;0,05116798;
1513,299;0,06450073;0,04949909;
1515,163;0,06328753;0,04835347;
1517,026;0,06289338;0,04802664;
1518,890;0,06206387;0,04726422;
1520,754;0,06248387;0,04775104;
1522,618;0,06310428;0,04843805;
1524,481;0,06244027;0,04784037;
1526,345;0,06268277;0,04814897;
1528,209;0,06267162;0,04820369;
1530,072;0,06244601;0,04804369;
1531,936;0,06336549;0,04902855;
1533,800;0,0652193;0,0509475;
1535,663;0,06500839;0,0508015;
1537,527;0,06520666;0,05106444;
1539,391;0,06956468;0,05548689;
1541,254;0,07453012;0,06051652;
1543,118;0,07586403;0,06191441;
1544,982;0,07743141;0,06354552;
1546,845;0,07869454;0,06487215;
1548,709;0,08066791;0,0669088;
1550,573;0,08372089;0,07002483;
1552,436;0,08552783;0,07189459;
1554,300;0,0878977;0,07432706;
1556,164;0,09050531;0,07699704;
1558,027;0,09744923;0,08400311;
1559,891;0,1053136;0,09192943;
1561,755;0,1021683;0,08884578;
1563,618;0,1015991;0,08833803;
1565,482;0,1030055;0,08980574;
1567,346;0,104217;0,09107832;
1569,209;0,1066147;0,09353685;
1571,073;0,1072077;0,09419038;
1572,937;0,1060054;0,09304849;
1574,800;0,1073462;0,09444946;
1576,664;0,1098978;0,09706104;
1578,528;0,108643;0,09586607;
1580,391;0,107318;0,09460057;
1582,255;0,107172;0,09451395;
1584,119;0,1069378;0,09433883;
1585,982;0,1066527;0,09411265;
1587,846;0,1062061;0,09372476;
1589,710;0,1056962;0,0932734;
1591,573;0,104874;0,09250941;
1593,437;0,1040336;0,09172715;
1595,301;0,1030697;0,09082113;
1597,164;0,1018704;0,0896795;
1599,028;0,1004934;0,08836001;
1600,892;0,09940391;0,08732781;
1602,755;0,09850708;0,08648807;
1604,619;0,09760948;0,08564735;
1606,483;0,09689886;0,08499341;
1608,346;0,09665477;0,08480582;
1610,210;0,09617126;0,0843786;
1612,074;0,09538106;0,0836445;
1613,937;0,09511467;0,08343402;
1615,801;0,09690875;0,08528381;
1617,665;0,09847122;0,0869018;
1619,528;0,09743561;0,08592152;
1621,392;0,097885;0,08642605;
1623,256;0,1006886;0,08928455;
1625,119;0,1024768;0,09112761;
1626,983;0,1036953;0,09240065;
1628,847;0,1053645;0,09412417;
1630,710;0,105679;0,09449288;
1632,574;0,1063166;0,09518456;
1634,438;0,1099095;0,09883121;
1636,301;0,1155848;0,1045602;
1638,165;0,1154892;0,1045181;
1640,029;0,1144246;0,1035067;
1641,892;0,113892;0,1030273;
1643,756;0,1134315;0,1026197;
1645,620;0,1141975;0,1034383;
1647,483;0,1146508;0,1039442;
1649,347;0,1115232;0,100869;
1651,211;0,1099653;0,09936335;
1653,074;0,1133757;0,1028258;
1654,938;0,1113656;0,1008675;
1656,802;0,1067984;0,09635194;
1658,665;0,1043523;0,09395738;
1660,529;0,1029018;0,09255825;
1662,393;0,1019619;0,09166943;
1664,256;0,09985449;0,08961303;
1666,120;0,09710878;0,08691814;
1667,984;0,0955788;0,0854388;
1669,847;0,09450829;0,08441876;
1671,711;0,09172572;0,0816865;
1673,575;0,08890307;0,07891399;
1675,438;0,08648761;0,0765485;
1677,302;0,08292338;0,07303407;
1679,166;0,0792768;0,06943712;
1681,029;0,07608129;0,06629108;
1682,893;0,07431191;0,06457102;
1684,757;0,07282103;0,06312928;
1686,620;0,06889451;0,05925175;
1688,484;0,06568769;0,05609374;
1690,348;0,06274744;0,05320215;
1692,211;0,05970995;0,05021315;
1694,075;0,05740216;0,0479537;
1695,939;0,05572344;0,04632316;
1697,802;0,05371951;0,04436725;
1699,666;0,0523686;0,04306421;
1701,530;0,05078628;0,04152959;
1703,393;0,04842853;0,03921939;
1705,257;0,04722099;0,03805924;
1707,121;0,04571808;0,03660356;
1708,984;0,043964;0,03489657;
1710,848;0,0423257;0,0333052;
1712,712;0,04100667;0,03203295;
1714,575;0,04015139;0,03122429;
1716,439;0,04002815;0,03114752;
1718,303;0,03993052;0,03109621;
1720,166;0,03872373;0,02993559;
1722,030;0,03749878;0,02875666;
1723,894;0,03690226;0,02820601;
1725,757;0,03608843;0,0274379;
1727,621;0,03528104;0,02667609;
1729,485;0,03466504;0,02610551;
1731,348;0,03427685;0,02576261;
1733,212;0,03449392;0,02602481;
1735,076;0,03484279;0,02641867;
1736,939;0,03341315;0,02503388;
1738,803;0,03291688;0,02458231;
1740,667;0,03291542;0,0246254;
1742,530;0,03250833;0,02426273;
1744,394;0,03201759;0,02381626;
1746,258;0,0316803;0,0235231;
1748,121;0,03177335;0,02366014;
1749,985;0,03224497;0,02417561;
1751,849;0,03223317;0,02420752;
1753,712;0,03159073;0,02360865;
1755,576;0,03112996;0,02319131;
1757,440;0,03126888;0,02337352;
1759,303;0,03103351;0,0231813;
1761,167;0,03113707;0,02332788;
1763,031;0,03113046;0,02336416;
1764,894;0,03051395;0,02279039;
1766,758;0,03002531;0,02234437;
1768,622;0,03011533;0,02247686;
1770,485;0,03023257;0,02263644;
1772,349;0,03081285;0,02325893;
1774,213;0,03048464;0,0229728;
1776,076;0,02978665;0,02231675;
1777,940;0,02956359;0,0221355;
1779,804;0,02961864;0,02223223;
1781,667;0,02954443;0,02219957;
1783,531;0,02922872;0,02192528;
1785,395;0,02903693;0,02177479;
1787,258;0,02871585;0,02149486;
1789,122;0,0283198;0,02113984;
1790,986;0,02840793;0,02126888;
1792,849;0,028571;0,02147273;
1794,713;0,02820489;0,02114726;
1796,577;0,02796109;0,02094399;
1798,441;0,02799982;0,02102311;
1800,304;0,02805748;0,02112105;
1802,168;0,02810961;0,02121333;
1804,032;0,027826;0,02096974;
1805,895;0,02748652;0,02067016;
1807,759;0,02736928;0,02059269;
1809,623;0,02754395;0,02080701;
1811,486;0,02747076;0,02077335;
1813,350;0,02717362;0,02051562;
1815,214;0,02679299;0,02017428;
1817,077;0,02677005;0,0201905;
1818,941;0,02701568;0,02047518;
1820,805;0,02710446;0,02060289;
1822,668;0,02689691;0,02043415;
1824,532;0,02702635;0,02060227;
1826,396;0,02704911;0,0206636;
1828,259;0,02689313;0,02054608;
1830,123;0,02714231;0,02083359;
1831,987;0,02725171;0,02098121;
1833,850;0,02704882;0,02081642;
1835,714;0,0269398;0,02074539;
1837,578;0,02685291;0,02069636;
1839,441;0,02675877;0,02063997;
1841,305;0,02647522;0,02039407;
1843,169;0,02670406;0,02066043;
1845,032;0,02705992;0,02105371;
1846,896;0,02686762;0,0208987;
1848,760;0,02670551;0,02077378;
1850,623;0,02688955;0,02099489;
1852,487;0,02680923;0,02095154;
1854,351;0,02678803;0,02096719;
1856,214;0,02677911;0,02099501;
1858,078;0,0268029;0,02105542;
1859,942;0,02667629;0,02096534;
1861,805;0,02646313;0,02078858;
1863,669;0,02622094;0,02058269;
1865,533;0,02625269;0,02065063;
1867,396;0,02639767;0,0208317;
1869,260;0,02655867;0,02102867;
1871,124;0,02654904;0,02105491;
1872,987;0,02658284;0,02112448;
1874,851;0,02645847;0,02103576;
1876,715;0,02651679;0,02112963;
1878,578;0,02632228;0,02097056;
1880,442;0,02592278;0,0206064;
1882,306;0,02601408;0,02073292;
1884,169;0,0261992;0,02095318;
1886,033;0,0256869;0,0204759;
1887,897;0,0254825;0,02030642;
1889,760;0,02568717;0,0205459;
1891,624;0,02557924;0,02047269;
1893,488;0,02535198;0,02028005;
1895,351;0,02532343;0,020286;
1897,215;0,02524323;0,0202402;
1899,079;0,02500453;0,02003581;
1900,942;0,02483589;0,01990138;
1902,806;0,02469551;0,01979511;
1904,670;0,02427648;0,01941008;
1906,533;0,02412931;0,01929682;
1908,397;0,02401273;0,01921404;
1910,261;0,02373023;0,01896525;
1912,124;0,02359467;0,0188633;
1913,988;0,023826;0,01912814;
1915,852;0,02347315;0,0188087;
1917,715;0,02329533;0,01866419;
1919,579;0,02291893;0,01832101;
1921,443;0,02240043;0,01783564;
1923,306;0,02218046;0,01764869;
1925,170;0,02172577;0,01722693;
1927,034;0,02136574;0,01689973;
1928,897;0,02176657;0,0173333;
1930,761;0,02135744;0,01695682;
1932,625;0,02048727;0,0161192;
1934,488;0,01991481;0,0155792;
1936,352;0,0196596;0,01535635;
1938,216;0,019259;0,01498802;
1940,079;0,01932366;0,01508485;
1941,943;0,01935452;0,0151478;
1943,807;0,01887755;0,01470282;
1945,670;0,01776797;0,01362514;
1947,534;0,01769629;0,01358527;
1949,398;0,01711573;0,01303642;
1951,261;0,01631379;0,01226611;
1953,125;0,01597246;0,01195631;
1954,989;0,01546806;0,01148335;
1956,852;0,01406261;0,01010927;
1958,716;0,01313153;0,009209452;
1960,580;0,01259954;0,008708642;
1962,443;0,01227788;0,008418063;
1964,307;0,01197339;0,008144577;
1966,171;0,01147122;0,007673312;
1968,034;0,01112746;0,007360381;
1969,898;0,01053806;0,006801721;
1971,762;0,009318507;0,005612813;
1973,625;0,00890662;0,005231488;
1975,489;0,008791957;0,005147302;
1977,353;0,009250011;0,005635745;
1979,216;0,01033273;0,006748767;
1981,080;0,01127979;0,00772605;
1982,944;0,01157799;0,008054383;
1984,807;0,0119316;0,008438035;
1986,671;0,01239384;0,008930237;
1988,535;0,01215324;0,008719519;
1990,398;0,01145665;0,008052727;
1992,262;0,01202929;0,008655084;
1994,126;0,01228379;0,008939205;
1995,989;0,01176334;0,008448308;
1997,853;0,01148402;0,008198449;
1999,717;0,01140587;0,008149678;
2001,580;0,0102002;0,006973313;
2003,444;0,008875914;0,005678239;
2005,308;0,007970049;0,00480151;
2007,171;0,008434084;0,005294601;
2009,035;0,008614797;0,005504287;
2010,899;0,008744411;0,005662795;
2012,762;0,008205376;0,005152573;
2014,626;0,007773055;0,004748985;
2016,490;0,007739045;0,004743629;
2018,353;0,007190774;0,004223932;
2020,217;0,007049822;0,004111476;
2022,081;0,007810695;0,004900765;
2023,944;0,008375957;0,005494364;
2025,808;0,008118109;0,005264777;
2027,672;0,007304188;0,004479038;
2029,535;0,007312079;0,004515033;
2031,399;0,007634041;0,004865022;
2033,263;0,008579505;0,005838436;
2035,126;0,009620073;0,006906877;
2036,990;0,009649955;0,006964556;
2038,854;0,009121184;0,006463506;
2040,717;0,01031494;0,00768491;
2042,581;0,01185583;0,009253368;
2044,445;0,01143563;0,008860657;
2046,308;0,01184498;0,009297428;
2048,172;0,01387362;0,01135341;
2050,036;0,01513109;0,01263815;
2051,899;0,01496076;0,01249502;
2053,763;0,01464359;0,01220497;
2055,627;0,01569446;0,01328289;
2057,490;0,01638427;0,01399967;
2059,354;0,016516;0,0141583;
2061,218;0,01623865;0,01390777;
2063,081;0,01619009;0,01388597;
2064,945;0,01643112;0,01415368;
2066,809;0,0171602;0,01490937;
2068,672;0,017746;0,01552171;
2070,536;0,01782067;0,01562285;
2072,400;0,01793617;0,01576474;
2074,264;0,01817295;0,01602785;
2076,127;0,01793106;0,01581221;
2077,991;0,01851341;0,01642074;
2079,855;0,01901298;0,01694642;
2081,718;0,01928786;0,01724735;
2083,582;0,01945794;0,0174434;
2085,446;0,01967262;0,01768399;
2087,309;0,01960899;0,01764619;
2089,173;0,01945385;0,01751681;
2091,037;0,01915615;0,01724481;
2092,900;0,01846425;0,01657854;
2094,764;0,01834756;0,0164874;
2096,628;0,01886944;0,01703478;
2098,491;0,01842063;0,01661139;
2100,355;0,01843227;0,01664839;
2102,219;0,01891239;0,0171538;
2104,082;0,01925699;0,01752361;
2105,946;0,0191784;0,01747018;
