;Apr28_TPC_02-04-04_LMW_salt;Apr28_TPC_02-04-04_LMW_salt (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2070,536;0,008314989;-0,002274071;
2072,400;0,008263078;-0,002321538;
2074,264;0,008337038;-0,002243148;
2076,127;0,008428442;-0,002147325;
2077,991;0,008724026;-0,001847333;
2079,855;0,008750086;-0,001816877;
2081,718;0,008453713;-0,002108866;
2083,582;0,0086411;-0,001917108;
2085,446;0,008737269;-0,001816578;
2087,309;0,008588096;-0,001961403;
2089,173;0,008333158;-0,002212004;
2091,037;0,00797925;-0,002561586;
2092,900;0,007558162;-0,00297836;
2094,764;0,007603672;-0,002928549;
2096,628;0,007969009;-0,002558921;
2098,491;0,008529171;-0,001994479;
2100,355;0,009027529;-0,001491853;
2102,219;0,008974832;-0,001540294;
2104,082;0,008991624;-0,001519256;
2105,946;0,008727294;-0,001779352;
2107,810;0,007910345;-0,002592079;
2109,673;0,007674994;-0,002823217;
2111,537;0,007909702;-0,002584309;
2113,401;0,00814719;-0,002342632;
2115,264;0,008390445;-0,002095198;
2117,128;0,007646057;-0,002835419;
2118,992;0,006932903;-0,003544417;
2120,855;0,00696702;-0,003506154;
2122,719;0,007028437;-0,003440602;
2124,583;0,006642792;-0,003822124;
2126,446;0,006787578;-0,003673226;
2128,310;0,006790804;-0,003665897;
2130,174;0,006490209;-0,003962402;
2132,037;0,005704026;-0,004744503;
2133,901;0,004887029;-0,005557431;
2135,765;0,005009789;-0,005430612;
2137,628;0,005165596;-0,005270756;
2139,492;0,004830144;-0,00560217;
2141,356;0,004181268;-0,006247019;
2143,219;0,003161515;-0,007262755;
2145,083;0,003216715;-0,007203549;
2146,947;0,003281551;-0,007134716;
2148,810;0,002736007;-0,007676275;
2150,674;0,00250192;-0,007906386;
2152,538;0,002941055;-0,007463287;
2154,401;0,001593427;-0,00880696;
2156,265;-0,0001589851;-0,01055543;
2158,129;0,0003429331;-0,01004958;
2159,992;0,00218056;-0,008208024;
2161,856;0,003490756;-0,006893915;
2163,720;0,003239655;-0,007141112;
2165,583;0,003350869;-0,007026005;
2167,447;0,00355002;-0,00682297;
2169,311;0,004044285;-0,006324831;
2171,174;0,003507847;-0,006857405;
2173,038;0,003470467;-0,006890931;
2174,902;0,004696653;-0,005660902;
2176,765;0,003634564;-0,006719157;
2178,629;0,002888053;-0,007461843;
2180,493;0,002481508;-0,007864574;
2182,356;0,00217139;-0,008170888;
2184,220;0,002572154;-0,007766329;
2186,084;0,003126429;-0,007208269;
2187,947;0,003797113;-0,006533809;
2189,811;0,003532489;-0,006794668;
2191,675;0,004017361;-0,006306039;
2193,538;0,004808781;-0,005510872;
2195,402;0,004917077;-0,00539884;
2197,266;0,003963958;-0,006348231;
2199,129;0,0033418;-0,006966671;
2200,993;0,004457982;-0,00584678;
2202,857;0,004780467;-0,005520596;
2204,720;0,004127267;-0,006170106;
2206,584;0,004150161;-0,006143531;
2208,448;0,004535943;-0,005754078;
2210,311;0,004411317;-0,005875042;
2212,175;0,005242278;-0,005040429;
2214,039;0,005664365;-0,004614698;
2215,902;0,005391122;-0,004884307;
2217,766;0,00522977;-0,005042034;
2219,630;0,005024927;-0,005243261;
2221,493;0,004376478;-0,005888103;
2223,357;0,005038763;-0,00522222;
2225,221;0,005512518;-0,004744876;
2227,084;0,005358389;-0,004895425;
2228,948;0,0055415;-0,004708743;
2230,812;0,006078128;-0,004168554;
2232,675;0,005946989;-0,00429614;
2234,539;0,005975301;-0,004264284;
2236,403;0,006376014;-0,003860035;
2238,266;0,006465322;-0,003767201;
2240,130;0,00687715;-0,003351855;
2241,994;0,006857871;-0,003367625;
2243,857;0,006738173;-0,003483823;
2245,721;0,007387608;-0,002830896;
2247,585;0,007489627;-0,002725395;
2249,448;0,007012704;-0,003198844;
2251,312;0,006881352;-0,003326731;
2253,176;0,006866927;-0,003337698;
2255,039;0,007181175;-0,003020003;
2256,903;0,007615764;-0,002581974;
2258,767;0,007922705;-0,002271601;
2260,630;0,007713128;-0,002477756;
2262,494;0,007866405;-0,002321064;
2264,358;0,008143245;-0,002040819;
2266,221;0,008133289;-0,002047377;
2268,085;0,008267316;-0,001909961;
2269,949;0,008644205;-0,001529692;
2271,812;0,009088568;-0,001081956;
2273,676;0,009232179;-0,0009349812;
2275,540;0,009219339;-0,0009444646;
2277,403;0,009270655;-0,0008898011;
2279,267;0,009731694;-0,0004254226;
2281,131;0,01025392;0,0001001317;
2282,994;0,01033052;0,0001800569;
2284,858;0,01038128;0,0002341286;
2286,722;0,01057318;0,000429341;
2288,585;0,01056177;0,0004212303;
2290,449;0,01021315;7,58966E-5;
2292,313;0,01006126;-7,271072E-5;
2294,176;0,0103882;0,0002575087;
2296,040;0,01050836;0,0003809329;
2297,904;0,01041972;0,000295549;
2299,767;0,01041949;0,0002985769;
2301,631;0,01052712;0,0004094505;
2303,495;0,01059274;0,0004783054;
2305,358;0,01062757;0,0005163603;
2307,222;0,01067148;0,000563489;
2309,086;0,01067501;0,0005702279;
2310,949;0,01080671;0,0007051285;
2312,813;0,01090232;0,000803939;
2314,677;0,01091341;0,0008182154;
2316,540;0,01106882;0,000976812;
2318,404;0,0112533;0,001164462;
2320,268;0,01139964;0,001313968;
2322,131;0,01195002;0,001867507;
2323,995;0,01213312;0,002053756;
2325,859;0,01135374;0,001277521;
2327,722;0,01061243;0,0005393409;
2329,586;0,0104125;0,0003425396;
2331,450;0,01032948;0,0002626438;
2333,313;0,0102019;0,0001381759;
2335,177;0,01039212;0,000331496;
2337,041;0,01056402;0,0005064999;
2338,904;0,01050527;0,0004508402;
2340,768;0,01054239;0,0004910368;
2342,632;0,01045561;0,0004073305;
2344,495;0,01058958;0,0005443749;
2346,359;0,01079366;0,0007515132;
2348,223;0,01082634;0,000787246;
2350,087;0,01067873;0,0006426826;
2351,950;0,01041287;0,0003798593;
2353,814;0,01014047;0,0001104937;
2355,678;0,009899072;-0,0001278775;
2357,541;0,0100137;-1,022862E-5;
2359,405;0,0100714;5,048252E-5;
2361,269;0,01018929;0,0001713724;
2363,132;0,01017617;0,000161249;
2364,996;0,01026437;0,0002524363;
2366,860;0,01051698;0,000508027;
2368,723;0,01069559;0,0006896103;
2370,587;0,0105591;0,0005560919;
2372,451;0,01080308;0,0008030327;
2374,314;0,01113314;0,001136047;
2376,178;0,01143778;0,001443635;
2378,042;0,01158558;0,001594377;
2379,905;0,01170877;0,001720499;
2381,769;0,01220822;0,002222877;
2383,633;0,01280847;0,002826044;
2385,496;0,01321376;0,003234242;
2387,360;0,01372342;0,003746811;
2389,224;0,01441033;0,004436625;
2391,087;0,014862;0,004891184;
2392,951;0,01504021;0,005072279;
2394,815;0,01506449;0,005099438;
2396,678;0,01486659;0,004904407;
2398,542;0,01430894;0,004349625;
2400,406;0,0135807;0,003624242;
2402,269;0,01306507;0,003111471;
2404,133;0,01288448;0,002933725;
2405,997;0,01263602;0,002688097;
2407,860;0,01231879;0,002373699;
2409,724;0,01222077;0,002278514;
2411,588;0,01231119;0,002371753;
2413,451;0,01216827;0,002231637;
2415,315;0,01203746;0,002103637;
2417,179;0,01232581;0,002394783;
2419,042;0,01245352;0,002525285;
2420,906;0,01225269;0,002327242;
2422,770;0,01237274;0,002450078;
2424,633;0,01252209;0,002602205;
2426,497;0,01236614;0,002449023;
2428,361;0,01201047;0,002096109;
2430,224;0,01173049;0,00181888;
2432,088;0,01167162;0,001762763;
2433,952;0,01166674;0,001760626;
2435,815;0,01169206;0,001788681;
2437,679;0,01145879;0,001558142;
2439,543;0,01136808;0,00147015;
2441,406;0,01163394;0,001738733;
2443,270;0,01162498;0,001732479;
2445,134;0,01138955;0,00149976;
2446,997;0,01131413;0,001427032;
2448,861;0,01150154;0,001617141;
2450,725;0,01163718;0,001755462;
2452,588;0,01184524;0,001966205;
2454,452;0,01169782;0,00182146;
2456,316;0,01125581;0,001382114;
2458,179;0,01121445;0,001343412;
2460,043;0,01140316;0,00153478;
2461,907;0,01142817;0,001562439;
2463,770;0,01145299;0,001589906;
2465,634;0,01149995;0,001639501;
2467,498;0,01163423;0,001776415;
2469,361;0,01163408;0,001778894;
2471,225;0,0117221;0,001869536;
2473,089;0,011716;0,001866045;
2474,952;0,01145178;0,001604429;
2476,816;0,01141385;0,001569107;
2478,680;0,01146166;0,001619513;
2480,543;0,01154178;0,001702223;
2482,407;0,01147315;0,00163618;
2484,271;0,01145767;0,001623276;
2486,134;0,01148616;0,001654337;
2487,998;0,01154966;0,001720402;
2489,862;0,01152675;0,001700059;
2491,725;0,01142448;0,001600343;
2493,589;0,01138492;0,001563333;
2495,453;0,0112338;0,001414758;
2497,316;0,01100279;0,001186286;
2499,180;0,01090154;0,001087571;
2501,044;0,01084997;0,001038524;
2502,907;0,01093986;0,001130933;
2504,771;0,01102958;0,001223169;
2506,635;0,01094537;0,001141472;
2508,498;0,0108948;0,001093407;
2510,362;0,01109258;0,001293691;
2512,226;0,0112857;0,001489296;
2514,089;0,0111458;0,001351887;
2515,953;0,0109233;0,001131872;
2517,817;0,01070487;0,0009159162;
2519,680;0,01078351;0,0009970287;
2521,544;0,01100937;0,00122536;
2523,408;0,01106072;0,00127917;
2525,271;0,01111653;0,001337434;
2527,135;0,01100729;0,001230641;
2528,999;0,01107519;0,001300983;
2530,862;0,01099505;0,001223288;
2532,726;0,01096105;0,001191718;
2534,590;0,01106262;0,001295717;
2536,453;0,01101729;0,001252811;
2538,317;0,01096876;0,001206699;
2540,181;0,01101196;0,001252308;
2542,044;0,01106981;0,001312568;
2543,908;0,01129445;0,001539603;
2545,772;0,01152751;0,001775065;
2547,635;0,01135939;0,001609338;
2549,499;0,01114569;0,001398025;
2551,363;0,01112837;0,001383086;
2553,226;0,01126728;0,001524363;
2555,090;0,01135689;0,001616352;
2556,954;0,011315;0,001576825;
2558,817;0,0113242;0,001588385;
2560,681;0,01156986;0,001836394;
2562,545;0,01165912;0,001928011;
2564,408;0,01155943;0,001830658;
2566,272;0,01160655;0,001880123;
2568,136;0,01175476;0,002030666;
2569,999;0,01177202;0,002050252;
2571,863;0,01180855;0,002089109;
2573,727;0,01174476;0,002027637;
2575,590;0,0116695;0,00195469;
2577,454;0,01176118;0,002048675;
2579,318;0,01188557;0,002175374;
2581,181;0,01185971;0,00215181;
2583,045;0,01195254;0,002246936;
2584,909;0,01205141;0,002348091;
2586,772;0,01205175;0,002350721;
2588,636;0,01218168;0,002482931;
2590,500;0,0122488;0,002552324;
2592,363;0,01243195;0,002737738;
2594,227;0,01241446;0,002722515;
2596,091;0,01233297;0,00264329;
2597,954;0,01244862;0,002761189;
2599,818;0,01246044;0,002775257;
2601,682;0,01238026;0,002697324;
2603,545;0,01238254;0,00270185;
2605,409;0,01250551;0,002827053;
2607,273;0,01256833;0,002892104;
2609,136;0,01252774;0,002853734;
2611,000;0,01265091;0,002979125;
2612,864;0,01293972;0,00327016;
2614,727;0,01298899;0,003321636;
2616,591;0,01279676;0,003131612;
2618,455;0,0128042;0,003141254;
2620,318;0,01286553;0,003204783;
2622,182;0,0128689;0,003210347;
2624,046;0,01295588;0,003299512;
2625,910;0,01301787;0,003363686;
2627,773;0,01304649;0,00339449;
2629,637;0,01305969;0,00340986;
2631,501;0,0130315;0,003383846;
2633,364;0,0131907;0,00354521;
2635,228;0,01342454;0,003781202;
2637,092;0,01343113;0,003789955;
2638,955;0,01347377;0,003834742;
2640,819;0,01360221;0,003965335;
2642,683;0,01353784;0,003903103;
2644,546;0,01366341;0,004030815;
2646,410;0,01376315;0,004132684;
2648,274;0,01356373;0,00393539;
2650,137;0,01337841;0,003752195;
2652,001;0,01337682;0,003752728;
2653,865;0,01345778;0,003835799;
2655,728;0,0135143;0,003894432;
2657,592;0,0135108;0,003893041;
2659,456;0,01337724;0,003761582;
2661,319;0,01335828;0,003744713;
2663,183;0,01333113;0,003719658;
2665,047;0,01317487;0,003565492;
2666,910;0,01308928;0,003481986;
2668,774;0,01313035;0,003525138;
2670,638;0,0131349;0,003531762;
2672,501;0,01314001;0,003538941;
2674,365;0,01314725;0,003548245;
2676,229;0,01305;0,003453057;
2678,092;0,0130829;0,00348802;
2679,956;0,0131322;0,003539375;
2681,820;0,01323335;0,003642572;
2683,683;0,01335154;0,003762805;
2685,547;0,01330428;0,003717592;
2687,411;0,01329414;0,003709482;
2689,274;0,01328952;0,003706899;
2691,138;0,01336837;0,003787778;
2693,002;0,01344538;0,003866812;
2694,865;0,01337809;0,003801543;
2696,729;0,01330826;0,003733724;
2698,593;0,0133699;0,003797378;
2700,456;0,01339817;0,003827655;
2702,320;0,01343634;0,003867831;
2704,184;0,0133896;0,003823091;
2706,047;0,01340904;0,003844523;
2707,911;0,01359391;0,004031386;
2709,775;0,01364146;0,004080921;
2711,638;0,01361966;0,004061107;
2713,502;0,01372328;0,004166706;
2715,366;0,01380014;0,004245533;
2717,229;0,0138143;0,00426167;
2719,093;0,01374787;0,004197206;
2720,957;0,01378936;0,004240656;
2722,820;0,0139476;0,004400852;
2724,684;0,0141945;0,004649712;
2726,548;0,01446085;0,004918006;
2728,411;0,01471133;0,005170432;
2730,275;0,01482995;0,005291003;
2732,139;0,01491398;0,005376966;
2734,002;0,01474215;0,005207073;
2735,866;0,014514;0,004980849;
2737,730;0,01460536;0,005074139;
2739,593;0,01474539;0,005216094;
2741,457;0,01466719;0,005139808;
2743,321;0,01451593;0,004990462;
2745,184;0,0143117;0,004788145;
2747,048;0,01407347;0,004551821;
2748,912;0,01428756;0,004767817;
2750,775;0,01467564;0,005157796;
2752,639;0,01466679;0,005150841;
2754,503;0,01449296;0,004978903;
2756,366;0,01445017;0,004937999;
2758,230;0,0145404;0,005030113;
2760,094;0,01453908;0,005030679;
2761,957;0,01454915;0,005042619;
2763,821;0,01453971;0,005035052;
2765,685;0,01456542;0,005062631;
2767,548;0,01456956;0,005068635;
2769,412;0,01451575;0,005016686;
2771,276;0,01458452;0,005087321;
2773,139;0,01456777;0,005072418;
2775,003;0,01455207;0,00505857;
2776,867;0,01486522;0,005373566;
2778,730;0,01502962;0,00553981;
2780,594;0,01494336;0,005455391;
2782,458;0,01475508;0,005268946;
2784,321;0,01472607;0,005241766;
2786,185;0,01462991;0,005147429;
2788,049;0,01438104;0,004900389;
2789,912;0,01436561;0,004886779;
2791,776;0,01465228;0,005175261;
2793,640;0,014762;0,005286801;
2795,503;0,01466758;0,005194185;
2797,367;0,01454332;0,005071734;
2799,231;0,0147161;0,005246315;
2801,094;0,01489649;0,005428502;
2802,958;0,01477776;0,005311564;
2804,822;0,0146487;0,005184303;
2806,685;0,01463127;0,005168654;
2808,549;0,01435203;0,004891203;
2810,413;0,0144201;0,004961059;
2812,276;0,01466203;0,005204757;
2814,140;0,01462128;0,005165784;
2816,004;0,01462519;0,005171461;
2817,867;0,01467498;0,00522302;
2819,731;0,01456677;0,005116579;
2821,595;0,01445223;0,005003795;
2823,458;0,01450333;0,005056657;
2825,322;0,01461159;0,005166666;
2827,186;0,0145416;0,005098422;
2829,049;0,01431388;0,004872454;
2830,913;0,01406752;0,004627837;
2832,777;0,01408076;0,004642809;
2834,640;0,0141995;0,004763288;
2836,504;0,01430229;0,004867807;
2838,368;0,01422202;0,004789265;
2840,231;0,01437593;0,004944903;
2842,095;0,01456111;0,005131801;
2843,959;0,01446143;0,00503384;
2845,822;0,0143501;0,004924233;
2847,686;0,01422445;0,004800296;
2849,550;0,01420361;0,004781156;
2851,413;0,01428138;0,004860637;
2853,277;0,0142817;0,004862656;
2855,141;0,01426554;0,004848199;
2857,004;0,01425377;0,004838121;
2858,868;0,01427337;0,004859409;
2860,732;0,01437814;0,004965871;
2862,595;0,01450198;0,005091392;
2864,459;0,01445612;0,005047216;
2866,323;0,01432639;0,004919166;
2868,186;0,01420525;0,004799702;
2870,050;0,01404104;0,004637164;
2871,914;0,01404281;0,004640601;
2873,777;0,01435265;0,004952106;
2875,641;0,01463414;0,005235259;
2877,505;0,01462169;0,005224473;
2879,368;0,01450952;0,005113955;
2881,232;0,0144499;0,005055985;
2883,096;0,01434388;0,004951619;
2884,959;0,01435159;0,004960972;
2886,823;0,01452288;0,005133913;
2888,687;0,01455862;0,00517129;
2890,550;0,01445012;0,005064421;
2892,414;0,0144972;0,005113139;
2894,278;0,01443597;0,005053541;
2896,141;0,01435862;0,004977818;
2898,005;0,01441862;0,005039444;
2899,869;0,01452215;0,005144591;
2901,733;0,01458657;0,005210626;
2903,596;0,01455813;0,005183809;
2905,460;0,01446118;0,005088467;
2907,324;0,01460662;0,005235518;
2909,187;0,01468885;0,005319347;
2911,051;0,01455252;0,005184628;
2912,915;0,0144828;0,005116504;
2914,778;0,01461642;0,005251715;
2916,642;0,01466881;0,005305707;
2918,506;0,014696;0,005334488;
2920,369;0,01481918;0,005459248;
2922,233;0,01489365;0,005535303;
2924,097;0,01493144;0,005574678;
2925,960;0,01485188;0,005496697;
2927,824;0,01474186;0,00538825;
2929,688;0,01474986;0,005397816;
2931,551;0,01490848;0,005558012;
2933,415;0,01508093;0,005732029;
2935,279;0,0150704;0,005723064;
2937,142;0,01493736;0,005591577;
2939,006;0,01475387;0,005409645;
2940,870;0,0147163;0,005373629;
2942,733;0,01467345;0,005332334;
2944,597;0,01473447;0,005394899;
2946,461;0,01485422;0,005516197;
2948,324;0,01511263;0,005776149;
2950,188;0,01536905;0,006034104;
2952,052;0,0153128;0,005979399;
2953,915;0,01518765;0,00585578;
2955,779;0,01506414;0,005733797;
2957,643;0,01518961;0,005860801;
2959,506;0,01533337;0,00600608;
2961,370;0,01520479;0,005879026;
2963,234;0,01523118;0,005906934;
2965,097;0,01540624;0,006083512;
2966,961;0,01550443;0,006183209;
2968,825;0,01557619;0,006256483;
2970,688;0,01538991;0,006071709;
2972,552;0,01508547;0,005768772;
2974,416;0,01504336;0,005728168;
2976,279;0,01512886;0,005815168;
2978,143;0,0153289;0,006016709;
2980,007;0,01545237;0,006141669;
2981,870;0,01558258;0,006273372;
2983,734;0,01563187;0,006324149;
2985,598;0,01575918;0,006452948;
2987,461;0,01590047;0,006595717;
2989,325;0,01592428;0,006621002;
2991,189;0,01571343;0,006411634;
2993,052;0,01560657;0,006306246;
2994,916;0,01575753;0,006458676;
2996,780;0,01599139;0,006694009;
2998,643;0,01597695;0,006681037;
3000,507;0,01592559;0,006631137;
3002,371;0,01580818;0,006515192;
3004,234;0,01589675;0,006605215;
3006,098;0,01585329;0,00656321;
3007,962;0,01570223;0,006413603;
3009,825;0,01563967;0,006352496;
3011,689;0,01586357;0,006577839;
3013,553;0,01603829;0,006754005;
3015,416;0,01629653;0,007013683;
3017,280;0,01633655;0,007055143;
3019,144;0,01623136;0,006951395;
3021,007;0,01618113;0,006902591;
3022,871;0,01604084;0,006763732;
3024,735;0,01604283;0,006767159;
3026,598;0,01625706;0,006982812;
3028,462;0,01634931;0,007076479;
3030,326;0,01626366;0,006992253;
3032,189;0,01608743;0,006817444;
3034,053;0,0161802;0,006911626;
3035,917;0,01633662;0,007069458;
3037,780;0,01647522;0,007209472;
3039,644;0,01647241;0,007208067;
3041,508;0,01651186;0,00724892;
3043,371;0,0165903;0,007328769;
3045,235;0,01647778;0,00721764;
3047,099;0,01643663;0,007177891;
3048,962;0,01664358;0,007386232;
3050,826;0,01663838;0,007382424;
3052,690;0,01653457;0,007280007;
3054,553;0,01654578;0,007292609;
3056,417;0,0167464;0,007494611;
3058,281;0,01696343;0,007713021;
3060,144;0,01693988;0,007690856;
3062,008;0,01678307;0,007535417;
3063,872;0,01696263;0,007716355;
3065,735;0,01699439;0,007749481;
3067,599;0,01690512;0,007661586;
3069,463;0,01695304;0,007710874;
3071,326;0,01700261;0,007761801;
3073,190;0,01687562;0,007636173;
3075,054;0,0169386;0,007700513;
3076,917;0,01699195;0,007755226;
3078,781;0,01704418;0,007808811;
3080,645;0,01712552;0,007891496;
3082,508;0,0172581;0,008025427;
3084,372;0,01702853;0,007797204;
3086,236;0,01688276;0,007652785;
3088,099;0,01701151;0,00778287;
3089,963;0,01720895;0,007981648;
3091,827;0,01723738;0,008011426;
3093,690;0,01724008;0,008015459;
3095,554;0,0173007;0,008077408;
3097,418;0,01737157;0,008149613;
3099,281;0,01747351;0,00825288;
3101,145;0,01756872;0,008349412;
3103,009;0,01757427;0,008356289;
3104,872;0,01754175;0,008325086;
3106,736;0,01730191;0,008086569;
3108,600;0,01735919;0,00814516;
3110,463;0,01754454;0,008331825;
3112,327;0,01770423;0,008492823;
3114,191;0,01755758;0,008347481;
3116,054;0,01724416;0,008035365;
3117,918;0,01731768;0,008110196;
3119,782;0,01771508;0,008508895;
3121,645;0,01789888;0,008693998;
3123,509;0,01792129;0,008717701;
3125,373;0,01783421;0,008631913;
3127,236;0,017944;0,008742997;
3129,100;0,01791083;0,008711125;
3130,964;0,0179634;0,008764979;
3132,827;0,01804166;0,008844524;
3134,691;0,01814333;0,008947478;
3136,555;0,0181178;0,00892323;
3138,418;0,01798311;0,008789818;
3140,282;0,01795433;0,008762313;
3142,146;0,01820208;0,009011334;
3144,009;0,01826089;0,009071414;
3145,873;0,01827136;0,009083157;
3147,737;0,01821624;0,009029303;
3149,600;0,01825659;0,009070919;
3151,464;0,01828153;0,009097121;
3153,328;0,01815042;0,008967275;
3155,191;0,0182549;0,009073008;
3157,055;0,01843031;0,009249676;
3158,919;0,01824749;0,009068109;
3160,782;0,01827211;0,009093984;
3162,646;0,01850813;0,009331254;
3164,510;0,01868474;0,009509111;
3166,373;0,01856845;0,009394067;
3168,237;0,01842175;0,009248608;
3170,101;0,01862865;0,009456747;
3171,964;0,01877404;0,009603375;
3173,828;0,01871487;0,009545442;
3175,692;0,01865411;0,009485917;
3177,556;0,01863674;0,009469785;
3179,419;0,01879971;0,00963398;
3181,283;0,01890187;0,009737369;
3183,147;0,01873923;0,009575958;
3185,010;0,01875393;0,009591882;
3186,874;0,01892823;0,009767402;
3188,738;0,01891098;0,009751371;
3190,601;0,01870859;0,009550194;
3192,465;0,01850555;0,009348373;
3194,329;0,01883;0,009674029;
3196,192;0,01905824;0,009903485;
3198,056;0,01903277;0,009879224;
3199,920;0,01895241;0,009800069;
3201,783;0,01900099;0,009849851;
3203,647;0,01900952;0,009859591;
3205,511;0,01887695;0,009728218;
3207,374;0,01898497;0,00983743;
3209,238;0,01924997;0,01010363;
3211,102;0,01935861;0,01021346;
3212,965;0,01924325;0,0100993;
3214,829;0,0190629;0,009920131;
3216,693;0,01890698;0,009765407;
3218,556;0,01882498;0,00968459;
3220,420;0,01918211;0,0100429;
3222,284;0,01931647;0,01017844;
3224,147;0,01923183;0,01009498;
3226,011;0,01920393;0,01006826;
3227,875;0,01920122;0,01006673;
3229,738;0,01911109;0,009977766;
3231,602;0,01915065;0,0100185;
3233,466;0,01923361;0,01010262;
3235,329;0,01918441;0,01005459;
3237,193;0,01897504;0,009846395;
3239,057;0,01906467;0,009937187;
3240,920;0,01930768;0,01018136;
3242,784;0,0194351;0,01030994;
3244,648;0,01942168;0,01029767;
3246,511;0,0195255;0,01040265;
3248,375;0,01949395;0,01037225;
3250,239;0,01945211;0,01033157;
3252,102;0,01931802;0,01019862;
3253,966;0,01937483;0,01025657;
3255,830;0,01935262;0,01023552;
3257,693;0,0193792;0,01026323;
3259,557;0,01934495;0,01023012;
3261,421;0,01921148;0,0100978;
3263,284;0,01910143;0,009988887;
3265,148;0,01909762;0,009986212;
3267,012;0,01918189;0,01007162;
3268,875;0,01949211;0,01038296;
3270,739;0,01948175;0,01037374;
3272,603;0,01946308;0,01035619;
3274,466;0,01942117;0,0103154;
3276,330;0,01947532;0,01037068;
3278,194;0,01961857;0,01051506;
3280,057;0,01953676;0,01043437;
3281,921;0,01932933;0,01022805;
3283,785;0,0194451;0,01034493;
3285,648;0,01962721;0,01052816;
3287,512;0,01972476;0,01062682;
3289,376;0,01965351;0,01055669;
3291,239;0,01964933;0,01055361;
3293,103;0,01968368;0,01058907;
3294,967;0,01967072;0,01057721;
3296,830;0,01961972;0,01052732;
3298,694;0,01964228;0,01055098;
3300,558;0,01956914;0,01047894;
3302,421;0,01974952;0,01066042;
3304,285;0,01950517;0,01041717;
3306,149;0,01941988;0,01033296;
3308,012;0,01979062;0,0107048;
3309,876;0,02001747;0,01093274;
3311,740;0,020009;0,01092536;
3313,603;0,01985765;0,01077509;
3315,467;0,01970413;0,01062265;
3317,331;0,01992028;0,01083989;
3319,194;0,02007218;0,01099287;
3321,058;0,02004374;0,01096551;
3322,922;0,01974374;0,01066659;
3324,785;0,01973418;0,01065811;
3326,649;0,01975936;0,01068436;
3328,513;0,01989822;0,01082429;
3330,376;0,02002423;0,01095137;
3332,240;0,02018168;0,01110988;
3334,104;0,02035312;0,01128239;
3335,967;0,02052504;0,01145538;
3337,831;0,02047272;0,01140412;
3339,695;0,02038747;0,01131993;
3341,558;0,02031676;0,01125028;
3343,422;0,02029027;0,01122485;
3345,286;0,02029558;0,01123122;
3347,149;0,02045839;0,01139508;
3349,013;0,02054038;0,01147812;
3350,877;0,02030446;0,01124326;
3352,740;0,02020344;0,01114329;
3354,604;0,02072681;0,0116677;
3356,468;0,0205623;0,01150423;
3358,331;0,02041939;0,01136237;
3360,195;0,02034375;0,01128777;
3362,059;0,02052765;0,01147271;
3363,922;0,02075721;0,01170331;
3365,786;0,02065449;0,01160162;
3367,650;0,02064074;0,01158891;
3369,513;0,02078405;0,01173326;
3371,377;0,02056978;0,01152001;
3373,241;0,02050805;0,01145932;
3375,104;0,02064331;0,0115956;
3376,968;0,02040271;0,01135603;
3378,832;0,0202598;0,01121414;
3380,695;0,02054064;0,01149601;
3382,559;0,02030826;0,01126464;
3384,423;0,02032986;0,01128726;
3386,286;0,02047805;0,01143647;
3388,150;0,02036284;0,01132228;
3390,014;0,02035747;0,01131792;
3391,877;0,02038888;0,01135034;
3393,741;0,02034528;0,01130776;
3395,605;0,02051332;0,01147681;
3397,468;0,02061878;0,01158328;
3399,332;0,0206029;0,01156841;
3401,196;0,02024458;0,01121108;
3403,059;0,02006318;0,01103069;
3404,923;0,02015082;0,01111934;
3406,787;0,02029975;0,01126926;
3408,650;0,02031706;0,01128757;
3410,514;0,02022416;0,01119567;
3412,378;0,02030582;0,01127832;
3414,241;0,02056858;0,01154207;
3416,105;0,02049428;0,01146877;
3417,969;0,02036088;0,01133636;
3419,832;0,02035297;0,01132943;
3421,696;0,02028272;0,01126017;
3423,560;0,02004259;0,01102103;
3425,423;0,02001412;0,01099354;
3427,287;0,02001942;0,01099982;
3429,151;0,0198643;0,01084568;
3431,014;0,01979748;0,01077984;
3432,878;0,02005263;0,01103597;
3434,742;0,02025795;0,01124226;
3436,605;0,0203579;0,01134318;
3438,469;0,02005237;0,01103863;
3440,333;0,01988931;0,01087654;
3442,196;0,0201807;0,0111689;
3444,060;0,02016542;0,01115459;
3445,924;0,01982377;0,0108139;
3447,787;0,01969766;0,01068876;
3449,651;0,01945949;0,01045155;
3451,515;0,01915239;0,01014541;
3453,379;0,01918133;0,01017531;
3455,242;0,01955632;0,01055125;
3457,106;0,01951094;0,01050683;
3458,970;0,01938833;0,01038518;
3460,833;0,01939354;0,01039135;
3462,697;0,0192457;0,01024445;
3464,561;0,01910664;0,01010634;
3466,424;0,01936996;0,01037061;
3468,288;0,01934747;0,01034907;
3470,152;0,01903954;0,01004209;
3472,015;0,01892118;0,009924667;
3473,879;0,01894103;0,009945463;
3475,743;0,01876384;0,009769212;
3477,606;0,01892857;0,009934882;
3479,470;0,01888171;0,009888962;
3481,334;0,01869956;0,009707754;
3483,197;0,01869724;0,009706362;
3485,061;0,01890761;0,009917673;
3486,925;0,01888008;0,009891073;
3488,788;0,01864081;0,009652735;
3490,652;0,01835453;0,009367378;
3492,516;0,01822726;0,009241038;
3494,379;0,01837277;0,00938748;
