;May31_TPC_06-04-0_LMW_salt;May31_TPC_06-04-0_LMW_salt (baseline corrected);
1166,657;0,1201514;0,1084946;
1168,520;0,1187131;0,1070737;
1170,384;0,1172727;0,1056505;
1172,248;0,115978;0,1043729;
1174,111;0,1147958;0,1032077;
1175,975;0,1135567;0,1019855;
1177,839;0,1123572;0,1008028;
1179,702;0,1114699;0,09993219;
1181,566;0,1105926;0,09907144;
1183,430;0,1098419;0,09833726;
1185,293;0,1091251;0,09763681;
1187,157;0,1085484;0,09707637;
1189,021;0,1080829;0,09662702;
1190,884;0,1076397;0,09619986;
1192,748;0,1069833;0,09555938;
1194,612;0,1064108;0,09500277;
1196,475;0,1058884;0,09449611;
1198,339;0,1053239;0,09394727;
1200,203;0,1045684;0,09320741;
1202,066;0,1036089;0,09226332;
1203,930;0,1025407;0,09121051;
1205,794;0,101364;0,09004912;
1207,657;0,1000376;0,08873785;
1209,521;0,09884152;0,08755691;
1211,385;0,09764927;0,08637965;
1213,248;0,09653472;0,08528001;
1215,112;0,09565466;0,08441477;
1216,976;0,09492999;0,08370482;
1218,839;0,09427421;0,08306368;
1220,703;0,09382911;0,08263312;
1222,567;0,09359562;0,0824141;
1224,430;0,09352125;0,0823541;
1226,294;0,09359517;0,0824423;
1228,158;0,09381356;0,08267488;
1230,021;0,09399225;0,08286768;
1231,885;0,0944524;0,08334186;
1233,749;0,09518253;0,08408593;
1235,612;0,0959698;0,08488706;
1237,476;0,09679839;0,08572942;
1239,340;0,09777768;0,0867224;
1241,203;0,09892385;0,08788217;
1243,067;0,100371;0,0893429;
1244,931;0,1018935;0,0908788;
1246,795;0,1034094;0,09240804;
1248,658;0,1050099;0,09402189;
1250,522;0,1067886;0,09581372;
1252,386;0,1087154;0,09775366;
1254,249;0,1107078;0,0997591;
1256,113;0,1128158;0,1018801;
1257,977;0,1150293;0,1041065;
1259,840;0,1174604;0,1065504;
1261,704;0,1200573;0,10916;
1263,568;0,1224111;0,1115265;
1265,431;0,1248147;0,1139427;
1267,295;0,1275565;0,1166971;
1269,159;0,1304931;0,1196461;
1271,022;0,1334624;0,1226278;
1272,886;0,1366556;0,1258333;
1274,750;0,1397198;0,1289097;
1276,613;0,1427187;0,1319208;
1278,477;0,1458656;0,1350798;
1280,341;0,1493142;0,1385404;
1282,204;0,1528193;0,1420574;
1284,068;0,1563627;0,1456127;
1285,932;0,1598948;0,1491566;
1287,795;0,1638186;0,1530922;
1289,659;0,1678631;0,1571483;
1291,523;0,1718554;0,1611522;
1293,386;0,1758659;0,1651742;
1295,250;0,1799118;0,1692316;
1297,114;0,1840919;0,1734231;
1298,977;0,1884382;0,1777808;
1300,841;0,1927551;0,1821089;
1302,705;0,1973;0,1866651;
1304,568;0,2019999;0,1913762;
1306,432;0,2066797;0,196067;
1308,296;0,2116235;0,2010218;
1310,159;0,2167019;0,2061112;
1312,023;0,221792;0,2112122;
1313,887;0,2276428;0,2170739;
1315,750;0,2331911;0,222633;
1317,614;0,2389547;0,2284073;
1319,478;0,2457645;0,2352277;
1321,341;0,2526261;0,2420999;
1323,205;0,2589456;0,2484299;
1325,069;0,2656789;0,2551737;
1326,932;0,2726832;0,2621884;
1328,796;0,2798212;0,2693367;
1330,660;0,2869675;0,2764933;
1332,523;0,2944616;0,2839977;
1334,387;0,3010799;0,2906262;
1336,251;0,3071072;0,2966636;
1338,114;0,3149356;0,3045021;
1339,978;0,3262508;0,3158273;
1341,842;0,3362546;0,325841;
1343,705;0,3431651;0,3327615;
1345,569;0,3510333;0,3406395;
1347,433;0,3594938;0,3491099;
1349,296;0,3685483;0,3581741;
1351,160;0,3777651;0,3674006;
1353,024;0,3861845;0,3758296;
1354,887;0,3952311;0,3848858;
1356,751;0,4049438;0,394608;
1358,615;0,4132254;0,4028991;
1360,478;0,4208194;0,4105025;
1362,342;0,4324632;0,4221556;
1364,206;0,4462271;0,4359289;
1366,069;0,4523681;0,4420791;
1367,933;0,4571391;0,4468593;
1369,797;0,4627494;0,4524789;
1371,660;0,4616174;0,4513559;
1373,524;0,4523482;0,4420959;
1375,388;0,4372754;0,4270321;
1377,251;0,4142978;0,4040634;
1379,115;0,3879645;0,3777391;
1380,979;0,363132;0,3529154;
1382,842;0,3400424;0,3298347;
1384,706;0,3185058;0,3083068;
1386,570;0,2970399;0,2868497;
1388,433;0,2788445;0,268663;
1390,297;0,2648541;0,2546813;
1392,161;0,2516069;0,2414426;
1394,024;0,2387573;0,2286015;
1395,888;0,2286251;0,2184779;
1397,752;0,2201208;0,209982;
1399,615;0,2121095;0,2019791;
1401,479;0,2051844;0,1950624;
1403,343;0,1973034;0,1871897;
1405,206;0,1897748;0,1796695;
1407,070;0,1829153;0,1728182;
1408,934;0,1756599;0,1655709;
1410,797;0,1682125;0,1581317;
1412,661;0,1611629;0,1510902;
1414,525;0,1539608;0,1438962;
1416,388;0,1462368;0,1361802;
1418,252;0,1372771;0,1272285;
1420,116;0,1298208;0,1197801;
1421,979;0,1233228;0,11329;
1423,843;0,1154949;0,10547;
1425,707;0,1086024;0,09858525;
1427,570;0,1034;0,09339063;
1429,434;0,1027701;0,09276849;
1431,298;0,1063244;0,09633044;
1433,161;0,1034079;0,09342165;
1435,025;0,09286069;0,08288204;
1436,889;0,08113748;0,0711664;
1438,752;0,07430645;0,0643429;
1440,616;0,06811278;0,05815672;
1442,480;0,06121359;0,05126499;
1444,343;0,05430013;0,04435895;
1446,207;0,04711177;0,03717797;
1448,071;0,03961031;0,02968386;
1449,934;0,03362748;0,02370833;
1451,798;0,02897137;0,01905949;
1453,662;0,02554866;0,01564401;
1455,525;0,02258928;0,01269182;
1457,389;0,02038942;0,01049912;
1459,253;0,02021238;0,0103292;
1461,116;0,01984729;0,009971189;
1462,980;0,01905959;0,009190534;
1464,844;0,01857287;0,008710832;
1466,707;0,01850711;0,008652043;
1468,571;0,01821619;0,008368067;
1470,435;0,01765232;0,007811096;
1472,298;0,01719655;0,007362198;
1474,162;0,01712077;0,007293258;
1476,026;0,01672253;0,006901821;
1477,889;0,01643797;0,006624024;
1479,753;0,01626879;0,006461577;
1481,617;0,01610696;0,006306444;
1483,480;0,01591258;0,006118734;
1485,344;0,01559051;0,005803295;
1487,208;0,01522333;0,005442713;
1489,071;0,01498086;0,005206811;
1490,935;0,01502252;0,005255004;
1492,799;0,01476571;0,005004697;
1494,662;0,01418832;0,004433773;
1496,526;0,01377644;0,00402833;
1498,390;0,01361143;0,003869721;
1500,253;0,01346768;0,003732343;
1502,117;0,01333239;0,003603394;
1503,981;0,01273162;0,003008929;
1505,844;0,01148321;0,001766803;
1507,708;0,01087166;0,001161496;
1509,572;0,01100042;0,001296469;
1511,435;0,01063991;0,000942154;
1513,299;0,01036869;0,0006770883;
1515,163;0,009891972;0,0002064918;
1517,026;0,009316807;-0,0003625786;
1518,890;0,008721871;-0,0009514492;
1520,754;0,007807481;-0,001859805;
1522,618;0,007595721;-0,002065559;
1524,481;0,007396906;-0,002258398;
1526,345;0,007015699;-0,002633657;
1528,209;0,006959084;-0,002684353;
1530,072;0,006955459;-0,002682089;
1531,936;0,006671155;-0,002960532;
1533,800;0,006518693;-0,003107162;
1535,663;0,006602184;-0,003017867;
1537,527;0,006175988;-0,003438286;
1539,391;0,00560148;-0,004007046;
1541,254;0,005014465;-0,004588341;
1543,118;0,005073437;-0,004523676;
1544,982;0,005193587;-0,004397861;
1546,845;0,005305317;-0,004280493;
1548,709;0,005303523;-0,004276676;
1550,573;0,005525581;-0,004049034;
1552,436;0,005526587;-0,004042471;
1554,300;0,005485006;-0,004078521;
1556,164;0,005219578;-0,004338445;
1558,027;0,004343386;-0,005209159;
1559,891;0,004493354;-0,005053739;
1561,755;0,005032549;-0,004509119;
1563,618;0,004974049;-0,004562218;
1565,482;0,005188288;-0,004342605;
1567,346;0,005228004;-0,004297541;
1569,209;0,00503386;-0,004486362;
1571,073;0,00544822;-0,004066704;
1572,937;0,005584552;-0,003925099;
1574,800;0,00520619;-0,004298212;
1576,664;0,005413149;-0,004086031;
1578,528;0,005792026;-0,003701955;
1580,391;0,005703209;-0,003785598;
1582,255;0,005803086;-0,003680571;
1584,119;0,005908576;-0,003569955;
1585,982;0,005881373;-0,003592057;
1587,846;0,006139008;-0,003329344;
1589,710;0,006356425;-0,003106873;
1591,573;0,006447014;-0,003011254;
1593,437;0,006645817;-0,002807444;
1595,301;0,006846175;-0,002602103;
1597,164;0,00706449;-0,002378828;
1599,028;0,007232396;-0,002205986;
1600,892;0,007301916;-0,002131552;
1602,755;0,007559488;-0,001869088;
1604,619;0,007803498;-0,001620209;
1606,483;0,007984467;-0,001434395;
1608,346;0,008326086;-0,001087952;
1610,210;0,008712701;-0,0006965365;
1612,074;0,009078454;-0,000326004;
1613,937;0,009243476;-0,0001562252;
1615,801;0,009224374;-0,0001705922;
1617,665;0,009686298;0,0002960447;
1619,528;0,00997271;0,000587148;
1621,392;0,00979528;0,0004143883;
1623,256;0,009815171;0,0004389281;
1625,119;0,01005077;0,0006791579;
1626,983;0,009904708;0,0005376986;
1628,847;0,009811915;0,0004494902;
1630,710;0,009866614;0,0005087534;
1632,574;0,009713479;0,0003601615;
1634,438;0,00920525;-0,0001435445;
1636,301;0,009248116;-9,617711E-5;
1638,165;0,009584006;0,0002441951;
1640,029;0,009589694;0,0002543444;
1641,892;0,009562487;0,0002315776;
1643,756;0,009116337;-0,0002101515;
1645,620;0,008369239;-0,0009528483;
1647,483;0,008425199;-0,0008925077;
1649,347;0,008601349;-0,0007119964;
1651,211;0,007535938;-0,001773066;
1653,074;0,006345396;-0,002959286;
1654,938;0,007779472;-0,001520907;
1656,802;0,008495632;-0,0008004638;
1658,665;0,008693653;-0,0005981794;
1660,529;0,008812788;-0,0004747995;
1662,393;0,008827508;-0,0004558532;
1664,256;0,008942454;-0,0003367001;
1666,120;0,008685384;-0,0005895822;
1667,984;0,008210542;-0,001060255;
1669,847;0,008163511;-0,001103135;
1671,711;0,008056488;-0,001206026;
1673,575;0,007759513;-0,001498887;
1675,438;0,007922627;-0,001331678;
1677,302;0,008039201;-0,001211026;
1679,166;0,007726663;-0,001519505;
1681,029;0,007368881;-0,001873245;
1682,893;0,006712667;-0,002525435;
1684,757;0,006656302;-0,002577795;
1686,620;0,006800557;-0,002429551;
1688,484;0,006506222;-0,002719917;
1690,348;0,006429385;-0,0027928;
1692,211;0,006515913;-0,002702337;
1694,075;0,006215322;-0,00299901;
1695,939;0,0059;-0,00331043;
1697,802;0,005878172;-0,003328374;
1699,666;0,005099935;-0,004102744;
1701,530;0,005262613;-0,003936216;
1703,393;0,005528344;-0,003666652;
1705,257;0,005420285;-0,003770895;
1707,121;0,005582957;-0,003604424;
1708,984;0,00554689;-0,003636707;
1710,848;0,005466014;-0,003713816;
1712,712;0,005461715;-0,003714365;
1714,575;0,005415832;-0,003756513;
1716,439;0,004978433;-0,004190195;
1718,303;0,004818849;-0,004346077;
1720,166;0,005208659;-0,003952581;
1722,030;0,005290933;-0,003866637;
1723,894;0,005346337;-0,003807579;
1725,757;0,005490851;-0,003659427;
1727,621;0,005533907;-0,003612748;
1729,485;0,005558191;-0,003584857;
1731,348;0,005431379;-0,003708078;
1733,212;0,004968646;-0,004167235;
1735,076;0,005058082;-0,004074239;
1736,939;0,005244494;-0,003884281;
1738,803;0,005104009;-0,004021236;
1740,667;0,005257793;-0,003863937;
1742,530;0,005448288;-0,003669942;
1744,394;0,005797662;-0,003317082;
1746,258;0,005890953;-0,003220321;
1748,121;0,005995663;-0,003112156;
1749,985;0,006554074;-0,002550304;
1751,849;0,00725467;-0,001846282;
1753,712;0,008084097;-0,001013443;
1755,576;0,009863397;0,0007692535;
1757,440;0,01393285;0,004842085;
1759,303;0,01967353;0,01058614;
1761,167;0,0287297;0,01964566;
1763,031;0,03294706;0,02386636;
1764,894;0,02206708;0,01298971;
1766,758;0,01087855;0,00180449;
1768,622;0,006318155;-0,002752607;
1770,485;0,004989958;-0,00407752;
1772,349;0,00462694;-0,004437267;
1774,213;0,004654832;-0,004406119;
1776,076;0,004732738;-0,00432497;
1777,940;0,004886993;-0,004167486;
1779,804;0,005145121;-0,003906142;
1781,667;0,005165765;-0,003882295;
1783,531;0,005171962;-0,003872909;
1785,395;0,005310541;-0,003731155;
1787,258;0,0054957;-0,003542833;
1789,122;0,005227777;-0,003807607;
1790,986;0,004894408;-0,00413784;
1792,849;0,004900109;-0,004129015;
1794,713;0,005051263;-0,003974751;
1796,577;0,005068645;-0,003954272;
1798,441;0,004863781;-0,004156052;
1800,304;0,004723147;-0,004293614;
1802,168;0,005027639;-0,003986063;
1804,032;0,00514852;-0,003862135;
1805,895;0,005147515;-0,003860106;
1807,759;0,00526136;-0,00374324;
1809,623;0,005098816;-0,003902775;
1811,486;0,00494203;-0,004056565;
1813,350;0,00516985;-0,00382576;
1815,214;0,005154262;-0,003838376;
1817,077;0,004880788;-0,00410889;
1818,941;0,004952986;-0,004033744;
1820,805;0,005174918;-0,003808877;
1822,668;0,00523918;-0,003741691;
1824,532;0,005214179;-0,003763781;
1826,396;0,005142521;-0,003832539;
1828,259;0,005096291;-0,003875881;
1830,123;0,005306503;-0,003662793;
1831,987;0,005445249;-0,003521182;
1833,850;0,005070455;-0,003893123;
1835,714;0,005013715;-0,003947022;
1837,578;0,005428485;-0,003529422;
1839,441;0,005762995;-0,003192093;
1841,305;0,0055166;-0,003435682;
1843,169;0,005501956;-0,003447529;
1845,032;0,005050496;-0,003896206;
1846,896;0,004457867;-0,004486061;
1848,760;0,00471311;-0,004228056;
1850,623;0,005209797;-0,003728618;
1852,487;0,005299588;-0,003636088;
1854,351;0,005364442;-0,003568504;
1856,214;0,00533457;-0,003595659;
1858,078;0,005272772;-0,00365475;
1859,942;0,005259804;-0,003665022;
1861,805;0,005454867;-0,003467273;
1863,669;0,005562703;-0,003356762;
1865,533;0,005515722;-0,00340108;
1867,396;0,005302637;-0,003611511;
1869,260;0,005358608;-0,003552898;
1871,124;0,005423541;-0,003485332;
1872,987;0,005464446;-0,003441806;
1874,851;0,005239951;-0,003663689;
1876,715;0,005247629;-0,00365341;
1878,578;0,005591951;-0,003306497;
1880,442;0,005627662;-0,003268206;
1882,306;0,005397269;-0,003496029;
1884,169;0,005104492;-0,003786245;
1886,033;0,004848032;-0,004040156;
1887,897;0,004923715;-0,003961933;
1889,760;0,004826206;-0,004056912;
1891,624;0,004786724;-0,004093874;
1893,488;0,004973787;-0,003904301;
1895,351;0,004861143;-0,004014444;
1897,215;0,004619033;-0,004254065;
1899,079;0,004895055;-0,003975563;
1900,942;0,004793101;-0,004075045;
1902,806;0,004868378;-0,003997307;
1904,670;0,004804723;-0,00405851;
1906,533;0,004681193;-0,004179598;
1908,397;0,00442761;-0,004430749;
1910,261;0,004400366;-0,00445557;
1912,124;0,004266351;-0,004587172;
1913,988;0,004335155;-0,004515963;
1915,852;0,004646771;-0,004201953;
1917,715;0,005162964;-0,003683374;
1919,579;0,005269944;-0,003574018;
1921,443;0,004933843;-0,003907752;
1923,306;0,004245649;-0,004593588;
1925,170;0,004116712;-0,004720177;
1927,034;0,004323276;-0,004511273;
1928,897;0,003920226;-0,004911992;
1930,761;0,00310784;-0,005722056;
1932,625;0,002759417;-0,006068167;
1934,488;0,003224623;-0,005600657;
1936,352;0,004308893;-0,004514092;
1938,216;0,004602955;-0,004217744;
1940,079;0,004281706;-0,004536716;
1941,943;0,003972368;-0,004843785;
1943,807;0,003411419;-0,005402474;
1945,670;0,002409978;-0,006401663;
1947,534;0,002395505;-0,006413894;
1949,398;0,003481611;-0,005325554;
1951,261;0,003636107;-0,005168832;
1953,125;0,003253341;-0,005549381;
1954,989;0,002766811;-0,006033703;
1956,852;0,002154068;-0,006644245;
1958,716;0,002173845;-0,006622277;
1960,580;0,001187874;-0,007606064;
1962,443;0,0005680535;-0,008223709;
1964,307;0,001153576;-0,00763602;
1966,171;0,0008381499;-0,007949287;
1968,034;0,0002412035;-0,008544083;
1969,898;0,0005231956;-0,008259949;
1971,762;0,0009379319;-0,007843078;
1973,625;0,0008163527;-0,007962531;
1975,489;0,001064371;-0,007712394;
1977,353;0,002229398;-0,006545257;
1979,216;0,002548415;-0,006224137;
1981,080;0,001630062;-0,007140396;
1982,944;0,001411842;-0,007356529;
1984,807;0,002995256;-0,005771037;
1986,671;0,003168684;-0,005595537;
1988,535;0,002394335;-0,006367823;
1990,398;0,001538951;-0,007221152;
1992,262;-0,0001272467;-0,008885302;
1994,126;0,0006809237;-0,008075091;
1995,989;0,001852712;-0,00690127;
1997,853;0,001616441;-0,007135516;
1999,717;0,002752593;-0,005997347;
2001,580;0,00354195;-0,00520598;
2003,444;0,001784376;-0,006961552;
2005,308;0,0006167187;-0,008127213;
2007,171;0,001644642;-0,007097303;
2009,035;0,003233467;-0,005506497;
2010,899;0,002040151;-0,006697841;
2012,762;0,0007004234;-0,008035602;
2014,626;0,001663453;-0,007070614;
2016,490;0,0008752667;-0,007856849;
2018,353;-0,001705338;-0,01043551;
2020,217;-0,00148275;-0,01021099;
2022,081;5,313986E-6;-0,008720992;
2023,944;0,0004067781;-0,008317605;
2025,808;0,00108006;-0,007642408;
2027,672;0,0002162812;-0,008504278;
2029,535;0,0007083341;-0,008010324;
2031,399;0,001722685;-0,006994078;
2033,263;0,0004964068;-0,008218469;
2035,126;0,001014195;-0,007698801;
2036,990;0,002288018;-0,006423104;
2038,854;0,00244921;-0,006260044;
2040,717;0,002053603;-0,006653791;
2042,581;0,002404994;-0,006300547;
2044,445;0,002477052;-0,006226643;
2046,308;0,001237437;-0,007464418;
2048,172;0,001650301;-0,007049721;
2050,036;0,004093816;-0,004604379;
2051,899;0,004754347;-0,003942028;
2053,763;0,004355824;-0,004338738;
2055,627;0,00585726;-0,002835495;
2057,490;0,005728956;-0,002962;
2059,354;0,005137317;-0,003551845;
2061,218;0,005654042;-0,003033332;
2063,081;0,005891246;-0,002794347;
2064,945;0,00591191;-0,002771909;
2066,809;0,006737861;-0,001944191;
2068,672;0,007308578;-0,001371713;
2070,536;0,006390217;-0,002288318;
2072,400;0,006149463;-0,002527324;
2074,264;0,006523511;-0,002151533;
