;May25_TPC_02-06-02_LMW_salt;May25_TPC_02-06-02_LMW_salt (baseline corrected);
1554,300;0,01299415;-0,001789541;
1556,164;0,01270382;-0,002077568;
1558,027;0,01257565;-0,002203449;
1559,891;0,01329886;-0,001477955;
1561,755;0,01301408;-0,001760464;
1563,618;0,0125308;-0,00224149;
1565,482;0,01252032;-0,00224972;
1567,346;0,01250334;-0,002264464;
1569,209;0,01249604;-0,002269537;
1571,073;0,01266295;-0,002100409;
1572,937;0,01223029;-0,002530861;
1574,800;0,01191221;-0,002846749;
1576,664;0,01233633;-0,00242044;
1578,528;0,01251869;-0,002235906;
1580,391;0,01230095;-0,002451481;
1582,255;0,01219437;-0,002555903;
1584,119;0,01215534;-0,002592789;
1585,982;0,01214318;-0,002602822;
1587,846;0,01208442;-0,002659452;
1589,710;0,01200266;-0,002739096;
1591,573;0,01191201;-0,002827647;
1593,437;0,01189522;-0,002842345;
1595,301;0,01179775;-0,002937732;
1597,164;0,01179407;-0,002939335;
1599,028;0,01181943;-0,002911908;
1600,892;0,01164332;-0,003085967;
1602,755;0,01163933;-0,003087906;
1604,619;0,01179635;-0,002928849;
1606,483;0,01175238;-0,002970796;
1608,346;0,0115373;-0,00318385;
1610,210;0,01149767;-0,003221472;
1612,074;0,01151849;-0,003198652;
1613,937;0,01132496;-0,003390194;
1615,801;0,01122875;-0,003484431;
1617,665;0,01174827;-0,002962932;
1619,528;0,01171385;-0,002995396;
1621,392;0,01128396;-0,003423332;
1623,256;0,011199;-0,003506347;
1625,119;0,01135375;-0,003349663;
1626,983;0,0111363;-0,003565184;
1628,847;0,01109599;-0,003603576;
1630,710;0,01105721;-0,003640442;
1632,574;0,01076762;-0,003928133;
1634,438;0,01038558;-0,004308287;
1636,301;0,01067949;-0,00401249;
1638,165;0,01089775;-0,003792358;
1640,029;0,01063899;-0,00404925;
1641,892;0,0104804;-0,004205976;
1643,756;0,01030588;-0,004378648;
1645,620;0,01012604;-0,004556655;
1647,483;0,01027459;-0,004406264;
1649,347;0,01001949;-0,004659544;
1651,211;0,009285335;-0,005391882;
1653,074;0,0089322;-0,00574321;
1654,938;0,01039392;-0,004279692;
1656,802;0,01064593;-0,004025883;
1658,665;0,01046668;-0,004203349;
1660,529;0,01041078;-0,004257473;
1662,393;0,01060021;-0,004066285;
1664,256;0,0107574;-0,003907329;
1666,120;0,01046539;-0,004197587;
1667,984;0,01012549;-0,004535746;
1669,847;0,01018941;-0,004470086;
1671,711;0,01027826;-0,004379514;
1673,575;0,01014713;-0,004508921;
1675,438;0,01005954;-0,004594791;
1677,302;0,009863935;-0,004788695;
1679,166;0,009487335;-0,005163597;
1681,029;0,009375345;-0,005273897;
1682,893;0,009020256;-0,005627302;
1684,757;0,008961888;-0,005683994;
1686,620;0,009106994;-0,00553722;
1688,484;0,008854025;-0,005788529;
1690,348;0,008512352;-0,006128548;
1692,211;0,007967976;-0,006671278;
1694,075;0,007430463;-0,007207151;
1695,939;0,007225024;-0,007410959;
1697,802;0,007184219;-0,007450139;
1699,666;0,006816872;-0,007815869;
1701,530;0,006925958;-0,007705171;
1703,393;0,006871092;-0,007758434;
1705,257;0,00640837;-0,00821956;
1707,121;0,006150027;-0,008476313;
1708,984;0,006002015;-0,008622743;
1710,848;0,005920057;-0,008703125;
1712,712;0,005635289;-0,008986324;
1714,575;0,005349835;-0,009270216;
1716,439;0,005454718;-0,009163777;
1718,303;0,005630952;-0,008985995;
1720,166;0,00560839;-0,009007016;
1722,030;0,005406196;-0,009207674;
1723,894;0,005372377;-0,009239965;
1725,757;0,00524557;-0,00936525;
1727,621;0,004904675;-0,009704629;
1729,485;0,004602472;-0,01000532;
1731,348;0,0045944;-0,01001189;
1733,212;0,004750037;-0,009854761;
1735,076;0,005026019;-0,009577289;
1736,939;0,004807564;-0,009794261;
1738,803;0,004642322;-0,009958027;
1740,667;0,004776653;-0,009822225;
1742,530;0,004866703;-0,00973071;
1744,394;0,004921843;-0,009674113;
1746,258;0,004747428;-0,009847076;
1748,121;0,004717706;-0,009875353;
1749,985;0,005139622;-0,009451997;
1751,849;0,005600352;-0,008989834;
1753,712;0,005934175;-0,008654584;
1755,576;0,006582594;-0,008004744;
1757,440;0,008294342;-0,006291581;
1759,303;0,0108466;-0,003737914;
1761,167;0,01486505;0,00028194;
1763,031;0,01779459;0,003212875;
1764,894;0,01406367;-0,0005166559;
1766,758;0,008659137;-0,0059198;
1768,622;0,005885759;-0,008691798;
1770,485;0,004880234;-0,009695949;
1772,349;0,004681483;-0,009893332;
1774,213;0,004729161;-0,009844292;
1776,076;0,004547926;-0,01002417;
1777,940;0,004338017;-0,01023273;
1779,804;0,0042401;-0,0103293;
1781,667;0,004382161;-0,0101859;
1783,531;0,004484789;-0,01008194;
1785,395;0,004748445;-0,009816953;
1787,258;0,004781043;-0,009783032;
1789,122;0,004256827;-0,01030593;
1790,986;0,004195437;-0,01036601;
1792,849;0,004527621;-0,01003252;
1794,713;0,004613112;-0,009945727;
1796,577;0,004509017;-0,01004853;
1798,441;0,004463611;-0,01009264;
1800,304;0,004500914;-0,01005405;
1802,168;0,004603039;-0,009950649;
1804,032;0,004515029;-0,01003738;
1805,895;0,0044658;-0,01008534;
1807,759;0,004482205;-0,01006768;
1809,623;0,004515266;-0,01003336;
1811,486;0,004492823;-0,01005455;
1813,350;0,004391403;-0,01015472;
1815,214;0,004359604;-0,01018527;
1817,077;0,004358977;-0,01018466;
1818,941;0,004459217;-0,01008319;
1820,805;0,004526074;-0,0100151;
1822,668;0,00429837;-0,01024158;
1824,532;0,004124927;-0,01041381;
1826,396;0,00419944;-0,01033808;
1828,259;0,004231343;-0,01030497;
1830,123;0,00447138;-0,01006373;
1831,987;0,004740746;-0,009793168;
1833,850;0,004635424;-0,009897297;
1835,714;0,004545871;-0,009985661;
1837,578;0,004410345;-0,01012;
1839,441;0,004239806;-0,01028936;
1841,305;0,004569244;-0,00995875;
1843,169;0,004786378;-0,009740447;
1845,032;0,004433542;-0,01009212;
1846,896;0,00433684;-0,01018766;
1848,760;0,004400132;-0,01012321;
1850,623;0,004353838;-0,01016836;
1852,487;0,004457944;-0,0100631;
1854,351;0,0043811;-0,01013881;
1856,214;0,004131787;-0,01038698;
1858,078;0,004190817;-0,01032682;
1859,942;0,004475665;-0,01004084;
1861,805;0,004560698;-0,009954688;
1863,669;0,004381278;-0,01013299;
1865,533;0,003906479;-0,01060667;
1867,396;0,003621513;-0,01089053;
1869,260;0,00392564;-0,0105853;
1871,124;0,004183633;-0,0103262;
1872,987;0,004247699;-0,01026104;
1874,851;0,004115449;-0,0103922;
1876,715;0,004443022;-0,01006354;
1878,578;0,004611281;-0,009894195;
1880,442;0,004298693;-0,0102057;
1882,306;0,004234971;-0,01026835;
1884,169;0,00426494;-0,01023731;
1886,033;0,003911404;-0,01058978;
1887,897;0,003751733;-0,01074839;
1889,760;0,003932369;-0,01056669;
1891,624;0,004350795;-0,01014721;
1893,488;0,003862603;-0,01063436;
1895,351;0,003665097;-0,01083082;
1897,215;0,004054126;-0,01044075;
1899,079;0,004307228;-0,01018661;
1900,942;0,004044842;-0,01044796;
1902,806;0,003907345;-0,01058443;
1904,670;0,003952881;-0,01053786;
1906,533;0,00394464;-0,01054508;
1908,397;0,00365644;-0,01083227;
1910,261;0,003781935;-0,01070576;
1912,124;0,00388768;-0,010599;
1913,988;0,003647554;-0,01083812;
1915,852;0,003162806;-0,01132187;
1917,715;0,002746852;-0,01173683;
1919,579;0,00310171;-0,01138097;
1921,443;0,003600704;-0,01088099;
1923,306;0,003315948;-0,01116476;
1925,170;0,003554318;-0,01092541;
1927,034;0,00336368;-0,01111507;
1928,897;0,003347501;-0,01113027;
1930,761;0,003015929;-0,01146087;
1932,625;0,00277822;-0,01169761;
1934,488;0,002638987;-0,01183588;
1936,352;0,002189601;-0,01228431;
1938,216;0,002611007;-0,01186194;
1940,079;0,003741941;-0,01073006;
1941,943;0,003149304;-0,01132175;
1943,807;0,001769764;-0,01270034;
1945,670;0,001812124;-0,01265704;
1947,534;0,002230533;-0,01223769;
1949,398;0,002266772;-0,01220052;
1951,261;0,002211294;-0,01225507;
1953,125;0,001502833;-0,0129626;
1954,989;0,001341735;-0,01312277;
1956,852;0,000913912;-0,01354968;
1958,716;0,0002960186;-0,01416665;
1960,580;0,0002482272;-0,01421353;
1962,443;0,0003101203;-0,01415073;
1964,307;0,000851514;-0,01360843;
1966,171;0,001089205;-0,01336983;
1968,034;-0,0006632202;-0,01512136;
1969,898;-0,001718872;-0,01617611;
1971,762;-0,001070296;-0,01552665;
1973,625;3,911117E-5;-0,01441635;
1975,489;0,0008127716;-0,0136418;
1977,353;0,0005002072;-0,01395348;
1979,216;-0,001309177;-0,01576199;
1981,080;-0,0006942166;-0,01514615;
1982,944;0,001138654;-0,01331241;
1984,807;0,001948945;-0,01250125;
1986,671;0,002209414;-0,01223991;
1988,535;0,002135397;-0,01231307;
1990,398;0,0004880441;-0,01395956;
1992,262;-0,0002937938;-0,01474054;
1994,126;-0,0001168615;-0,01456276;
1995,989;0,0009750947;-0,01346995;
1997,853;0,002098563;-0,01234563;
1999,717;0,002281862;-0,01216149;
2001,580;0,001784214;-0,0126583;
2003,444;0,001210002;-0,01323167;
2005,308;0,0002796542;-0,01416119;
2007,171;-0,0004431959;-0,0148832;
2009,035;0,0008291995;-0,01360998;
2010,899;0,0009926708;-0,01344568;
2012,762;-2,43744E-5;-0,01446191;
2014,626;0,000784429;-0,01365228;
2016,490;0,0006983927;-0,0137375;
2018,353;-0,0002346855;-0,01466977;
2020,217;0,0002553399;-0,01417893;
2022,081;-3,253224E-5;-0,014466;
2023,944;-0,001555369;-0,01598803;
2025,808;-0,001211831;-0,01564369;
2027,672;0,001401564;-0,0130295;
2029,535;0,00161521;-0,01281506;
2031,399;0,0006537455;-0,01377573;
2033,263;0,00139529;-0,01303339;
2035,126;0,003536973;-0,01089092;
2036,990;0,003399375;-0,01102774;
2038,854;0,001269181;-0,01315715;
2040,717;0,0009121101;-0,01351345;
2042,581;0,001703708;-0,01272107;
2044,445;0,001018943;-0,01340506;
2046,308;0,001295685;-0,01312755;
2048,172;0,002907535;-0,01151494;
2050,036;0,003349671;-0,01107204;
2051,899;0,003190852;-0,01123009;
2053,763;0,003074858;-0,01134533;
2055,627;0,003757215;-0,01066222;
2057,490;0,004270097;-0,01014858;
2059,354;0,003874583;-0,01054335;
2061,218;0,004592868;-0,009824313;
2063,081;0,005197752;-0,009218684;
2064,945;0,004365744;-0,01004995;
2066,809;0,004503599;-0,009911355;
2068,672;0,004715953;-0,009698264;
2070,536;0,004836179;-0,009577303;
