;May11_TPC_04-04-02_LMW_salt;May11_TPC_04-04-02_LMW_salt (baseline corrected);
847,969;0,03430504;0,004908934;
849,833;0,03415801;0,004839443;
851,697;0,03421576;0,004974227;
853,560;0,03430037;0,005135364;
855,424;0,03447499;0,00538602;
857,288;0,03454741;0,005533973;
859,151;0,03481286;0,005874463;
861,015;0,03525984;0,006396007;
862,879;0,0359319;0,007142137;
864,742;0,03644156;0,007725395;
866,606;0,03674897;0,008105925;
868,470;0,03690731;0,008336916;
870,333;0,03689321;0,008395004;
872,197;0,03674858;0,008322095;
874,061;0,03693265;0,008577435;
875,924;0,03773292;0,009448517;
877,788;0,03906375;0,0108497;
879,652;0,04006323;0,0119191;
881,515;0,03951566;0,011441;
883,379;0,03845046;0,01044483;
885,243;0,03809349;0,01015645;
887,106;0,03808251;0,01021364;
888,970;0,03784158;0,01004044;
890,834;0,03664659;0,008912768;
892,697;0,03518867;0,00752173;
894,561;0,03423939;0,006638929;
896,425;0,03386272;0,006328316;
898,288;0,03383915;0,006370391;
900,152;0,03378677;0,006383246;
902,016;0,03375146;0,006412778;
903,879;0,03376748;0,006493228;
905,743;0,03381963;0,006609423;
907,607;0,03386458;0,006718018;
909,470;0,03395299;0,006869678;
911,334;0,03406886;0,007048411;
913,198;0,03417057;0,007212605;
915,061;0,03424203;0,007346164;
916,925;0,03426631;0,007432159;
918,789;0,03443932;0,00766652;
920,652;0,03465282;0,007940994;
922,516;0,0348915;0,008240276;
924,380;0,03499931;0,008408329;
926,243;0,03514362;0,008612507;
928,107;0,03533618;0,008864582;
929,971;0,03565101;0,009238574;
931,834;0,03580781;0,00945418;
933,698;0,03591473;0,009619552;
935,562;0,03599766;0,009760579;
937,425;0,03614997;0,00997065;
939,289;0,03634292;0,01022101;
941,153;0,03658449;0,01051965;
943,016;0,03673009;0,01072199;
944,880;0,03691244;0,01096073;
946,744;0,03721793;0,01132229;
948,607;0,0375041;0,01166419;
950,471;0,0377618;0,0119773;
952,335;0,03804379;0,01231437;
954,198;0,03836282;0,01268816;
956,062;0,03872396;0,01310374;
957,926;0,03895171;0,01338562;
959,789;0,03932176;0,01380947;
961,653;0,03988127;0,01442248;
963,517;0,04040883;0,01500323;
965,380;0,04080364;0,01545092;
967,244;0,04119398;0,01589382;
969,108;0,04161027;0,01636239;
970,972;0,0421203;0,01692438;
972,835;0,04267228;0,01752803;
974,699;0,04338555;0,01829268;
976,563;0,04423146;0,01918967;
978,426;0,04524127;0,02025027;
980,290;0,04630983;0,02136933;
982,154;0,0478135;0,02292321;
984,017;0,05002436;0,025184;
985,881;0,05281731;0,02802659;
987,745;0,05596428;0,03122292;
989,608;0,05785271;0,03316044;
991,472;0,05687412;0,03223066;
993,336;0,05394158;0,02934665;
995,199;0,05110942;0,02656276;
997,063;0,04928588;0,02478721;
998,927;0,04844875;0,0239978;
1000,790;0,04812732;0,02372382;
1002,654;0,04795575;0,02359944;
1004,518;0,04794832;0,02363895;
1006,381;0,04826332;0,02400062;
1008,245;0,04873877;0,02452248;
1010,109;0,04925261;0,02508247;
1011,972;0,04992721;0,02580297;
1013,836;0,05046441;0,02638582;
1015,700;0,0509743;0,0269411;
1017,563;0,05158054;0,02759249;
1019,427;0,0522359;0,02829275;
1021,291;0,05281079;0,02891229;
1023,154;0,05338818;0,02953409;
1025,018;0,0541988;0,03038888;
1026,882;0,05497719;0,0312112;
1028,745;0,05572405;0,03200174;
1030,609;0,05648517;0,03280632;
1032,473;0,05735529;0,03371965;
1034,336;0,05835143;0,03475877;
1036,200;0,05955485;0,03600495;
1038,064;0,06098975;0,03748237;
1039,927;0,06250433;0,03903924;
1041,791;0,06420766;0,04078464;
1043,655;0,06597404;0,04259286;
1045,518;0,06764816;0,04430859;
1047,382;0,06967182;0,04637366;
1049,246;0,07186224;0,04860524;
1051,109;0,07315099;0,04993495;
1052,973;0,07404105;0,05086575;
1054,837;0,07526738;0,05213261;
1056,700;0,07674459;0,05365012;
1058,564;0,07856655;0,05551218;
1060,428;0,08063914;0,05762466;
1062,291;0,08284018;0,05986537;
1064,155;0,08550182;0,06256648;
1066,019;0,08867148;0,0657754;
1067,882;0,0924065;0,06954948;
1069,746;0,09673354;0,07391537;
1071,610;0,1016019;0,07882238;
1073,473;0,1069823;0,08424123;
1075,337;0,1127729;0,09007003;
1077,201;0,1186806;0,09601584;
1079,064;0,1249504;0,1023235;
1080,928;0,1318912;0,1093019;
1082,792;0,1391441;0,1165923;
1084,655;0,1461949;0,1236804;
1086,519;0,1528225;0,130345;
1088,383;0,1588555;0,1364149;
1090,246;0,1641844;0,1417805;
1092,110;0,1685775;0,1462101;
1093,974;0,1720334;0,1497024;
1095,837;0,1743583;0,1520634;
1097,701;0,1757426;0,1534836;
1099,565;0,1761954;0,1539722;
1101,428;0,1757818;0,1535943;
1103,292;0,1748859;0,1527337;
1105,156;0,173871;0,151754;
1107,019;0,1728217;0,1507398;
1108,883;0,1715529;0,1495059;
1110,747;0,1700333;0,148021;
1112,610;0,168298;0,1463203;
1114,474;0,1660932;0,1441498;
1116,338;0,1636253;0,1417161;
1118,201;0,1609909;0,1391157;
1120,065;0,1583445;0,1365031;
1121,929;0,1558171;0,1340094;
1123,792;0,1533444;0,1315702;
1125,656;0,1508227;0,1290818;
1127,520;0,1484996;0,1267919;
1129,383;0,1464325;0,1247578;
1131,247;0,1445758;0,122934;
1133,111;0,1429871;0,121378;
1134,974;0,1417655;0,1201889;
1136,838;0,1406646;0,1191203;
1138,702;0,139409;0,1178969;
1140,565;0,1381324;0,1166524;
1142,429;0,1368599;0,1154118;
1144,293;0,1354453;0,1140289;
1146,156;0,1340455;0,1126607;
1148,020;0,1325888;0,1112355;
1149,884;0,1307593;0,1094373;
1151,747;0,1284464;0,1071554;
1153,611;0,1256678;0,1044078;
1155,475;0,1227856;0,1015564;
1157,338;0,1203015;0,09910306;
1159,202;0,1182295;0,09706159;
1161,066;0,1165184;0,09538081;
1162,929;0,1149893;0,09388192;
1164,793;0,1132458;0,09216856;
1166,657;0,1112012;0,0901539;
1168,520;0,1091467;0,08812923;
1170,384;0,1073042;0,08631633;
1172,248;0,1056262;0,08466786;
1174,111;0,1039583;0,08302939;
1175,975;0,1023926;0,08149289;
1177,839;0,1009043;0,08003368;
1179,702;0,09955759;0,07871594;
1181,566;0,09830055;0,07748773;
1183,430;0,09692506;0,07614092;
1185,293;0,09541639;0,07466081;
1187,157;0,09385456;0,0731274;
1189,021;0,0922423;0,07154342;
1190,884;0,09061013;0,06993941;
1192,748;0,08885721;0,06821451;
1194,612;0,0872661;0,06665129;
1196,475;0,08571905;0,06513199;
1198,339;0,08395689;0,06339747;
1200,203;0,08212008;0,06158816;
1202,066;0,08025574;0,05975119;
1203,930;0,07836248;0,05788517;
1205,794;0,07636653;0,05591635;
1207,657;0,07428024;0,05385705;
1209,521;0,07226285;0,05186653;
1211,385;0,07031032;0,04994076;
1213,248;0,06845342;0,04811047;
1215,112;0,06658089;0,04626444;
1216,976;0,0648854;0,04459533;
1218,839;0,06350947;0,04324566;
1220,703;0,06237503;0,04213736;
1222,567;0,06146752;0,04125587;
1224,430;0,06066921;0,04048346;
1226,294;0,05988728;0,03972731;
1228,158;0,05923201;0,03909771;
1230,021;0,05892716;0,0388184;
1231,885;0,05891205;0,03882872;
1233,749;0,05904623;0,03898822;
1235,612;0,05928614;0,03925333;
1237,476;0,05964883;0,03964111;
1239,340;0,06004469;0,04006195;
1241,203;0,06044505;0,04048717;
1243,067;0,06096401;0,04103089;
1244,931;0,06156091;0,04165243;
1246,795;0,06221053;0,04232657;
1248,658;0,06301023;0,04315069;
1250,522;0,06377827;0,04394305;
1252,386;0,06448869;0,04467767;
1254,249;0,0653093;0,04552238;
1256,113;0,06634222;0,04657928;
1257,977;0,06747999;0,04774093;
1259,840;0,06849791;0,04878263;
1261,704;0,0695614;0,04986979;
1263,568;0,07065029;0,05098225;
1265,431;0,07187428;0,05222969;
1267,295;0,07320166;0,05358044;
1269,159;0,07452929;0,05493132;
1271,022;0,07594547;0,05637066;
1272,886;0,0774937;0,05794194;
1274,750;0,07906242;0,0595336;
1276,613;0,08057305;0,06106708;
1278,477;0,08220247;0,06271925;
1280,341;0,08406857;0,06460801;
1282,204;0,08585509;0,06641708;
1284,068;0,08774597;0,06833041;
1285,932;0,08987697;0,07048377;
1287,795;0,09218456;0,07281362;
1289,659;0,09449868;0,07514991;
1291,523;0,09682403;0,07749732;
1293,386;0,09922699;0,07992225;
1295,250;0,1017963;0,08251339;
1297,114;0,1044778;0,08521677;
1298,977;0,1072554;0,08801597;
1300,841;0,1101008;0,09088304;
1302,705;0,1130612;0,09386489;
1304,568;0,1162394;0,09706449;
1306,432;0,1196613;0,1005077;
1308,296;0,1231853;0,104053;
1310,159;0,1268327;0,1077215;
1312,023;0,1307399;0,1116497;
1313,887;0,1347295;0,1156603;
1315,750;0,1385833;0,119535;
1317,614;0,1426239;0,1235963;
1319,478;0,1467519;0,1277451;
1321,341;0,150552;0,1315657;
1323,205;0,1544452;0,1354794;
1325,069;0,1585882;0,1396429;
1326,932;0,1629638;0,1440388;
1328,796;0,1676502;0,1487455;
1330,660;0,1725938;0,1537093;
1332,523;0,177798;0,1589336;
1334,387;0,1831656;0,1643212;
1336,251;0,1886208;0,1697963;
1338,114;0,1951102;0,1763055;
1339,978;0,2026025;0,1838176;
1341,842;0,2093025;0,1905373;
1343,705;0,2159469;0,1972013;
1345,569;0,2232311;0,204505;
1347,433;0,2302426;0,2115359;
1349,296;0,2366078;0,2179205;
1351,160;0,2420361;0,2233681;
1353,024;0,2468855;0,2282367;
1354,887;0,2509249;0,2322952;
1356,751;0,2545249;0,2359142;
1358,615;0,2586074;0,2400157;
1360,478;0,2639464;0,2453735;
1362,342;0,2696432;0,2510891;
1364,206;0,2739116;0,2553762;
1366,069;0,2784335;0,2599168;
1367,933;0,2837193;0,2652211;
1369,797;0,2884597;0,26998;
1371,660;0,2935745;0,2751133;
1373,524;0,297092;0,2786491;
1375,388;0,295402;0,2769774;
1377,251;0,2908496;0,2724432;
1379,115;0,2839246;0,2655363;
1380,979;0,2747442;0,256374;
1382,842;0,2650682;0,246716;
1384,706;0,2556093;0,2372749;
1386,570;0,2457123;0,2273958;
1388,433;0,2336782;0,2153794;
1390,297;0,2243333;0,2060522;
1392,161;0,2174859;0,1992224;
1394,024;0,2110985;0,1928526;
1395,888;0,2031137;0,1848852;
1397,752;0,1966504;0,1784393;
1399,615;0,189453;0,1712593;
1401,479;0,1830263;0,1648499;
1403,343;0,1784588;0,1602996;
1405,206;0,1727531;0,154611;
1407,070;0,1667628;0,1486377;
1408,934;0,1617702;0,1436621;
1410,797;0,1566133;0,1385222;
1412,661;0,1514782;0,1334039;
1414,525;0,1466165;0,128559;
1416,388;0,1423528;0,1243121;
1418,252;0,1378797;0,1198556;
1420,116;0,1308677;0,1128602;
1421,979;0,1254468;0,1074558;
1423,843;0,1204224;0,1024479;
1425,707;0,1145146;0,09655653;
1427,570;0,1103773;0,09243551;
1429,434;0,1078857;0,08996023;
1431,298;0,1075128;0,08960354;
1433,161;0,1062407;0,08834758;
1435,025;0,1026632;0,08478618;
1436,889;0,09530313;0,07744209;
1438,752;0,08818901;0,07034393;
1440,616;0,0836702;0,06584101;
1442,480;0,07918461;0,06137125;
1444,343;0,07480916;0,05701158;
1446,207;0,0709367;0,05315484;
1448,071;0,06678679;0,04902057;
1449,934;0,06270673;0,04495611;
1451,798;0,05944777;0,04171267;
1453,662;0,05714918;0,03942956;
1455,525;0,05619648;0,03849227;
1457,389;0,05482895;0,0371401;
1459,253;0,05245442;0,03478086;
1461,116;0,05087913;0,03322081;
1462,980;0,04987678;0,03223364;
1464,844;0,04888179;0,03125376;
1466,707;0,04747373;0,02986076;
1468,571;0,04622431;0,02862636;
1470,435;0,04552512;0,02794211;
1472,298;0,04498853;0,02742042;
1474,162;0,04378534;0,02623206;
1476,026;0,04248015;0,02494165;
1477,889;0,04102776;0,02350399;
1479,753;0,03993423;0,02242512;
1481,617;0,03889154;0,02139704;
1483,480;0,03779416;0,02031422;
1485,344;0,03668606;0,01922063;
1487,208;0,03565464;0,01820365;
1489,071;0,03475013;0,01731353;
1490,935;0,03342072;0,01599847;
1492,799;0,03206346;0,01465549;
1494,662;0,03138793;0,0139942;
1496,526;0,03079622;0,01341666;
1498,390;0,02983154;0,01246611;
1500,253;0,02873203;0,01138068;
1502,117;0,02776598;0,01042865;
1503,981;0,02715504;0,00983168;
1505,844;0,0271128;0,00980336;
1507,708;0,02659682;0,009301243;
1509,572;0,0255808;0,00829904;
1511,435;0,0247042;0,007436204;
1513,299;0,0240117;0,006757416;
1515,163;0,02364956;0,006408939;
1517,026;0,02345134;0,006224327;
1518,890;0,02277008;0,005556627;
1520,754;0,02220133;0,005001398;
1522,618;0,02188741;0,00470094;
1524,481;0,02154265;0,004369585;
1526,345;0,02111377;0,003954074;
1528,209;0,02071541;0,003569031;
1530,072;0,02025925;0,003126132;
1531,936;0,01994535;0,002825452;
1533,800;0,02005227;0,002945546;
1535,663;0,0198503;0,002756695;
1537,527;0,01956827;0,002487747;
1539,391;0,01986942;0,002801918;
1541,254;0,01981463;0,002760111;
1543,118;0,01972059;0,002679;
1544,982;0,01979635;0,002767653;
1546,845;0,01971538;0,002699522;
1548,709;0,01971874;0,002715671;
1550,573;0,02003019;0,00303987;
1552,436;0,02012869;0,003151075;
1554,300;0,02021156;0,003246596;
1556,164;0,02038282;0,003430463;
1558,027;0,02111181;0,004172021;
1559,891;0,02284659;0,005919318;
1561,755;0,02267524;0,00576045;
1563,618;0,02247545;0,005573084;
1565,482;0,02275806;0,005868088;
1567,346;0,02314713;0,0062695;
1569,209;0,02365784;0,006792507;
1571,073;0,02406093;0,00720785;
1572,937;0,02424498;0,007404108;
1574,800;0,02460172;0,007773023;
1576,664;0,02511852;0,008301945;
1578,528;0,02534562;0,008541128;
1580,391;0,02529223;0,008499776;
1582,255;0,02536976;0,0085893;
1584,119;0,025573;0,008804493;
1585,982;0,02565184;0,008895243;
1587,846;0,02568541;0,008940681;
1589,710;0,02587084;0,009137947;
1591,573;0,02591927;0,00919816;
1593,437;0,02594202;0,009232657;
1595,301;0,02592158;0,009223919;
1597,164;0,02578341;0,009097413;
1599,028;0,02562181;0,008947435;
1600,892;0,02551201;0,008849216;
1602,755;0,02535852;0,008707269;
1604,619;0,0252753;0,008635553;
1606,483;0,02538438;0,008756092;
1608,346;0,02540008;0,008783212;
1610,210;0,02526724;0,008661753;
1612,074;0,02511399;0,008519848;
1613,937;0,02496966;0,008386823;
1615,801;0,02489358;0,008322006;
1617,665;0,02492697;0,008366618;
1619,528;0,02459274;0,008043577;
1621,392;0,02434173;0,007803714;
1623,256;0,02441044;0,007883535;
1625,119;0,02422534;0,007709504;
1626,983;0,02392908;0,007424281;
1628,847;0,0237351;0,007241291;
1630,710;0,02353826;0,007055416;
1632,574;0,0231906;0,00671867;
1634,438;0,02302046;0,006559413;
1636,301;0,02305652;0,006606323;
1638,165;0,02252563;0,006086241;
1640,029;0,02199917;0,005570557;
1641,892;0,02189602;0,005478137;
1643,756;0,02172838;0,005321199;
1645,620;0,02134652;0,004950002;
1647,483;0,02119796;0,004812068;
1649,347;0,02066227;0,004286968;
1651,211;0,02005805;0,003693304;
1653,074;0,01975097;0,003396736;
1654,938;0,02000407;0,00366032;
1656,802;0,0200021;0,003668797;
1658,665;0,01996404;0,003641154;
1660,529;0,02007677;0,003764259;
1662,393;0,02007569;0,003773529;
1664,256;0,01979422;0,00350236;
1666,120;0,01947425;0,003192666;
1667,984;0,0193319;0,003060557;
1669,847;0,01936327;0,003102132;
1671,711;0,01927509;0,003024122;
1673,575;0,01910773;0,002866902;
1675,438;0,01894595;0,002715225;
1677,302;0,01861333;0,00239267;
1679,166;0,0181908;0,001980174;
1681,029;0,01803605;0,001835423;
1682,893;0,01776747;0,001576814;
1684,757;0,01765107;0,001470354;
1686,620;0,01732877;0,001157952;
1688,484;0,01688389;0,0007229507;
1690,348;0,01663265;0,0004815467;
1692,211;0,01626019;0,0001188912;
1694,075;0,01577863;-0,0003528968;
1695,939;0,01574564;-0,0003761409;
1697,802;0,01568732;-0,0004247588;
1699,666;0,0153236;-0,0007787971;
1701,530;0,01518336;-0,0009093913;
1703,393;0,01474562;-0,001337517;
1705,257;0,01457505;-0,001498507;
1707,121;0,0144409;-0,001623111;
1708,984;0,01432141;-0,001733078;
1710,848;0,01417107;-0,001873928;
1712,712;0,01382022;-0,002215323;
1714,575;0,01385427;-0,002171844;
1716,439;0,01401896;-0,001997765;
1718,303;0,01405759;-0,001949769;
1720,166;0,01388193;-0,002116091;
1722,030;0,01348324;-0,002505475;
1723,894;0,01354997;-0,002429471;
1725,757;0,01365563;-0,002314565;
1727,621;0,01353198;-0,002429007;
1729,485;0,01346925;-0,002482547;
1731,348;0,01345064;-0,002492;
1733,212;0,01342741;-0,002506105;
1735,076;0,01371231;-0,00221211;
1736,939;0,01319343;-0,002721926;
1738,803;0,01262587;-0,003280452;
1740,667;0,0129826;-0,002914706;
1742,530;0,01334308;-0,002545247;
1744,394;0,01323411;-0,002645268;
1746,258;0,01310391;-0,002766545;
1748,121;0,0132366;-0,002624965;
1749,985;0,01351162;-0,002341075;
1751,849;0,0137654;-0,002078465;
1753,712;0,0138392;-0,001995853;
1755,576;0,0142949;-0,001531367;
1757,440;0,01562812;-0,000189399;
1759,303;0,01747664;0,001667845;
1761,167;0,02074043;0,004940335;
1763,031;0,0238626;0,008071177;
1764,894;0,02173182;0,005949042;
1766,758;0,01793872;0,002164558;
1768,622;0,01574318;-2,240131E-5;
1770,485;0,01427362;-0,001483401;
1772,349;0,01323075;-0,002517736;
1774,213;0,01295219;-0,002787783;
1776,076;0,01287952;-0,002851981;
1777,940;0,01260883;-0,003114216;
1779,804;0,01233789;-0,003376727;
1781,667;0,01221269;-0,003493526;
1783,531;0,01227333;-0,003424511;
1785,395;0,01238485;-0,003304647;
1787,258;0,01242741;-0,003253759;
1789,122;0,01210211;-0,003570761;
1790,986;0,01186152;-0,00380308;
1792,849;0,01210524;-0,00355112;
1794,713;0,01219328;-0,003454862;
1796,577;0,01200771;-0,003632236;
1798,441;0,01197778;-0,003654004;
1800,304;0,01194265;-0,003680988;
1802,168;0,01202085;-0,003594669;
1804,032;0,01215185;-0,003455577;
1805,895;0,01190956;-0,0036898;
1807,759;0,01177391;-0,003817406;
1809,623;0,01171753;-0,003865776;
1811,486;0,01168345;-0,003891865;
1813,350;0,01149893;-0,004068415;
1815,214;0,01122741;-0,004331992;
1817,077;0,01126967;-0,004281814;
1818,941;0,01163344;-0,003910143;
1820,805;0,01185046;-0,003685257;
1822,668;0,01181659;-0,003711278;
1824,532;0,01170936;-0,003810688;
1826,396;0,01170059;-0,003811662;
1828,259;0,01150893;-0,003995549;
1830,123;0,01162598;-0,00387075;
1831,987;0,01184142;-0,003647581;
1833,850;0,01172318;-0,003758115;
1835,714;0,01145122;-0,00402239;
1837,578;0,01125056;-0,004215403;
1839,441;0,01143542;-0,004022909;
1841,305;0,01129119;-0,004159523;
1843,169;0,01126466;-0,004178473;
1845,032;0,01162107;-0,003814498;
1846,896;0,01179162;-0,003636407;
1848,760;0,01173999;-0,003680513;
1850,623;0,01157831;-0,003834702;
1852,487;0,01144422;-0,003961317;
1854,351;0,01142224;-0,003975846;
1856,214;0,0113391;-0,004051555;
1858,078;0,01123682;-0,004146434;
1859,942;0,01141324;-0,003962631;
1861,805;0,01160977;-0,003758732;
1863,669;0,0113675;-0,003993671;
1865,533;0,0116113;-0,003742549;
1867,396;0,01167022;-0,003676336;
1869,260;0,01125626;-0,00408302;
1871,124;0,01098424;-0,00434779;
1872,987;0,0112898;-0,004034995;
1874,851;0,01174554;-0,003572049;
1876,715;0,01171071;-0,003599694;
1878,578;0,01135932;-0,003943913;
1880,442;0,0113826;-0,003913487;
1882,306;0,0112591;-0,004029871;
1884,169;0,01092576;-0,004356102;
1886,033;0,01100114;-0,00427365;
1887,897;0,01148104;-0,003786688;
1889,760;0,01144269;-0,003817999;
1891,624;0,01117261;-0,004081054;
1893,488;0,01104954;-0,004197131;
1895,351;0,01123258;-0,004007115;
1897,215;0,0110993;-0,004133438;
1899,079;0,01113335;-0,004092453;
1900,942;0,01140793;-0,003810951;
1902,806;0,01111709;-0,004094894;
1904,670;0,01045075;-0,004754367;
1906,533;0,01017035;-0,005027907;
1908,397;0,01045149;-0,004739929;
1910,261;0,01095875;-0,004225855;
1912,124;0,01056447;-0,004613339;
1913,988;0,01059739;-0,004573642;
1915,852;0,0108536;-0,004310681;
1917,715;0,01023349;-0,004924051;
1919,579;0,009608852;-0,005541977;
1921,443;0,0094962;-0,005647932;
1923,306;0,009855027;-0,005282428;
1925,170;0,01040973;-0,004721072;
1927,034;0,01060115;-0,004523012;
1928,897;0,0102051;-0,004912438;
1930,761;0,009520779;-0,005590161;
1932,625;0,009561688;-0,00554267;
1934,488;0,009447655;-0,005650141;
1936,352;0,009506445;-0,005584808;
1938,216;0,009827118;-0,005257611;
1940,079;0,009594778;-0,005483445;
1941,943;0,009170885;-0,005900852;
1943,807;0,00841643;-0,006648839;
1945,670;0,007918972;-0,007139847;
1947,534;0,008677577;-0,006374811;
1949,398;0,00901878;-0,006027196;
1951,261;0,007486568;-0,007553013;
1953,125;0,006929263;-0,008103942;
1954,989;0,007277301;-0,007749547;
1956,852;0,007440614;-0,007579894;
1958,716;0,007691804;-0,007322383;
1960,580;0,007576105;-0,007431779;
1962,443;0,007244306;-0,007757292;
1964,307;0,00701813;-0,0079772;
1966,171;0,006860365;-0,008128716;
1968,034;0,006207394;-0,008775455;
1969,898;0,006570275;-0,008406359;
1971,762;0,00691346;-0,008056977;
1973,625;0,00650786;-0,008456399;
1975,489;0,005151349;-0,009806747;
1977,353;0,005295293;-0,009656659;
1979,216;0,008229489;-0,006716336;
1981,080;0,009581464;-0,005358252;
1982,944;0,007841458;-0,007092165;
1984,807;0,007411079;-0,007516468;
1986,671;0,007272357;-0,007649133;
1988,535;0,005807438;-0,009108011;
1990,398;0,005217441;-0,009691984;
1992,262;0,007005948;-0,007897469;
1994,126;0,008675786;-0,006221641;
1995,989;0,008478048;-0,006413405;
1997,853;0,007467282;-0,007418213;
1999,717;0,007701486;-0,007178069;
2001,580;0,006795011;-0,00807862;
2003,444;0,005113117;-0,009754608;
2005,308;0,006387569;-0,008474265;
2007,171;0,008351808;-0,006504151;
2009,035;0,008280692;-0,00656941;
2010,899;0,007463887;-0,007380373;
2012,762;0,0053841;-0,009454334;
2014,626;0,00450687;-0,01032575;
2016,490;0,00531433;-0,009512501;
2018,353;0,005938502;-0,008882552;
2020,217;0,005900043;-0,00891525;
2022,081;0,006869282;-0,007940265;
2023,944;0,00796383;-0,006839988;
2025,808;0,006399944;-0,00839816;
2027,672;0,003818766;-0,01097364;
2029,535;0,003601853;-0,01118487;
2031,399;0,004733872;-0,01004719;
2033,263;0,005537284;-0,009238122;
2035,126;0,005963303;-0,008806468;
2036,990;0,006339986;-0,008424165;
2038,854;0,006866281;-0,007892265;
2040,717;0,00753711;-0,007215847;
2042,581;0,007658808;-0,007088575;
2044,445;0,00705046;-0,007691365;
2046,308;0,006322311;-0,00841397;
2048,172;0,007603624;-0,007127128;
2050,036;0,009711064;-0,005014174;
2051,899;0,009636176;-0,005083565;
2053,763;0,008645929;-0,006068328;
2055,627;0,008999507;-0,005709282;
2057,490;0,009488632;-0,005214703;
2059,354;0,01014338;-0,004554515;
2061,218;0,0110601;-0,003632376;
2063,081;0,01093895;-0,003748114;
2064,945;0,01166012;-0,003021546;
2066,809;0,01153724;-0,003139049;
2068,672;0,01008236;-0,004588558;
2070,536;0,01004052;-0,004625053;
2072,400;0,01063869;-0,004021549;
2074,264;0,01118812;-0,003466792;
2076,127;0,01122077;-0,003428831;
2077,991;0,01151058;-0,003133725;
2079,855;0,01186441;-0,002774616;
2081,718;0,01180244;-0,002831322;
