;Apr12_TPC_0-0-1_LMW_salt;Apr12_TPC_0-0-1_LMW_salt (baseline corrected);
974,699;0,07440179;0,02317332;
976,563;0,07539485;0,02438314;
978,426;0,07652152;0,02572533;
980,290;0,07800042;0,02741853;
982,154;0,08005768;0,02968887;
984,017;0,08256418;0,03240724;
985,881;0,08566823;0,03572196;
987,745;0,08907921;0,03934242;
989,608;0,09085444;0,04132594;
991,472;0,08887704;0,03955567;
993,336;0,08421451;0,03509909;
995,199;0,0799266;0,03101598;
997,063;0,0772531;0,02854613;
998,927;0,07579241;0,02728796;
1000,790;0,07508624;0,02678318;
1002,654;0,07472412;0,02662132;
1004,518;0,07459526;0,02669161;
1006,381;0,07459679;0,02689119;
1008,245;0,07462628;0,02711762;
1010,109;0,07467138;0,02735858;
1011,972;0,07483669;0,02771866;
1013,836;0,07514568;0,02822136;
1015,700;0,0754504;0,02871871;
1017,563;0,07571715;0,02917705;
1019,427;0,07598339;0,02963381;
1021,291;0,07622338;0,03006329;
1023,154;0,07642973;0,0304581;
1025,018;0,07662966;0,03084546;
1026,882;0,07698807;0,03139027;
1028,745;0,07742315;0,03201074;
1030,609;0,07802696;0,03279894;
1032,473;0,07877284;0,03372822;
1034,336;0,07977595;0,03491373;
1036,200;0,08106065;0,03637985;
1038,064;0,08284132;0,03834097;
1039,927;0,08516036;0,04083948;
1041,791;0,08757492;0,04343255;
1043,655;0,08965062;0,04568581;
1045,518;0,09127419;0,04748598;
1047,382;0,09269068;0,04907814;
1049,246;0,09394947;0,05051166;
1051,109;0,0948811;0,0516171;
1052,973;0,09572606;0,05263493;
1054,837;0,09646225;0,05354309;
1056,700;0,09717141;0,0544233;
1058,564;0,0982032;0,05562524;
1060,428;0,09971634;0,05730764;
1062,291;0,1018237;0,05958332;
1064,155;0,104605;0,06253211;
1066,019;0,1078571;0,0659509;
1067,882;0,1116786;0,06993807;
1069,746;0,1159805;0,07440489;
1071,610;0,1206812;0,07926959;
1073,473;0,12575;0,08450156;
1075,337;0,130994;0,08990779;
1077,201;0,1362639;0,09533915;
1079,064;0,1418323;0,1010682;
1080,928;0,147574;0,1069697;
1082,792;0,1536569;0,1132116;
1084,655;0,1600639;0,1197767;
1086,519;0,1667235;0,1265937;
1088,383;0,1735603;0,133587;
1090,246;0,180195;0,1403775;
1092,110;0,1859587;0,1462961;
1093,974;0,19088;0,1513716;
1095,837;0,1945631;0,155208;
1097,701;0,1969194;0,1577169;
1099,565;0,1983344;0,1592837;
1101,428;0,1990113;0,1601116;
1103,292;0,1990732;0,1603238;
1105,156;0,1988363;0,1602364;
1107,019;0,1980037;0,1595525;
1108,883;0,1969013;0,1585982;
1110,747;0,1953947;0,1572388;
1112,610;0,1932872;0,1552779;
1114,474;0,1906698;0,1528062;
1116,338;0,1877446;0,1500261;
1118,201;0,1844017;0,1468275;
1120,065;0,1808965;0,1434659;
1121,929;0,1772165;0,1399289;
1123,792;0,1736414;0,1364959;
1125,656;0,1700709;0,1330669;
1127,520;0,1661601;0,1292968;
1129,383;0,1615133;0,1247902;
1131,247;0,1565263;0,1199425;
1133,111;0,1515575;0,1151125;
1134,974;0,1468303;0,1105233;
1136,838;0,1423958;0,1062262;
1138,702;0,1382893;0,1022563;
1140,565;0,1344886;0,09859158;
1142,429;0,1311064;0,09534479;
1144,293;0,1279644;0,09233745;
1146,156;0,1250898;0,08959684;
1148,020;0,1224931;0,0871335;
1149,884;0,1201231;0,08489622;
1151,747;0,1178085;0,08271372;
1153,611;0,1155218;0,0805585;
1155,475;0,1132706;0,07843808;
1157,338;0,1112676;0,0765652;
1159,202;0,1094533;0,07488042;
1161,066;0,1078094;0,07336548;
1162,929;0,1065163;0,0722007;
1164,793;0,1056138;0,07142584;
1166,657;0,1049062;0,07084537;
1168,520;0,1043322;0,07039786;
1170,384;0,1038976;0,0700891;
1172,248;0,1035026;0,06981929;
1174,111;0,1029585;0,06939994;
1175,975;0,1022607;0,06882615;
1177,839;0,1013201;0,0680091;
1179,702;0,1000395;0,06685133;
1181,566;0,09852932;0,0654635;
1183,430;0,0968834;0,06393932;
1185,293;0,09498857;0,06216566;
1187,157;0,09297123;0,06026891;
1189,021;0,09074231;0,05816003;
1190,884;0,08834025;0,05587744;
1192,748;0,0858181;0,0534742;
1194,612;0,08325345;0,05102789;
1196,475;0,08065376;0,048546;
1198,339;0,07800433;0,04601383;
1200,203;0,07525462;0,04338082;
1202,066;0,07258457;0,04082693;
1203,930;0,06997673;0,03833472;
1205,794;0,06731761;0,03579069;
1207,657;0,06472515;0,03331279;
1209,521;0,06227535;0,03097701;
1211,385;0,05997457;0,02878973;
1213,248;0,05785052;0,02677865;
1215,112;0,05580985;0,02485044;
1216,976;0,05403595;0,02318848;
1218,839;0,05238288;0,02164684;
1220,703;0,05078395;0,02015884;
1222,567;0,04933048;0,01881578;
1224,430;0,04795035;0,01754555;
1226,294;0,04664533;0,01634995;
1228,158;0,04548839;0,01530192;
1230,021;0,0444949;0,01441684;
1231,885;0,04368034;0,01371021;
1233,749;0,04310336;0,01324066;
1235,612;0,04266822;0,01291247;
1237,476;0,04226783;0,01261854;
1239,340;0,04183004;0,01228674;
1241,203;0,04142729;0,0119895;
1243,067;0,04110256;0,0117698;
1244,931;0,04082041;0,01159222;
1246,795;0,04054748;0,01142339;
1248,658;0,04037305;0,01135259;
1250,522;0,04025932;0,01134202;
1252,386;0,03996684;0,01115225;
1254,249;0,03965677;0,01094442;
1256,113;0,03924469;0,01063414;
1257,977;0,03848102;0,009971806;
1259,840;0,03752774;0,009119422;
1261,704;0,03617249;0,00786462;
1263,568;0,03454378;0,006335906;
1265,431;0,03333236;0,005224049;
1267,295;0,03295199;0,004942798;
1269,159;0,03325545;0,005344948;
1271,022;0,03396329;0,006151032;
1272,886;0,0348041;0,007089669;
1274,750;0,03588202;0,008264978;
1276,613;0,03722619;0,009706117;
1278,477;0,03869064;0,0112671;
1280,341;0,04045351;0,01312609;
1282,204;0,04246494;0,01523323;
1284,068;0,04469979;0,01756336;
1285,932;0,04726515;0,02022359;
1287,795;0,05020168;0,02325458;
1289,659;0,0534212;0,02656815;
1291,523;0,05699284;0,03023343;
1293,386;0,06080411;0,03413794;
1295,250;0,06488841;0,03831508;
1297,114;0,06918375;0,04270285;
1298,977;0,07344467;0,04705582;
1300,841;0,07755211;0,05125489;
1302,705;0,08150262;0,05529666;
1304,568;0,0850311;0,058916;
1306,432;0,08801282;0,06198819;
1308,296;0,09037547;0,06444093;
1310,159;0,0919568;0,06611196;
1312,023;0,09302284;0,06726731;
1313,887;0,09345492;0,06778833;
1315,750;0,09278277;0,06720475;
1317,614;0,09120902;0,06571918;
1319,478;0,08867932;0,0632773;
1321,341;0,08542611;0,06011153;
1323,205;0,08199727;0,05676975;
1325,069;0,0786374;0,05349659;
1326,932;0,07543654;0,05038207;
1328,796;0,0725294;0,0475609;
1330,660;0,06990561;0,04502273;
1332,523;0,06765145;0,04285383;
1334,387;0,06601761;0,04130489;
1336,251;0,06563388;0,04100571;
1338,114;0,06680881;0,04226482;
1339,978;0,06900857;0,04454842;
1341,842;0,07077705;0,0464004;
1343,705;0,07239962;0,04810611;
1345,569;0,07412047;0,04990976;
1347,433;0,07586074;0,05173249;
1349,296;0,07772969;0,05368355;
1351,160;0,0795888;0,05562444;
1353,024;0,08152726;0,05764434;
1354,887;0,0836334;0,05983158;
1356,751;0,08550256;0,0617815;
1358,615;0,08728837;0,06364775;
1360,478;0,08942971;0,06586919;
1362,342;0,09231225;0,06883151;
1364,206;0,09448755;0,07108626;
1366,069;0,09594524;0,07262307;
1367,933;0,09822847;0,0749851;
1369,797;0,1007661;0,07760126;
1371,660;0,1028667;0,07977995;
1373,524;0,1058172;0,08280829;
1375,388;0,1084027;0,08547134;
1377,251;0,10966;0,08680582;
1379,115;0,1110223;0,0882451;
1380,979;0,1122331;0,08953241;
1382,842;0,1130063;0,09038195;
1384,706;0,1136015;0,09105304;
1386,570;0,1147722;0,09229945;
1388,433;0,1153677;0,09297029;
1390,297;0,114706;0,09238367;
1392,161;0,1144058;0,09215824;
1394,024;0,1152716;0,09309852;
1395,888;0,1160732;0,0939742;
1397,752;0,1160838;0,09405867;
1399,615;0,1164598;0,09450825;
1401,479;0,1159557;0,09407746;
1403,343;0,1157947;0,0939894;
1405,206;0,1160211;0,09428856;
1407,070;0,1154045;0,09374429;
1408,934;0,1142883;0,09270021;
1410,797;0,1133832;0,09186694;
1412,661;0,1119647;0,09052001;
1414,525;0,1102826;0,0889092;
1416,388;0,1089869;0,0876845;
1418,252;0,1088371;0,08760535;
1420,116;0,1075217;0,08636037;
1421,979;0,1050003;0,08390917;
1423,843;0,1035655;0,08254419;
1425,707;0,101927;0,08097532;
1427,570;0,1002373;0,07935498;
1429,434;0,09905219;0,07823889;
1431,298;0,09718361;0,07643909;
1433,161;0,09491722;0,07424122;
1435,025;0,09352893;0,07292118;
1436,889;0,09275254;0,07221278;
1438,752;0,08989006;0,06941801;
1440,616;0,0870342;0,06662961;
1442,480;0,08463322;0,06429583;
1444,343;0,08241669;0,06214624;
1446,207;0,08050173;0,06029796;
1448,071;0,07873326;0,05859591;
1449,934;0,07627947;0,05620829;
1451,798;0,07399058;0,05398531;
1453,662;0,07200828;0,05206866;
1455,525;0,07122367;0,05134946;
1457,389;0,07117921;0,05137015;
1459,253;0,06840981;0,04866566;
1461,116;0,06561922;0,04593972;
1462,980;0,06393746;0,04432238;
1464,844;0,06317524;0,04362432;
1466,707;0,06136028;0,04187329;
1468,571;0,05926036;0,03983705;
1470,435;0,05789723;0,03853734;
1472,298;0,05788646;0,03858977;
1474,162;0,05665063;0,0374169;
1476,026;0,05496234;0,03579132;
1477,889;0,05325242;0,03414388;
1479,753;0,05180014;0,03275385;
1481,617;0,05074356;0,03175927;
1483,480;0,04947814;0,03055563;
1485,344;0,04844892;0,02958795;
1487,208;0,047887;0,02908735;
1489,071;0,04780138;0,02906281;
1490,935;0,04730455;0,02862683;
1492,799;0,04567193;0,02705483;
1494,662;0,0449705;0,0264138;
1496,526;0,04533837;0,02684184;
1498,390;0,04518018;0,0267436;
1500,253;0,044381;0,02600415;
1502,117;0,04344235;0,025125;
1503,981;0,04287147;0,0246134;
1505,844;0,04463103;0,02643202;
1507,708;0,04661504;0,02847487;
1509,572;0,04529699;0,02721545;
1511,435;0,04464649;0,02662336;
1513,299;0,04455517;0,02659024;
1515,163;0,04487021;0,02696325;
1517,026;0,04587774;0,02802855;
1518,890;0,04576431;0,02797267;
1520,754;0,04712573;0,02939143;
1522,618;0,04831535;0,03063818;
1524,481;0,04813433;0,03051408;
1526,345;0,0489685;0,03140497;
1528,209;0,04963554;0,0321285;
1530,072;0,04975381;0,03230308;
1531,936;0,050687;0,03329236;
1533,800;0,05285817;0,03551942;
1535,663;0,05285286;0,03556979;
1537,527;0,05304038;0,0358128;
1539,391;0,05669431;0,03952201;
1541,254;0,06033263;0,04321541;
1543,118;0,06117334;0,044111;
1544,982;0,06244665;0,045439;
1546,845;0,06321905;0,04626589;
1548,709;0,06457085;0,04767198;
1550,573;0,06677717;0,04993239;
1552,436;0,06797562;0,05118474;
1554,300;0,06990828;0,0531711;
1556,164;0,07124927;0,0545656;
1558,027;0,07562547;0,05899513;
1559,891;0,0810429;0,06446569;
1561,755;0,07869695;0,06217268;
1563,618;0,07798807;0,06151654;
1565,482;0,07875911;0,06234014;
1567,346;0,07911396;0,06274737;
1569,209;0,08045414;0,06413974;
1571,073;0,08054733;0,06428494;
1572,937;0,07938859;0,06317801;
1574,800;0,07989168;0,06373273;
1576,664;0,081343;0,06523551;
1578,528;0,08018294;0,06412672;
1580,391;0,07909563;0,06309049;
1582,255;0,07882409;0,06286986;
1584,119;0,0786678;0,0627643;
1585,982;0,0784934;0,06264044;
1587,846;0,07818512;0,06238254;
1589,710;0,07795274;0,06220036;
1591,573;0,07757542;0,06187305;
1593,437;0,07731152;0,061659;
1595,301;0,07710953;0,06150667;
1597,164;0,07670908;0,06115572;
1599,028;0,07631778;0,06081373;
1600,892;0,07641387;0,06095897;
1602,755;0,07677285;0,06136693;
1604,619;0,0771623;0,06180518;
1606,483;0,07770733;0,06239885;
1608,346;0,07861372;0,06335372;
1610,210;0,07927825;0,06406654;
1612,074;0,07964331;0,06447974;
1613,937;0,07991112;0,06479551;
1615,801;0,08173124;0,06666343;
1617,665;0,08336092;0,06834075;
1619,528;0,08274593;0,06777322;
1621,392;0,08286882;0,06794343;
1623,256;0,08434822;0,06946997;
1625,119;0,08454495;0,06971368;
1626,983;0,08447312;0,06968867;
1628,847;0,08447039;0,06973261;
1630,710;0,08377888;0,06908759;
1632,574;0,08338121;0,06873627;
1634,438;0,08477425;0,07017549;
1636,301;0,08697239;0,07241965;
1638,165;0,08572331;0,07121644;
1640,029;0,08444728;0,06998612;
1641,892;0,08383886;0,06942326;
1643,756;0,08335791;0,06898771;
1645,620;0,08405595;0,06973099;
1647,483;0,08495076;0,0706709;
1649,347;0,08301797;0,06878305;
1651,211;0,08198441;0,06779428;
1653,074;0,08481505;0,07066956;
1654,938;0,08370538;0,06960437;
1656,802;0,08071905;0,06666238;
1658,665;0,07892758;0,0649151;
1660,529;0,07778;0,06381156;
1662,393;0,07720554;0,06328099;
1664,256;0,07546637;0,06158556;
1666,120;0,07307188;0,05923467;
1667,984;0,07192993;0,05813617;
1669,847;0,07120785;0,05745739;
1671,711;0,06921845;0,05551115;
1673,575;0,06731268;0,0536484;
1675,438;0,06596401;0,0523426;
1677,302;0,06340826;0,04982958;
1679,166;0,06115303;0,04761694;
1681,029;0,05903249;0,04553884;
1682,893;0,05786116;0,04440982;
1684,757;0,05680777;0,04339859;
1686,620;0,053512;0,04014485;
1688,484;0,05123252;0,03790726;
1690,348;0,04902577;0,03574225;
1692,211;0,04675521;0,03351331;
1694,075;0,04497837;0,03177794;
1695,939;0,04363443;0,03047533;
1697,802;0,04121855;0,02810065;
1699,666;0,03967901;0,02660218;
1701,530;0,03698575;0,02394985;
1703,393;0,03432893;0,02133382;
1705,257;0,03249155;0,0195371;
1707,121;0,03017489;0,01726097;
1708,984;0,02835814;0,01548461;
1710,848;0,02672151;0,01388825;
1712,712;0,02541516;0,01262203;
1714,575;0,02468594;0,01193281;
1716,439;0,02415925;0,01144599;
1718,303;0,02373285;0,01105934;
1720,166;0,0224239;0,009790001;
1722,030;0,02149456;0,008900145;
1723,894;0,02133405;0,008778995;
1725,757;0,02143798;0,008922148;
1727,621;0,02172208;0,009245347;
1729,485;0,0218721;0,009434343;
1731,348;0,02146194;0,009063042;
1733,212;0,02165231;0,009292127;
1735,076;0,02224148;0,009919899;
1736,939;0,02137025;0,00908715;
1738,803;0,02153343;0,00928868;
1740,667;0,02179872;0,009592203;
1742,530;0,02154899;0,009380575;
1744,394;0,02098382;0,008853394;
1746,258;0,02052646;0,008433888;
1748,121;0,02030031;0,008245486;
1749,985;0,02037496;0,008357759;
1751,849;0,02078008;0,008800379;
1753,712;0,02068313;0,008740808;
1755,576;0,0207968;0,008891737;
1757,440;0,02116809;0,009300179;
1759,303;0,02083736;0,009006475;
1761,167;0,02075105;0,008957071;
1763,031;0,02061408;0,008856893;
1764,894;0,02033424;0,008613728;
1766,758;0,02068015;0,008996191;
1768,622;0,02165653;0,01000902;
1770,485;0,02246105;0,01084986;
1772,349;0,02368385;0,01210888;
1774,213;0,02398723;0,01244837;
1776,076;0,02391959;0,01241671;
1777,940;0,02383066;0,01236366;
1779,804;0,0241363;0,01270506;
1781,667;0,02411681;0,01272122;
1783,531;0,02384546;0,0124854;
1785,395;0,02383591;0,01251127;
1787,258;0,0237188;0,01242948;
1789,122;0,02345418;0,01220006;
1790,986;0,02367653;0,01245751;
1792,849;0,02396136;0,01277733;
1794,713;0,02379112;0,01264196;
1796,577;0,02362138;0,01250699;
1798,441;0,02350069;0,01242096;
1800,304;0,02375622;0,01271104;
1802,168;0,02381287;0,01280213;
1804,032;0,02341913;0,01244274;
1805,895;0,02332019;0,01237803;
1807,759;0,02322262;0,01231459;
1809,623;0,02311505;0,01224103;
1811,486;0,02316313;0,01232303;
1813,350;0,02291006;0,01210377;
1815,214;0,02257951;0,01180693;
1817,077;0,02257019;0,01183122;
1818,941;0,0226968;0,01199132;
1820,805;0,02278725;0,01211517;
1822,668;0,02269241;0,01205363;
1824,532;0,02287583;0,01227024;
1826,396;0,02293414;0,01236164;
1828,259;0,02273046;0,01219096;
1830,123;0,02279824;0,01229163;
1831,987;0,02258109;0,01210726;
1833,850;0,02251098;0,01206984;
1835,714;0,0224286;0,01202005;
1837,578;0,02247718;0,01210112;
1839,441;0,02258473;0,01224107;
1841,305;0,02237613;0,01206476;
1843,169;0,0225544;0,01227523;
1845,032;0,02266092;0,01241385;
1846,896;0,02228615;0,01207108;
1848,760;0,02229752;0,01211435;
1850,623;0,02217229;0,01202093;
1852,487;0,02204294;0,01192329;
1854,351;0,02221733;0,0121293;
1856,214;0,02228464;0,01222813;
1858,078;0,02231178;0,0122867;
1859,942;0,02225691;0,01226316;
1861,805;0,02204838;0,01208587;
1863,669;0,02217263;0,01224126;
1865,533;0,02235564;0,01245533;
1867,396;0,02222655;0,0123572;
1869,260;0,0221451;0,01230661;
1871,124;0,02175186;0,01194415;
1872,987;0,02153809;0,01176105;
1874,851;0,02173637;0,01198992;
1876,715;0,02181106;0,01209512;
1878,578;0,02167295;0,01198742;
1880,442;0,02163059;0,01197538;
1882,306;0,02163848;0,0120135;
1884,169;0,02156831;0,01197347;
1886,033;0,02122572;0,01166092;
1887,897;0,02105431;0,01151947;
1889,760;0,02124449;0,01173953;
1891,624;0,02135697;0,01188178;
1893,488;0,02121375;0,01176827;
1895,351;0,02119052;0,01177464;
1897,215;0,02105918;0,01167282;
1899,079;0,02073829;0,01138137;
1900,942;0,020495;0,01116742;
1902,806;0,0205892;0,01129088;
1904,670;0,02063575;0,01136661;
1906,533;0,02060163;0,01136158;
1908,397;0,02036992;0,01115888;
1910,261;0,02012564;0,01094352;
1912,124;0,01995934;0,01080606;
1913,988;0,01957561;0,01045107;
1915,852;0,01935237;0,0102565;
1917,715;0,01956971;0,01050243;
1919,579;0,01920537;0,01016659;
1921,443;0,01894052;0,009930156;
1923,306;0,01865567;0,00967364;
1925,170;0,01829015;0,009336376;
1927,034;0,01818918;0,009263572;
1928,897;0,01800188;0,009104364;
1930,761;0,01793247;0,009062963;
1932,625;0,01798193;0,009140349;
1934,488;0,01774772;0,00893398;
1936,352;0,01745499;0,008669024;
1938,216;0,0170756;0,008317314;
1940,079;0,01673755;0,008006869;
1941,943;0,01673364;0,008030495;
1943,807;0,01595888;0,007283177;
1945,670;0,01520709;0,006558753;
1947,534;0,01518904;0,006567995;
1949,398;0,01452146;0,005927627;
1951,261;0,01412089;0,005554196;
1953,125;0,01424002;0,005700381;
1954,989;0,01374112;0,005228455;
1956,852;0,01262345;0,004137687;
1958,716;0,01234351;0,003884577;
1960,580;0,01207911;0,003646931;
1962,443;0,01175841;0,003352901;
1964,307;0,01106362;0,002684704;
1966,171;0,01079812;0,002445729;
1968,034;0,01043487;0,002108919;
1969,898;0,01030882;0,002009245;
1971,762;0,009011925;0,0007386458;
1973,625;0,007996215;-0,0002508433;
1975,489;0,007991366;-0,0002295445;
1977,353;0,008495334;0,000300498;
1979,216;0,01007947;0,001910633;
1981,080;0,01117781;0,003034903;
1982,944;0,01099144;0,002874389;
1984,807;0,01171421;0,003622939;
1986,671;0,01117098;0,003105409;
1988,535;0,0109513;0,002911367;
1990,398;0,01142717;0,003412808;
1992,262;0,01135669;0,003367817;
1994,126;0,01190466;0,003941209;
1995,989;0,01211126;0,004173153;
1997,853;0,01155196;0,003639133;
1999,717;0,01153838;0,003650767;
2001,580;0,01116629;0,003303808;
2003,444;0,01044037;0,002602955;
2005,308;0,009769926;0,001957514;
2007,171;0,009204411;0,001416927;
2009,035;0,009027173;0,001264548;
2010,899;0,008296454;0,0005586185;
2012,762;0,008244619;0,0005315049;
2014,626;0,009663503;0,001975041;
2016,490;0,009631908;0,001968031;
2018,353;0,008314055;0,0006746932;
2020,217;0,007727685;0,0001127716;
2022,081;0,007923539;0,0003330063;
2023,944;0,008193665;0,0006274462;
2025,808;0,007971701;0,0004297286;
2027,672;0,007871732;0,000353939;
2029,535;0,00892786;0,00143418;
2031,399;0,008474985;0,001005351;
2033,263;0,008086781;0,0006411273;
2035,126;0,007968233;0,0005464942;
2036,990;0,008745185;0,001347295;
2038,854;0,009865916;0,00249181;
2040,717;0,01042948;0,003079096;
2042,581;0,01067647;0,003349737;
2044,445;0,01115893;0,003855788;
2046,308;0,01169855;0,004418927;
2048,172;0,01263309;0,005376926;
2050,036;0,01304993;0,005817165;
2051,899;0,01354174;0,006332307;
2053,763;0,01399952;0,006813362;
2055,627;0,01447129;0,007308332;
2057,490;0,01504948;0,00790967;
2059,354;0,01564984;0,00853311;
2061,218;0,01579494;0,008701225;
2063,081;0,01580598;0,008735224;
2064,945;0,01579729;0,008749424;
2066,809;0,01593501;0,008909978;
2068,672;0,01631466;0,009312393;
2070,536;0,01643022;0,009450664;
2072,400;0,0165457;0,009588788;
2074,264;0,01697702;0,0100427;
2076,127;0,017474;0,0105622;
2077,991;0,01783689;0,01094755;
2079,855;0,01770395;0,01083702;
2081,718;0,0175176;0,01067301;
2083,582;0,01736296;0,01054065;
2085,446;0,01747076;0,01067068;
2087,309;0,01765744;0,01087952;
2089,173;0,0177269;0,01097109;
2091,037;0,01755893;0,01082516;
2092,900;0,0173746;0,01066282;
2094,764;0,01712583;0,01043598;
2096,628;0,01734451;0,01067653;
2098,491;0,01759409;0,01094792;
2100,355;0,01735492;0,01073051;
2102,219;0,01748614;0,01088343;
2104,082;0,01784245;0,01126137;
