;May26_TPC_08-0-02_LMW_salt;May26_TPC_08-0-02_LMW_salt (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
2068,672;0,008469403;-0,002698536;
2070,536;0,008424412;-0,002740267;
2072,400;0,007654775;-0,003506656;
2074,264;0,007778804;-0,003379389;
2076,127;0,008218725;-0,002936243;
2077,991;0,009890573;-0,001261181;
2079,855;0,01013502;-0,001013536;
2081,718;0,00942268;-0,001722681;
2083,582;0,009033411;-0,002108771;
2085,446;0,008348625;-0,002790388;
2087,309;0,008181781;-0,002954075;
2089,173;0,008575567;-0,002557144;
2091,037;0,008498306;-0,00263127;
2092,900;0,008612947;-0,002513506;
2094,764;0,009176453;-0,001946887;
2096,628;0,009185848;-0,001934391;
2098,491;0,009011022;-0,002106127;
2100,355;0,009082028;-0,002032042;
2102,219;0,00875596;-0,002355042;
2104,082;0,008248845;-0,002859099;
2105,946;0,00817799;-0,002926908;
2107,810;0,00881047;-0,002291392;
2109,673;0,008737513;-0,002361324;
2111,537;0,008775035;-0,002320787;
2113,401;0,009055191;-0,002037627;
2115,264;0,00830022;-0,002789605;
2117,128;0,008405446;-0,002681396;
2118,992;0,008542291;-0,002541579;
2120,855;0,008762038;-0,002318871;
2122,719;0,008680861;-0,002397097;
2124,583;0,008018681;-0,003056336;
2126,446;0,007366642;-0,003705443;
2128,310;0,007182908;-0,003886257;
2130,174;0,007174633;-0,003891622;
2132,037;0,007070436;-0,003992919;
2133,901;0,007079555;-0,00398091;
2135,765;0,007174191;-0,003883393;
2137,628;0,007092556;-0,003962159;
2139,492;0,00713161;-0,003920245;
2141,356;0,006138824;-0,004910182;
2143,219;0,004303982;-0,006742183;
2145,083;0,004812118;-0,006231217;
2146,947;0,005191096;-0,005849419;
2148,810;0,003358507;-0,007679197;
2150,674;0,003502736;-0,007532167;
2152,538;0,003960308;-0,007071804;
2154,401;0,003236428;-0,007792903;
2156,265;0,002630095;-0,008396464;
2158,129;0,002119187;-0,00890461;
2159,992;0,0008343175;-0,01018673;
2161,856;0,00134953;-0,00966877;
2163,720;0,001850008;-0,009165559;
2165,583;0,0004901719;-0,01052267;
2167,447;7,179622E-5;-0,01093833;
2169,311;0,0008268755;-0,01018055;
2171,174;0,001303872;-0,009700853;
2173,038;0,001064764;-0,009937273;
2174,902;0,001298955;-0,009700404;
2176,765;0,001700605;-0,009296085;
2178,629;0,002331022;-0,008663009;
2180,493;0,003050946;-0,007940434;
2182,356;0,003863412;-0,007125327;
2184,220;0,003964439;-0,007021667;
2186,084;0,003541237;-0,007442245;
2187,947;0,003543949;-0,007436919;
2189,811;0,004312492;-0,00666577;
2191,675;0,005973496;-0,005002168;
2193,538;0,004966807;-0,00600627;
2195,402;0,003068023;-0,007902474;
2197,266;0,004266164;-0,006701762;
2199,129;0,005700582;-0,005264782;
2200,993;0,005259816;-0,005702996;
2202,857;0,005491544;-0,005468723;
2204,720;0,005605165;-0,005352566;
2206,584;0,005292472;-0,005662731;
2208,448;0,00489407;-0,006058614;
2210,311;0,005151873;-0,0057983;
2212,175;0,006313219;-0,004634453;
2214,039;0,005318622;-0,005626556;
2215,902;0,004298095;-0,006644598;
2217,766;0,00535577;-0,005584447;
2219,630;0,005967454;-0,004970294;
2221,493;0,005305984;-0,005629303;
2223,357;0,006105316;-0,004827519;
2225,221;0,00725556;-0,003674832;
2227,084;0,006961586;-0,00396637;
2228,948;0,005728835;-0,005196693;
2230,812;0,006324852;-0,004598257;
2232,675;0,007687249;-0,003233448;
2234,539;0,007539868;-0,003378426;
2236,403;0,007184154;-0,003731745;
2238,266;0,007228858;-0,003684654;
2240,130;0,007160045;-0,003751087;
2241,994;0,008048514;-0,002860246;
2243,857;0,008471466;-0,002434932;
2245,721;0,007866539;-0,003037503;
2247,585;0,00748883;-0,003412864;
2249,448;0,008070717;-0,002828637;
2251,312;0,008234156;-0,002662865;
2253,176;0,008249839;-0,002644857;
2255,039;0,008465889;-0,00242649;
2256,903;0,008502051;-0,002388019;
2258,767;0,00829806;-0,002589708;
2260,630;0,008242047;-0,002643427;
2262,494;0,008683447;-0,002199741;
2264,358;0,008862373;-0,002018535;
2266,221;0,008820816;-0,002057821;
2268,085;0,009139271;-0,001737101;
2269,949;0,009574186;-0,00129993;
2271,812;0,009789893;-0,001081973;
2273,676;0,009824336;-0,001045288;
2275,540;0,009839192;-0,001028198;
2277,403;0,009687429;-0,001177733;
2279,267;0,009933689;-0,0009292531;
2281,131;0,01070007;-0,0001606612;
2282,994;0,01076508;-9,344586E-5;
2284,858;0,01095328;9,695606E-5;
2286,722;0,01158959;0,0007354519;
2288,585;0,01157621;0,0007242596;
2290,449;0,0111642;0,0003144269;
2292,313;0,01150296;0,0006553552;
2294,176;0,01210923;0,001263789;
2296,040;0,01176098;0,0009176921;
2297,904;0,01146067;0,0006195374;
2299,767;0,01195344;0,001114443;
2301,631;0,01208565;0,001248793;
2303,495;0,01187504;0,001040308;
2305,358;0,01164677;0,0008141573;
2307,222;0,01169297;0,0008624699;
2309,086;0,01204945;0,001221061;
2310,949;0,01197853;0,001152239;
2312,813;0,01147513;0,0006509407;
2314,677;0,01164826;0,0008261552;
2316,540;0,01221726;0,001397237;
2318,404;0,01230238;0,001484429;
2320,268;0,01242618;0,001610295;
2322,131;0,01257505;0,001761224;
2323,995;0,01252874;0,001716969;
2325,859;0,01240895;0,001599231;
2327,722;0,0123305;0,001522821;
2329,586;0,01250065;0,001695;
2331,450;0,0122172;0,001413576;
2333,313;0,01228722;0,001485625;
2335,177;0,01236428;0,001564692;
2337,041;0,01196013;0,001162555;
2338,904;0,01195079;0,001155221;
2340,768;0,0120205;0,00122692;
2342,632;0,01209673;0,00130514;
2344,495;0,0124378;0,001648198;
2346,359;0,0124794;0,001691777;
2348,223;0,0127138;0,001928138;
2350,087;0,01260974;0,001826046;
2351,950;0,01238895;0,00160721;
2353,814;0,01246245;0,001682664;
2355,678;0,01234442;0,001566582;
2357,541;0,01252237;0,00174647;
2359,405;0,01260121;0,001827245;
2361,269;0,01249354;0,001721505;
2363,132;0,01266261;0,001892495;
2364,996;0,01282304;0,00205484;
2366,860;0,01258346;0,001817168;
2368,723;0,01270979;0,001945405;
2370,587;0,01318538;0,002422886;
2372,451;0,01325727;0,002496667;
2374,314;0,01357018;0,002811464;
2376,178;0,01407575;0,003318914;
2378,042;0,01480547;0,004050504;
2379,905;0,01546167;0,004708573;
2381,769;0,01632112;0,005569886;
2383,633;0,01732999;0,006580615;
2385,496;0,01826332;0,007515793;
2387,360;0,01895774;0,008212056;
2389,224;0,02007188;0,009328036;
2391,087;0,02115488;0,01041287;
2392,951;0,02169902;0,01095884;
2394,815;0,02175636;0,011018;
2396,678;0,02125019;0,01051364;
2398,542;0,02040852;0,009673785;
2400,406;0,01897896;0,008246032;
2402,269;0,01752613;0,006794994;
2404,133;0,01677589;0,006046548;
2405,997;0,01620977;0,005482218;
2407,860;0,01553952;0,004813747;
2409,724;0,01528936;0,004565371;
2411,588;0,01516334;0,004441116;
2413,451;0,01510243;0,004381974;
2415,315;0,01531773;0,004599036;
2417,179;0,01557994;0,004862994;
2419,042;0,01536642;0,004651225;
2420,906;0,01495192;0,004238475;
2422,770;0,01503798;0,004326274;
2424,633;0,01508865;0,004378678;
2426,497;0,01473856;0,004030312;
2428,361;0,01445115;0,00374463;
2430,224;0,0143877;0,003682896;
2432,088;0,01441993;0,003716832;
2433,952;0,01419842;0,003497037;
2435,815;0,01391086;0,003211174;
2437,679;0,01376021;0,003062216;
2439,543;0,01350608;0,002809787;
2441,406;0,01339293;0,002698318;
2443,270;0,01305871;0,002365778;
2445,134;0,0125555;0,001864247;
2446,997;0,01280827;0,002118691;
2448,861;0,01274423;0,002056314;
2450,725;0,01260358;0,001917322;
2452,588;0,01293196;0,002247363;
2454,452;0,01285418;0,002171234;
2456,316;0,01263571;0,00195441;
2458,179;0,01281481;0,002135144;
2460,043;0,01315925;0,002481227;
2461,907;0,01313724;0,002460843;
2463,770;0,0132903;0,002615533;
2465,634;0,01341074;0,002737587;
2467,498;0,01256203;0,001890493;
2469,361;0,0123596;0,001689679;
2471,225;0,01272272;0,002054405;
2473,089;0,01295674;0,002290024;
2474,952;0,01337534;0,002710218;
2476,816;0,0135559;0,00289237;
2478,680;0,01315662;0,002494684;
2480,543;0,01237139;0,001711032;
2482,407;0,01232206;0,001663281;
2484,271;0,01321593;0,002558723;
2486,134;0,01354112;0,002885479;
2487,998;0,01319813;0,002544059;
2489,862;0,01290769;0,002255176;
2491,725;0,01256707;0,00191611;
2493,589;0,01220085;0,001551441;
2495,453;0,01219134;0,001543469;
2497,316;0,01235327;0,001706946;
2499,180;0,01198368;0,001338887;
2501,044;0,01190662;0,001263363;
2502,907;0,01195104;0,001309303;
2504,771;0,0114979;0,0008576896;
2506,635;0,01140259;0,0007638994;
2508,498;0,0113892;0,0007520154;
2510,362;0,01158379;0,0009481201;
2512,226;0,01160405;0,0009698797;
2514,089;0,01174102;0,001108355;
2515,953;0,01199677;0,001365598;
2517,817;0,01204638;0,001416694;
2519,680;0,01188468;0,001256486;
2521,544;0,01167765;0,001050937;
2523,408;0,01161083;0,000985596;
2525,271;0,01186528;0,001241511;
2527,135;0,01199553;0,001373229;
2528,999;0,01156877;0,0009479388;
2530,862;0,01143136;0,0008119928;
2532,726;0,01156707;0,0009491583;
2534,590;0,01173372;0,00111726;
2536,453;0,01153442;0,000919398;
2538,317;0,01144883;0,0008352529;
2540,181;0,01192667;0,001314535;
2542,044;0,01185005;0,001239352;
2543,908;0,01171177;0,001102503;
2545,772;0,01198763;0,001379787;
2547,635;0,01204751;0,00144109;
2549,499;0,01192281;0,001317809;
2551,363;0,01197542;0,001371829;
2553,226;0,01239784;0,001795661;
2555,090;0,01221966;0,001618889;
2556,954;0,0116393;0,001039925;
2558,817;0,01185664;0,001258666;
2560,681;0,01244233;0,001845749;
2562,545;0,01245242;0,001857223;
2564,408;0,01199726;0,001403455;
2566,272;0,01226835;0,001675923;
2568,136;0,01252405;0,001933004;
2569,999;0,01224532;0,001655646;
2571,863;0,01186179;0,001273479;
2573,727;0,01202468;0,001437736;
2575,590;0,01213211;0,001546526;
2577,454;0,01217132;0,001587098;
2579,318;0,01234543;0,00176256;
2581,181;0,01231795;0,001736434;
2583,045;0,01269882;0,00211865;
2584,909;0,01305754;0,002478706;
2586,772;0,01288006;0,002302566;
2588,636;0,01265308;0,002076919;
2590,500;0,01258475;0,00200992;
2592,363;0,01260247;0,00202897;
2594,227;0,01272316;0,002150979;
2596,091;0,01268325;0,002112391;
2597,954;0,01259503;0,002025484;
2599,818;0,01288786;0,002319623;
2601,682;0,01329126;0,002724327;
2603,545;0,01331394;0,002748313;
2605,409;0,01315028;0,002585951;
2607,273;0,01289515;0,002332123;
2609,136;0,01315041;0,002588674;
2611,000;0,01362704;0,003066593;
2612,864;0,01361617;0,00305701;
2614,727;0,01329492;0,00273704;
2616,591;0,01318214;0,002625542;
2618,455;0,01342758;0,002872252;
2620,318;0,01372414;0,003170077;
2622,182;0,0137178;0,003165005;
2624,046;0,01345603;0,0029045;
2625,910;0,01360688;0,003056613;
2627,773;0,01390366;0,003354652;
2629,637;0,01392333;0,003375571;
2631,501;0,01376543;0,003218918;
2633,364;0,01357463;0,003029363;
2635,228;0,01380616;0,003262138;
2637,092;0,01418144;0,003638659;
2638,955;0,0143183;0,003776747;
2640,819;0,01426205;0,003721731;
2642,683;0,01411468;0,003575589;
2644,546;0,01421262;0,003674761;
2646,410;0,01448764;0,003950994;
2648,274;0,01455791;0,004022485;
2650,137;0,01437595;0,00384174;
2652,001;0,01435607;0,003823072;
2653,865;0,01429991;0,003768116;
2655,728;0,01437861;0,003848023;
2657,592;0,0145775;0,004048112;
2659,456;0,01469395;0,004165763;
2661,319;0,0146921;0,004165101;
2663,183;0,01450285;0,003977046;
2665,047;0,01417224;0,003647624;
2666,910;0,01415247;0,003629037;
2668,774;0,01449236;0,00397011;
2670,638;0,01455889;0,00403782;
2672,501;0,01453933;0,004019428;
2674,365;0,01454065;0,004021918;
2676,229;0,01440336;0,003885803;
2678,092;0,01435215;0,003835751;
2679,956;0,01450455;0,003989317;
2681,820;0,01514673;0,004632649;
2683,683;0,01541288;0,004899958;
2685,547;0,01503285;0,004521081;
2687,411;0,01481007;0,004299443;
2689,274;0,01484257;0,004333091;
2691,138;0,01507764;0,004569303;
2693,002;0,01535771;0,004850511;
2694,865;0,015389;0,004882937;
2696,729;0,01519958;0,004694653;
2698,593;0,01525153;0,004747734;
2700,456;0,01544927;0,004946597;
2702,320;0,0154661;0,004964554;
2704,184;0,01543981;0,004939378;
2706,047;0,0153761;0,004876786;
2707,911;0,01546691;0,004968716;
2709,775;0,01568845;0,005191364;
2711,638;0,01582484;0,00532886;
2713,502;0,01596597;0,005471095;
2715,366;0,016014;0,005520226;
2717,229;0,01598068;0,005488011;
2719,093;0,01628274;0,00579116;
2720,957;0,01664043;0,006149949;
2722,820;0,01666038;0,006170984;
2724,684;0,01665279;0,006164482;
2726,548;0,01710566;0,006618441;
2728,411;0,01793192;0,007445775;
2730,275;0,01826264;0,00777758;
2732,139;0,01807706;0,007593068;
2734,002;0,01800206;0,007519143;
2735,866;0,01789846;0,007416614;
2737,730;0,01765421;0,007173432;
2739,593;0,01773813;0,007258412;
2741,457;0,01763923;0,007160569;
2743,321;0,01735716;0,006879561;
2745,184;0,0171518;0,00667525;
2747,048;0,01706088;0,006585381;
2748,912;0,01736998;0,006895538;
2750,775;0,0175207;0,007047298;
2752,639;0,01726982;0,006797466;
2754,503;0,01710151;0,006630197;
2756,366;0,01701422;0,006543943;
2758,230;0,01703557;0,006566331;
2760,094;0,01731327;0,006845063;
2761,957;0,01739453;0,006927348;
2763,821;0,01721192;0,00674577;
2765,685;0,01710228;0,006637153;
2767,548;0,01715763;0,006693524;
2769,412;0,01725164;0,006788547;
2771,276;0,01715316;0,006691081;
2773,139;0,01714467;0,006683604;
2775,003;0,01738807;0,006928015;
2776,867;0,0176166;0,007157553;
2778,730;0,0177274;0,007269357;
2780,594;0,01759824;0,007141201;
2782,458;0,01732835;0,006872315;
2784,321;0,01713679;0,006681743;
2786,185;0,01706489;0,006610844;
2788,049;0,01686743;0,006414368;
2789,912;0,01699292;0,006540855;
2791,776;0,01717759;0,006726506;
2793,640;0,01693152;0,006481425;
2795,503;0,01665882;0,006209705;
2797,367;0,01653087;0,006082727;
2799,231;0,01672424;0,006277078;
2801,094;0,01699418;0,006547985;
2802,958;0,01688129;0,006436067;
2804,822;0,01650502;0,006060761;
2806,685;0,01635058;0,005907293;
2808,549;0,01609751;0,005655181;
2810,413;0,01584422;0,005402858;
2812,276;0,01624804;0,005807633;
2814,140;0,01666169;0,006222235;
2816,004;0,01652056;0,00608206;
2817,867;0,01635374;0,005916188;
2819,731;0,01651926;0,006082658;
2821,595;0,01654001;0,006104351;
2823,458;0,01627581;0,005841094;
2825,322;0,01619547;0,00576169;
2827,186;0,01614091;0,005708073;
2829,049;0,01596379;0,005531889;
2830,913;0,01591858;0,005487613;
2832,777;0,01590986;0,005479815;
2834,640;0,0156573;0,005228187;
2836,504;0,01557233;0,005144141;
2838,368;0,01600571;0,00557845;
2840,231;0,01623724;0,005810891;
2842,095;0,01579663;0,005371207;
2843,959;0,015575;0,005150488;
2845,822;0,01568984;0,005266244;
2847,686;0,01559841;0,005175719;
2849,550;0,01562935;0,005207573;
2851,413;0,01536511;0,004944234;
2853,277;0,01503416;0,004614193;
2855,141;0,01527121;0,004852138;
2857,004;0,01569625;0,005278078;
2858,868;0,01545856;0,005041293;
2860,732;0,0154508;0,005034422;
2862,595;0,01588663;0,005471143;
2864,459;0,01583072;0,005416121;
2866,323;0,01566735;0,005253637;
2868,186;0,01570214;0,005289319;
2870,050;0,01543341;0,005021469;
2871,914;0,01524996;0,004838902;
2873,777;0,01545789;0,005047711;
2875,641;0,01585804;0,005448738;
2877,505;0,01581073;0,005402293;
2879,368;0,01591863;0,005511071;
2881,232;0,01607689;0,005670195;
2883,096;0,01575899;0,005353166;
2884,959;0,01567479;0,005269826;
2886,823;0,01586946;0,005465367;
2888,687;0,01588996;0,005486723;
2890,550;0,01570975;0,005307372;
2892,414;0,01554615;0,005144623;
2894,278;0,01523564;0,004834973;
2896,141;0,0154021;0,005002279;
2898,005;0,01568438;0,005285411;
2899,869;0,01557156;0,005173436;
2901,733;0,01542581;0,005028528;
2903,596;0,01537701;0,004980576;
2905,460;0,01552962;0,005134024;
2907,324;0,01560435;0,005209592;
2909,187;0,01560214;0,005208218;
2911,051;0,01535318;0,004960093;
2912,915;0,01508606;0,004693804;
2914,778;0,01490596;0,00451454;
2916,642;0,01497954;0,004588941;
2918,506;0,01514415;0,004754375;
2920,369;0,01511142;0,004722475;
2922,233;0,01490988;0,004521756;
2924,097;0,01466155;0,00427424;
2925,960;0,01448286;0,004096372;
2927,824;0,01485576;0,004470082;
2929,688;0,01523446;0,004849598;
2931,551;0,0152388;0,004854747;
2933,415;0,01547419;0,005090944;
2935,279;0,01580683;0,005424395;
2937,142;0,01600723;0,005625595;
2939,006;0,01606095;0,005680122;
2940,870;0,01615116;0,005771128;
2942,733;0,0161171;0,005737871;
2944,597;0,01609077;0,005712341;
2946,461;0,01618501;0,005807372;
2948,324;0,01625268;0,005875834;
2950,188;0,01622983;0,005853775;
2952,052;0,01622273;0,005847462;
2953,915;0,01637474;0,006000261;
2955,779;0,0166171;0,006243411;
2957,643;0,01641027;0,006037362;
2959,506;0,01624192;0,005869791;
2961,370;0,0166411;0,006269744;
2963,234;0,01682949;0,006458913;
2965,097;0,01666146;0,006291662;
2966,961;0,01665076;0,006281735;
2968,825;0,01684048;0,006472219;
2970,688;0,01691008;0,006542597;
2972,552;0,01705588;0,006689158;
2974,416;0,01718817;0,006822219;
2976,279;0,01701093;0,006645739;
2978,143;0,01719575;0,006831316;
2980,007;0,01743718;0,007073508;
2981,870;0,01746979;0,007106876;
2983,734;0,01750953;0,007147375;
2985,598;0,01765602;0,007294611;
2987,461;0,01773203;0,007371382;
2989,325;0,0175209;0,007160997;
2991,189;0,01749964;0,007140482;
2993,052;0,01741281;0,007054405;
2994,916;0,0174969;0,007139234;
2996,780;0,01769362;0,007336704;
2998,643;0,01779026;0,007434078;
3000,507;0,01778507;0,007429629;
3002,371;0,01779359;0,00743889;
3004,234;0,01814809;0,007794125;
3006,098;0,018227;0,007873761;
3007,962;0,01807231;0,007719809;
3009,825;0,01803639;0,007684621;
3011,689;0,01808835;0,007737306;
3013,553;0,01849749;0,008147171;
3015,416;0,01858499;0,008235392;
3017,280;0,01816661;0,007817739;
3019,144;0,01817948;0,007831325;
3021,007;0,01832909;0,007981661;
3022,871;0,01844441;0,008097692;
3024,735;0,01862892;0,008282921;
3026,598;0,018763;0,008417719;
3028,462;0,01867503;0,008330455;
3030,326;0,01881848;0,00847462;
3032,189;0,01874741;0,008404253;
3034,053;0,01872476;0,008382315;
3035,917;0,01919596;0,008854215;
3037,780;0,01929115;0,008950111;
3039,644;0,0191124;0,008772063;
3041,508;0,0189301;0,00859046;
3043,371;0,01891964;0,008580701;
3045,235;0,01913942;0,008801178;
3047,099;0,01907092;0,008733375;
3048,962;0,01907593;0,008739076;
3050,826;0,01928499;0,008948823;
3052,690;0,0195336;0,009198125;
3054,553;0,01950024;0,009165454;
3056,417;0,01937539;0,009041294;
3058,281;0,01952393;0,009190519;
3060,144;0,01964751;0,00931478;
3062,008;0,01942602;0,009093963;
3063,872;0,0195795;0,009248132;
3065,735;0,01990011;0,009569418;
3067,599;0,01992872;0,009598706;
3069,463;0,02001947;0,009690123;
3071,326;0,02010789;0,009779219;
3073,190;0,02006771;0,009739708;
3075,054;0,01999729;0,009669957;
3076,917;0,01971204;0,009385375;
3078,781;0,0197032;0,009377207;
3080,645;0,01997563;0,009650303;
3082,508;0,01999493;0,009670263;
3084,372;0,01992405;0,009600048;
3086,236;0,02023408;0,009910733;
3088,099;0,0204107;0,01008801;
3089,963;0,02057603;0,010254;
3091,827;0,0208011;0,01047972;
3093,690;0,02098115;0,01066043;
3095,554;0,02089623;0,01057616;
3097,418;0,02106427;0,01074486;
3099,281;0,02123173;0,01091296;
3101,145;0,02122907;0,01091095;
3103,009;0,0212866;0,01096913;
3104,872;0,02162338;0,01130655;
3106,736;0,02170176;0,01138557;
3108,600;0,02136496;0,01104941;
3110,463;0,02119557;0,01088066;
3112,327;0,02114627;0,01083201;
3114,191;0,02128111;0,01096748;
3116,054;0,02158262;0,01126963;
3117,918;0,02183296;0,0115206;
3119,782;0,0221214;0,01180967;
3121,645;0,02193486;0,01162376;
3123,509;0,02176316;0,0114527;
3125,373;0,02174446;0,01143461;
3127,236;0,02198724;0,01167802;
3129,100;0,02213685;0,01182826;
3130,964;0,02198134;0,01167337;
3132,827;0,02216054;0,0118532;
3134,691;0,02254501;0,01223828;
3136,555;0,0227769;0,01247079;
3138,418;0,02238723;0,01208174;
3140,282;0,02238302;0,01207815;
3142,146;0,02278234;0,01247808;
3144,009;0,02256853;0,01226488;
3145,873;0,02270515;0,01240212;
3147,737;0,02314129;0,01283886;
3149,600;0,02301477;0,01271295;
3151,464;0,02294786;0,01264665;
3153,328;0,02322708;0,01292647;
3155,191;0,0233376;0,01303761;
3157,055;0,02335118;0,01305179;
3158,919;0,02319996;0,01290116;
3160,782;0,02317535;0,01287715;
3162,646;0,02335502;0,01305742;
3164,510;0,02373033;0,01343333;
3166,373;0,02370215;0,01340575;
3168,237;0,02352539;0,01322958;
3170,101;0,02352234;0,01322712;
3171,964;0,02350599;0,01321136;
3173,828;0,02358862;0,01329459;
3175,692;0,02408178;0,01378834;
3177,556;0,0243608;0,01406794;
3179,419;0,02408248;0,01379021;
3181,283;0,02405115;0,01375947;
3183,147;0,02410655;0,01381545;
3185,010;0,02410493;0,01381441;
3186,874;0,02434808;0,01405814;
3188,738;0,02463747;0,01434811;
3190,601;0,02464266;0,01435388;
3192,465;0,02469364;0,01440543;
3194,329;0,02477536;0,01448772;
3196,192;0,02466423;0,01437717;
3198,056;0,02469169;0,0144052;
3199,920;0,02494996;0,01466405;
3201,783;0,02499562;0,01471028;
3203,647;0,02483919;0,01455441;
3205,511;0,0252954;0,0150112;
3207,374;0,02542573;0,01514208;
3209,238;0,02522696;0,01494388;
3211,102;0,02542646;0,01514395;
3212,965;0,02567249;0,01539054;
3214,829;0,02537083;0,01508944;
3216,693;0,02555028;0,01526945;
3218,556;0,02615869;0,01587842;
3220,420;0,02607039;0,01579067;
3222,284;0,02619018;0,01591101;
3224,147;0,02621657;0,01593796;
3226,011;0,02608441;0,01580635;
3227,875;0,02644078;0,01616328;
3229,738;0,02648708;0,01621013;
3231,602;0,02634757;0,01607116;
3233,466;0,02641044;0,01613459;
3235,329;0,02713691;0,0168616;
3237,193;0,02718475;0,01690999;
3239,057;0,02673142;0,0164572;
3240,920;0,02661036;0,01633668;
3242,784;0,02686141;0,01658827;
3244,648;0,02716586;0,01689326;
3246,511;0,02711472;0,01684266;
3248,375;0,02707507;0,01680355;
3250,239;0,02741353;0,01714255;
3252,102;0,02742156;0,01715111;
3253,966;0,02720132;0,01693141;
3255,830;0,02711878;0,0168494;
3257,693;0,0275782;0,01730935;
3259,557;0,02735616;0,01708784;
3261,421;0,02692363;0,01665584;
3263,284;0,02710808;0,01684082;
3265,148;0,02726071;0,01699398;
3267,012;0,02704501;0,0167788;
3268,875;0,02745357;0,01718789;
3270,739;0,02737769;0,01711253;
3272,603;0,02730131;0,01703667;
3274,466;0,02780983;0,01754572;
3276,330;0,02798753;0,01772393;
3278,194;0,02777323;0,01751016;
3280,057;0,02762863;0,01736607;
3281,921;0,02796653;0,01770448;
3283,785;0,0287576;0,01849607;
3285,648;0,02826491;0,0180039;
3287,512;0,02781026;0,01754975;
3289,376;0,02829936;0,01803937;
3291,239;0,02810532;0,01784584;
3293,103;0,02798019;0,01772121;
3294,967;0,02825148;0,01799302;
3296,830;0,02791908;0,01766112;
3298,694;0,02816521;0,01790776;
3300,558;0,02860265;0,01834571;
3302,421;0,02884671;0,01859027;
3304,285;0,02901994;0,01876399;
3306,149;0,0288339;0,01857847;
3308,012;0,0287229;0,01846796;
3309,876;0,02874052;0,01848608;
3311,740;0,02893882;0,01868488;
3313,603;0,02892799;0,01867455;
3315,467;0,0285468;0,01829385;
3317,331;0,02879731;0,01854485;
3319,194;0,02955177;0,0192998;
3321,058;0,02930857;0,0190571;
3322,922;0,02866783;0,01841685;
3324,785;0,02914353;0,01889304;
3326,649;0,02942527;0,01917527;
3328,513;0,02937951;0,01913;
3330,376;0,02927391;0,01902488;
3332,240;0,02909554;0,018847;
3334,104;0,02929056;0,01904251;
3335,967;0,02927702;0,01902945;
3337,831;0,02934375;0,01909666;
3339,695;0,02959429;0,01934768;
3341,558;0,02986505;0,01961892;
3343,422;0,02973326;0,01948761;
3345,286;0,02973546;0,01949029;
3347,149;0,02994579;0,01970109;
3349,013;0,03028367;0,02003945;
3350,877;0,03049694;0,0202532;
3352,740;0,03037309;0,02012982;
3354,604;0,03039263;0,02014983;
3356,468;0,03046999;0,02022767;
3358,331;0,03026869;0,02002684;
3360,195;0,03026012;0,02001873;
3362,059;0,03040427;0,02016335;
3363,922;0,03055855;0,0203181;
3365,786;0,0307986;0,02055862;
3367,650;0,03088103;0,02064152;
3369,513;0,03137122;0,02113217;
3371,377;0,03196838;0,0217298;
3373,241;0,03194949;0,02171137;
3375,104;0,03124566;0,021008;
3376,968;0,03145156;0,02121436;
3378,832;0,03228729;0,02205055;
3380,695;0,03274856;0,02251228;
3382,559;0,03237248;0,02213665;
3384,423;0,03197405;0,02173868;
3386,286;0,03224714;0,02201223;
3388,150;0,03256374;0,02232928;
3390,014;0,03256853;0,02233452;
3391,877;0,03278484;0,02255129;
3393,741;0,0328854;0,0226523;
3395,605;0,03268171;0,02244906;
3397,468;0,03248795;0,02225575;
3399,332;0,03232266;0,02209091;
3401,196;0,03232628;0,02209497;
3403,059;0,03208936;0,0218585;
3404,923;0,03165659;0,02142617;
3406,787;0,03185542;0,02162545;
3408,650;0,03189919;0,02166967;
3410,514;0,03176719;0,0215381;
3412,378;0,03159622;0,02136758;
3414,241;0,03139074;0,02116254;
3416,105;0,0311988;0,02097104;
3417,969;0,03116658;0,02093926;
3419,832;0,0308135;0,02058661;
3421,696;0,03065192;0,02042547;
3423,560;0,03056397;0,02033796;
3425,423;0,03045099;0,02022541;
3427,287;0,02994456;0,01971942;
3429,151;0,02981068;0,01958597;
3431,014;0,02999548;0,0197712;
3432,878;0,02993589;0,01971204;
3434,742;0,0294776;0,01925418;
3436,605;0,02933475;0,01911176;
3438,469;0,02907827;0,01885571;
3440,333;0,02844201;0,01821988;
3442,196;0,02815228;0,01793057;
3444,060;0,028484;0,01826272;
3445,924;0,02859001;0,01836916;
3447,787;0,02790802;0,01768759;
3449,651;0,0278567;0,0176367;
3451,515;0,02845823;0,01823864;
3453,379;0,02848023;0,01826107;
3455,242;0,02825345;0,01803471;
3457,106;0,02777383;0,0175555;
3458,970;0,02748221;0,0172643;
3460,833;0,02750737;0,01728988;
3462,697;0,02764065;0,01742358;
3464,561;0,0275891;0,01737244;
3466,424;0,02719537;0,01697912;
3468,288;0,02735279;0,01713696;
3470,152;0,02800688;0,01779146;
3472,015;0,02776061;0,01754561;
3473,879;0,0272796;0,01706501;
3475,743;0,02747684;0,01726265;
3477,606;0,02761573;0,01740196;
3479,470;0,02720079;0,01698742;
3481,334;0,02698823;0,01677527;
3483,197;0,02662187;0,01640932;
3485,061;0,02699307;0,01678093;
3486,925;0,02715537;0,01694363;
3488,788;0,02692239;0,01671105;
3490,652;0,02664345;0,01643252;
3492,516;0,02600524;0,01579471;
3494,379;0,02604539;0,01583526;
